Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-01-06;56,00;56,00;7,00;0,00;7,00;0,00;0,00;0,00;0,00;10,00;0,00;4,00;4,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2019-01-13;40,00;33,33;0,00;6,67;6,67;4,00;4,00;13,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;34,00;68,00;13,60;0,00;6,80;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;22,00;58,67;0,00;0,00;7,33;0,00;0,00;22,00;0,00;0,00;0,00;0,00;4,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;27,00;47,25;6,75;6,75;13,50;0,00;18,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;0,00;10,00;1,00;2,00;1,00;0,00;9,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2019-02-17;23,00;107,33;23,00;7,67;7,67;5,00;14,00;5,00;0,00;9,58;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00
2019-02-24;58,00;58,00;0,00;7,25;7,25;0,00;9,00;4,00;0,00;3,87;0,00;3,87;0,00;0,00;0,00;4,00;4,00;0,00;0,00;4,00;0,00
2019-03-03;41,00;47,83;0,00;13,67;6,83;5,00;0,00;5,00;0,00;3,90;3,90;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00
2019-03-10;42,00;63,00;0,00;14,00;0,00;0,00;9,00;19,00;5,00;0,00;0,00;10,00;4,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;51,00;102,00;7,29;7,29;14,57;5,00;5,00;14,00;0,00;9,81;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00
2019-03-24;37,00;103,60;7,40;0,00;14,80;0,00;0,00;9,00;0,00;3,89;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
