Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-01-06;27,00;5,00;8,00;5,00;5,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2019-01-13;27,00;5,00;0,00;3,00;3,00;5,00;3,00;5,00;0,00;0,00;3,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;24,00;11,00;3,00;3,00;8,00;5,00;0,00;8,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;18,00;5,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;19,00;3,00;0,00;3,00;8,00;0,00;0,00;6,00;0,00;0,00;3,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;6,00;6,00;8,00;3,00;8,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;22,00;3,00;3,00;0,00;3,00;0,00;0,00;6,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;36,00;16,00;5,00;0,00;5,00;3,00;5,00;5,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;11,00;3,00;0,00;0,00;5,00;0,00;3,00;3,00;0,00;3,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;38,00;11,00;3,00;5,00;0,00;0,00;3,00;5,00;0,00;0,00;0,00;5,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;41,00;14,00;0,00;5,00;3,00;3,00;3,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2019-03-24;8,00;3,00;6,00;3,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2019-03-31;36,00;8,00;0,00;0,00;11,00;0,00;8,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00
2019-04-07;28,00;3,00;5,00;0,00;3,00;5,00;10,00;5,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;58,00;3,00;6,00;0,00;0,00;9,00;15,00;12,00;0,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2019-04-21;55,00;15,00;9,00;15,00;12,00;3,00;0,00;3,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2019-04-28;32,00;0,00;8,00;0,00;5,00;0,00;11,00;3,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2019-05-05;35,00;8,00;5,00;5,00;3,00;11,00;5,00;3,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;38,00;8,00;8,00;0,00;8,00;3,00;5,00;8,00;0,00;0,00;3,00;5,00;3,00;3,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00
2019-05-19;29,00;8,00;5,00;3,00;13,00;3,00;3,00;11,00;0,00;0,00;0,00;8,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;43,00;3,00;6,00;6,00;3,00;6,00;3,00;6,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-06-02;49,00;16,00;5,00;5,00;11,00;0,00;14,00;11,00;0,00;0,00;3,00;8,00;8,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;39,00;11,00;0,00;11,00;11,00;0,00;11,00;8,00;0,00;0,00;0,00;5,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2019-06-16;28,00;11,00;6,00;3,00;0,00;0,00;11,00;8,00;3,00;0,00;0,00;6,00;3,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2019-06-23;44,00;18,00;3,00;6,00;9,00;3,00;9,00;9,00;0,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;38,00;20,00;3,00;6,00;6,00;0,00;6,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
