Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;20,00;0,00;0,00;7,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;52,63;6,32;0,00;0,00;82,00;0,00;0,00;20,00;0,00;13,00
2019-01-13;32,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;7,00;0,00;6,40;25,60;0,00;0,00;0,00;48,94;5,65;6,00;0,00;0,00;0,00
2019-01-20;33,00;13,00;0,00;0,00;0,00;7,00;0,00;0,00;7,00;0,00;0,00;25,55;0,00;0,00;0,00;33,00;0,00;0,00;0,00;7,00;0,00
2019-01-27;13,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;26,00;0,00;0,00;0,00;42,71;0,00;0,00;0,00;6,00;0,00
2019-02-03;45,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,43;50,36;0,00;0,00;0,00;56,74;0,00;0,00;0,00;6,00;6,00
2019-02-10;47,00;7,00;0,00;7,00;0,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;47,00;0,00;0,00;0,00;7,00;0,00
2019-02-17;54,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;6,48;27,00;0,00;0,00;0,00;88,00;0,00;0,00;0,00;0,00;13,00
2019-02-24;40,00;13,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;27,03;6,49;0,00;0,00;54,00;0,00;0,00;13,00;0,00;0,00
2019-03-03;46,00;7,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;6,42;6,42;39,58;0,00;0,00;6,00;86,00;0,00;0,00;13,00;7,00;20,00
2019-03-10;66,00;13,00;0,00;0,00;0,00;7,00;0,00;0,00;13,00;0,00;6,49;12,98;0,00;5,82;0,00;77,65;0,00;0,00;0,00;13,00;7,00
2019-03-17;40,00;0,00;13,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;6,32;58,95;0,00;0,00;0,00;64,76;0,00;0,00;7,00;0,00;20,00
2019-03-24;55,00;7,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;6,47;28,04;0,00;0,00;0,00;74,64;0,00;7,00;0,00;7,00;7,00
2019-03-31;7,00;0,00;13,00;0,00;7,00;0,00;0,00;0,00;0,00;7,00;0,00;7,00;0,00;0,00;0,00;49,00;7,00;0,00;0,00;7,00;13,00
