Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;14,00;42,00;28,00;85,00;0,00;14,00;0,00;27,00;0,00
2019-01-13;0,00;56,00;14,00;42,00;0,00;0,00;13,00;0,00;0,00
2019-01-20;27,00;14,00;27,00;41,00;0,00;13,50;0,00;13,50;0,00
2019-01-27;54,00;13,00;67,00;54,00;0,00;0,00;0,00;13,50;0,00
2019-02-03;28,00;14,00;28,00;28,00;0,00;0,00;0,00;28,00;0,00
2019-02-10;28,00;14,00;28,00;14,00;0,00;0,00;28,00;28,00;0,00
2019-02-17;0,00;0,00;15,00;58,00;15,00;0,00;0,00;28,00;14,00
2019-02-24;14,00;14,00;72,00;29,00;14,00;0,00;0,00;0,00;0,00
2019-03-03;42,00;28,00;28,00;42,00;0,00;0,00;0,00;0,00;14,34
2019-03-10;28,00;42,00;14,00;42,00;0,00;0,00;13,48;54,96;0,00
2019-03-17;14,00;28,00;0,00;14,00;0,00;0,00;0,00;0,00;29,08
2019-03-24;0,00;14,00;29,00;71,00;0,00;0,00;0,00;27,00;14,00
2019-03-31;0,00;0,00;43,00;0,00;28,00;0,00;0,00;14,00;14,00
2019-04-07;0,00;43,00;0,00;57,00;0,00;14,00;14,00;68,00;0,00
2019-04-14;14,00;14,00;0,00;14,00;0,00;0,00;0,00;28,00;42,00
2019-04-21;0,00;29,00;15,00;29,00;0,00;0,00;0,00;28,00;0,00
2019-04-28;14,00;28,00;14,00;0,00;14,00;0,00;0,00;29,08;0,00
2019-05-05;0,00;55,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;14,00;28,00;14,00;28,00;0,00;0,00;0,00;29,08;0,00
2019-05-19;14,00;55,00;27,00;27,00;0,00;14,00;0,00;0,00;0,00
2019-05-26;28,00;0,00;14,00;28,00;0,00;0,00;0,00;13,48;0,00
2019-06-02;0,00;13,00;0,00;0,00;0,00;0,00;13,00;25,00;0,00
2019-06-09;0,00;0,00;27,00;27,00;0,00;0,00;0,00;0,00;0,00
2019-06-16;14,00;14,00;41,00;27,00;0,00;14,00;0,00;28,00;14,00
2019-06-23;14,00;28,00;14,00;28,00;14,00;0,00;29,08;29,08;0,00
2019-06-30;28,00;41,00;14,00;0,00;0,00;0,00;0,00;13,48;0,00
2019-07-07;0,00;0,00;0,00;55,00;0,00;13,00;0,00;13,00;39,00
2019-07-14;15,00;15,00;15,00;58,00;0,00;30,00;0,00;30,00;0,00
2019-07-21;0,00;31,00;0,00;0,00;0,00;0,00;0,00;45,00;15,00
2019-07-28;46,00;31,00;0,00;77,00;0,00;0,00;15,33;30,67;0,00
2019-08-04;15,00;15,00;15,00;15,00;15,00;0,00;15,00;15,00;15,00
2019-08-11;14,00;14,00;14,00;14,00;0,00;0,00;28,00;55,00;0,00
2019-08-18;59,00;29,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;57,00;43,00;0,00;43,00;0,00;0,00;0,00;27,98;0,00
2019-09-01;13,00;0,00;40,00;27,00;0,00;0,00;0,00;26,00;13,00
2019-09-08;14,00;28,00;28,00;14,00;28,00;0,00;0,00;14,00;0,00
2019-09-15;14,00;0,00;14,00;41,00;0,00;0,00;0,00;0,00;0,00
2019-09-22;13,00;13,00;0,00;13,00;13,00;0,00;0,00;38,00;0,00
2019-09-29;52,00;26,00;0,00;65,00;0,00;0,00;0,00;13,52;26,00
2019-10-06;13,00;40,00;66,00;13,00;0,00;0,00;0,00;51,00;0,00
2019-10-13;27,00;40,00;27,00;27,00;13,00;13,50;0,00;27,00;0,00
2019-10-20;54,00;54,00;0,00;68,00;0,00;13,50;0,00;54,00;0,00
2019-10-27;39,00;0,00;26,00;39,00;13,00;13,34;0,00;13,34;13,34
2019-11-03;52,00;13,00;13,00;52,00;0,00;0,00;13,52;13,52;0,00
2019-11-10;0,00;13,00;26,00;13,00;0,00;13,00;13,00;25,00;0,00
2019-11-17;13,00;0,00;0,00;27,00;27,00;0,00;26,00;0,00;0,00
2019-11-24;25,00;38,00;0,00;0,00;13,00;12,50;0,00;37,50;25,00
2019-12-01;27,00;13,00;13,00;27,00;0,00;0,00;13,50;0,00;13,50
2019-12-08;40,00;40,00;13,00;0,00;0,00;0,00;0,00;26,67;0,00
2019-12-15;13,00;66,00;13,00;53,00;13,00;25,00;0,00;13,00;13,00
2019-12-22;29,00;15,00;15,00;87,00;15,00;0,00;14,50;29,00;0,00
2019-12-29;27,00;82,00;14,00;14,00;14,00;13,50;0,00;0,00;0,00
2020-01-05;13,00;13,00;38,00;51,00;13,00;27,08;0,00;13,00;0,00
2020-01-12;37,00;49,00;25,00;12,00;0,00;0,00;0,00;49,33;0,00
2020-01-19;0,00;64,00;13,00;38,00;13,00;0,00;0,00;49,00;0,00
2020-01-26;13,00;51,00;38,00;38,00;0,00;0,00;13,00;40,08;0,00
2020-02-02;25,00;13,00;0,00;25,00;0,00;0,00;0,00;49,00;0,00
2020-02-09;0,00;25,00;12,00;37,00;0,00;0,00;0,00;36,00;0,00
2020-02-16;0,00;52,00;26,00;39,00;0,00;25,00;12,00;62,00;12,00
2020-02-23;13,00;13,00;13,00;38,00;0,00;13,00;13,00;13,00;0,00
2020-03-01;12,00;37,00;24,00;0,00;0,00;0,00;0,00;35,00;0,00
2020-03-08;35,00;47,00;12,00;0,00;12,00;0,00;0,00;35,00;0,00
2020-03-15;48,00;12,00;24,00;12,00;0,00;0,00;24,00;83,48;11,48
2020-03-22;58,00;35,00;12,00;35,00;0,00;0,00;0,00;11,39;11,39
2020-03-29;12,00;23,00;35,00;81,00;0,00;0,00;0,00;24,00;0,00
2020-04-05;12,00;0,00;0,00;60,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;12,00;24,00;36,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;35,00;24,00;12,00;12,00;0,00;35,00;0,00;0,00;11,32
2020-04-26;0,00;12,00;0,00;23,00;0,00;0,00;100,00;22,00;0,00
