Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;29,00;362,50;87,00;14,50;43,50;25,00;17,00;13,00;13,00;8,00;4,00;4,00;4,00
2019-01-13;47,00;282,00;94,00;31,33;15,67;34,00;17,00;8,00;0,00;13,00;4,00;0,00;4,00
2019-01-20;37,00;259,00;74,00;24,67;37,00;33,00;8,00;4,00;12,00;8,00;4,00;8,00;4,00
2019-01-27;24,00;264,00;72,00;12,00;12,00;16,00;4,00;0,00;8,00;4,00;0,00;4,00;0,00
2019-02-03;21,00;378,00;147,00;63,00;42,00;30,00;30,00;9,00;9,00;4,00;4,00;9,00;4,00
2019-02-10;38,00;240,67;88,67;12,67;38,00;51,00;4,00;4,00;9,00;13,00;4,00;4,00;0,00
2019-02-17;21,00;441,00;126,00;21,00;21,00;17,00;30,00;0,00;13,00;9,00;21,00;9,00;0,00
2019-02-24;25,00;275,00;87,50;25,00;25,00;13,00;33,00;0,00;17,00;25,00;8,00;8,00;4,00
2019-03-03;34,00;391,00;102,00;34,00;17,00;30,00;21,00;4,00;4,00;17,00;4,00;9,00;4,00
2019-03-10;17,00;374,00;85,00;34,00;17,00;33,00;25,00;4,00;0,00;4,00;4,00;4,00;4,00
2019-03-17;39,00;286,00;65,00;6,50;39,00;43,00;26,00;17,00;4,00;9,00;9,00;4,00;0,00
2019-03-24;9,00;207,00;72,00;9,00;18,00;35,00;13,00;9,00;4,00;9,00;9,00;13,00;4,00
2019-03-31;38,00;316,67;50,67;25,33;12,67;30,00;21,00;25,00;8,00;8,00;0,00;8,00;0,00
2019-04-07;54,00;418,50;81,00;27,00;27,00;32,00;23,00;9,00;9,00;14,00;9,00;9,00;0,00
2019-04-14;60,00;1500,00;105,00;45,00;30,00;23,00;18,00;5,00;14,00;46,00;5,00;9,00;0,00
2019-04-21;39,00;260,00;104,00;13,00;39,00;26,00;22,00;4,00;4,00;4,00;9,00;0,00;0,00
2019-04-28;45,00;285,00;135,00;15,00;30,00;45,00;33,00;25,00;12,00;0,00;12,00;4,00;4,00
