Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;55,00;162,50;40,00;67,50;0,00;0,00;14,00;28,00;28,00
2019-01-13;70,00;114,07;57,04;127,04;0,00;0,00;0,00;42,00;0,00
2019-01-20;13,00;67,60;41,60;67,60;0,00;0,00;0,00;0,00;0,00
2019-01-27;27,00;99,90;83,70;83,70;13,50;13,00;13,00;13,00;0,00
2019-02-03;56,00;99,27;68,73;127,27;0,00;0,00;0,00;28,00;14,00
2019-02-10;70,00;129,63;57,04;72,59;0,00;0,00;0,00;0,00;14,00
2019-02-17;56,00;112,00;56,00;112,00;0,00;0,00;0,00;28,00;0,00
2019-02-24;27,00;66,27;27,00;78,55;0,00;0,00;14,00;0,00;27,00
2019-03-03;14,00;91,00;25,67;128,33;0,00;0,00;0,00;0,00;14,00
2019-03-10;27,00;66,27;66,27;78,55;0,00;14,00;0,00;0,00;0,00
2019-03-17;14,00;91,00;77,00;105,00;0,00;0,00;0,00;14,00;14,00
2019-03-24;29,00;89,64;60,64;134,45;0,00;0,00;29,00;29,00;0,00
2019-03-31;14,00;92,40;61,60;75,60;0,00;14,00;14,00;0,00;14,00
2019-04-07;45,00;57,50;57,50;132,50;0,00;15,00;30,00;0,00;0,00
2019-04-14;45,00;60,00;0,00;105,00;0,00;0,00;45,00;15,00;0,00
2019-04-21;29,00;89,64;15,82;147,64;0,00;0,00;14,00;29,00;0,00
2019-04-28;54,00;82,29;28,29;95,14;0,00;0,00;27,00;0,00;0,00
2019-05-05;26,00;41,60;13,00;67,60;0,00;0,00;0,00;0,00;13,00
2019-05-12;28,00;84,00;40,73;124,73;0,00;0,00;14,00;28,00;14,00
2019-05-19;13,00;54,60;67,60;137,80;0,00;13,00;0,00;0,00;0,00
2019-05-26;13,00;83,20;28,60;124,80;13,00;0,00;13,00;0,00;0,00
2019-06-02;13,00;91,00;39,00;104,00;0,00;0,00;0,00;13,00;0,00
2019-06-09;13,00;93,60;41,60;93,60;0,00;0,00;26,00;13,00;0,00
2019-06-16;41,00;82,00;41,00;94,81;0,00;14,00;0,00;0,00;14,00
2019-06-23;0,00;17,00;11,00;63,00;0,00;0,00;0,00;15,00;0,00
2019-06-30;44,00;44,00;59,53;90,59;0,00;15,00;15,00;0,00;15,00
2019-07-07;100,00;87,18;15,38;100,00;0,00;0,00;29,00;0,00;0,00
2019-07-14;45,00;162,50;75,00;75,00;0,00;0,00;15,00;0,00;15,00
2019-07-21;16,00;114,67;32,00;149,33;0,00;0,00;16,00;32,00;0,00
2019-07-28;15,00;135,00;60,00;120,00;0,00;0,00;15,00;31,00;15,00
2019-08-04;15,00;75,00;30,00;45,00;0,00;0,00;15,00;15,00;0,00
2019-08-11;58,00;42,87;58,00;216,87;0,00;29,00;0,00;0,00;0,00
2019-08-18;59,00;43,61;0,00;89,78;0,00;0,00;0,00;15,00;0,00
2019-08-25;28,00;99,27;43,27;140,00;0,00;14,00;28,00;14,00;0,00
2019-09-01;55,00;83,81;55,00;83,81;0,00;0,00;14,00;0,00;0,00
2019-09-08;28,00;68,73;28,00;96,73;0,00;14,00;0,00;0,00;14,00
2019-09-15;28,00;112,00;28,00;96,73;0,00;0,00;14,00;42,00;14,00
2019-09-22;0,00;31,00;15,00;15,00;0,00;0,00;0,00;13,00;0,00
2019-09-29;26,00;26,00;54,60;93,60;13,00;13,00;26,00;0,00;0,00
2019-10-06;0,00;41,00;15,00;52,00;0,00;0,00;13,00;13,00;13,00
2019-10-13;26,00;39,00;0,00;52,00;0,00;0,00;26,00;26,00;0,00
2019-10-20;26,00;80,60;39,00;161,20;0,00;0,00;66,00;13,00;0,00
2019-10-27;27,00;66,27;27,00;157,09;0,00;0,00;0,00;14,00;14,00
2019-11-03;52,00;52,00;52,00;80,60;0,00;0,00;13,00;13,00;0,00
2019-11-10;26,00;119,60;39,00;67,60;0,00;0,00;0,00;26,00;0,00
2019-11-17;13,00;106,60;52,00;132,60;13,00;13,00;13,00;0,00;0,00
2019-11-24;0,00;29,00;10,00;20,00;0,00;12,00;12,00;12,00;0,00
2019-12-01;0,00;51,00;56,00;36,00;0,00;0,00;13,00;0,00;0,00
2019-12-08;38,00;202,67;50,67;88,67;0,00;0,00;25,00;13,00;0,00
2019-12-15;50,00;97,50;37,50;85,00;0,00;13,00;0,00;25,00;0,00
2019-12-22;14,00;154,00;75,60;106,40;0,00;14,00;0,00;14,00;28,00
2019-12-29;55,00;135,00;162,50;120,00;0,00;0,00;27,00;27,00;0,00
2020-01-05;37,00;203,50;113,64;140,07;13,21;0,00;12,00;24,00;12,00
2020-01-12;60,00;175,00;57,50;130,00;0,00;12,00;24,00;0,00;0,00
2020-01-19;25,00;97,50;72,50;145,00;0,00;0,00;12,00;0,00;37,00
2020-01-26;25,00;110,00;110,00;122,50;0,00;12,00;12,00;0,00;12,00
2020-02-02;74,00;148,00;74,00;122,48;0,00;0,00;12,00;12,00;12,00
2020-02-09;36,00;218,57;48,86;110,57;0,00;0,00;12,00;0,00;0,00
2020-02-16;73,00;168,66;47,83;120,83;0,00;0,00;24,00;37,00;0,00
2020-02-23;0,00;58,00;38,00;53,00;0,00;12,00;24,00;12,00;12,00
2020-03-01;36,00;108,00;23,14;146,57;0,00;0,00;24,00;12,00;12,00
