Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;33,00;660,00;5,50;11,00;11,00;19,00;14,00;38,00;6,00;5,00;3,00;6,00;3,00
2019-01-13;52,00;741,00;6,50;13,00;13,00;23,00;23,00;17,00;8,00;2,00;2,00;5,00;3,00
2019-01-20;45,00;641,25;0,00;11,25;11,25;25,00;8,00;25,00;6,00;6,00;6,00;6,00;2,00
2019-01-27;61,00;634,40;0,00;12,20;12,20;17,00;17,00;29,00;9,00;3,00;5,00;5,00;2,00
2019-02-03;57,00;615,60;5,70;11,40;11,40;18,00;20,00;26,00;8,00;0,00;5,00;5,00;2,00
2019-02-10;52,00;754,00;6,50;13,00;26,00;9,00;12,00;37,00;8,00;6,00;5,00;9,00;3,00
2019-02-17;58,00;672,80;5,80;11,60;11,60;26,00;17,00;29,00;2,00;6,00;0,00;6,00;3,00
2019-02-24;33,00;594,00;5,50;22,00;11,00;21,00;14,00;36,00;3,00;2,00;3,00;5,00;1,00
2019-03-03;45,00;742,50;5,63;11,25;22,50;15,00;23,00;33,00;8,00;3,00;5,00;9,00;2,00
2019-03-10;48,00;768,00;12,00;12,00;24,00;16,00;22,00;28,00;8,00;5,00;3,00;3,00;0,00
2019-03-17;55,00;825,00;6,88;13,75;13,75;11,00;11,00;28,00;9,00;6,00;2,00;9,00;6,00
2019-03-24;50,00;787,50;6,25;12,50;25,00;18,00;13,00;35,00;5,00;5,00;0,00;6,00;3,00
2019-03-31;52,00;819,00;6,50;13,00;26,00;22,00;21,00;46,00;9,00;6,00;0,00;5,00;2,00
2019-04-07;44,00;660,00;11,00;11,00;22,00;24,00;13,00;22,00;11,00;2,00;2,00;2,00;3,00
2019-04-14;45,00;1125,00;11,25;22,50;11,25;21,00;11,00;36,00;11,00;0,00;5,00;13,00;5,00
2019-04-21;55,00;811,25;13,75;13,75;13,75;26,00;21,00;30,00;3,00;3,00;0,00;8,00;2,00
2019-04-28;44,00;850,67;7,33;14,67;29,33;30,00;20,00;30,00;9,00;8,00;2,00;11,00;0,00
2019-05-05;77,00;782,83;6,42;25,67;12,83;14,00;24,00;31,00;11,00;6,00;2,00;6,00;0,00
2019-05-12;67,00;857,60;13,40;26,80;26,80;23,00;18,00;25,00;7,00;3,00;0,00;10,00;2,00
2019-05-19;58,00;823,60;5,80;23,20;23,20;28,00;22,00;22,00;10,00;7,00;8,00;10,00;3,00
2019-05-26;75,00;862,50;6,25;25,00;25,00;15,00;20,00;33,00;8,00;7,00;7,00;10,00;3,00
2019-06-02;51,00;867,00;6,38;12,75;38,25;35,00;19,00;35,00;0,00;10,00;0,00;8,00;2,00
2019-06-09;44,00;1012,00;7,33;14,67;29,33;26,00;16,00;34,00;2,00;3,00;2,00;8,00;3,00
2019-06-16;70,00;816,67;5,83;11,67;23,33;29,00;21,00;43,00;10,00;0,00;0,00;13,00;2,00
2019-06-23;81,00;945,00;6,75;13,50;27,00;30,00;19,00;36,00;10,00;7,00;2,00;5,00;3,00
2019-06-30;66,00;924,00;6,60;13,20;39,60;32,00;21,00;24,00;8,00;7,00;2,00;8,00;0,00
2019-07-07;78,00;793,00;13,00;26,00;13,00;24,00;21,00;31,00;2,00;5,00;2,00;5,00;2,00
2019-07-14;62,00;756,40;6,20;12,40;12,40;25,00;35,00;31,00;7,00;10,00;3,00;7,00;3,00
