Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;58,00;53,30;10,97;23,51;7,84;23,00;0,00;23,00;12,00
2019-01-13;49,00;93,26;14,23;18,97;0,00;68,00;4,00;11,00;11,00
2019-01-20;38,00;45,92;19,00;15,83;0,00;11,00;0,00;23,00;4,00
2019-01-27;48,00;64,00;14,40;22,40;0,00;0,00;4,00;11,00;0,00
2019-02-03;22,00;33,00;11,00;22,00;3,14;11,00;4,00;15,00;4,00
2019-02-10;58,00;42,32;10,97;26,65;3,14;27,00;0,00;8,00;12,00
2019-02-17;19,00;31,67;11,08;11,08;0,00;8,00;0,00;12,00;8,00
2019-02-24;50,00;37,50;7,81;34,38;3,13;19,00;4,00;23,00;8,00
2019-03-03;30,00;30,00;7,89;26,84;0,00;23,00;8,00;15,00;15,00
2019-03-10;31,00;27,74;8,16;19,58;0,00;4,00;4,00;4,00;4,00
2019-03-17;31,00;23,25;10,85;10,85;3,10;4,00;4,00;12,00;12,00
2019-03-24;36,00;19,64;11,45;24,55;0,00;16,00;0,00;16,00;8,00
2019-03-31;12,00;46,29;3,43;25,71;0,00;16,00;0,00;12,00;8,00
2019-04-07;38,00;26,92;22,17;22,17;0,00;15,00;4,00;4,00;11,00
2019-04-14;12,00;15,00;7,50;24,00;0,00;4,00;0,00;12,00;12,00
2019-04-21;51,00;35,06;7,97;23,91;3,19;4,00;0,00;4,00;16,00
2019-04-28;27,00;15,88;3,18;22,24;0,00;4,00;11,00;19,00;8,00
2019-05-05;80,00;7,84;3,14;26,67;0,00;8,00;0,00;15,00;11,00
2019-05-12;51,00;23,91;11,16;23,91;3,19;8,00;0,00;8,00;4,00
2019-05-19;73,00;23,80;7,93;26,98;3,17;8,00;4,00;12,00;0,00
2019-05-26;38,00;22,17;22,17;15,83;0,00;8,00;8,00;4,00;4,00
