Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;80,00;16,00;24,00;16,00;8,00;24,00;0,00;0,00;0,00;8,00;16,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;94,74;8,42;8,00;8,00;0,00
2019-01-13;61,00;15,00;23,00;0,00;8,00;8,00;0,00;15,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,41;0,00;61,00;23,14;15,00;0,00;8,00
2019-01-20;15,00;7,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;7,00;7,00;0,00;0,00;15,00;7,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;66,43;15,00;7,00;29,00;0,00
2019-01-27;60,00;0,00;7,00;7,00;22,00;0,00;0,00;22,00;0,00;0,00;7,00;0,00;7,00;7,00;0,00;7,00;0,00;0,00;7,00;7,00;7,00;0,00;0,00;107,14;15,00;7,00;30,00;0,00
2019-02-03;46,00;0,00;8,00;0,00;8,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;31,36;31,36;0,00;54,00;0,00
2019-02-10;38,00;0,00;8,00;0,00;15,00;8,00;0,00;15,00;8,00;0,00;8,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;15,00;8,00;8,00;0,00;0,00;54,89;8,44;0,00;15,00;0,00
2019-02-17;47,00;8,00;8,00;16,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;87,59;14,95;8,00;8,00;16,00
2019-02-24;31,00;0,00;0,00;15,00;8,00;0,00;8,00;0,00;0,00;8,00;8,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;59,93;14,47;0,00;15,00;8,00
2019-03-03;23,00;0,00;8,00;8,00;0,00;0,00;0,00;8,00;0,00;8,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;39,73;14,64;0,00;0,00;16,00
2019-03-10;32,00;8,00;8,00;8,00;8,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;32,00;8,53;0,00;16,00;0,00
2019-03-17;24,00;8,00;8,00;0,00;0,00;0,00;8,00;8,00;8,00;8,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;17,45;8,73;0,00;16,00;0,00
2019-03-24;48,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,70;8,35;0,00;0,00;8,00
2019-03-31;45,00;0,00;15,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;8,18;14,32;8,00;0,00;0,00
2019-04-07;30,00;8,00;8,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;23,57;0,00;0,00;0,00;0,00
2019-04-14;64,00;0,00;24,00;8,00;8,00;0,00;0,00;16,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;16,52;0,00;0,00;8,00;0,00
2019-04-21;46,00;0,00;8,00;8,00;15,00;8,00;8,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,36;8,36;0,00;0,00;0,00
2019-04-28;15,00;0,00;0,00;0,00;23,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;8,00;0,00;0,00;0,00;8,57;0,00;0,00;0,00
2019-05-05;37,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00
2019-05-12;45,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;45,00;0,00;0,00;8,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;8,57;0,00;0,00;0,00;0,00
2019-05-26;22,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00
2019-06-02;7,00;0,00;22,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;7,00;7,00;0,00;0,00;0,00
2019-06-09;22,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00
2019-06-16;47,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;23,50;0,00;0,00;0,00;0,00
2019-06-23;47,00;8,00;8,00;8,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;30,65;0,00;0,00;0,00;0,00
2019-06-30;16,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;8,00;0,00;8,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;8,00;8,00;0,00;0,00;16,00;0,00;0,00;24,00;0,00
2019-07-07;61,00;8,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;29,45;0,00;0,00;0,00;0,00
2019-07-14;80,00;16,00;0,00;16,00;16,00;0,00;0,00;8,00;0,00;0,00;8,00;0,00;8,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,42;0,00;0,00;0,00;0,00
2019-07-21;72,00;64,00;48,00;24,00;16,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;8,00;0,00;0,00;0,00;0,00;31,76;0,00;0,00;0,00;0,00
2019-07-28;82,00;16,00;16,00;0,00;8,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;8,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;16,82;8,41;0,00;0,00;0,00
2019-08-04;100,00;0,00;0,00;0,00;0,00;8,00;0,00;8,00;0,00;0,00;0,00;8,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,33;8,33;0,00;0,00;0,00
2019-08-11;100,00;8,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;50,00;8,33;0,00;0,00;0,00
2019-08-18;65,00;8,00;8,00;0,00;8,00;0,00;0,00;0,00;8,00;0,00;8,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,77;0,00;0,00;0,00;0,00
2019-08-25;91,00;8,00;15,00;0,00;8,00;8,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;15,00;0,00;0,00;15,00;8,00;0,00;0,00;38,09;0,00;0,00;0,00;0,00
2019-09-01;66,00;0,00;7,00;0,00;7,00;0,00;0,00;0,00;0,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;7,00;0,00;0,00;6,39;6,39;0,00;0,00;0,00
2019-09-08;51,00;0,00;29,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;14,00;0,00;7,00;0,00;7,00;0,00;0,00;0,00;0,00;14,88;0,00;0,00;7,00;0,00
