Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;20,00;20,00;10,00;0,00;0,00;30,91;10,91;0,00;0,00;0,00;20,00;61,11;10,00;0,00;0,00;20,00;0,00;0,00;20,00;0,00;10,00
2019-01-13;10,00;10,00;0,00;0,00;0,00;28,33;20,00;0,00;0,00;0,00;31,11;51,11;10,00;0,00;11,43;42,86;0,00;125,00;41,25;0,00;10,00
2019-01-20;49,00;49,00;0,00;0,00;0,00;29,75;0,00;10,50;0,00;0,00;30,07;69,05;10,02;0,00;0,00;29,94;0,00;9,80;0,00;9,80;9,80
2019-01-27;0,00;0,00;0,00;10,00;0,00;6,00;6,00;0,00;6,00;0,00;26,00;26,00;0,00;0,00;0,00;14,00;7,00;0,00;24,00;0,00;16,00
2019-02-03;31,00;21,00;0,00;0,00;0,00;10,94;10,94;0,00;0,00;9,96;9,96;40,96;0,00;0,00;0,00;0,00;10,78;0,00;31,00;9,92;0,00
2019-02-10;10,00;0,00;0,00;0,00;0,00;20,00;28,33;0,00;10,00;10,00;62,22;52,22;0,00;0,00;0,00;47,50;0,00;0,00;10,00;0,00;0,00
2019-02-17;21,00;21,00;21,00;0,00;0,00;21,00;0,00;0,00;0,00;0,00;0,00;71,84;0,00;0,00;0,00;32,20;11,20;9,88;42,00;0,00;9,88
2019-02-24;10,00;10,00;10,00;10,00;10,00;28,33;10,00;0,00;0,00;0,00;10,00;30,00;0,00;10,00;0,00;42,86;0,00;0,00;82,50;0,00;0,00
2019-03-03;10,00;10,00;0,00;0,00;0,00;0,00;10,00;0,00;10,00;0,00;52,22;41,11;0,00;0,00;0,00;18,75;0,00;0,00;31,25;0,00;0,00
2019-03-10;20,00;20,00;0,00;0,00;0,00;20,00;0,00;0,00;0,00;10,00;30,00;101,11;0,00;0,00;0,00;20,00;0,00;0,00;20,00;10,00;0,00
2019-03-17;21,00;21,00;21,00;0,00;0,00;10,50;31,50;0,00;0,00;0,00;42,00;42,00;9,95;0,00;0,00;0,00;21,00;0,00;9,88;9,88;0,00
2019-03-24;32,00;21,00;0,00;0,00;11,00;32,00;0,00;10,67;0,00;0,00;0,00;52,97;0,00;0,00;0,00;54,26;0,00;0,00;32,00;0,00;0,00
2019-03-31;41,00;31,00;0,00;10,00;0,00;0,00;21,39;0,00;0,00;41,00;19,95;41,00;0,00;0,00;0,00;41,00;0,00;0,00;21,12;9,94;9,94
2019-04-07;11,00;11,00;22,00;11,00;11,00;22,00;0,00;0,00;11,00;11,00;53,90;64,90;0,00;0,00;0,00;44,00;0,00;0,00;0,00;11,00;11,00
2019-04-14;11,00;0,00;11,00;0,00;0,00;56,83;0,00;0,00;0,00;0,00;11,00;33,00;0,00;0,00;0,00;33,00;0,00;0,00;33,00;0,00;0,00
2019-04-21;32,00;32,00;21,00;21,00;0,00;10,67;21,33;0,00;0,00;11,03;20,97;52,97;0,00;0,00;0,00;20,87;0,00;0,00;0,00;11,08;0,00
2019-04-28;0,00;0,00;10,00;10,00;0,00;6,00;17,00;0,00;0,00;0,00;9,00;45,00;0,00;0,00;0,00;36,00;0,00;0,00;8,00;0,00;8,00
2019-05-05;29,00;20,00;20,00;10,00;0,00;29,00;18,76;0,00;10,24;10,04;0,00;69,15;0,00;19,33;0,00;19,33;9,67;0,00;0,00;0,00;0,00
2019-05-12;20,00;20,00;0,00;10,00;0,00;20,00;10,91;0,00;0,00;0,00;31,11;71,11;0,00;0,00;0,00;60,00;0,00;10,00;31,25;21,25;0,00
2019-05-19;30,00;20,00;10,00;0,00;20,00;49,41;30,00;10,59;0,00;0,00;58,89;30,00;0,00;0,00;0,00;30,00;0,00;10,00;10,00;0,00;20,00
2019-05-26;30,00;20,00;0,00;10,00;10,00;38,82;19,41;0,00;10,59;10,00;40,00;30,00;10,00;0,00;0,00;69,55;20,45;30,00;0,00;0,00;0,00
2019-06-02;9,00;9,00;19,00;19,00;0,00;28,80;9,00;0,00;19,80;9,00;17,00;60,00;9,00;0,00;0,00;70,71;0,00;0,00;9,00;0,00;9,00
2019-06-09;20,00;0,00;0,00;39,00;0,00;50,91;20,00;0,00;10,91;10,00;58,89;20,00;10,00;0,00;0,00;142,86;10,00;10,00;0,00;0,00;10,00
2019-06-16;40,00;50,00;10,00;10,00;0,00;29,57;19,13;0,00;0,00;10,00;60,00;60,00;0,00;0,00;0,00;40,00;0,00;10,00;10,00;10,00;30,00
2019-06-23;22,00;11,00;11,00;11,00;0,00;66,00;22,00;0,00;0,00;11,58;89,16;55,58;0,00;0,00;0,00;75,63;0,00;33,65;22,00;0,00;0,00
