Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-01-06;55,00;12,00;3,00;15,00;1,00;2,00;15,00;4,00;4,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;51,00;9,00;6,00;2,00;1,00;3,00;9,00;6,00;3,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;40,00;15,00;1,00;10,00;1,00;2,00;6,00;7,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2019-01-27;54,00;4,00;6,00;9,00;3,00;2,00;13,00;7,00;2,00;0,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;43,00;4,00;2,00;12,00;1,00;0,00;4,00;8,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00
2019-02-10;45,00;12,00;4,00;7,00;1,00;1,00;6,00;5,00;0,00;0,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;64,00;13,00;6,00;14,00;1,00;0,00;6,00;6,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;2,00;2,00;1,00;0,00;0,00;0,00
2019-02-24;43,00;10,00;7,00;12,00;1,00;5,00;11,00;5,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00
2019-03-03;58,00;7,00;5,00;14,00;3,00;1,00;3,00;5,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;49,00;9,00;7,00;8,00;1,00;2,00;13,00;8,00;1,00;0,00;0,00;0,00;0,00;0,00;2,00;1,00;0,00;1,00;0,00;0,00;0,00
2019-03-17;49,00;7,00;6,00;9,00;4,00;1,00;8,00;6,00;0,00;1,00;1,00;0,00;0,00;1,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00
2019-03-24;62,00;8,00;4,00;7,00;2,00;2,00;8,00;6,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;55,00;14,00;8,00;11,00;2,00;5,00;9,00;5,00;2,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;83,00;15,00;7,00;9,00;5,00;1,00;12,00;10,00;3,00;0,00;1,00;2,00;1,00;0,00;0,00;1,00;3,00;0,00;0,00;0,00;1,00
2019-04-14;70,00;20,00;4,00;9,00;4,00;5,00;6,00;5,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;67,00;17,00;5,00;13,00;2,00;2,00;13,00;5,00;4,00;0,00;1,00;1,00;0,00;0,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00
2019-04-28;45,00;16,00;7,00;13,00;2,00;1,00;13,00;5,00;3,00;0,00;2,00;2,00;0,00;0,00;1,00;3,00;1,00;0,00;0,00;1,00;0,00
2019-05-05;87,00;15,00;6,00;13,00;2,00;1,00;14,00;7,00;3,00;0,00;1,00;1,00;1,00;0,00;0,00;3,00;2,00;1,00;0,00;0,00;0,00
2019-05-12;75,00;13,00;8,00;15,00;2,00;5,00;14,00;12,00;12,00;0,00;0,00;1,00;2,00;1,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00
2019-05-19;60,00;17,00;14,00;11,00;2,00;9,00;16,00;8,00;3,00;0,00;1,00;2,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-05-26;83,00;21,00;14,00;20,00;2,00;5,00;21,00;8,00;2,00;0,00;1,00;3,00;0,00;0,00;1,00;1,00;1,00;1,00;1,00;1,00;0,00
2019-06-02;86,00;18,00;13,00;12,00;2,00;6,00;17,00;12,00;2,00;0,00;0,00;1,00;1,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-06-09;100,00;25,00;8,00;11,00;5,00;1,00;12,00;12,00;1,00;0,00;1,00;6,00;1,00;0,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00
2019-06-16;82,00;34,00;6,00;14,00;2,00;3,00;19,00;15,00;2,00;0,00;1,00;1,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00
