Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-01-06;50,00;19,44;5,56;22,22;6,94;17,00;6,00;18,00;1,00;5,00;2,00;4,00;2,00;3,00;1,00;1,00;2,00;2,00;0,50;0,50;1,00
2019-01-13;48,00;17,83;8,23;23,31;6,86;19,00;7,00;15,00;1,00;4,00;3,00;5,00;5,00;2,00;1,00;1,00;2,00;2,00;1,00;0,50;1,00
2019-01-20;51,00;23,43;6,89;22,05;6,89;20,00;5,00;21,00;1,00;3,00;4,00;4,00;2,00;4,00;1,00;0,50;1,00;2,00;0,00;0,50;1,00
2019-01-27;42,00;23,80;8,40;25,20;7,00;16,00;9,00;19,00;2,00;2,00;2,00;5,00;3,00;3,00;1,00;0,50;2,00;2,00;0,50;1,00;2,00
2019-02-03;38,00;25,33;9,85;25,33;7,04;15,00;8,00;17,00;2,00;5,00;3,00;5,00;2,00;4,00;1,00;1,00;2,00;2,00;0,00;1,00;1,00
2019-02-10;38,00;21,11;9,85;30,96;9,85;22,00;9,00;20,00;2,00;4,00;5,00;4,00;5,00;4,00;1,00;2,00;3,00;2,00;1,00;1,00;1,00
2019-02-17;41,00;32,80;12,30;39,63;9,57;18,00;8,00;22,00;3,00;6,00;4,00;5,00;5,00;4,00;1,00;2,00;2,00;2,00;0,50;0,50;1,00
2019-02-24;47,00;31,79;13,82;29,03;9,68;13,00;9,00;19,00;2,00;3,00;5,00;6,00;5,00;4,00;2,00;1,00;2,00;3,00;1,00;0,50;0,50
2019-03-03;39,00;30,64;11,14;29,25;6,96;18,00;8,00;19,00;2,00;4,00;3,00;5,00;4,00;4,00;1,00;1,00;2,00;2,00;0,50;0,50;1,00
2019-03-10;46,00;23,70;9,76;23,70;8,36;20,00;10,00;19,00;1,00;2,00;3,00;6,00;3,00;4,00;3,00;1,00;2,00;1,00;0,50;1,00;0,50
2019-03-17;49,00;28,00;12,60;28,00;8,40;21,00;8,00;20,00;2,00;5,00;5,00;4,00;5,00;5,00;1,00;1,00;2,00;2,00;1,00;1,00;2,00
2019-03-24;43,00;29,13;13,87;27,74;6,94;23,00;9,00;19,00;1,00;3,00;5,00;6,00;5,00;7,00;2,00;2,00;2,00;1,00;1,00;1,00;2,00
2019-03-31;52,00;35,58;13,68;30,11;9,58;25,00;6,00;23,00;2,00;5,00;6,00;8,00;4,00;5,00;2,00;2,00;2,00;2,00;0,50;0,50;1,00
2019-04-07;60,00;36,82;16,36;30,00;15,00;29,00;11,00;27,00;1,00;4,00;7,00;9,00;7,00;6,00;1,00;2,00;2,00;3,00;0,50;1,00;2,00
2019-04-14;70,00;41,18;20,59;35,69;16,47;28,00;10,00;25,00;3,00;8,00;6,00;8,00;7,00;7,00;2,00;4,00;5,00;4,00;0,50;1,00;1,00
2019-04-21;64,00;38,96;22,26;36,17;18,09;30,00;12,00;31,00;2,00;7,00;6,00;8,00;6,00;9,00;2,00;3,00;3,00;5,00;1,00;2,00;1,00
2019-04-28;65,00;30,43;20,74;35,96;12,45;23,00;11,00;28,00;1,00;6,00;7,00;9,00;4,00;8,00;3,00;3,00;3,00;2,00;1,00;1,00;1,00
2019-05-05;58,00;31,76;15,19;30,38;11,05;25,00;12,00;27,00;2,00;4,00;3,00;12,00;6,00;7,00;1,00;1,00;1,00;4,00;1,00;1,00;1,00
2019-05-12;59,00;36,52;16,86;30,90;12,64;22,00;15,00;26,00;1,00;6,00;6,00;12,00;4,00;7,00;2,00;2,00;2,00;2,00;0,50;1,00;2,00
2019-05-19;56,00;30,80;16,80;29,40;16,80;22,00;17,00;29,00;2,00;6,00;5,00;8,00;8,00;7,00;2,00;2,00;2,00;4,00;0,50;1,00;2,00
2019-05-26;62,00;37,20;22,04;37,20;22,04;28,00;15,00;27,00;2,00;10,00;7,00;12,00;11,00;8,00;2,00;3,00;4,00;5,00;0,50;1,00;1,00
2019-06-02;65,00;35,96;23,51;30,43;27,66;28,00;14,00;28,00;2,00;7,00;5,00;10,00;6,00;8,00;1,00;2,00;4,00;3,00;0,50;2,00;4,00
2019-06-09;67,00;39,08;16,75;29,31;18,15;31,00;8,00;27,00;2,00;9,00;6,00;10,00;8,00;9,00;2,00;3,00;2,00;6,00;1,00;1,00;2,00
2019-06-16;78,00;33,43;18,11;29,25;26,46;32,00;15,00;29,00;2,00;12,00;7,00;13,00;7,00;11,00;3,00;2,00;3,00;5,00;1,00;1,00;2,00
2019-06-23;78,00;39,00;19,50;30,64;25,07;31,00;19,00;29,00;1,00;12,00;10,00;10,00;11,00;13,00;4,00;3,00;5,00;5,00;1,00;1,00;1,00
2019-06-30;75,00;40,28;20,83;36,11;27,78;35,00;14,00;33,00;3,00;12,00;6,00;14,00;10,00;11,00;3,00;3,00;4,00;5,00;0,50;1,00;2,00
2019-07-07;79,00;44,35;24,95;31,88;33,26;44,00;17,00;41,00;4,00;23,00;8,00;18,00;11,00;16,00;4,00;4,00;3,00;6,00;1,00;2,00;1,00
2019-07-14;77,00;55,00;24,75;44,00;34,38;42,00;20,00;39,00;3,00;18,00;9,00;17,00;14,00;15,00;6,00;4,00;4,00;6,00;1,00;3,00;3,00
2019-07-21;83,00;67,78;30,43;42,88;49,80;51,00;20,00;40,00;4,00;20,00;8,00;15,00;15,00;16,00;5,00;5,00;6,00;8,00;1,00;3,00;3,00
2019-07-28;80,00;64,83;40,00;52,41;48,28;50,00;21,00;41,00;4,00;25,00;11,00;18,00;17,00;18,00;4,00;7,00;7,00;7,00;1,00;2,00;2,00
2019-08-04;89,00;80,66;38,94;57,02;55,63;57,00;25,00;44,00;3,00;32,00;10,00;18,00;19,00;22,00;8,00;5,00;8,00;9,00;2,00;4,00;2,00
2019-08-11;100,00;91,67;43,06;54,17;54,17;52,00;26,00;44,00;2,00;28,00;8,00;20,00;19,00;24,00;7,00;7,00;8,00;11,00;1,00;2,00;4,00
2019-08-18;90,00;138,46;33,23;44,31;48,46;51,00;23,00;46,00;5,00;20,00;10,00;16,00;13,00;15,00;5,00;6,00;8,00;10,00;1,00;3,00;3,00
2019-08-25;83,00;69,17;26,28;42,88;31,82;38,00;14,00;33,00;4,00;13,00;7,00;13,00;11,00;13,00;3,00;4,00;4,00;7,00;0,50;1,00;2,00
2019-09-01;77,00;37,80;18,20;35,00;16,80;35,00;12,00;31,00;2,00;9,00;5,00;12,00;6,00;7,00;2,00;4,00;4,00;5,00;0,50;1,00;2,00
2019-09-08;70,00;35,69;15,10;32,94;17,84;25,00;13,00;29,00;2,00;6,00;4,00;12,00;6,00;7,00;1,00;3,00;2,00;4,00;1,00;0,50;1,00
2019-09-15;67,00;33,50;19,54;32,10;12,56;23,00;10,00;26,00;2,00;6,00;3,00;9,00;5,00;6,00;1,00;2,00;3,00;4,00;1,00;0,50;2,00
2019-09-22;61,00;31,89;9,70;27,73;9,70;22,00;12,00;21,00;1,00;4,00;4,00;8,00;3,00;4,00;1,00;1,00;2,00;2,00;1,00;1,00;1,00
2019-09-29;56,00;28,00;7,00;28,00;7,00;19,00;8,00;22,00;1,00;3,00;4,00;7,00;3,00;6,00;1,00;1,00;1,00;2,00;0,50;0,50;1,00
2019-10-06;58,00;26,24;8,29;24,86;8,29;21,00;10,00;24,00;1,00;4,00;3,00;4,00;3,00;4,00;0,50;1,00;2,00;2,00;0,50;0,50;1,00
2019-10-13;64,00;30,61;6,96;26,43;6,96;26,00;11,00;25,00;1,00;4,00;4,00;5,00;2,00;5,00;0,50;2,00;3,00;1,00;0,50;0,50;1,00
2019-10-20;61,00;33,27;9,70;31,89;8,32;21,00;10,00;26,00;1,00;4,00;4,00;6,00;4,00;6,00;1,00;2,00;2,00;2,00;0,50;1,00;1,00
2019-10-27;55,00;36,67;9,87;35,26;7,05;20,00;6,00;26,00;2,00;2,00;5,00;7,00;4,00;4,00;1,00;3,00;2,00;2,00;0,50;1,00;1,00
2019-11-03;52,00;28,11;7,03;29,51;5,62;18,00;9,00;21,00;1,00;3,00;4,00;4,00;5,00;5,00;0,50;1,00;2,00;2,00;0,50;0,00;1,00
2019-11-10;50,00;25,00;5,56;25,00;6,94;20,00;6,00;25,00;1,00;3,00;2,00;3,00;6,00;2,00;1,00;1,00;1,00;1,00;0,50;0,50;1,00
2019-11-17;52,00;19,16;4,11;23,26;2,74;21,00;9,00;24,00;0,00;5,00;3,00;2,00;2,00;4,00;0,50;1,00;1,00;1,00;0,50;0,50;1,00
2019-11-24;48,00;22,59;4,24;22,59;2,82;22,00;7,00;20,00;1,00;5,00;2,00;4,00;2,00;4,00;0,50;1,00;1,00;1,00;0,00;0,50;0,50
2019-12-01;57,00;20,85;4,17;23,63;4,17;22,00;8,00;21,00;1,00;8,00;3,00;4,00;1,00;2,00;1,00;1,00;1,00;0,50;0,00;0,50;0,50
2019-12-08;49,00;24,50;2,72;23,14;4,08;14,00;5,00;19,00;1,00;3,00;2,00;4,00;2,00;4,00;1,00;1,00;1,00;1,00;0,00;0,50;1,00
2019-12-15;63,00;25,20;4,20;23,80;4,20;18,00;8,00;21,00;1,00;4,00;4,00;2,00;2,00;3,00;0,50;1,00;1,00;0,50;0,50;0,00;1,00
2019-12-22;53,00;34,87;6,97;33,47;6,97;17,00;9,00;20,00;1,00;12,00;4,00;3,00;2,00;4,00;1,00;2,00;2,00;3,00;0,00;0,50;1,00
2019-12-29;60,00;27,27;8,18;30,00;6,82;19,00;10,00;22,00;3,00;8,00;4,00;5,00;2,00;5,00;1,00;3,00;2,00;2,00;0,00;0,50;1,00
2020-01-05;53,00;22,32;6,97;20,92;5,58;23,00;6,00;19,00;1,00;5,00;3,00;3,00;3,00;3,00;1,00;1,00;1,00;1,00;0,00;0,50;0,50
2020-01-12;53,00;19,53;6,97;22,32;5,58;20,00;6,00;21,00;2,00;4,00;4,00;5,00;5,00;5,00;1,00;1,00;2,00;1,00;0,50;0,50;1,00
2020-01-19;54,00;30,46;8,31;26,31;6,92;18,00;6,00;21,00;2,00;6,00;3,00;6,00;3,00;4,00;1,00;1,00;1,00;1,00;0,50;0,50;0,50
2020-01-26;46,00;23,70;11,15;26,48;5,58;16,00;8,00;24,00;2,00;5,00;4,00;4,00;3,00;4,00;1,00;1,00;2,00;1,00;0,00;0,50;1,00
2020-02-02;56,00;29,40;7,00;28,00;8,40;20,00;8,00;16,00;2,00;5,00;4,00;5,00;4,00;4,00;0,50;1,00;2,00;2,00;0,50;2,00;1,00
2020-02-09;56,00;29,40;11,20;30,80;8,40;22,00;7,00;19,00;1,00;5,00;4,00;6,00;3,00;5,00;1,00;1,00;2,00;2,00;0,50;1,00;1,00
2020-02-16;56,00;30,05;12,29;31,41;5,46;21,00;9,00;21,00;2,00;6,00;5,00;4,00;4,00;7,00;1,00;2,00;2,00;2,00;0,50;1,00;2,00
2020-02-23;51,00;24,81;8,27;31,70;8,27;19,00;11,00;20,00;1,00;4,00;4,00;4,00;4,00;6,00;2,00;2,00;2,00;4,00;0,50;1,00;1,00
2020-03-01;45,00;26,72;8,44;25,31;8,44;17,00;7,00;22,00;0,50;4,00;3,00;3,00;3,00;5,00;1,00;2,00;2,00;2,00;0,50;1,00;1,00
2020-03-08;63,00;19,60;7,00;23,80;7,00;16,00;9,00;18,00;1,00;3,00;2,00;3,00;3,00;4,00;0,50;1,00;1,00;2,00;0,00;0,50;1,00
2020-03-15;32,00;13,91;9,74;13,91;4,17;12,00;4,00;14,00;0,50;2,00;0,50;3,00;1,00;3,00;0,50;1,00;1,00;1,00;0,00;1,00;0,50
2020-03-22;16,00;8,73;7,27;13,09;5,82;7,00;2,00;13,00;0,50;2,00;1,00;2,00;2,00;2,00;0,50;1,00;1,00;0,50;0,00;0,50;1,00
2020-03-29;14,00;11,20;7,00;11,20;7,00;10,00;3,00;13,00;0,50;1,00;0,50;2,00;1,00;1,00;0,50;1,00;1,00;1,00;0,50;0,50;0,50
2020-04-05;15,00;10,91;4,09;10,91;5,45;10,00;3,00;10,00;0,50;2,00;1,00;3,00;2,00;2,00;1,00;1,00;1,00;1,00;0,50;0,50;1,00
2020-04-12;12,00;9,33;6,67;12,00;5,33;11,00;3,00;15,00;0,50;2,00;1,00;1,00;1,00;3,00;1,00;1,00;1,00;0,50;0,50;0,50;0,50
2020-04-19;16,00;11,64;5,82;14,55;7,27;13,00;1,00;11,00;0,50;2,00;1,00;2,00;2,00;2,00;1,00;1,00;0,50;1,00;0,50;0,50;0,50
2020-04-26;16,00;11,64;4,36;14,55;4,36;11,00;2,00;13,00;1,00;2,00;2,00;3,00;2,00;3,00;0,50;1,00;1,00;1,00;0,50;0,50;0,50
2020-05-03;17,00;15,58;4,25;12,75;4,25;15,00;3,00;15,00;0,50;1,00;1,00;2,00;3,00;3,00;0,50;0,50;1,00;0,50;0,50;0,00;0,50
2020-05-10;20,00;17,33;10,67;16,00;6,67;21,00;5,00;17,00;0,50;3,00;1,00;4,00;5,00;5,00;0,50;1,00;2,00;1,00;1,00;0,50;1,00
2020-05-17;26,00;21,89;8,21;23,26;6,84;18,00;7,00;17,00;1,00;3,00;2,00;3,00;6,00;6,00;1,00;1,00;2,00;1,00;0,50;0,50;1,00
2020-05-24;29,00;17,95;11,05;24,86;9,67;25,00;7,00;23,00;2,00;3,00;4,00;4,00;7,00;4,00;1,00;1,00;2,00;3,00;1,00;1,00;2,00
2020-05-31;39,00;29,25;20,89;26,46;18,11;26,00;9,00;24,00;2,00;9,00;5,00;3,00;9,00;8,00;2,00;2,00;5,00;3,00;1,00;1,00;1,00
2020-06-07;41,00;42,41;19,79;29,69;18,38;30,00;11,00;24,00;2,00;7,00;5,00;8,00;8,00;8,00;2,00;2,00;3,00;4,00;1,00;1,00;1,00
2020-06-14;49,00;37,80;19,60;32,20;19,60;29,00;12,00;24,00;3,00;9,00;6,00;9,00;9,00;12,00;3,00;3,00;5,00;4,00;1,00;1,00;1,00
2020-06-21;51,00;41,35;24,81;39,97;23,43;34,00;12,00;27,00;3,00;11,00;10,00;9,00;10,00;13,00;4,00;3,00;4,00;5,00;1,00;1,00;2,00
2020-06-28;54,00;47,08;27,69;42,92;31,85;33,00;13,00;30,00;4,00;13,00;6,00;13,00;12,00;14,00;4,00;2,00;6,00;5,00;1,00;2,00;3,00
2020-07-05;64,00;51,48;34,78;51,48;38,96;38,00;21,00;36,00;3,00;15,00;10,00;15,00;15,00;16,00;6,00;4,00;7,00;8,00;1,00;2,00;2,00
2020-07-12;66,00;59,13;34,38;49,50;38,50;55,00;23,00;42,00;3,00;21,00;11,00;19,00;18,00;23,00;4,00;5,00;7,00;9,00;1,00;4,00;3,00
2020-07-19;69,00;56,58;35,88;41,40;37,26;50,00;23,00;40,00;3,00;18,00;9,00;13,00;18,00;17,00;4,00;6,00;6,00;5,00;1,00;2,00;2,00
2020-07-26;66,00;60,50;38,50;44,00;37,13;52,00;25,00;43,00;3,00;19,00;10,00;15,00;20,00;18,00;5,00;6,00;8,00;8,00;1,00;3,00;4,00
2020-08-02;78,00;73,82;44,57;57,11;50,14;56,00;30,00;44,00;4,00;27,00;18,00;19,00;21,00;26,00;6,00;6,00;8,00;12,00;1,00;4,00;3,00
2020-08-09;76,00;77,38;46,98;59,42;51,13;59,00;31,00;48,00;4,00;26,00;8,00;20,00;17,00;27,00;8,00;9,00;7,00;11,00;1,00;4,00;2,00
2020-08-16;72,00;69,23;45,69;45,69;51,23;50,00;25,00;47,00;4,00;21,00;8,00;16,00;17,00;21,00;4,00;6,00;7,00;9,00;1,00;3,00;4,00
2020-08-23;63,00;57,40;30,80;39,20;40,60;40,00;15,00;38,00;2,00;15,00;4,00;14,00;10,00;18,00;2,00;4,00;6,00;7,00;1,00;1,00;2,00
2020-08-30;46,00;41,82;25,09;33,45;18,12;31,00;14,00;34,00;3,00;9,00;4,00;16,00;8,00;9,00;4,00;4,00;4,00;5,00;1,00;1,00;1,00
2020-09-06;43,00;40,23;29,13;34,68;13,87;29,00;12,00;30,00;1,00;6,00;4,00;16,00;7,00;9,00;2,00;4,00;4,00;4,00;1,00;1,00;2,00
2020-09-13;42,00;33,87;21,68;31,16;9,48;28,00;9,00;24,00;1,00;6,00;6,00;11,00;8,00;8,00;1,00;3,00;2,00;5,00;0,50;1,00;1,00
2020-09-20;38,00;36,64;13,57;25,79;8,14;23,00;9,00;25,00;2,00;4,00;2,00;11,00;4,00;7,00;1,00;2,00;2,00;3,00;0,50;1,00;1,00
2020-09-27;45,00;28,64;9,55;25,91;5,45;19,00;8,00;28,00;1,00;4,00;1,00;8,00;4,00;4,00;1,00;2,00;1,00;3,00;0,50;0,50;1,00
2020-10-04;37,00;28,78;8,22;24,67;5,48;21,00;5,00;20,00;1,00;4,00;2,00;7,00;3,00;4,00;1,00;2,00;2,00;1,00;1,00;0,50;1,00
2020-10-11;37,00;28,78;9,59;26,04;6,85;18,00;8,00;23,00;1,00;2,00;3,00;6,00;3,00;5,00;1,00;2,00;2,00;2,00;0,50;0,50;1,00
2020-10-18;28,00;35,00;11,20;35,00;7,00;23,00;8,00;23,00;1,00;4,00;4,00;5,00;5,00;4,00;1,00;1,00;2,00;3,00;1,00;0,00;0,50
2020-10-25;32,00;19,48;8,35;26,43;5,57;15,00;6,00;19,00;0,50;2,00;2,00;4,00;2,00;3,00;1,00;1,00;1,00;2,00;0,00;0,50;2,00
2020-11-01;14,00;12,60;2,80;9,80;2,80;10,00;3,00;13,00;0,50;1,00;0,50;3,00;1,00;3,00;1,00;1,00;0,50;0,50;0,00;0,50;0,50
2020-11-08;18,00;11,08;1,38;13,85;2,77;12,00;3,00;14,00;0,00;1,00;1,00;2,00;1,00;2,00;0,50;0,50;1,00;0,50;0,50;0,00;0,50
2020-11-15;17,00;12,75;4,25;17,00;2,83;13,00;2,00;16,00;0,50;1,00;1,00;2,00;2,00;2,00;0,00;1,00;1,00;0,50;0,00;0,50;0,50
2020-11-22;16,00;11,64;2,91;14,55;2,91;14,00;4,00;14,00;1,00;2,00;1,00;3,00;1,00;3,00;0,50;1,00;1,00;0,50;1,00;0,00;1,00
2020-11-29;19,00;16,29;4,07;16,29;2,71;14,00;4,00;18,00;1,00;2,00;1,00;2,00;2,00;1,00;0,50;0,50;1,00;0,50;0,00;0,50;0,50
2020-12-06;25,00;16,67;2,78;18,06;2,78;15,00;4,00;18,00;0,50;2,00;2,00;2,00;2,00;1,00;0,50;1,00;1,00;0,50;0,50;0,50;0,50
2020-12-13;28,00;16,80;2,80;21,00;4,20;16,00;3,00;17,00;1,00;2,00;3,00;3,00;2,00;2,00;0,50;1,00;1,00;1,00;0,50;0,00;1,00
2020-12-20;33,00;22,00;5,50;23,38;4,13;15,00;5,00;14,00;1,00;3,00;2,00;3,00;2,00;3,00;1,00;0,50;1,00;1,00;0,00;0,50;1,00
