Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;58,00;5,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;15,00;5,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2019-01-13;71,00;5,00;9,00;0,00;9,00;9,00;5,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;9,00;5,00;0,00;0,00;5,00;28,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;48,00;0,00;10,00;0,00;5,00;10,00;0,00;10,00;0,00;0,00;5,00;0,00;10,00;0,00;24,00;0,00;0,00;5,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;66,00;0,00;0,00;5,00;5,00;5,00;5,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2019-02-03;69,00;5,00;5,00;5,00;9,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;5,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;70,00;5,00;23,00;9,00;5,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;65,00;0,00;9,00;5,00;14,00;9,00;0,00;5,00;0,00;0,00;14,00;14,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;23,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;32,00;14,00;0,00;0,00;5,00;9,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;47,00;5,00;14,00;0,00;0,00;5,00;9,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;19,00;9,00;0,00;0,00;0,00;9,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2019-03-10;47,00;0,00;14,00;0,00;24,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;10,00;9,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;29,00;0,00;14,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;14,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;44,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;38,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;29,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;5,00;10,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;20,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00
2019-04-21;60,00;0,00;10,00;0,00;5,00;0,00;0,00;5,00;5,00;10,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-28;38,00;0,00;5,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;10,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;44,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00
2019-05-12;15,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;55,00;5,00;5,00;5,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;30,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;19,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;49,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-16;45,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;51,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;42,00;5,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;10,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;49,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;15,00;0,00;0,00;0,00;5,00;5,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2019-07-14;50,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-21;56,00;5,00;26,00;0,00;26,00;0,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;10,00;0,00;0,00;0,00;5,00;15,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00
2019-07-28;41,00;5,00;10,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-04;60,00;0,00;10,00;5,00;5,00;0,00;5,00;10,00;10,00;0,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-11;63,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;10,00;0,00;10,00;0,00;10,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-08-18;58,00;0,00;19,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;10,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;33,00;0,00;10,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;5,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;64,00;0,00;0,00;0,00;9,00;5,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;9,00;0,00;5,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00
2019-09-08;68,00;5,00;5,00;0,00;9,00;0,00;5,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2019-09-15;53,00;9,00;4,00;9,00;4,00;4,00;0,00;0,00;9,00;0,00;13,00;0,00;0,00;0,00;13,00;0,00;9,00;0,00;0,00;4,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00
2019-09-22;50,00;5,00;9,00;0,00;5,00;5,00;0,00;0,00;0,00;5,00;9,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;5,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;27,00;5,00;18,00;0,00;5,00;9,00;5,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;14,00;0,00;5,00;0,00;14,00;5,00;0,00;14,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;78,00;0,00;5,00;9,00;5,00;5,00;0,00;9,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;50,00;14,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;9,00;0,00;5,00;0,00;5,00;9,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2019-10-20;27,00;9,00;4,00;0,00;13,00;4,00;0,00;4,00;0,00;0,00;9,00;0,00;0,00;0,00;13,00;4,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
