Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;46,00;751,33;30,67;15,33;15,33;26,00;20,00;5,00;15,00;0,00;10,00;5,00;0,00
2019-01-13;25,00;475,00;12,50;25,00;12,50;25,00;10,00;20,00;10,00;10,00;10,00;5,00;5,00
2019-01-20;54,00;630,00;18,00;18,00;18,00;34,00;15,00;20,00;5,00;10,00;5,00;5,00;0,00
2019-01-27;24,00;468,00;24,00;6,00;12,00;15,00;19,00;5,00;14,00;24,00;0,00;5,00;5,00
2019-02-03;15,00;600,00;45,00;15,00;15,00;20,00;15,00;0,00;5,00;15,00;5,00;0,00;0,00
2019-02-10;30,00;570,00;30,00;15,00;15,00;15,00;25,00;0,00;0,00;5,00;0,00;5,00;0,00
2019-02-17;26,00;455,00;13,00;13,00;13,00;21,00;16,00;0,00;16,00;0,00;0,00;5,00;5,00
2019-02-24;31,00;744,00;15,50;15,50;15,50;26,00;5,00;0,00;15,00;10,00;0,00;0,00;0,00
2019-03-03;20,00;760,00;40,00;20,00;20,00;20,00;25,00;10,00;25,00;0,00;5,00;0,00;0,00
2019-03-10;45,00;555,00;15,00;15,00;15,00;20,00;10,00;10,00;5,00;10,00;5,00;5,00;0,00
2019-03-17;25,00;450,00;25,00;6,25;12,50;20,00;20,00;0,00;30,00;10,00;15,00;5,00;0,00
2019-03-24;46,00;598,00;15,33;30,67;30,67;10,00;46,00;15,00;15,00;0,00;5,00;0,00;0,00
2019-03-31;77,00;677,60;15,40;15,40;30,80;56,00;0,00;10,00;26,00;10,00;5,00;0,00;5,00
2019-04-07;66,00;759,00;33,00;16,50;16,50;31,00;20,00;0,00;10,00;10,00;5,00;5,00;0,00
2019-04-14;16,00;1600,00;16,00;32,00;32,00;26,00;21,00;5,00;10,00;5,00;0,00;10,00;5,00
2019-04-21;42,00;770,00;14,00;28,00;28,00;21,00;26,00;16,00;5,00;26,00;16,00;16,00;0,00
2019-04-28;85,00;867,00;17,00;17,00;17,00;30,00;5,00;25,00;5,00;5,00;10,00;10,00;5,00
2019-05-05;54,00;522,00;36,00;36,00;18,00;15,00;45,00;35,00;10,00;20,00;0,00;5,00;0,00
2019-05-12;66,00;643,50;16,50;16,50;16,50;20,00;20,00;30,00;15,00;5,00;5,00;5,00;5,00
2019-05-19;79,00;679,40;31,60;15,80;15,80;30,00;29,00;10,00;20,00;5,00;5,00;5,00;0,00
2019-05-26;80,00;736,00;32,00;8,00;48,00;45,00;10,00;35,00;15,00;15,00;20,00;5,00;0,00
2019-06-02;56,00;686,00;28,00;14,00;28,00;28,00;14,00;14,00;28,00;23,00;0,00;5,00;9,00
2019-06-09;53,00;530,00;17,67;17,67;35,33;24,00;14,00;29,00;0,00;10,00;5,00;10,00;5,00
2019-06-16;74,00;562,40;14,80;14,80;29,60;20,00;35,00;10,00;5,00;35,00;0,00;5,00;15,00
2019-06-23;95,00;633,33;15,83;15,83;31,67;40,00;20,00;15,00;10,00;10,00;5,00;5,00;5,00
2019-06-30;65,00;715,00;16,25;32,50;130,00;50,00;25,00;40,00;15,00;25,00;5,00;5,00;15,00
2019-07-07;79,00;837,40;15,80;15,80;31,60;54,00;59,00;44,00;20,00;34,00;10,00;0,00;10,00
2019-07-14;84,00;789,60;16,80;16,80;50,40;42,00;47,00;16,00;47,00;68,00;16,00;16,00;16,00
2019-07-21;78,00;842,40;31,20;31,20;31,20;28,00;50,00;50,00;17,00;22,00;17,00;6,00;6,00
2019-07-28;100,00;1200,00;33,33;33,33;33,33;39,00;39,00;22,00;11,00;22,00;11,00;6,00;17,00
2019-08-04;56,00;952,00;18,67;37,33;37,33;28,00;28,00;28,00;11,00;11,00;11,00;6,00;11,00
2019-08-11;77,00;847,00;15,40;15,40;30,80;26,00;15,00;21,00;26,00;0,00;5,00;5,00;10,00
2019-08-18;79,00;616,20;15,80;31,60;15,80;32,00;21,00;21,00;11,00;16,00;5,00;5,00;0,00
2019-08-25;56,00;434,00;28,00;28,00;7,00;26,00;10,00;15,00;10,00;15,00;0,00;15,00;5,00
2019-09-01;72,00;489,60;7,20;14,40;28,80;24,00;29,00;19,00;19,00;10,00;5,00;0,00;5,00
2019-09-08;40,00;860,00;20,00;20,00;40,00;10,00;20,00;30,00;20,00;5,00;5,00;0,00;0,00
2019-09-15;54,00;756,00;36,00;18,00;0,00;25,00;10,00;15,00;15,00;15,00;0,00;5,00;0,00
2019-09-22;52,00;641,33;17,33;17,33;17,33;28,00;14,00;9,00;14,00;0,00;9,00;0,00;5,00
2019-09-29;33,00;561,00;16,50;16,50;49,50;24,00;5,00;42,00;24,00;0,00;5,00;14,00;0,00
2019-10-06;24,00;1176,00;48,00;24,00;24,00;19,00;14,00;14,00;14,00;5,00;0,00;9,00;5,00
2019-10-13;48,00;816,00;32,00;16,00;8,00;24,00;14,00;14,00;5,00;0,00;5,00;0,00;0,00
2019-10-20;24,00;540,00;36,00;24,00;24,00;5,00;15,00;29,00;15,00;19,00;5,00;5,00;0,00
2019-10-27;9,00;324,00;9,00;9,00;9,00;9,00;19,00;9,00;9,00;0,00;0,00;0,00;0,00
2019-11-03;42,00;462,00;14,00;14,00;7,00;28,00;23,00;14,00;23,00;9,00;0,00;9,00;0,00
2019-11-10;9,00;360,00;18,00;9,00;18,00;10,00;5,00;9,00;5,00;0,00;0,00;0,00;0,00
2019-11-17;14,00;532,00;7,00;14,00;14,00;19,00;19,00;10,00;5,00;5,00;10,00;0,00;5,00
2019-11-24;32,00;512,00;48,00;16,00;16,00;14,00;0,00;9,00;5,00;9,00;5,00;0,00;5,00
2019-12-01;34,00;714,00;17,00;8,50;17,00;5,00;10,00;5,00;10,00;0,00;0,00;0,00;5,00
2019-12-08;10,00;360,00;10,00;20,00;10,00;15,00;19,00;5,00;0,00;5,00;0,00;0,00;5,00
2019-12-15;29,00;478,50;43,50;7,25;14,50;19,00;14,00;0,00;5,00;10,00;5,00;5,00;0,00
2019-12-22;58,00;754,00;29,00;29,00;29,00;0,00;5,00;10,00;5,00;5,00;0,00;0,00;0,00
2019-12-29;20,00;860,00;40,00;20,00;20,00;25,00;24,00;10,00;15,00;5,00;5,00;0,00;0,00
2020-01-05;46,00;720,67;7,67;15,33;15,33;28,00;23,00;18,00;9,00;18,00;5,00;5,00;0,00
2020-01-12;49,00;637,00;16,33;16,33;16,33;22,00;36,00;31,00;9,00;9,00;0,00;4,00;4,00
2020-01-19;50,00;666,67;8,33;8,33;33,33;28,00;0,00;41,00;27,00;9,00;5,00;5,00;5,00
2020-01-26;51,00;595,00;8,50;17,00;17,00;28,00;9,00;28,00;18,00;9,00;5,00;5,00;0,00
2020-02-02;37,00;721,50;18,50;18,50;18,50;14,00;23,00;9,00;0,00;14,00;5,00;0,00;9,00
2020-02-09;58,00;594,50;14,50;14,50;14,50;45,00;13,00;13,00;9,00;13,00;0,00;0,00;4,00
2020-02-16;23,00;897,00;23,00;23,00;23,00;9,00;9,00;5,00;14,00;9,00;0,00;9,00;0,00
2020-02-23;41,00;669,67;6,83;13,67;13,67;23,00;14,00;23,00;9,00;23,00;9,00;9,00;5,00
2020-03-01;26,00;403,00;13,00;39,00;13,00;13,00;9,00;22,00;9,00;4,00;0,00;0,00;4,00
2020-03-08;30,00;435,00;15,00;15,00;15,00;21,00;0,00;26,00;9,00;4,00;4,00;8,00;0,00
2020-03-15;17,00;255,00;0,00;17,00;8,50;17,00;17,00;9,00;0,00;4,00;9,00;0,00;4,00
2020-03-22;0,00;11,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;4,00;0,00;4,00;0,00
2020-03-29;8,00;104,00;8,00;0,00;4,00;8,00;0,00;4,00;0,00;8,00;0,00;0,00;0,00
2020-04-05;4,00;80,00;4,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00
2020-04-12;13,00;143,00;0,00;0,00;0,00;9,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;4,00;88,00;0,00;8,00;4,00;4,00;13,00;13,00;0,00;8,00;0,00;0,00;0,00
2020-04-26;17,00;136,00;8,50;17,00;8,50;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;8,00;80,00;0,00;8,00;4,00;8,00;0,00;8,00;4,00;4,00;4,00;0,00;0,00
2020-05-10;21,00;252,00;10,50;10,50;0,00;12,00;0,00;4,00;8,00;0,00;0,00;0,00;0,00
2020-05-17;8,00;72,00;4,00;0,00;8,00;4,00;4,00;21,00;8,00;4,00;4,00;0,00;0,00
2020-05-24;33,00;165,00;16,50;8,25;16,50;0,00;8,00;8,00;0,00;4,00;0,00;0,00;0,00
2020-05-31;24,00;228,00;12,00;12,00;24,00;8,00;8,00;4,00;4,00;20,00;0,00;0,00;0,00
2020-06-07;8,00;288,00;16,00;8,00;8,00;20,00;12,00;12,00;12,00;8,00;8,00;4,00;4,00
2020-06-14;52,00;346,67;17,33;17,33;17,33;20,00;12,00;8,00;12,00;8,00;4,00;8,00;0,00
2020-06-21;71,00;372,75;17,75;17,75;35,50;29,00;13,00;0,00;0,00;8,00;8,00;0,00;8,00
2020-06-28;44,00;337,33;14,67;14,67;29,33;8,00;16,00;12,00;0,00;4,00;12,00;0,00;4,00
2020-07-05;85,00;544,00;17,00;17,00;17,00;43,00;30,00;17,00;8,00;21,00;4,00;13,00;0,00
2020-07-12;96,00;576,00;16,00;16,00;48,00;46,00;32,00;27,00;5,00;18,00;32,00;14,00;0,00
2020-07-19;55,00;696,67;18,33;36,67;55,00;60,00;14,00;5,00;18,00;9,00;18,00;14,00;9,00
2020-07-26;70,00;560,00;17,50;17,50;35,00;23,00;28,00;14,00;9,00;9,00;9,00;0,00;5,00
2020-08-02;96,00;432,00;16,00;32,00;16,00;19,00;0,00;14,00;14,00;5,00;10,00;0,00;14,00
2020-08-09;77,00;508,20;15,40;15,40;30,80;32,00;27,00;9,00;9,00;14,00;9,00;5,00;9,00
2020-08-16;53,00;353,33;17,67;17,67;17,67;22,00;27,00;9,00;13,00;13,00;4,00;0,00;4,00
2020-08-23;43,00;258,00;14,33;28,67;14,33;13,00;22,00;9,00;4,00;9,00;9,00;13,00;0,00
2020-08-30;61,00;213,50;7,63;15,25;30,50;4,00;4,00;4,00;4,00;0,00;4,00;0,00;4,00
2020-09-06;30,00;270,00;15,00;15,00;30,00;4,00;4,00;4,00;4,00;9,00;0,00;4,00;0,00
2020-09-13;13,00;221,00;0,00;13,00;13,00;13,00;0,00;0,00;4,00;4,00;9,00;0,00;0,00
2020-09-20;9,00;171,00;9,00;18,00;9,00;0,00;9,00;9,00;0,00;0,00;0,00;0,00;4,00
2020-09-27;9,00;153,00;0,00;9,00;0,00;9,00;4,00;4,00;13,00;0,00;9,00;0,00;4,00
2020-10-04;4,00;136,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00
2020-10-11;0,00;13,00;0,00;0,00;0,50;19,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2020-10-18;23,00;276,00;11,50;0,00;11,50;0,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00
2020-10-25;18,00;216,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-01;4,00;48,00;0,00;0,00;0,00;5,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-11-08;0,00;12,00;0,00;0,50;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2020-11-15;18,00;180,00;0,00;18,00;9,00;0,00;0,00;9,00;5,00;9,00;0,00;0,00;0,00
2020-11-22;18,00;180,00;0,00;9,00;9,00;0,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00
2020-11-29;14,00;126,00;0,00;7,00;7,00;5,00;5,00;9,00;9,00;0,00;5,00;0,00;5,00
2020-12-06;9,00;126,00;0,00;0,00;4,50;0,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00
2020-12-13;9,00;63,00;4,50;0,00;9,00;9,00;9,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-12-20;5,00;80,00;10,00;10,00;5,00;5,00;15,00;5,00;0,00;10,00;0,00;5,00;0,00
2020-12-27;5,00;90,00;0,00;0,00;5,00;10,00;0,00;5,00;10,00;5,00;0,00;0,00;0,00
2021-01-03;14,00;126,00;0,00;14,00;7,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00
2021-01-10;4,00;96,00;0,00;4,00;4,00;0,00;0,00;4,00;0,00;9,00;0,00;9,00;0,00
2021-01-17;9,00;72,00;0,00;0,00;9,00;0,00;0,00;4,00;0,00;0,00;9,00;0,00;0,00
2021-01-24;13,00;117,00;0,00;6,50;13,00;4,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00
2021-01-31;9,00;90,00;0,00;0,00;4,50;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00
2021-02-07;9,00;72,00;4,50;0,00;4,50;9,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00
2021-02-14;5,00;130,00;0,00;5,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00
2021-02-21;19,00;228,00;0,00;9,50;0,00;9,00;0,00;9,00;9,00;5,00;0,00;0,00;9,00
2021-02-28;9,00;81,00;4,50;0,00;9,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00
2021-03-07;13,00;156,00;6,50;6,50;0,00;13,00;0,00;4,00;0,00;18,00;4,00;0,00;0,00
2021-03-14;4,00;88,00;8,00;4,00;4,00;0,00;8,00;0,00;13,00;4,00;8,00;0,00;0,00
2021-03-21;4,00;64,00;8,00;4,00;0,00;14,00;0,00;0,00;4,00;4,00;0,00;4,00;0,00
2021-03-28;0,00;7,00;0,00;1,00;0,00;0,00;9,00;5,00;5,00;5,00;0,00;0,00;0,00
2021-04-04;0,00;7,00;0,50;0,00;0,00;5,00;14,00;0,00;5,00;0,00;0,00;5,00;0,00
2021-04-11;9,00;81,00;0,00;0,00;4,50;5,00;0,00;9,00;5,00;5,00;0,00;5,00;0,00
2021-04-18;23,00;207,00;11,50;23,00;23,00;5,00;5,00;0,00;0,00;5,00;5,00;5,00;5,00
2021-04-25;19,00;190,00;0,00;19,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2021-05-02;9,00;117,00;4,50;4,50;4,50;5,00;5,00;9,00;5,00;5,00;0,00;0,00;0,00
2021-05-09;18,00;234,00;0,00;0,00;18,00;9,00;14,00;9,00;0,00;9,00;0,00;5,00;5,00
2021-05-16;31,00;248,00;7,75;7,75;15,50;22,00;13,00;0,00;9,00;9,00;4,00;0,00;0,00
2021-05-23;32,00;272,00;16,00;16,00;8,00;18,00;5,00;0,00;9,00;5,00;5,00;5,00;5,00
2021-05-30;9,00;180,00;9,00;4,50;9,00;14,00;19,00;9,00;5,00;19,00;14,00;9,00;0,00
2021-06-06;52,00;346,67;17,33;17,33;34,67;33,00;14,00;9,00;0,00;5,00;0,00;5,00;9,00
2021-06-13;51,00;425,00;17,00;8,50;17,00;28,00;23,00;23,00;18,00;9,00;5,00;0,00;0,00
2021-06-20;55,00;550,00;18,33;9,17;36,67;23,00;32,00;9,00;5,00;18,00;5,00;5,00;0,00
2021-06-27;51,00;578,00;17,00;17,00;51,00;33,00;32,00;9,00;14,00;14,00;9,00;14,00;0,00
2021-07-04;47,00;454,33;15,67;15,67;15,67;28,00;14,00;9,00;9,00;19,00;5,00;0,00;5,00
2021-07-11;29,00;449,50;14,50;29,00;29,00;24,00;29,00;14,00;10,00;5,00;10,00;10,00;10,00
2021-07-18;88,00;572,00;29,33;29,33;44,00;42,00;26,00;16,00;16,00;10,00;0,00;0,00;5,00
2021-07-25;66,00;676,50;16,50;33,00;16,50;35,00;10,00;25,00;15,00;25,00;0,00;10,00;15,00
2021-08-01;63,00;771,75;47,25;47,25;15,75;37,00;42,00;16,00;11,00;11,00;11,00;5,00;16,00
2021-08-08;48,00;832,00;16,00;16,00;32,00;48,00;21,00;27,00;16,00;11,00;11,00;5,00;5,00
2021-08-15;94,00;658,00;47,00;47,00;15,67;21,00;36,00;16,00;21,00;0,00;10,00;5,00;0,00
2021-08-22;54,00;684,00;9,00;18,00;36,00;32,00;27,00;11,00;11,00;38,00;0,00;5,00;5,00
2021-08-29;58,00;478,50;29,00;29,00;43,50;5,00;11,00;21,00;11,00;11,00;0,00;0,00;21,00
2021-09-05;22,00;924,00;22,00;44,00;22,00;5,00;5,00;11,00;5,00;22,00;0,00;0,00;5,00
