Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;28,00;14,00;14,00;0,00;14,00;42,00;0,00;14,00;14,00;0,00;56,00;12,92;0,00;0,00;14,00;14,00;0,00;0,00;56,00;0,00;0,00
2019-01-13;0,00;14,00;28,00;0,00;0,00;27,00;0,00;0,00;0,00;0,00;38,00;25,00;0,00;0,00;0,00;28,00;14,00;0,00;23,00;0,00;23,00
2019-01-20;0,00;14,00;28,00;14,00;0,00;27,00;0,00;0,00;0,00;0,00;13,00;32,00;0,00;0,00;0,00;35,00;0,00;0,00;47,00;0,00;12,00
2019-01-27;14,00;41,00;14,00;0,00;0,00;14,00;0,00;14,00;0,00;0,00;88,67;44,33;0,00;0,00;0,00;42,00;0,00;0,00;54,83;0,00;0,00
2019-02-03;14,00;0,00;42,00;14,00;0,00;14,00;14,00;0,00;0,00;14,00;74,67;119,00;0,00;0,00;0,00;42,00;0,00;0,00;42,00;0,00;14,00
2019-02-10;28,00;42,00;14,00;0,00;0,00;28,00;0,00;0,00;0,00;0,00;68,92;84,00;12,92;0,00;0,00;100,00;0,00;0,00;14,00;0,00;0,00
2019-02-17;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;52,00;104,00;0,00;0,00;0,00;44,00;0,00;0,00;42,00;0,00;28,00
2019-02-24;29,00;29,00;0,00;15,00;0,00;15,00;0,00;0,00;0,00;15,62;44,62;73,62;0,00;0,00;0,00;56,07;0,00;0,00;116,00;0,00;13,92
2019-03-03;14,00;28,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;119,00;91,00;0,00;0,00;0,00;42,00;0,00;14,00;28,00;0,00;14,00
2019-03-10;14,00;14,00;0,00;0,00;0,00;28,00;0,00;0,00;0,00;14,00;74,67;60,67;0,00;0,00;0,00;28,00;0,00;0,00;70,00;0,00;28,00
2019-03-17;0,00;15,00;0,00;0,00;0,00;58,00;0,00;0,00;0,00;0,00;53,00;53,00;0,00;0,00;0,00;22,00;0,00;0,00;25,00;0,00;0,00
2019-03-24;29,00;15,00;15,00;0,00;0,00;14,00;0,00;0,00;43,00;0,00;89,23;60,23;0,00;0,00;0,00;29,00;29,00;0,00;58,00;0,00;0,00
2019-03-31;44,00;44,00;15,00;29,00;0,00;29,00;0,00;0,00;0,00;15,40;59,40;103,40;0,00;0,00;0,00;88,00;30,00;0,00;59,46;0,00;0,00
2019-04-07;73,00;44,00;0,00;15,00;0,00;14,00;0,00;0,00;0,00;0,00;88,48;148,21;0,00;0,00;0,00;43,41;29,59;0,00;58,87;0,00;0,00
2019-04-14;31,00;31,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;143,93;79,71;0,00;0,00;0,00;46,50;15,50;0,00;45,93;14,93;0,00
