Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;27,00;135,00;0,00;12,27;27,00;11,00;0,00;3,00;5,00;8,00;5,00;0,00;8,00
2019-01-13;27,00;95,73;2,45;12,27;24,55;0,00;11,00;0,00;5,00;3,00;5,00;5,00;0,00
2019-01-20;24,00;122,40;0,00;16,80;19,20;8,00;13,00;3,00;3,00;0,00;3,00;3,00;5,00
2019-01-27;18,00;144,00;0,00;28,29;20,57;11,00;5,00;0,00;0,00;5,00;0,00;5,00;0,00
2019-02-03;19,00;140,13;0,00;28,50;14,25;14,00;22,00;3,00;0,00;3,00;3,00;0,00;0,00
2019-02-10;6,00;189,00;3,00;24,00;12,00;17,00;8,00;0,00;6,00;0,00;8,00;0,00;0,00
2019-02-17;22,00;151,56;0,00;26,89;19,56;8,00;11,00;0,00;0,00;14,00;6,00;6,00;3,00
2019-02-24;36,00;115,20;0,00;19,20;24,00;3,00;11,00;0,00;3,00;0,00;0,00;0,00;3,00
2019-03-03;11,00;143,00;11,00;33,00;30,25;13,00;5,00;0,00;0,00;8,00;8,00;5,00;3,00
2019-03-10;38,00;131,73;0,00;27,87;17,73;13,00;11,00;3,00;3,00;3,00;5,00;3,00;0,00
2019-03-17;41,00;120,59;2,41;24,12;28,94;14,00;5,00;0,00;8,00;3,00;3,00;3,00;0,00
2019-03-24;8,00;125,33;0,00;29,33;21,33;20,00;8,00;3,00;3,00;6,00;0,00;0,00;6,00
2019-03-31;36,00;136,80;0,00;28,80;19,20;22,00;5,00;3,00;0,00;8,00;8,00;5,00;0,00
2019-04-07;28,00;198,55;2,55;33,09;43,27;18,00;8,00;8,00;5,00;5,00;3,00;3,00;8,00
2019-04-14;58,00;249,65;0,00;52,96;60,52;21,00;12,00;6,00;12,00;12,00;6,00;6,00;9,00
2019-04-21;55,00;115,00;2,50;42,50;40,00;18,00;18,00;9,00;0,00;0,00;3,00;6,00;3,00
2019-04-28;32,00;137,85;2,46;32,00;17,23;13,00;13,00;3,00;8,00;3,00;3,00;0,00;0,00
2019-05-05;35,00;165,00;0,00;35,00;37,50;19,00;11,00;0,00;5,00;5,00;3,00;5,00;3,00
2019-05-12;38,00;136,80;2,53;25,33;32,93;13,00;13,00;3,00;5,00;0,00;3,00;0,00;0,00
2019-05-19;29,00;123,25;9,67;33,83;29,00;13,00;8,00;0,00;3,00;0,00;3,00;0,00;8,00
2019-05-26;43,00;140,94;0,00;47,78;38,22;11,00;3,00;3,00;14,00;9,00;0,00;0,00;6,00
2019-06-02;49,00;129,85;2,45;44,10;22,05;14,00;11,00;5,00;0,00;5,00;8,00;3,00;11,00
2019-06-09;39,00;121,88;0,00;26,81;24,38;14,00;19,00;3,00;5,00;14,00;0,00;0,00;5,00
2019-06-16;28,00;129,82;2,55;25,45;33,09;19,00;11,00;3,00;8,00;8,00;6,00;3,00;3,00
2019-06-23;44,00;134,44;2,44;26,89;41,56;18,00;6,00;6,00;6,00;0,00;6,00;6,00;6,00
2019-06-30;38,00;126,67;2,53;15,20;35,47;20,00;14,00;0,00;0,00;6,00;3,00;9,00;3,00
2019-07-07;29,00;96,67;7,25;29,00;45,92;14,00;3,00;0,00;9,00;9,00;6,00;0,00;6,00
2019-07-14;44,00;129,56;2,44;24,44;22,00;22,00;12,00;9,00;3,00;9,00;12,00;6,00;6,00
2019-07-21;71,00;139,55;17,14;29,38;34,28;24,00;3,00;7,00;0,00;10,00;3,00;13,00;3,00
2019-07-28;38,00;134,27;0,00;53,20;45,60;3,00;10,00;0,00;10,00;3,00;7,00;7,00;0,00
2019-08-04;37,00;135,67;2,47;22,20;44,40;9,00;19,00;0,00;3,00;19,00;6,00;3,00;6,00
2019-08-11;37,00;108,53;2,47;32,07;22,20;17,00;26,00;0,00;0,00;9,00;6,00;0,00;3,00
2019-08-18;38,00;121,13;0,00;26,13;16,63;11,00;19,00;3,00;3,00;8,00;8,00;0,00;3,00
2019-08-25;30,00;145,00;0,00;27,50;20,00;11,00;11,00;3,00;3,00;5,00;5,00;3,00;11,00
2019-09-01;39,00;168,19;0,00;41,44;26,81;10,00;8,00;8,00;0,00;8,00;5,00;5,00;5,00
2019-09-08;27,00;130,09;0,00;27,00;44,18;16,00;5,00;3,00;14,00;5,00;5,00;0,00;0,00
2019-09-15;25,00;205,00;0,00;30,00;20,00;11,00;11,00;3,00;5,00;3,00;5,00;0,00;0,00
2019-09-22;46,00;193,68;7,26;24,21;48,42;16,00;8,00;3,00;3,00;8,00;8,00;0,00;5,00
2019-09-29;27,00;162,00;0,00;54,00;7,36;8,00;11,00;5,00;3,00;3,00;5,00;3,00;3,00
2019-10-06;30,00;165,00;0,00;67,50;27,50;22,00;11,00;0,00;5,00;8,00;3,00;3,00;3,00
2019-10-13;22,00;129,56;4,89;24,44;24,44;5,00;5,00;3,00;8,00;5,00;0,00;5,00;8,00
2019-10-20;21,00;144,67;2,33;37,33;23,33;13,00;18,00;0,00;0,00;3,00;8,00;0,00;8,00
2019-10-27;24,00;144,00;4,80;31,20;43,20;8,00;5,00;10,00;5,00;3,00;5,00;3,00;3,00
2019-11-03;10,00;142,50;7,50;45,00;40,00;13,00;15,00;0,00;0,00;0,00;0,00;0,00;5,00
2019-11-10;13,00;119,60;7,80;46,80;39,00;8,00;8,00;8,00;0,00;0,00;5,00;0,00;8,00
2019-11-17;13,00;161,20;7,80;44,20;33,80;3,00;8,00;3,00;0,00;3,00;0,00;3,00;3,00
2019-11-24;20,00;137,50;2,50;27,50;20,00;8,00;5,00;0,00;5,00;3,00;0,00;0,00;0,00
2019-12-01;16,00;117,33;5,33;29,33;40,00;10,00;3,00;8,00;3,00;5,00;3,00;0,00;3,00
2019-12-08;23,00;102,22;5,11;28,11;20,44;3,00;5,00;5,00;0,00;10,00;5,00;8,00;3,00
2019-12-15;18,00;120,86;0,00;30,86;15,43;18,00;5,00;0,00;0,00;5,00;3,00;5,00;8,00
2019-12-22;22,00;107,56;0,00;26,89;39,11;15,00;9,00;3,00;3,00;3,00;3,00;6,00;0,00
2019-12-29;6,00;183,00;3,00;48,00;33,00;3,00;9,00;3,00;6,00;3,00;6,00;0,00;6,00
2020-01-05;18,00;115,71;5,14;23,14;23,14;20,00;8,00;0,00;10,00;5,00;3,00;0,00;3,00
2020-01-12;22,00;158,89;4,89;14,67;39,11;10,00;7,00;7,00;2,00;5,00;0,00;2,00;2,00
2020-01-19;7,00;88,67;2,33;9,33;18,67;7,00;17,00;2,00;0,00;2,00;2,00;0,00;2,00
2020-01-26;27,00;149,73;4,91;36,82;14,73;15,00;17,00;0,00;0,00;0,00;5,00;2,00;0,00
2020-02-02;20,00;130,00;7,50;17,50;32,50;10,00;10,00;2,00;5,00;5,00;0,00;2,00;0,00
2020-02-09;22,00;134,44;0,00;24,44;31,78;5,00;7,00;10,00;0,00;2,00;2,00;0,00;2,00
2020-02-16;15,00;127,50;2,50;20,00;30,00;5,00;7,00;2,00;5,00;5,00;0,00;2,00;5,00
2020-02-23;24,00;110,40;0,00;28,80;33,60;12,00;10,00;5,00;5,00;7,00;0,00;2,00;0,00
2020-03-01;36,00;126,00;2,57;28,29;30,86;5,00;7,00;2,00;0,00;5,00;0,00;0,00;7,00
2020-03-08;20,00;67,50;2,50;12,50;25,00;2,00;2,00;0,00;5,00;2,00;2,00;0,00;0,00
