Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;0,00;0,00;19,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;15,00;30,00;0,00;0,00;0,00;37,00;5,00;0,00;0,00;0,00;0,00
2019-01-13;18,00;18,00;18,00;0,00;0,00;34,88;0,00;0,00;18,00;0,00;18,00;0,00;0,00;0,00;0,00;93,60;18,00;0,00;18,00;0,00;0,00
2019-01-20;0,00;0,00;54,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;15,00;0,00;0,00;0,00;21,00;0,00;0,00;32,00;0,00;16,00
2019-01-27;0,00;0,00;0,00;18,00;0,00;45,00;0,00;0,00;15,00;0,00;0,00;58,00;14,00;0,00;0,00;5,00;0,00;0,00;78,00;0,00;0,00
2019-02-03;0,00;0,00;18,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;45,00;15,00;0,00;0,00;0,00;16,00;5,00;0,00;16,00;0,00;0,00
2019-02-10;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;36,00;36,00;0,00;0,00;0,00;97,20;0,00;0,00;37,13;0,00;18,00
2019-02-17;19,00;0,00;0,00;19,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;55,81;0,00;0,00;0,00;69,67;0,00;0,00;76,00;0,00;0,00
2019-02-24;19,00;0,00;0,00;19,00;0,00;38,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;60,80;19,00;0,00;19,00;0,00;0,00
2019-03-03;0,00;0,00;19,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;61,00;0,00;0,00;0,00;27,00;0,00;0,00;0,00;0,00;16,00
2019-03-10;0,00;0,00;0,00;0,00;0,00;47,00;0,00;16,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;21,00;0,00;0,00;32,00;0,00;16,00
2019-03-17;0,00;0,00;18,00;0,00;0,00;63,00;0,00;16,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;19,00;0,00;0,00;0,00;0,00;57,00;0,00;0,00;0,00;0,00;19,00;39,27;0,00;0,00;0,00;121,60;0,00;0,00;36,88;0,00;19,00
2019-03-31;19,00;0,00;0,00;0,00;19,00;0,00;0,00;0,00;0,00;0,00;19,00;0,00;0,00;0,00;0,00;41,80;0,00;36,88;0,00;0,00;0,00
2019-04-07;0,00;0,00;37,00;37,00;0,00;16,00;0,00;0,00;0,00;15,00;46,00;0,00;0,00;0,00;0,00;16,00;0,00;17,00;50,00;0,00;0,00
2019-04-14;0,00;0,00;57,00;0,00;0,00;16,00;0,00;0,00;16,00;0,00;31,00;62,00;0,00;0,00;0,00;55,00;0,00;0,00;0,00;17,00;0,00
2019-04-21;0,00;0,00;0,00;19,00;57,00;0,00;0,00;0,00;16,00;0,00;16,00;31,00;0,00;0,00;0,00;83,00;0,00;0,00;68,00;0,00;0,00
2019-04-28;55,00;0,00;18,00;0,00;0,00;18,72;0,00;0,00;36,28;0,00;18,33;18,33;0,00;0,00;0,00;89,38;0,00;17,96;35,92;0,00;35,92
2019-05-05;0,00;0,00;18,00;0,00;0,00;31,00;0,00;0,00;15,00;15,00;15,00;15,00;0,00;0,00;0,00;47,00;0,00;48,00;48,00;0,00;16,00
2019-05-12;0,00;0,00;0,00;0,00;0,00;31,00;0,00;0,00;0,00;0,00;15,00;30,00;0,00;5,00;0,00;42,00;5,00;16,00;16,00;0,00;33,00
2019-05-19;18,00;0,00;18,00;18,00;0,00;37,20;0,00;0,00;0,00;0,00;52,80;18,00;0,00;18,00;0,00;169,20;0,00;18,00;0,00;0,00;0,00
2019-05-26;18,00;0,00;0,00;54,00;0,00;16,88;0,00;16,88;16,88;18,00;36,00;54,00;0,00;0,00;0,00;151,20;0,00;54,00;0,00;0,00;54,00
2019-06-02;0,00;0,00;17,00;0,00;0,00;15,00;0,00;0,00;15,00;14,00;14,00;42,00;0,00;0,00;5,00;54,00;5,00;15,00;0,00;0,00;15,00
2019-06-09;18,00;0,00;18,00;0,00;18,00;36,00;0,00;0,00;18,00;18,00;37,29;73,29;0,00;0,00;0,00;273,60;0,00;0,00;0,00;0,00;0,00
2019-06-16;18,00;18,00;36,00;18,00;0,00;18,00;0,00;0,00;55,20;0,00;0,00;0,00;0,00;0,00;0,00;187,20;36,00;0,00;18,00;0,00;0,00
2019-06-23;55,00;0,00;36,00;0,00;18,00;0,00;0,00;0,00;0,00;0,00;73,33;36,67;0,00;0,00;0,00;144,38;0,00;17,96;35,92;0,00;17,96
2019-06-30;36,00;0,00;91,00;18,00;0,00;36,00;0,00;0,00;0,00;0,00;54,00;36,00;0,00;0,00;0,00;151,20;36,00;36,00;72,00;0,00;18,00
2019-07-07;72,00;18,00;36,00;18,00;0,00;72,00;0,00;0,00;17,70;18,31;107,39;18,31;0,00;0,00;0,00;195,43;34,29;18,00;106,88;54,00;18,00
2019-07-14;57,00;0,00;19,00;19,00;19,00;75,61;0,00;0,00;38,39;37,60;94,60;57,00;0,00;0,00;0,00;217,31;0,00;19,00;19,00;0,00;19,00
2019-07-21;20,00;0,00;41,00;41,00;0,00;41,18;0,00;0,00;41,18;0,00;78,82;117,65;0,00;0,00;0,00;333,33;40,00;40,00;100,00;0,00;40,00
