Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-01-06;29,00;16,92;8,46;0,00;13,29;8,00;4,00;8,00;4,00;4,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;47,00;16,87;0,00;4,82;13,26;13,00;4,00;4,00;4,00;8,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2019-01-20;37,00;16,71;8,35;8,35;3,58;0,00;8,00;4,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;4,00
2019-01-27;24,00;12,00;8,40;3,60;16,80;4,00;4,00;8,00;4,00;12,00;0,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00
2019-02-03;21,00;8,17;21,00;21,00;8,17;4,00;13,00;13,00;9,00;0,00;0,00;0,00;9,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00
2019-02-10;38,00;16,63;26,13;4,75;16,63;0,00;13,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00
2019-02-17;21,00;21,00;8,17;4,67;0,00;9,00;4,00;4,00;13,00;0,00;0,00;21,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;25,00;16,67;8,33;20,24;8,33;4,00;0,00;0,00;8,00;17,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;34,00;21,10;25,79;12,90;21,10;4,00;17,00;9,00;9,00;0,00;9,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00
2019-03-10;17,00;13,36;4,86;8,50;17,00;4,00;4,00;0,00;4,00;4,00;8,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;39,00;8,53;8,53;26,81;8,53;9,00;4,00;4,00;4,00;9,00;9,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;9,00;19,29;14,14;19,29;5,14;4,00;4,00;0,00;13,00;4,00;0,00;13,00;4,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00
2019-03-31;38,00;29,69;21,38;21,38;13,06;21,00;13,00;13,00;4,00;4,00;0,00;4,00;8,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;54,00;4,80;45,60;13,20;9,60;9,00;5,00;0,00;0,00;5,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;60,00;14,40;32,40;46,80;14,40;5,00;5,00;9,00;0,00;5,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;39,00;17,73;21,27;21,27;4,73;4,00;0,00;9,00;9,00;9,00;4,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2019-04-28;45,00;8,29;20,13;16,58;11,84;4,00;16,00;0,00;0,00;0,00;8,00;16,00;8,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;52,00;31,91;8,27;8,27;11,82;16,00;8,00;8,00;4,00;0,00;4,00;8,00;4,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;42,00;43,20;33,60;21,60;25,20;17,00;25,00;13,00;4,00;4,00;0,00;17,00;4,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00
2019-05-19;24,00;3,60;8,40;12,00;28,80;12,00;16,00;8,00;4,00;8,00;0,00;4,00;4,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00
2019-05-26;62,00;8,51;20,67;12,16;17,02;8,00;4,00;8,00;8,00;8,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;43,00;15,53;15,53;8,36;8,36;8,00;4,00;4,00;4,00;4,00;0,00;12,00;0,00;0,00;4,00;4,00;8,00;0,00;0,00;0,00;0,00
2019-06-09;48,00;20,40;8,40;20,40;24,00;24,00;20,00;4,00;0,00;8,00;0,00;16,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-16;62,00;3,58;20,27;0,00;36,96;25,00;29,00;8,00;4,00;0,00;8,00;4,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;53,00;18,07;13,25;0,00;31,32;13,00;18,00;9,00;4,00;13,00;4,00;4,00;13,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00
2019-06-30;31,00;31,00;35,77;31,00;26,23;31,00;4,00;9,00;0,00;9,00;0,00;9,00;0,00;9,00;4,00;4,00;4,00;4,00;0,00;4,00;0,00
2019-07-07;100,00;21,69;34,94;30,12;30,12;31,00;9,00;13,00;9,00;17,00;4,00;9,00;0,00;4,00;0,00;0,00;13,00;4,00;0,00;9,00;0,00
2019-07-14;41,00;47,03;51,85;45,82;45,82;41,00;5,00;18,00;0,00;18,00;0,00;0,00;23,00;5,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00
2019-07-21;77,00;44,52;63,77;33,69;19,25;19,00;5,00;5,00;10,00;5,00;10,00;5,00;24,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
