Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;23,00;18,00;7,00;20,00;9,00;47,35;4,06;2,71;16,24;4,93;57,50;50,93;8,21;2,42;14,53;33,89;1,21;8,12;12,18;17,59;12,18
2019-01-13;37,00;29,00;6,00;28,00;7,00;34,26;5,48;0,00;21,93;1,68;42,05;63,91;10,09;10,21;10,21;45,93;6,38;57,56;13,70;13,70;9,59
2019-01-20;25,00;18,00;6,00;22,00;10,00;22,37;6,58;2,63;9,21;3,33;45,00;41,67;10,00;10,00;10,00;55,00;7,50;22,37;10,53;10,53;15,79
2019-01-27;39,00;10,00;10,00;10,00;3,00;28,24;2,69;5,38;14,79;1,63;43,88;58,50;8,13;1,26;3,77;57,87;2,52;1,34;34,97;8,07;14,79
2019-02-03;43,00;16,00;7,00;17,00;5,00;37,63;4,03;1,34;16,13;3,31;49,62;52,92;8,27;3,79;2,53;61,97;2,53;8,06;28,22;12,09;8,06
2019-02-10;41,00;19,00;13,00;20,00;6,00;35,53;9,57;2,73;17,77;3,28;55,76;54,12;9,84;8,97;12,81;46,13;6,41;4,10;45,10;4,10;13,67
2019-02-17;53,00;26,00;9,00;12,00;6,00;35,33;10,87;1,36;20,38;3,31;51,34;87,78;11,59;7,57;3,79;64,36;1,26;1,36;38,05;8,15;9,51
2019-02-24;56,00;30,00;5,00;13,00;7,00;33,33;9,33;1,33;22,67;6,59;42,82;70,82;6,59;6,22;2,49;37,33;3,73;5,33;28,00;8,00;20,00
2019-03-03;48,00;21,00;8,00;12,00;2,00;41,33;13,33;5,33;20,00;3,31;31,45;74,48;6,62;5,05;2,53;45,47;3,79;1,33;21,33;5,33;18,67
2019-03-10;53,00;31,00;9,00;19,00;7,00;40,77;2,72;5,44;13,59;6,63;31,47;74,53;6,63;5,05;1,26;41,64;3,79;2,72;31,26;2,72;12,23
2019-03-17;62,00;30,00;7,00;6,00;4,00;43,13;6,74;2,70;21,57;6,70;36,86;67,03;5,03;2,53;2,53;43,02;5,06;2,70;21,57;4,04;18,87
2019-03-24;61,00;33,00;10,00;12,00;4,00;37,13;3,98;3,98;22,54;1,65;47,81;74,19;6,59;3,73;4,98;51,04;8,71;5,42;23,04;4,07;18,98
2019-03-31;62,00;31,00;10,00;26,00;8,00;44,85;9,23;1,32;13,19;16,32;35,89;81,58;11,42;2,48;1,24;53,32;2,48;1,35;9,43;12,13;17,52
2019-04-07;60,00;35,00;12,00;28,00;12,00;52,00;8,00;2,67;14,67;10,00;35,00;73,33;21,67;2,50;2,50;53,75;7,50;2,73;8,18;23,18;19,09
