Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;78,00;17,00;29,00;6,00;0,00;20,00;2,00;22,00;5,00
2019-01-13;82,00;19,00;11,00;4,00;1,00;26,00;2,00;23,00;3,00
2019-01-20;90,00;11,00;13,00;5,00;1,00;18,00;1,00;29,00;7,00
2019-01-27;87,00;14,00;13,00;10,00;0,00;16,00;0,00;23,00;7,00
2019-02-03;79,00;20,00;14,00;5,00;1,00;15,00;2,00;26,00;1,00
2019-02-10;74,00;11,00;15,00;7,00;1,00;16,00;3,00;27,00;3,00
2019-02-17;78,00;11,00;7,00;11,00;0,00;17,00;2,00;20,00;5,00
2019-02-24;87,00;11,00;15,00;12,00;1,00;23,00;2,00;20,00;2,00
2019-03-03;77,00;15,00;12,00;8,00;1,00;20,00;2,00;20,00;5,00
2019-03-10;71,00;14,00;12,00;5,00;1,00;20,00;1,00;21,00;3,00
2019-03-17;63,00;11,00;11,00;8,00;2,00;19,00;2,00;22,00;5,00
2019-03-24;74,00;12,00;7,00;12,00;4,00;16,00;3,00;27,00;11,00
2019-03-31;68,00;9,00;5,00;8,00;1,00;18,00;1,00;20,00;10,00
2019-04-07;53,00;8,00;16,00;5,00;1,00;27,00;0,00;19,00;5,00
2019-04-14;64,00;9,00;10,00;9,00;1,00;12,00;0,00;19,00;6,00
2019-04-21;57,00;6,00;12,00;12,00;2,00;15,00;0,00;28,00;4,00
2019-04-28;63,00;6,00;10,00;5,00;1,00;19,00;1,00;20,00;5,00
2019-05-05;61,00;10,00;2,00;9,00;0,00;8,00;2,00;13,00;5,00
2019-05-12;70,00;16,00;8,00;5,00;2,00;11,00;2,00;16,00;10,00
2019-05-19;58,00;5,00;6,00;5,00;0,00;19,00;7,00;18,00;6,00
2019-05-26;82,00;8,00;8,00;10,00;2,00;14,00;0,00;18,00;2,00
2019-06-02;55,00;9,00;9,00;8,00;0,00;12,00;2,00;24,00;5,00
2019-06-09;64,00;5,00;16,00;5,00;5,00;13,00;1,00;16,00;5,00
2019-06-16;56,00;7,00;20,00;6,00;1,00;13,00;2,00;17,00;4,00
2019-06-23;61,00;16,00;68,00;14,00;1,00;9,00;0,00;25,00;2,00
2019-06-30;61,00;8,00;8,00;8,00;2,00;9,00;0,00;19,00;2,00
2019-07-07;54,00;13,00;7,00;6,00;2,00;13,00;2,00;24,00;2,00
2019-07-14;56,00;11,00;9,00;18,00;2,00;8,00;1,00;17,00;6,00
2019-07-21;68,00;7,00;9,00;11,00;2,00;18,00;1,00;30,00;7,00
2019-07-28;63,00;10,00;9,00;39,00;1,00;12,00;1,00;28,00;6,00
2019-08-04;62,00;10,00;7,00;12,00;0,00;17,00;2,00;22,00;4,00
2019-08-11;68,00;6,00;7,00;15,00;0,00;11,00;2,00;14,00;3,00
2019-08-18;64,00;8,00;8,00;8,00;3,00;9,00;4,00;21,00;5,00
2019-08-25;100,00;5,00;10,00;11,00;4,00;14,00;2,00;19,00;5,00
2019-09-01;57,00;9,00;12,00;7,00;1,00;9,00;3,00;19,00;1,00
2019-09-08;53,00;9,00;8,00;8,00;1,00;13,00;2,00;22,00;5,00
2019-09-15;54,00;8,00;14,00;11,00;1,00;13,00;1,00;17,00;4,00
2019-09-22;48,00;9,00;7,00;7,00;1,00;12,00;1,00;22,00;4,00
2019-09-29;53,00;8,00;8,00;7,00;1,00;12,00;3,00;9,00;4,00
2019-10-06;63,00;11,00;15,00;4,00;0,00;8,00;1,00;17,00;5,00
2019-10-13;58,00;10,00;7,00;10,00;2,00;9,00;1,00;20,00;6,00
2019-10-20;66,00;11,00;9,00;7,00;3,00;9,00;5,00;15,00;8,00
2019-10-27;56,00;7,00;10,00;9,00;1,00;11,00;1,00;17,00;5,00
2019-11-03;64,00;13,00;10,00;12,00;1,00;14,00;2,00;13,00;3,00
2019-11-10;59,00;7,00;10,00;6,00;2,00;19,00;1,00;18,00;6,00
2019-11-17;51,00;15,00;13,00;9,00;0,00;17,00;2,00;13,00;5,00
2019-11-24;58,00;16,00;11,00;9,00;2,00;13,00;2,00;17,00;6,00
2019-12-01;50,00;8,00;14,00;9,00;1,00;15,00;1,00;14,00;6,00
2019-12-08;61,00;15,00;22,00;12,00;1,00;13,00;2,00;16,00;8,00
2019-12-15;66,00;13,00;14,00;9,00;1,00;13,00;2,00;19,00;9,00
2019-12-22;68,00;15,00;14,00;6,00;2,00;28,00;2,00;19,00;6,00
2019-12-29;74,00;8,00;21,00;8,00;3,00;39,00;1,00;22,00;8,00
2020-01-05;71,00;18,00;13,00;7,00;2,00;30,00;7,00;30,00;5,00
2020-01-12;70,00;19,00;21,00;14,00;0,00;23,00;3,00;35,00;10,00
2020-01-19;74,00;15,00;15,00;6,00;3,00;21,00;4,00;31,00;11,00
2020-01-26;68,00;15,00;10,00;7,00;3,00;14,00;4,00;21,00;10,00
2020-02-02;64,00;16,00;17,00;13,00;2,00;24,00;4,00;22,00;7,00
2020-02-09;69,00;6,00;16,00;5,00;1,00;16,00;1,00;17,00;6,00
2020-02-16;65,00;15,00;16,00;8,00;0,00;20,00;2,00;31,00;12,00
2020-02-23;46,00;15,00;8,00;8,00;1,00;16,00;3,00;27,00;6,00
2020-03-01;62,00;13,00;12,00;16,00;1,00;14,00;2,00;10,00;7,00
2020-03-08;60,00;12,00;18,00;15,00;1,00;17,00;1,00;18,00;3,00
2020-03-15;60,00;11,00;8,00;10,00;4,00;14,00;3,00;10,00;8,00
2020-03-22;42,00;8,00;10,00;9,00;1,00;6,00;5,00;8,00;4,00
2020-03-29;40,00;5,00;5,00;11,00;1,00;10,00;4,00;7,00;8,00
2020-04-05;49,00;7,00;9,00;12,00;1,00;9,00;6,00;9,00;7,00
2020-04-12;45,00;11,00;10,00;10,00;2,00;5,00;3,00;6,00;3,00
2020-04-19;38,00;11,00;11,00;11,00;1,00;12,00;1,00;8,00;7,00
