Semaine;Nice (FR);Paris (FR);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-04-28;68,00;282,46;240,62;481,23;184,57;9,71;184,57;87,43;114,75;99,88;87,13;125,38;80,00;192,00;44,00;4,00;62,77;371,38;15,69;36,62;20,00;43,00;27,00;37,00;27,44;31,02;9,54;15,51;16,00;3,00;9,00;4,00;13,00;0,00;0,00
2019-05-05;71,00;371,38;256,69;535,23;223,14;20,29;1014,29;111,57;108,59;123,21;93,97;98,15;86,78;236,67;39,44;7,89;87,38;371,38;21,85;49,15;30,00;36,00;44,00;49,00;31,29;43,32;13,24;37,31;22,00;7,00;12,00;0,00;12,00;3,00;1,00
2019-05-12;71,00;304,29;243,43;461,50;223,14;10,14;385,43;81,14;98,15;112,76;75,18;106,50;74,94;213,00;51,28;7,89;98,31;398,69;16,38;49,15;23,00;29,00;36,00;29,00;22,48;40,23;9,47;22,48;14,00;9,00;14,00;6,00;18,00;3,00;0,00
2019-05-19;71,00;349,54;245,77;480,62;213,00;5,07;273,86;101,43;83,53;139,91;98,15;116,94;90,72;220,89;43,39;7,89;87,38;387,77;16,38;43,69;13,00;38,00;31,00;40,00;19,25;37,31;4,81;27,68;15,00;4,00;12,00;7,00;18,00;0,00;1,00
2019-05-26;83,00;326,81;233,44;435,75;175,22;9,22;516,44;101,44;97,53;120,35;78,85;143,18;79,05;217,38;43,48;11,86;94,07;376,27;11,07;33,20;25,00;35,00;32,00;35,00;32,48;36,09;14,43;28,87;19,00;7,00;10,00;6,00;42,00;1,00;1,00
2019-06-02;87,00;391,50;250,13;391,50;203,00;19,33;251,33;116,00;99,43;101,50;91,14;116,00;71,18;395,45;31,64;1,98;76,13;407,81;27,19;54,38;25,00;38,00;22,00;22,00;33,37;42,90;9,53;27,41;24,00;10,00;7,00;10,00;13,00;1,00;3,00
2019-06-09;100,00;368,42;273,68;436,84;200,00;10,00;160,00;110,00;95,83;127,08;77,08;133,33;72,00;204,00;44,00;8,00;89,47;457,89;21,05;31,58;29,00;37,00;21,00;44,00;20,48;43,37;12,05;31,33;17,00;4,00;14,00;11,00;17,00;6,00;3,00
2019-06-16;88,00;367,53;243,29;414,12;176,00;19,56;146,67;107,56;94,29;121,52;96,38;108,95;88,00;236,00;52,00;16,00;71,50;440,00;22,00;44,00;31,00;37,00;32,00;32,00;17,84;49,95;10,70;27,35;16,00;7,00;16,00;7,00;16,00;0,00;1,00
2019-06-23;84,00;425,25;273,00;462,00;158,67;9,33;158,67;93,33;121,80;102,90;105,00;138,60;72,00;228,00;48,00;16,00;78,75;399,00;26,25;42,00;32,00;37,00;23,00;35,00;32,40;40,80;10,80;31,20;24,00;6,00;15,00;7,00;15,00;4,00;1,00
2019-06-30;66,00;355,38;274,15;375,69;188,57;9,43;169,71;94,29;86,63;123,75;66,00;136,13;85,41;221,29;54,35;3,88;104,50;506,00;16,50;44,00;31,00;40,00;18,00;35,00;25,20;43,20;7,20;32,40;9,00;7,00;9,00;6,00;18,00;1,00;3,00
2019-07-07;89,00;371,71;267,00;424,06;178,00;9,89;158,22;108,78;117,98;103,49;74,51;128,33;89,00;182,05;52,59;4,05;104,71;476,41;20,94;52,35;25,00;44,00;23,00;29,00;17,80;33,23;11,87;36,79;13,00;7,00;9,00;7,00;12,00;3,00;3,00
2019-07-14;88,00;352,00;279,53;429,65;215,11;19,56;136,89;88,00;102,67;111,05;77,52;134,10;76,00;244,00;48,00;8,00;104,50;506,00;11,00;44,00;28,00;40,00;36,00;33,00;25,32;34,96;13,26;32,55;30,00;9,00;13,00;7,00;7,00;0,00;0,00
2019-07-21;76,00;390,86;287,71;423,43;171,00;9,50;152,00;104,50;141,44;114,00;78,11;130,89;76,00;204,00;60,00;8,00;86,86;456,00;21,71;38,00;20,00;45,00;44,00;38,00;27,75;42,22;10,86;27,75;20,00;12,00;17,00;15,00;11,00;5,00;0,00
2019-07-28;84,00;409,50;241,50;435,75;196,00;9,33;158,67;112,00;126,00;113,40;107,10;117,60;88,00;208,00;40,00;4,00;89,25;425,25;10,50;42,00;18,00;34,00;34,00;45,00;22,80;30,00;4,80;33,60;17,00;12,00;15,00;8,00;19,00;6,00;1,00
2019-08-04;72,00;396,00;241,71;462,86;205,71;20,57;154,29;92,57;108,00;101,65;97,41;129,18;92,00;256,00;72,00;4,00;88,62;553,85;22,15;49,85;27,00;30,00;27,00;42,00;33,60;40,80;9,60;22,80;23,00;4,00;22,00;9,00;19,00;1,00;0,00
2019-08-11;78,00;312,00;202,80;390,00;204,75;9,75;165,75;107,25;105,41;137,03;69,57;183,41;86,21;250,42;73,89;8,21;89,14;490,29;11,14;50,14;19,00;37,00;30,00;34,00;33,60;34,80;7,20;19,20;20,00;10,00;12,00;10,00;13,00;1,00;4,00
2019-08-18;66,00;401,50;269,50;401,50;179,14;18,86;113,14;75,43;136,26;108,58;74,52;151,16;82,50;235,13;53,63;8,25;110,00;495,00;22,00;60,50;21,00;34,00;33,00;43,00;18,00;40,80;4,80;34,80;18,00;18,00;12,00;10,00;9,00;0,00;3,00
2019-08-25;62,00;351,33;258,33;366,83;227,33;10,33;175,67;93,00;117,80;121,93;78,53;121,93;73,63;209,25;46,50;11,63;77,50;444,33;25,83;46,50;33,00;44,00;34,00;41,00;36,96;36,96;2,38;27,42;10,00;13,00;13,00;12,00;12,00;3,00;0,00
2019-09-01;62,00;382,33;294,50;408,17;206,67;10,33;206,67;103,33;134,33;140,53;119,87;150,87;73,63;189,88;42,63;19,38;77,50;428,83;20,67;51,67;23,00;28,00;45,00;30,00;16,69;47,69;10,73;44,12;17,00;6,00;7,00;6,00;16,00;0,00;6,00
2019-09-08;80,00;384,00;309,33;442,67;260,00;20,00;190,00;120,00;155,79;143,16;96,84;147,37;100,00;204,00;64,00;16,00;101,33;432,00;21,33;80,00;13,00;41,00;40,00;53,00;38,21;56,12;7,16;48,96;17,00;13,00;6,00;6,00;13,00;1,00;3,00
2019-09-15;70,00;425,38;296,15;441,54;240,00;10,00;220,00;110,00;91,21;125,15;99,70;169,70;90,59;259,41;78,24;8,24;96,92;436,15;16,15;70,00;25,00;52,00;55,00;40,00;26,55;48,28;8,45;36,21;19,00;6,00;11,00;3,00;13,00;1,00;8,00
2019-09-22;63,00;399,00;273,00;404,25;252,00;21,00;199,50;115,50;155,40;138,60;100,80;142,80;94,50;196,88;66,94;11,81;89,25;462,00;15,75;42,00;19,00;54,00;41,00;35,00;30,29;33,92;6,06;33,92;15,00;8,00;12,00;8,00;16,00;0,00;1,00
2019-09-29;66,00;396,00;324,92;355,38;207,43;9,43;160,29;84,86;125,61;140,52;97,94;157,55;73,76;201,88;58,24;7,76;71,50;489,50;22,00;66,00;22,00;48,00;22,00;43,00;20,40;42,00;7,20;21,60;21,00;8,00;8,00;4,00;16,00;1,00;3,00
2019-10-06;58,00;395,45;268,91;369,09;203,00;9,67;154,67;87,00;157,43;149,14;91,14;140,86;74,57;215,43;53,86;20,71;79,09;432,36;26,36;52,73;15,00;44,00;55,00;52,00;30,21;42,29;10,88;39,88;16,00;8,00;11,00;4,00;12,00;4,00;1,00
2019-10-13;56,00;346,18;285,09;453,09;196,00;9,33;158,67;84,00;138,96;141,04;101,63;126,52;80,00;176,00;64,00;8,00;106,40;459,20;22,40;67,20;11,00;44,00;38,00;45,00;20,26;38,13;9,53;33,36;8,00;4,00;10,00;4,00;14,00;1,00;0,00
2019-10-20;44,00;434,50;286,00;324,50;176,00;17,60;149,60;88,00;140,38;140,38;88,00;138,29;72,00;188,00;68,00;8,00;88,00;478,50;22,00;49,50;15,00;36,00;44,00;54,00;19,03;54,70;7,14;24,97;16,00;5,00;7,00;3,00;8,00;1,00;0,00
2019-10-27;31,00;392,67;258,33;242,83;196,33;20,67;155,00;72,33;119,87;97,13;74,40;117,80;65,88;147,25;62,00;11,63;72,33;366,83;10,33;41,33;7,00;35,00;28,00;33,00;13,12;45,31;3,58;42,92;12,00;3,00;7,00;1,00;9,00;3,00;1,00
2019-11-03;43,00;376,25;241,88;306,38;182,75;10,75;161,25;75,25;124,70;215,00;103,20;135,45;78,18;140,73;50,82;7,82;75,25;403,13;16,13;59,13;10,00;43,00;35,00;36,00;3,58;58,53;5,97;29,86;18,00;8,00;8,00;3,00;12,00;1,00;1,00
2019-11-10;21,00;367,50;231,00;262,50;147,00;10,50;168,00;73,50;94,50;126,00;75,60;96,60;75,60;365,40;67,20;8,40;57,75;351,75;21,00;57,75;16,00;39,00;36,00;31,00;18,53;29,65;16,06;24,71;12,00;1,00;9,00;4,00;9,00;3,00;3,00
2019-11-17;36,00;277,71;195,43;200,57;135,00;9,00;144,00;45,00;108,00;101,65;84,71;114,35;80,00;184,00;60,00;12,00;61,71;344,57;10,29;41,14;10,00;43,00;27,00;34,00;12,00;40,80;8,40;21,60;13,00;5,00;12,00;7,00;10,00;0,00;0,00
2019-11-24;29,00;275,50;246,50;207,83;154,67;9,67;164,33;77,33;103,57;118,07;84,93;99,43;70,43;149,14;62,14;12,43;63,80;406,00;17,40;46,40;11,00;38,00;39,00;39,00;14,50;58,00;10,88;31,42;13,00;3,00;4,00;4,00;8,00;3,00;1,00
2019-12-01;30,00;355,00;235,00;220,00;180,00;10,00;150,00;60,00;109,29;126,43;79,29;105,00;75,00;120,00;75,00;7,50;50,00;275,00;20,00;45,00;16,00;43,00;31,00;51,00;16,80;55,20;14,40;22,80;12,00;12,00;8,00;4,00;9,00;0,00;3,00
2019-12-08;39,00;312,00;200,57;211,71;146,25;9,75;146,25;68,25;117,00;110,50;84,50;132,17;58,50;117,00;70,20;11,70;50,14;362,14;11,14;39,00;16,00;39,00;37,00;36,00;13,41;46,31;10,97;36,56;5,00;4,00;5,00;3,00;9,00;4,00;1,00
2019-12-15;45,00;315,00;265,00;245,00;135,00;18,00;144,00;81,00;126,82;106,36;92,05;126,82;61,36;110,45;81,82;16,36;61,88;393,75;22,50;50,63;19,00;44,00;34,00;49,00;15,39;61,58;10,66;46,18;6,00;6,00;6,00;3,00;8,00;3,00;1,00
2019-12-22;42,00;399,00;278,25;252,00;220,50;10,50;157,50;105,00;147,00;140,70;100,80;123,90;68,73;156,55;84,00;19,09;57,75;351,75;21,00;36,75;15,00;41,00;17,00;42,00;16,80;57,60;15,60;45,60;21,00;5,00;11,00;5,00;14,00;2,00;6,00
2019-12-29;42,00;383,25;341,25;336,00;231,00;10,50;157,50;94,50;144,90;102,90;109,20;161,70;100,80;210,00;96,60;4,20;84,00;462,00;15,75;42,00;28,00;50,00;53,00;43,00;30,00;75,60;13,20;40,80;23,00;7,00;16,00;3,00;8,00;1,00;7,00
2020-01-05;62,00;449,50;377,17;366,83;268,67;10,33;175,67;103,33;152,93;155,00;117,80;136,40;116,25;220,88;65,88;15,50;87,83;485,67;31,00;51,67;20,00;50,00;55,00;61,00;33,38;72,73;13,12;32,19;13,00;6,00;12,00;9,00;8,00;3,00;6,00
2020-01-12;55,00;440,00;429,00;407,00;220,00;18,33;146,67;100,83;154,42;150,19;103,65;143,85;129,64;251,43;74,64;7,86;99,00;511,50;22,00;44,00;31,00;53,00;46,00;56,00;46,63;78,91;19,13;40,65;10,00;11,00;16,00;8,00;14,00;3,00;5,00
2020-01-19;57,00;378,27;383,45;388,64;190,00;19,00;161,50;95,00;156,22;141,44;128,78;152,00;101,79;219,86;57,00;12,21;88,09;497,45;10,36;51,82;15,00;45,00;43,00;54,00;18,19;71,55;19,40;29,11;17,00;9,00;13,00;10,00;10,00;1,00;3,00
2020-01-26;38,00;380,00;369,14;363,71;218,50;9,50;133,00;104,50;128,78;122,44;116,11;130,89;87,40;174,80;60,80;11,40;81,43;483,14;27,14;43,43;15,00;54,00;38,00;41,00;24,94;47,50;15,44;34,44;24,00;13,00;12,00;4,00;13,00;3,00;5,00
2020-02-02;60,00;360,00;370,91;354,55;220,00;10,00;200,00;90,00;124,14;107,59;101,38;142,76;92,00;208,00;72,00;16,00;87,27;480,00;21,82;54,55;14,00;50,00;35,00;38,00;22,80;70,80;15,60;25,20;13,00;7,00;3,00;9,00;12,00;4,00;3,00
2020-02-09;63,00;414,75;351,75;357,00;262,50;10,50;189,00;105,00;147,00;117,60;109,20;128,10;118,13;216,56;47,25;7,88;78,75;519,75;31,50;63,00;14,00;45,00;40,00;36,00;30,29;121,15;20,60;37,56;26,00;6,00;16,00;1,00;11,00;4,00;1,00
2020-02-16;55,00;407,00;341,00;401,50;201,67;18,33;174,17;119,17;120,58;107,88;84,62;112,12;94,29;200,36;51,07;7,86;82,50;478,50;22,00;66,00;12,00;55,00;37,00;64,00;28,70;70,54;10,76;31,09;19,00;6,00;8,00;6,00;9,00;0,00;0,00
2020-02-23;40,00;370,00;290,00;325,00;240,00;10,00;170,00;90,00;128,42;122,11;141,05;138,95;80,00;308,00;52,00;12,00;91,43;434,29;28,57;51,43;15,00;41,00;26,00;33,00;22,35;60,00;11,76;20,00;14,00;7,00;5,00;2,00;7,00;1,00;1,00
2020-03-01;49,00;435,56;261,33;337,56;176,40;9,80;147,00;58,80;112,91;106,52;85,22;110,78;69,42;183,75;24,50;8,17;76,22;386,56;21,78;32,67;11,00;48,00;30,00;40,00;21,51;51,39;9,56;32,27;10,00;10,00;5,00;0,00;16,00;0,00;1,00
2020-03-08;41,00;292,13;184,50;317,75;235,75;10,25;246,00;61,50;112,75;100,45;108,65;110,70;86,10;205,00;36,90;16,40;56,38;338,25;20,50;46,13;14,00;52,00;22,00;34,00;18,09;65,12;4,82;20,50;12,00;5,00;6,00;2,00;11,00;1,00;2,00
2020-03-15;30,00;175,00;100,00;125,00;140,00;5,00;140,00;40,00;44,00;72,00;42,00;84,00;37,50;292,50;22,50;11,25;40,00;185,00;15,00;30,00;15,00;45,00;18,00;22,00;13,20;55,20;3,60;25,20;9,00;5,00;4,00;1,00;7,00;0,00;1,00
2020-03-22;17,00;130,33;56,67;85,00;68,00;4,25;68,00;17,00;23,38;38,25;38,25;59,50;21,25;140,25;12,75;4,25;34,00;124,67;11,33;28,33;7,00;20,00;14,00;8,00;6,07;13,36;1,21;15,79;4,00;2,00;3,00;0,00;3,00;0,00;1,00
2020-03-29;8,00;152,00;72,00;136,00;56,00;4,00;56,00;24,00;22,00;38,00;28,00;50,00;16,00;96,00;8,00;8,00;40,00;136,00;8,00;24,00;7,00;8,00;13,00;11,00;8,00;11,43;1,14;6,86;6,00;3,00;5,00;0,00;4,00;1,00;0,00
2020-04-05;14,00;88,67;56,00;84,00;98,00;7,00;84,00;14,00;30,00;46,00;24,00;52,00;18,67;98,00;14,00;9,33;23,33;84,00;4,67;14,00;8,00;18,00;18,00;13,00;11,45;16,55;2,55;10,18;6,00;6,00;3,00;0,00;9,00;0,00;0,00
2020-04-12;17,00;124,67;56,67;96,33;59,50;4,25;68,00;17,00;29,75;61,63;51,00;68,00;17,00;55,25;17,00;8,50;34,00;96,33;5,67;17,00;9,00;23,00;24,00;7,00;12,14;13,36;3,64;9,71;5,00;3,00;2,00;1,00;8,00;0,00;0,00
2020-04-19;14,00;84,00;46,67;60,67;84,00;7,00;70,00;42,00;30,33;46,67;39,67;58,33;23,33;107,33;28,00;4,67;32,67;88,67;4,67;14,00;12,00;14,00;12,00;12,00;8,91;12,73;3,82;8,91;6,00;0,00;1,00;3,00;3,00;0,00;2,00
2020-04-26;13,00;97,50;84,50;91,00;78,00;6,50;91,00;26,00;23,83;45,50;23,83;34,67;17,33;86,67;8,67;4,33;45,50;110,50;6,50;19,50;9,00;6,00;16,00;22,00;8,27;10,64;1,18;9,45;1,00;1,00;3,00;3,00;3,00;0,00;2,00
2020-05-03;15,00;115,00;55,00;70,00;120,00;7,50;90,00;45,00;21,43;42,86;27,86;62,14;18,75;63,75;18,75;3,75;35,00;110,00;5,00;10,00;8,00;7,00;16,00;17,00;3,75;13,75;2,50;10,00;3,00;2,00;2,00;3,00;7,00;1,00;1,00
2020-05-10;15,00;85,00;55,00;75,00;60,00;3,75;45,00;15,00;36,43;53,57;27,86;53,57;18,75;56,25;15,00;3,75;35,00;100,00;10,00;15,00;10,00;19,00;12,00;12,00;8,08;18,46;2,31;8,08;9,00;4,00;2,00;2,00;5,00;0,00;2,00
2020-05-17;18,00;138,00;66,00;96,00;72,00;4,50;45,00;36,00;26,00;44,00;36,00;50,00;18,00;76,50;18,00;4,50;48,00;132,00;6,00;24,00;9,00;21,00;12,00;21,00;9,60;18,00;2,40;4,80;3,00;3,00;3,00;1,00;9,00;0,00;1,00
2020-05-24;15,00;110,00;75,00;95,00;52,50;3,75;45,00;15,00;34,29;49,29;32,14;60,00;15,00;60,00;26,25;1,88;35,00;110,00;10,00;20,00;9,00;19,00;15,00;15,00;11,54;13,85;1,15;8,08;5,00;0,00;4,00;1,00;8,00;1,00;1,00
2020-05-31;20,00;105,00;70,00;90,00;70,00;5,00;40,00;50,00;40,00;46,67;40,00;75,56;20,00;72,00;16,00;4,00;40,00;125,00;5,00;25,00;4,00;12,00;14,00;28,00;5,00;16,25;6,25;18,75;7,00;2,00;2,00;1,00;4,00;1,00;1,00
2020-06-07;12,00;120,00;66,00;126,00;108,00;12,00;72,00;48,00;36,00;44,00;50,00;60,00;24,00;68,00;20,00;4,00;42,00;120,00;6,00;24,00;5,00;19,00;12,00;15,00;13,20;18,00;3,60;13,20;3,00;1,00;4,00;2,00;18,00;0,00;1,00
2020-06-14;21,00;152,25;68,25;120,75;105,00;5,25;73,50;42,00;42,00;29,40;39,90;69,30;16,80;67,20;29,40;4,20;47,25;141,75;5,25;26,25;8,00;25,00;15,00;23,00;9,33;11,67;5,83;12,83;3,00;10,00;1,00;3,00;21,00;1,00;1,00
2020-06-21;30,00;150,00;115,00;135,00;90,00;10,00;100,00;40,00;47,14;72,86;55,71;72,86;37,50;78,75;26,25;7,50;55,00;160,00;15,00;25,00;8,00;23,00;20,00;29,00;18,00;16,80;6,00;15,60;8,00;3,00;6,00;5,00;19,00;1,00;2,00
2020-06-28;56,00;157,82;112,00;168,00;84,00;9,33;74,67;18,67;58,07;56,00;56,00;97,48;24,00;92,00;32,00;4,00;50,40;196,00;11,20;28,00;15,00;11,00;20,00;18,00;13,11;22,64;11,91;10,72;13,00;6,00;8,00;6,00;19,00;2,00;4,00
2020-07-05;41,00;205,00;123,00;148,63;112,75;10,25;82,00;30,75;56,11;71,21;51,79;92,79;20,50;86,10;24,60;8,20;46,13;174,25;15,38;30,75;19,00;19,00;17,00;22,00;16,88;30,15;7,24;12,06;11,00;9,00;11,00;5,00;10,00;3,00;0,00
2020-07-12;53,00;185,50;143,10;270,30;106,00;5,30;95,40;42,40;57,24;61,48;63,60;110,24;36,69;93,77;28,54;8,15;58,30;222,60;15,90;31,80;16,00;17,00;15,00;15,00;26,50;27,70;9,64;18,07;17,00;6,00;18,00;6,00;10,00;5,00;1,00
2020-07-19;44,00;242,00;176,00;269,50;121,00;11,00;77,00;55,00;52,38;85,90;62,86;113,14;32,00;116,00;20,00;12,00;71,50;231,00;11,00;33,00;31,00;25,00;19,00;20,00;26,89;26,89;7,33;23,22;10,00;4,00;13,00;3,00;9,00;2,00;0,00
2020-07-26;47,00;193,22;130,56;114,89;94,00;9,40;75,20;37,60;53,13;49,04;49,04;91,96;19,58;117,50;23,50;7,83;73,11;182,78;10,44;26,11;10,00;22,00;17,00;27,00;17,63;29,38;8,23;18,80;6,00;15,00;14,00;13,00;16,00;2,00;5,00
2020-08-02;36,00;185,14;159,43;92,57;99,00;9,00;72,00;27,00;65,65;61,41;44,47;91,06;28,00;92,00;20,00;8,00;66,86;195,43;10,29;25,71;14,00;16,00;13,00;19,00;21,60;20,40;6,00;15,60;11,00;3,00;5,00;5,00;13,00;3,00;3,00
2020-08-09;36,00;190,29;149,14;108,00;99,00;9,00;90,00;36,00;40,24;69,88;67,76;129,18;32,00;128,00;20,00;12,00;61,71;185,14;5,14;25,71;17,00;25,00;26,00;27,00;12,00;15,60;9,60;16,80;9,00;10,00;9,00;1,00;12,00;0,00;2,00
2020-08-16;30,00;130,00;95,00;95,00;110,00;10,00;70,00;60,00;68,57;77,14;45,00;122,14;34,29;150,00;38,57;8,57;72,00;240,00;12,00;36,00;15,00;35,00;22,00;27,00;19,20;25,20;2,40;24,00;2,00;1,00;6,00;0,00;11,00;2,00;1,00
2020-08-23;25,00;140,00;105,00;95,00;108,33;4,17;58,33;66,67;47,92;87,50;60,42;133,33;29,17;116,67;25,00;4,17;60,00;175,00;10,00;15,00;9,00;17,00;15,00;22,00;15,48;27,38;1,19;15,48;5,00;7,00;1,00;0,00;15,00;0,00;0,00
2020-08-30;23,00;138,00;143,75;138,00;161,00;11,50;80,50;57,50;43,91;54,36;62,73;131,73;19,17;99,67;15,33;7,67;57,50;212,75;5,75;28,75;9,00;27,00;25,00;28,00;14,53;14,53;8,47;13,32;5,00;10,00;3,00;1,00;15,00;0,00;0,00
2020-09-06;16,00;117,33;112,00;96,00;104,00;8,00;48,00;32,00;48,00;56,00;74,00;110,00;24,00;92,00;32,00;4,00;53,33;165,33;10,67;32,00;6,00;20,00;15,00;24,00;8,00;21,71;3,43;22,86;6,00;5,00;3,00;0,00;5,00;1,00;0,00
2020-09-13;15,00;105,00;95,00;105,00;90,00;3,75;60,00;22,50;25,71;62,14;81,43;126,43;15,00;86,25;22,50;7,50;55,00;220,00;5,00;30,00;9,00;24,00;22,00;21,00;17,50;21,25;10,00;20,00;5,00;6,00;3,00;0,00;9,00;0,00;1,00
2020-09-20;16,00;112,00;85,33;90,67;72,00;8,00;56,00;24,00;28,00;50,00;56,00;96,00;16,00;120,00;24,00;4,00;58,67;160,00;5,33;32,00;16,00;21,00;20,00;25,00;9,85;13,54;2,46;25,85;6,00;4,00;3,00;0,00;7,00;2,00;1,00
2020-09-27;13,00;149,50;110,50;110,50;156,00;6,50;104,00;39,00;43,33;78,00;54,17;125,67;13,00;104,00;26,00;8,67;84,50;182,00;13,00;32,50;11,00;28,00;33,00;23,00;10,64;14,18;4,73;14,18;4,00;4,00;3,00;1,00;6,00;0,00;0,00
