Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2019-01-06;39,00;3,25;318,50;201,50;0,00;47,00
2019-01-13;46,00;6,57;269,43;190,57;0,00;42,00
2019-01-20;59,00;3,28;213,06;203,22;0,00;43,00
2019-01-27;39,00;0,00;159,25;136,50;0,00;39,00
2019-02-03;45,00;0,00;160,71;115,71;0,00;40,00
2019-02-10;45,00;3,21;186,43;154,29;0,00;20,00
2019-02-17;33,00;3,30;188,10;204,60;0,00;45,00
2019-02-24;29,00;12,89;148,22;138,56;3,22;33,00
2019-03-03;44,00;3,14;216,86;88,00;0,00;44,00
2019-03-10;52,00;13,00;191,75;120,25;0,00;20,00
2019-03-17;34,00;3,40;166,60;163,20;3,40;29,00
2019-03-24;34,00;10,20;193,80;108,80;0,00;17,00
2019-03-31;25,00;12,50;143,75;115,63;0,00;12,00
2019-04-07;77,00;12,83;163,63;118,71;0,00;12,00
2019-04-14;88,00;3,26;172,74;166,22;0,00;35,00
2019-04-21;43,00;3,31;158,77;138,92;0,00;26,00
2019-04-28;8,00;16,00;180,00;204,00;0,00;23,00
2019-05-05;39,00;13,00;107,25;68,25;0,00;15,00
2019-05-12;25,00;12,50;146,88;118,75;0,00;20,00
2019-05-19;24,00;3,43;137,14;106,29;0,00;20,00
2019-05-26;53,00;0,00;145,75;115,94;0,00;20,00
2019-06-02;32,00;3,20;102,40;115,20;0,00;16,00
2019-06-09;29,00;0,00;125,67;109,56;0,00;16,00
2019-06-16;29,00;16,11;183,67;125,67;0,00;8,00
2019-06-23;29,00;3,22;151,44;80,56;3,22;24,00
2019-06-30;53,00;6,63;155,69;119,25;0,00;28,00
2019-07-07;36,00;3,27;180,00;124,36;3,27;55,00
2019-07-14;29,00;0,00;164,33;135,33;3,22;33,00
2019-07-21;57,00;0,00;164,67;142,50;0,00;40,00
2019-07-28;34,00;0,00;190,40;136,00;0,00;21,00
2019-08-04;56,00;3,29;230,59;135,06;3,29;30,00
2019-08-11;57,00;0,00;180,50;123,50;0,00;41,00
2019-08-18;29,00;12,89;196,56;196,56;0,00;37,00
2019-08-25;29,00;6,44;148,22;299,67;0,00;16,00
2019-09-01;43,00;6,62;125,69;172,00;0,00;43,00
2019-09-08;51,00;0,00;140,25;165,75;3,19;24,00
2019-09-15;40,00;13,33;173,33;146,67;0,00;24,00
2019-09-22;27,00;6,75;145,13;128,25;3,38;43,00
2019-09-29;47,00;6,71;151,07;137,64;0,00;16,00
2019-10-06;91,00;6,50;149,50;113,75;0,00;8,00
2019-10-13;54,00;3,18;187,41;98,47;0,00;23,00
2019-10-20;42,00;0,00;126,00;67,85;3,23;11,00
2019-10-27;61,00;3,21;144,47;89,89;0,00;15,00
2019-11-03;59,00;0,00;160,61;124,56;0,00;22,00
2019-11-10;56,00;6,59;197,65;115,29;0,00;26,00
2019-11-17;48,00;6,40;185,60;160,00;0,00;33,00
2019-11-24;66,00;3,30;148,50;118,80;0,00;29,00
2019-12-01;41,00;0,00;97,77;75,69;3,15;19,00
2019-12-08;30,00;0,00;190,00;70,00;0,00;18,00
