Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Marseille (FR);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-12-01;31,00;392,67;454,67;382,33;310,00;175,67;3,44;161,89;106,78;199,29;88,57;256,86;62,00;144,67;279,00;144,67;73,92;114,46;7,15;22,91;56,61;43,13;16,00;31,00;16,00;12,00;3,00;12,00;0,00;12,00;0,00;3,00
2019-12-08;47,00;423,00;458,25;258,50;352,50;220,54;3,62;202,46;115,69;570,71;201,43;449,86;125,33;172,33;438,67;235,00;75,92;162,69;18,08;20,43;71,52;51,09;9,00;31,00;12,00;9,00;12,00;9,00;3,00;12,00;0,00;3,00
2019-12-15;23,00;460,00;552,00;391,00;391,00;187,83;11,50;249,17;107,33;266,80;133,40;285,20;46,00;161,00;310,50;126,50;63,89;132,89;15,33;11,50;70,44;47,44;13,00;19,00;6,00;10,00;3,00;6,00;0,00;19,00;0,00;0,00
2019-12-22;47,00;681,50;681,50;587,50;340,75;278,38;7,23;144,62;166,31;381,22;141,00;360,33;105,75;329,00;376,00;211,50;91,24;135,47;22,12;29,17;79,41;82,66;25,00;32,00;4,00;4,00;4,00;14,00;7,00;22,00;4,00;0,00
2019-12-29;53,00;561,80;561,80;445,20;424,00;219,07;10,60;204,93;159,00;657,20;233,20;773,80;159,00;424,00;1007,00;477,00;201,40;466,40;26,50;39,75;155,69;155,69;17,00;13,00;10,00;17,00;7,00;17,00;3,00;13,00;0,00;7,00
2020-01-05;30,00;390,00;550,00;330,00;410,00;221,25;3,75;180,00;172,50;180,00;82,50;258,75;70,00;170,00;270,00;100,00;58,13;116,25;20,63;17,78;71,11;46,67;30,00;36,00;12,00;12,00;6,00;12,00;0,00;3,00;3,00;0,00
2020-01-12;27,00;1350,00;1566,00;972,00;1215,00;519,75;13,50;398,25;364,50;162,00;77,63;232,88;63,00;207,00;324,00;90,00;59,06;116,44;11,81;21,00;75,00;34,00;23,14;55,93;27,00;27,00;17,36;11,57;21,21;21,21;5,79;17,36
2020-01-19;30,00;470,00;480,00;340,00;400,00;345,00;11,25;240,00;165,00;158,57;141,43;330,00;60,00;190,00;300,00;110,00;73,85;150,00;13,85;23,18;75,00;38,18;24,00;32,00;9,00;24,00;15,00;6,00;9,00;15,00;0,00;3,00
2020-01-26;33,00;473,00;539,00;330,00;418,00;289,67;0,00;179,67;190,67;245,14;103,71;306,43;66,00;176,00;330,00;99,00;68,36;113,14;23,57;12,38;72,88;74,25;21,00;30,00;12,00;12,00;15,00;3,00;3,00;12,00;0,00;0,00
2020-02-02;56,00;492,80;515,20;392,00;448,00;245,00;3,50;336,00;154,00;541,33;233,33;830,67;130,67;354,67;429,33;186,67;107,69;215,38;30,15;61,09;114,55;84,00;29,00;15,00;9,00;26,00;12,00;9,00;6,00;23,00;3,00;0,00
2020-02-09;71,00;473,33;591,67;473,33;461,50;280,45;7,10;202,35;191,70;260,33;213,00;414,17;113,60;269,80;312,40;127,80;82,36;150,52;19,88;40,57;87,90;67,62;6,00;40,00;9,00;11,00;0,00;3,00;3,00;20,00;3,00;6,00
2020-02-16;33,00;517,00;583,00;418,00;462,00;289,67;3,67;216,33;194,33;245,14;165,00;353,57;77,00;253,00;330,00;132,00;80,14;169,71;18,86;22,00;82,50;72,88;15,00;39,00;9,00;15,00;18,00;6,00;3,00;9,00;3,00;3,00
2020-02-23;29,00;377,00;415,67;367,33;357,67;210,25;3,63;217,50;116,00;178,14;107,71;252,71;58,00;241,67;251,33;96,67;80,31;131,62;6,69;35,30;42,87;49,17;11,00;52,00;11,00;9,00;11,00;14,00;6,00;17,00;6,00;0,00
2020-03-01;37,00;493,33;419,33;468,67;592,00;215,27;0,00;215,27;148,00;333,00;175,75;592,00;74,00;259,00;333,00;222,00;120,25;291,38;13,88;47,57;79,29;92,50;17,00;35,00;9,00;20,00;14,00;6,00;3,00;6,00;0,00;0,00
2020-03-08;16,00;560,00;624,00;416,00;608,00;185,60;0,00;291,20;99,20;156,00;84,00;312,00;40,00;112,00;184,00;88,00;52,00;98,00;14,00;22,15;40,62;24,62;24,00;22,00;0,00;8,00;8,00;5,00;5,00;8,00;0,00;0,00
2020-03-15;16,00;256,00;288,00;240,00;224,00;108,80;0,00;185,60;70,40;80,00;112,00;248,00;48,00;672,00;128,00;64,00;64,00;136,00;16,00;16,00;36,57;22,86;11,00;21,00;5,00;5,00;3,00;0,00;0,00;11,00;3,00;3,00
2020-03-22;14,00;224,00;238,00;140,00;126,00;105,00;3,50;150,50;38,50;49,00;70,00;133,00;28,00;378,00;84,00;84,00;45,50;31,50;3,50;10,00;30,00;14,00;3,00;5,00;3,00;0,00;3,00;0,00;0,00;11,00;0,00;0,00
2020-03-29;8,00;224,00;256,00;96,00;112,00;104,00;0,00;84,00;44,00;20,00;32,00;64,00;16,00;96,00;32,00;24,00;14,40;22,40;1,60;2,00;21,00;3,00;12,80;8,00;0,00;0,00;0,00;0,00;0,00;4,80;0,00;0,00
2020-04-05;7,00;210,00;154,00;98,00;140,00;252,00;7,00;119,00;56,00;21,00;17,50;91,00;7,00;70,00;63,00;14,00;28,00;21,00;1,75;4,00;5,00;13,00;28,00;35,00;7,00;0,00;14,00;7,00;14,00;14,00;0,00;7,00
2020-04-12;6,00;96,00;54,00;36,00;48,00;90,00;3,00;54,00;21,00;54,00;66,00;120,00;24,00;120,00;60,00;24,00;96,00;60,00;12,00;6,00;84,00;21,00;6,00;6,00;6,00;6,00;0,00;3,00;0,00;11,00;3,00;0,00
2020-04-19;14,00;154,00;182,00;84,00;140,00;91,00;3,50;45,50;24,50;98,00;112,00;252,00;14,00;336,00;168,00;56,00;56,00;105,00;0,00;32,67;60,67;23,33;5,00;16,00;5,00;3,00;3,00;0,00;3,00;8,00;3,00;0,00
2020-04-26;13,00;143,00;130,00;78,00;130,00;162,50;0,00;91,00;39,00;22,75;16,25;61,75;13,00;39,00;45,50;19,50;22,75;24,38;0,00;12,00;8,00;8,00;8,13;13,00;8,13;4,88;0,00;4,88;0,00;0,00;0,00;0,00
2020-05-03;5,00;150,00;110,00;70,00;90,00;60,00;0,00;50,00;20,00;70,00;80,00;170,00;20,00;90,00;70,00;30,00;80,00;80,00;0,00;17,50;45,00;12,50;5,00;13,00;5,00;5,00;3,00;0,00;0,00;5,00;0,00;0,00
2020-05-10;0,00;11,00;16,00;9,00;9,00;20,00;0,00;11,00;6,00;30,00;35,00;90,00;5,00;40,00;40,00;15,00;28,33;21,67;5,00;5,00;20,00;5,00;8,00;13,00;5,00;3,00;3,00;0,00;5,00;3,00;3,00;3,00
2020-05-17;17,00;119,00;110,50;93,50;76,50;102,00;0,00;51,00;40,80;68,00;45,33;141,67;34,00;153,00;170,00;68,00;64,60;44,20;0,00;22,67;34,00;39,67;17,00;9,00;0,00;3,00;0,00;0,00;0,00;14,00;3,00;0,00
2020-05-24;22,00;143,00;121,00;165,00;165,00;102,67;0,00;73,33;44,00;44,00;51,33;198,00;44,00;220,00;132,00;66,00;88,00;69,67;0,00;22,00;52,80;22,00;6,00;17,00;6,00;8,00;0,00;3,00;3,00;3,00;0,00;0,00
2020-05-31;17,00;306,00;204,00;323,00;238,00;144,50;0,00;59,50;59,50;54,40;23,80;85,00;25,50;136,00;136,00;25,50;30,60;35,70;8,50;17,00;15,00;23,00;31,38;6,54;6,54;3,92;10,46;6,54;3,92;6,54;0,00;3,92
2020-06-07;22,00;209,00;143,00;286,00;154,00;132,00;0,00;66,00;73,33;118,80;39,60;118,80;33,00;209,00;154,00;44,00;30,00;38,00;6,00;12,22;33,00;20,78;30,00;24,00;5,00;3,00;3,00;0,00;0,00;19,00;0,00;3,00
2020-06-14;27,00;270,00;148,50;310,50;189,00;138,38;3,38;50,63;50,63;151,20;59,40;162,00;27,00;229,50;229,50;67,50;61,36;54,00;14,73;18,00;19,50;40,50;27,00;11,00;8,00;11,00;13,00;0,00;3,00;5,00;5,00;0,00
2020-06-21;37,00;246,67;123,33;407,00;172,67;111,00;0,00;81,40;85,10;185,00;88,80;229,40;37,00;351,50;277,50;129,50;62,90;62,90;29,60;34,82;21,76;37,00;23,00;31,00;3,00;9,00;6,00;6,00;6,00;3,00;9,00;3,00
2020-06-28;52,00;260,00;114,40;457,60;239,20;117,87;10,40;110,93;52,00;152,00;48,00;116,00;34,67;147,33;130,00;69,33;54,00;54,00;4,00;16,55;23,64;22,45;33,00;28,00;14,00;14,00;6,00;6,00;0,00;11,00;0,00;0,00
2020-07-05;39,00;338,00;182,00;715,00;325,00;132,60;7,80;97,50;101,40;127,64;49,64;152,45;31,20;187,20;163,80;93,60;44,09;32,22;6,78;33,00;19,00;37,00;45,69;35,66;13,37;10,03;6,69;10,03;6,69;22,29;3,34;3,34
2020-07-12;76,00;358,29;141,14;553,71;314,86;141,14;0,00;231,62;94,10;162,86;70,57;200,86;50,67;278,67;278,67;177,33;84,14;48,86;32,57;49,08;38,00;44,33;24,00;24,00;3,00;21,00;27,00;48,00;3,00;18,00;6,00;0,00
2020-07-19;56,00;291,20;156,80;638,40;291,20;140,00;0,00;77,00;91,00;234,18;106,91;198,55;44,80;324,80;235,20;134,40;50,91;20,36;20,36;22,70;33,30;42,38;34,00;22,00;6,00;6,00;6,00;18,00;3,00;18,00;3,00;6,00
2020-07-26;71,00;319,50;165,67;639,00;284,00;113,60;10,65;42,60;60,35;284,00;106,50;326,60;106,50;497,00;319,50;213,00;85,20;74,55;14,20;52,21;66,82;35,50;12,00;15,00;6,00;12,00;15,00;9,00;9,00;34,00;3,00;12,00
2020-08-02;52,00;301,60;197,60;540,80;218,40;135,20;6,93;72,80;65,87;161,20;41,60;223,60;65,00;338,00;234,00;156,00;79,37;52,00;21,89;30,88;34,13;34,13;21,00;24,00;6,00;3,00;27,00;3,00;0,00;30,00;0,00;3,00
2020-08-09;36,00;324,00;156,00;480,00;312,00;111,60;3,60;104,40;104,40;295,20;122,40;244,80;72,00;486,00;306,00;198,00;64,80;46,80;25,20;40,50;69,75;60,75;24,00;24,00;6,00;9,00;3,00;15,00;6,00;9,00;6,00;0,00
2020-08-16;39,00;224,25;136,50;282,75;175,50;138,27;10,64;53,18;102,82;127,64;39,00;113,45;39,00;263,25;214,50;117,00;59,43;46,43;5,57;24,51;23,40;28,97;24,00;24,00;6,00;0,00;12,00;3,00;3,00;21,00;3,00;0,00
2020-08-23;51,00;275,40;153,00;285,60;122,40;105,64;3,64;54,64;105,64;223,13;133,88;184,88;68,00;544,00;340,00;187,00;76,50;47,81;15,94;23,68;27,32;67,39;18,00;24,00;3,00;6,00;12,00;6,00;0,00;21,00;0,00;6,00
2020-08-30;27,00;162,00;283,50;459,00;121,50;270,00;0,00;70,20;135,00;121,50;23,63;81,00;18,00;270,00;162,00;99,00;55,69;42,19;6,75;7,00;29,00;20,00;9,00;58,50;0,00;0,00;13,50;4,50;0,00;18,00;0,00;0,00
2020-09-06;21,00;147,00;189,00;325,50;126,00;119,00;3,50;49,00;84,00;224,00;105,00;217,00;63,00;630,00;378,00;231,00;126,00;79,80;12,60;21,00;35,00;65,33;18,00;24,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2020-09-13;17,00;306,00;357,00;544,00;170,00;182,75;12,75;63,75;102,00;54,40;54,40;88,40;25,50;187,00;136,00;76,50;57,80;30,60;6,80;20,00;17,00;22,00;3,40;13,60;0,00;6,80;13,60;3,40;6,80;3,40;3,40;0,00
2020-09-20;21,00;189,00;189,00;147,00;115,50;112,00;0,00;147,00;87,50;63,00;63,00;157,50;31,50;262,50;115,50;94,50;68,25;42,00;5,25;7,50;33,00;27,00;3,00;12,00;3,00;3,00;6,00;3,00;3,00;9,00;3,00;0,00
2020-09-27;24,00;144,00;192,00;132,00;96,00;137,14;3,43;75,43;44,57;66,00;60,00;210,00;12,00;312,00;96,00;108,00;120,00;57,00;9,00;20,31;20,31;7,38;12,00;6,00;0,00;3,00;9,00;0,00;3,00;12,00;0,00;0,00
2020-10-04;15,00;165,00;225,00;165,00;165,00;153,75;7,50;138,75;37,50;150,00;225,00;510,00;60,00;600,00;180,00;240,00;330,00;195,00;45,00;30,00;112,50;67,50;3,00;15,00;0,00;9,00;12,00;12,00;0,00;15,00;3,00;0,00
2020-10-11;0,00;13,00;13,00;7,00;11,00;20,00;0,00;25,00;14,00;7,00;13,00;21,00;2,00;18,00;8,00;6,00;28,00;10,00;1,00;4,00;15,00;11,00;0,00;12,00;0,00;3,00;0,00;3,00;0,00;3,00;0,00;0,00
2020-10-18;4,00;80,00;80,00;48,00;72,00;88,00;12,00;72,00;32,00;28,00;40,00;144,00;8,00;80,00;48,00;40,00;40,00;34,00;8,00;6,00;9,00;13,00;4,00;12,00;0,00;0,00;8,00;4,00;4,00;16,00;4,00;4,00
2020-10-25;24,00;120,00;120,00;60,00;132,00;75,43;3,43;72,00;27,43;64,00;64,00;232,00;12,00;120,00;120,00;48,00;56,00;48,00;12,00;19,64;15,27;15,27;6,00;6,00;3,00;6,00;3,00;0,00;0,00;6,00;0,00;0,00
2020-11-01;5,00;90,00;110,00;50,00;100,00;70,00;0,00;50,00;25,00;45,00;20,00;85,00;10,00;50,00;110,00;10,00;32,50;22,50;2,50;3,33;10,00;10,00;5,00;11,00;0,00;0,00;0,00;8,00;0,00;5,00;0,00;3,00
2020-11-08;6,00;48,00;84,00;18,00;30,00;69,00;3,00;87,00;21,00;54,00;42,00;138,00;6,00;84,00;60,00;12,00;45,00;33,00;18,00;9,00;9,00;6,00;3,00;12,00;6,00;3,00;9,00;3,00;0,00;3,00;0,00;0,00
2020-11-15;15,00;135,00;270,00;60,00;165,00;56,25;3,75;101,25;52,50;75,00;60,00;540,00;30,00;180,00;360,00;60,00;75,00;75,00;0,00;18,75;82,50;7,50;9,00;18,00;9,00;6,00;0,00;0,00;3,00;0,00;3,00;0,00
2020-11-22;12,00;84,00;156,00;48,00;96,00;68,00;0,00;84,00;24,00;4,00;7,00;19,00;2,00;5,00;6,00;2,00;9,00;17,00;4,00;2,00;5,00;5,00;12,00;15,00;3,00;12,00;3,00;6,00;0,00;0,00;0,00;0,00
