Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;52,00;15,49;2,21;0,00;12,17;2,21;16,60;2,21;4,43;8,85;2,21;5,53;0,55;1,11;2,21;16,60;7,74;24,00;8,00;1,00;15,00;1,00;7,00;2,00;22,00;1,00;0,00;4,00;3,00;0,50;3,00;3,00;3,00;0,00;0,00;1,11;1,11;0,55;0,55;0,55;1,11;1,11;0,00
2019-01-13;49,00;13,55;2,09;0,00;11,47;2,09;16,68;3,13;4,17;8,34;2,09;5,21;0,52;0,52;3,13;14,60;8,34;21,00;7,00;2,00;20,00;1,00;7,00;1,00;21,00;2,00;0,50;4,00;3,00;1,00;5,00;3,00;3,00;1,04;2,09;2,09;3,13;1,04;0,00;0,52;2,09;0,52;0,52
2019-01-20;43,00;13,31;1,02;0,00;12,29;3,07;20,48;4,10;4,10;7,17;2,05;6,14;1,02;1,02;1,02;17,40;12,29;29,00;8,00;2,00;20,00;1,00;7,00;2,00;20,00;1,00;0,00;2,00;3,00;1,00;4,00;2,00;4,00;0,00;2,05;3,07;2,05;1,02;0,00;1,02;1,02;0,51;0,00
2019-01-27;44,00;11,26;1,02;0,00;10,23;2,05;16,37;2,05;5,12;6,14;1,02;5,12;1,02;0,51;2,05;18,42;12,28;26,00;8,00;1,00;19,00;1,00;7,00;1,00;22,00;1,00;0,00;6,00;4,00;0,50;4,00;2,00;4,00;0,51;0,51;2,05;2,05;2,05;0,51;0,51;1,02;0,51;0,00
2019-02-03;36,00;13,00;2,00;0,00;11,00;3,00;17,00;2,00;3,00;5,00;2,00;5,00;1,00;1,00;2,00;18,00;11,00;27,27;9,82;1,09;19,64;1,09;8,73;1,09;20,73;2,18;0,00;4,36;5,45;0,55;3,27;3,27;4,36;0,50;0,50;2,00;2,00;1,00;0,50;0,50;1,00;0,50;0,00
2019-02-10;42,00;16,58;2,21;0,00;7,74;2,21;19,89;3,32;4,42;7,74;2,21;9,95;2,21;1,11;2,21;23,21;15,47;34,00;9,00;1,00;26,00;0,50;10,00;2,00;26,00;2,00;0,00;3,00;5,00;0,50;3,00;4,00;3,00;1,11;1,11;3,32;1,11;1,11;0,55;1,11;1,11;0,00;0,00
2019-02-17;43,00;16,00;1,00;0,00;10,00;4,00;22,00;3,00;4,00;4,00;1,00;4,00;1,00;1,00;1,00;27,00;16,00;33,33;10,75;0,54;22,58;0,54;9,68;4,30;23,65;2,15;0,00;5,38;6,45;1,08;4,30;6,45;5,38;0,00;2,00;3,00;2,00;3,00;0,00;0,50;1,00;1,00;0,00
2019-02-24;44,00;15,00;2,00;0,00;12,00;5,00;21,00;4,00;5,00;4,00;2,00;7,00;1,00;1,00;3,00;23,00;16,00;29,70;13,20;2,20;27,50;1,10;9,90;2,20;27,50;2,20;0,55;4,40;6,60;0,55;6,60;6,60;5,50;1,00;0,50;1,00;4,00;4,00;0,50;0,50;3,00;1,00;0,00
2019-03-03;41,00;18,00;2,00;0,00;12,00;3,00;23,00;4,00;4,00;7,00;2,00;6,00;1,00;0,50;5,00;20,00;14,00;33,64;12,62;1,05;22,08;1,05;10,51;3,15;19,97;3,15;0,53;3,15;5,26;1,05;5,26;4,21;5,26;0,50;1,00;2,00;3,00;3,00;0,00;1,00;1,00;0,50;0,50
2019-03-10;45,00;18,00;2,00;0,00;9,00;3,00;21,00;2,00;3,00;7,00;2,00;5,00;1,00;1,00;2,00;20,00;13,00;27,21;11,51;1,05;21,98;0,52;11,51;2,09;24,07;2,09;0,52;4,19;4,19;1,05;3,14;4,19;4,19;0,00;2,00;2,00;3,00;3,00;1,00;1,00;1,00;0,50;0,00
