Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;36,00;36,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;18,00;18,00;0,00;36,00;68,40;36,00;0,00;0,00;68,40;0,00;0,00;36,00;0,00;0,00;0,00;0,00;0,00;68,40;104,40;36,00;36,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;190,29;36,00;0,00;176,40;36,00
2019-01-13;46,00;28,00;19,00;9,00;0,00;22,34;0,00;0,00;11,83;11,83;0,00;46,00;34,17;0,00;0,00;19,00;0,00;0,00;0,00;19,00;0,00;0,00;9,00;19,00;0,00;9,00;0,00;0,00;0,00;9,00;19,00;9,00;0,00;0,00;0,00;0,00;0,00;9,20;0,00;46,00;27,60;0,00;9,00;19,00
2019-01-20;27,00;0,00;9,00;18,00;9,00;0,00;0,00;0,00;0,00;0,00;27,00;12,71;12,71;0,00;0,00;9,00;0,00;0,00;0,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;109,35;9,45;0,00;27,00;0,00
2019-01-27;51,00;0,00;0,00;0,00;0,00;8,00;8,00;8,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;17,00;0,00;0,00;0,00;34,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;34,00;0,00;17,00;17,00;0,00;0,00;17,00;0,00;0,00;17,00;0,00;167,57;34,00;0,00;51,00;0,00
2019-02-03;27,00;0,00;27,00;51,30;0,00;0,00;0,00;0,00;0,00;9,00;0,00;18,00;27,00;0,00;0,00;0,00;0,00;51,30;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;27,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;111,86;0,00;0,00;27,00;27,00
2019-02-10;19,00;0,00;19,00;10,00;0,00;0,00;9,50;0,00;0,00;0,00;0,00;9,50;9,50;0,00;10,00;10,00;0,00;0,00;0,00;29,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;29,86;0,00;0,00;0,00;0,00
2019-02-17;29,00;0,00;19,00;10,00;0,00;0,00;0,00;9,67;9,67;0,00;0,00;0,00;59,07;0,00;19,00;19,00;0,00;0,00;0,00;19,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,23;19,77;9,23;0,00;10,00;10,00;0,00
2019-02-24;45,00;23,68;45,00;0,00;23,68;9,00;9,00;9,00;0,00;9,00;0,00;9,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;153,00;0,00;0,00;0,00;68,68
2019-03-03;50,00;0,00;20,00;20,00;0,00;16,07;16,07;0,00;0,00;0,00;0,00;16,07;32,14;0,00;0,00;10,00;0,00;0,00;0,00;30,00;10,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,53;19,74;10,53;0,00;0,00;0,00
2019-03-10;50,00;20,00;20,00;10,00;0,00;9,00;0,00;0,00;0,00;9,00;0,00;9,00;9,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;19,74;10,53;0,00;0,00;20,00
