Semaine;Martinique (LC);Guadeloupe (GP);Saint Martin (ile d Amérique du nord) (MF);Republique Dominicaine (DO);Sainte Lucie (LC);Barbade (BB)
2020-05-17;23,00;23,00;23,00;0,00;0,00;23,00
2020-05-24;0,00;18,00;9,00;9,00;0,00;0,00
2020-05-31;36,00;0,00;0,00;45,00;9,00;0,00
2020-06-07;42,00;81,67;0,00;0,00;0,00;0,00
2020-06-14;0,00;9,00;0,00;18,00;0,00;22,00
2020-06-21;23,00;23,00;0,00;0,00;0,00;0,00
2020-06-28;19,00;28,00;0,00;9,00;0,00;19,00
2020-07-05;30,00;10,00;10,00;10,00;0,00;12,00
2020-07-12;20,00;20,00;0,00;10,00;0,00;0,00
2020-07-19;0,00;20,00;0,00;10,00;0,00;24,00
2020-07-26;21,00;52,00;10,00;0,00;0,00;21,00
2020-08-02;40,00;10,00;0,00;0,00;0,00;12,00
2020-08-09;19,00;10,00;0,00;10,00;0,00;36,42
2020-08-16;10,00;19,00;0,00;0,00;0,00;11,00
2020-08-23;19,00;19,00;9,00;0,00;0,00;0,00
2020-08-30;34,00;71,78;0,00;0,00;0,00;11,00
2020-09-06;9,00;28,00;0,00;0,00;0,00;11,00
2020-09-13;19,00;28,00;9,00;19,00;0,00;19,00
2020-09-20;0,00;37,00;9,00;0,00;0,00;0,00
2020-09-27;10,00;19,00;0,00;19,00;10,00;11,00
2020-10-04;10,00;10,00;0,00;10,00;10,00;0,00
2020-10-11;0,00;0,00;10,00;40,00;10,00;0,00
2020-10-18;24,00;0,00;0,00;34,80;24,00;0,00
2020-10-25;10,00;19,00;0,00;10,00;0,00;0,00
2020-11-01;18,00;0,00;0,00;9,00;0,00;0,00
2020-11-08;0,00;0,00;0,00;19,00;0,00;0,00
2020-11-15;35,00;35,00;66,50;66,50;0,00;23,00
2020-11-22;22,00;0,00;22,00;68,44;0,00;0,00
2020-11-29;0,00;19,00;0,00;19,00;9,00;0,00
2020-12-06;23,00;10,89;10,89;33,89;0,00;23,00
2020-12-13;29,00;10,00;10,00;29,00;10,00;44,13
2020-12-20;11,00;11,00;11,00;22,00;0,00;0,00
2020-12-27;26,00;52,00;0,00;127,64;26,00;0,00
2021-01-03;0,00;39,00;0,00;10,00;0,00;0,00
2021-01-10;38,00;0,00;0,00;10,00;0,00;38,00
2021-01-17;23,00;56,89;0,00;23,00;10,89;11,00
2021-01-24;0,00;9,00;9,00;19,00;0,00;0,00
2021-01-31;22,00;32,42;10,42;0,00;0,00;0,00
2021-02-07;9,00;19,00;0,00;19,00;0,00;0,00
2021-02-14;24,00;24,00;0,00;24,00;0,00;24,00
2021-02-21;0,00;20,00;0,00;40,00;0,00;12,00
2021-02-28;0,00;10,00;19,00;48,00;0,00;0,00
2021-03-07;34,00;17,89;0,00;34,00;17,89;11,00
2021-03-14;0,00;0,00;18,00;44,00;0,00;0,00
2021-03-21;12,00;12,00;12,00;34,80;0,00;12,00
2021-03-28;25,00;0,00;13,10;63,10;0,00;0,00
2021-04-04;31,00;0,00;0,00;20,00;0,00;31,00
2021-04-11;0,00;39,00;0,00;39,00;0,00;35,00
2021-04-18;30,00;10,00;0,00;30,00;0,00;12,00
2021-04-25;11,00;11,00;11,00;31,90;11,00;0,00
2021-05-02;0,00;0,00;0,00;38,00;0,00;0,00
2021-05-09;0,00;10,00;0,00;20,00;0,00;0,00
2021-05-16;28,00;0,00;0,00;38,00;9,00;11,00
2021-05-23;0,00;10,00;10,00;40,00;10,00;0,00
2021-05-30;10,00;10,00;0,00;79,00;0,00;24,00
2021-06-06;19,00;0,00;10,00;19,00;0,00;0,00
2021-06-13;0,00;20,00;0,00;20,00;0,00;0,00
2021-06-20;0,00;29,00;0,00;19,00;0,00;0,00
2021-06-27;24,00;0,00;0,00;93,60;24,00;0,00
2021-07-04;12,00;0,00;0,00;24,00;0,00;12,00
2021-07-11;12,00;50,40;0,00;25,20;0,00;12,00
2021-07-18;14,00;26,83;0,00;53,67;14,00;14,00
2021-07-25;22,00;34,00;11,00;0,00;0,00;13,00
2021-08-01;33,00;22,00;0,00;66,00;22,00;0,00
2021-08-08;57,00;23,00;11,00;45,00;0,00;57,00
2021-08-15;38,00;38,00;0,00;72,55;38,00;0,00
2021-08-22;22,00;0,00;0,00;33,00;0,00;26,00
2021-08-29;11,00;0,00;0,00;32,00;0,00;0,00
2021-09-05;22,00;0,00;0,00;22,00;0,00;13,00
2021-09-12;11,00;21,00;0,00;42,00;0,00;0,00
2021-09-19;0,00;10,00;0,00;42,00;0,00;0,00
2021-09-26;0,00;21,00;0,00;31,00;0,00;13,00
2021-10-03;0,00;8,00;0,00;8,00;0,00;19,00
2021-10-10;17,00;36,43;0,00;72,86;0,00;35,00
2021-10-17;22,00;36,00;7,00;51,00;0,00;41,56
2021-10-24;7,00;14,00;0,00;21,00;0,00;26,00
2021-10-31;7,00;14,00;0,00;34,00;7,00;17,00
2021-11-07;14,00;28,00;7,00;28,00;0,00;29,75
2021-11-14;16,00;93,71;32,00;61,71;16,00;33,00
2021-11-21;32,00;160,00;0,00;84,80;0,00;24,00
2021-11-28;18,00;54,00;0,00;18,00;0,00;200,00
