Semaine;Nice (FR);reta (SI);Agadir (MA);Djerba (TN);Corfu (GR);Santorini Island (GR);Faro (PT);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-03-17;22,00;0,00;55,85;0,00;33,00;134,00;44,00;0,00;55,00;55,00;0,00;5,00;27,00;5,00;5,00;5,00;11,00;38,00;5,00;0,00;0,00;5,08;0,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;20,00;0,00;7,00;10,91;80,00;196,67;66,67;20,00;33,33;80,00;20,00;0,00;20,00;10,91;0,00;40,00;40,00;110,91;10,91;0,00;8,57;0,00;20,00;0,00;0,00;0,00;0,00;10,91;0,00;10,91;0,00;0,00;0,00;0,00;0,00
2019-03-31;50,00;0,00;12,00;6,94;43,06;138,89;22,22;15,00;40,00;90,00;0,00;6,94;6,94;0,00;0,00;43,06;6,94;43,06;13,89;0,00;6,82;0,00;13,89;0,00;6,94;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;68,00;0,00;18,00;0,00;22,67;121,22;62,09;47,08;36,62;115,08;15,69;15,11;15,11;0,00;0,00;7,56;22,67;30,22;7,56;0,00;7,29;0,00;0,00;0,00;0,00;0,00;0,00;7,56;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;71,00;0,00;50,93;5,00;22,00;92,69;49,31;6,76;54,10;98,05;6,76;11,00;5,00;0,00;5,00;16,00;22,00;33,00;5,00;0,00;4,84;0,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00
2019-04-21;31,00;0,00;19,00;5,96;42,92;145,46;42,92;19,38;31,00;31,00;0,00;19,08;5,96;5,96;0,00;11,92;0,00;31,00;0,00;0,00;19,38;0,00;5,96;0,00;0,00;0,00;0,00;0,00;5,96;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-28;31,00;0,00;0,00;5,00;31,00;83,31;36,81;0,00;37,89;31,00;0,00;16,00;16,00;0,00;5,00;21,00;5,00;47,00;0,00;0,00;0,00;4,89;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;31,00;0,00;18,00;10,00;46,00;112,38;19,38;6,89;48,22;10,33;6,89;0,00;10,00;0,00;5,00;5,00;10,00;46,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00
2019-05-12;36,00;0,00;8,64;10,00;21,00;151,58;9,47;0,00;49,09;29,45;0,00;5,00;16,00;5,00;0,00;26,00;5,00;68,00;16,00;0,00;9,39;0,00;0,00;5,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;92,00;0,00;6,00;6,39;65,17;208,86;64,65;8,76;74,48;39,43;8,76;0,00;6,39;12,78;6,39;39,61;6,39;65,17;6,39;0,00;6,27;0,00;6,39;0,00;0,00;6,39;0,00;12,78;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;42,00;0,00;6,00;6,00;48,00;142,33;46,67;4,20;37,80;67,20;0,00;12,00;0,00;18,00;6,00;36,00;12,00;30,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;6,00;6,00;0,00;0,00
2019-06-02;89,00;0,00;52,10;10,00;40,00;143,17;48,37;0,00;61,62;30,81;13,69;5,00;20,00;10,00;5,00;5,00;20,00;40,00;10,00;0,00;4,85;4,85;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;47,00;0,00;24,00;11,75;94,00;314,90;94,00;23,50;141,00;258,50;0,00;35,25;23,50;23,50;23,50;94,00;23,50;58,75;23,50;0,00;23,50;0,00;11,75;0,00;11,75;0,00;0,00;11,75;0,00;0,00;0,00;11,75;0,00;0,00;0,00
2019-06-16;42,00;0,00;6,63;5,00;42,00;146,00;48,00;0,00;80,50;115,50;21,00;5,00;5,00;5,00;0,00;11,00;16,00;58,00;0,00;0,00;11,31;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;80,00;0,00;6,76;5,00;64,00;148,29;37,07;17,39;48,70;48,70;0,00;0,00;16,00;0,00;16,00;27,00;0,00;69,00;0,00;0,00;4,80;0,00;5,00;0,00;0,00;0,00;5,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;90,00;0,00;26,00;23,02;156,98;310,91;167,73;0,00;96,92;131,54;20,77;10,47;66,98;10,47;10,47;33,49;43,95;110,93;10,47;0,00;10,38;10,38;0,00;0,00;0,00;0,00;0,00;10,47;10,47;0,00;10,47;0,00;0,00;0,00;0,00
2019-07-07;62,00;0,00;12,00;50,08;147,85;367,23;138,31;23,25;193,75;116,25;0,00;38,15;62,00;0,00;0,00;73,92;11,92;85,85;0,00;0,00;23,25;11,63;0,00;11,92;0,00;0,00;11,92;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-14;53,00;0,00;37,69;11,00;43,00;127,59;58,89;6,63;53,00;99,38;19,88;27,00;5,00;5,00;5,00;27,00;21,00;43,00;16,00;0,00;4,82;4,82;5,00;0,00;0,00;11,00;16,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-21;65,00;0,00;9,89;5,00;44,00;181,21;43,33;20,53;54,74;116,32;20,53;11,00;5,00;11,00;5,00;16,00;22,00;22,00;11,00;0,00;4,88;0,00;5,00;0,00;0,00;5,00;0,00;0,00;22,00;0,00;0,00;5,00;0,00;0,00;0,00
2019-07-28;78,00;0,00;26,00;11,00;61,00;195,00;11,70;6,78;74,61;94,96;10,17;22,00;34,00;0,00;0,00;39,00;17,00;56,00;17,00;0,00;4,88;4,88;6,00;0,00;0,00;0,00;6,00;0,00;11,00;0,00;0,00;11,00;0,00;0,00;0,00
2019-08-04;89,00;0,00;32,47;0,00;55,00;189,87;51,42;10,27;102,69;181,42;34,23;17,00;22,00;17,00;11,00;22,00;17,00;89,00;0,00;0,00;11,33;0,00;17,00;6,00;6,00;11,00;6,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-11;100,00;0,00;20,00;28,00;28,00;145,10;72,55;6,90;72,41;175,86;24,14;0,00;22,00;17,00;6,00;11,00;11,00;28,00;0,00;0,00;0,00;4,84;17,00;0,00;0,00;11,00;6,00;0,00;17,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-18;91,00;0,00;32,00;8,27;127,40;201,50;81,25;11,38;56,88;568,75;17,06;28,13;72,80;18,20;9,93;28,13;36,40;109,20;9,93;0,00;8,03;0,00;18,20;0,00;0,00;8,27;0,00;9,93;0,00;9,93;0,00;0,00;0,00;0,00;0,00
2019-08-25;43,00;0,00;31,00;6,94;56,87;182,75;43,00;9,56;52,56;238,89;14,33;20,81;63,81;29,13;6,94;20,81;13,87;106,81;20,81;0,00;6,79;0,00;0,00;0,00;6,94;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;60,00;0,00;24,00;7,69;44,62;114,00;24,00;20,00;35,00;100,00;0,00;7,69;15,38;0,00;0,00;52,31;7,69;60,00;7,69;0,00;0,00;0,00;0,00;7,69;0,00;0,00;0,00;7,69;0,00;0,00;0,00;7,69;0,00;0,00;0,00
2019-09-08;81,00;0,00;17,00;0,00;48,94;142,56;97,20;0,00;81,00;98,36;5,79;8,44;40,50;40,50;0,00;23,63;32,06;65,81;0,00;0,00;16,20;0,00;8,44;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,44;0,00;0,00;0,00
2019-09-15;48,00;0,00;30,26;0,00;29,00;76,80;42,24;3,43;20,57;44,57;0,00;0,00;10,00;5,00;0,00;0,00;5,00;44,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2019-09-22;70,00;0,00;35,00;10,29;20,59;131,76;82,35;7,00;42,00;112,00;0,00;10,29;0,00;28,82;0,00;20,59;20,59;28,82;10,29;0,00;20,00;0,00;10,29;0,00;0,00;0,00;0,00;20,59;0,00;0,00;0,00;10,29;0,00;0,00;0,00
2019-09-29;44,00;0,00;25,79;19,00;24,00;50,00;20,00;3,38;10,15;64,31;10,15;5,00;5,00;10,00;5,00;5,00;5,00;54,00;5,00;0,00;4,89;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;29,00;0,00;20,47;5,00;14,00;67,67;23,20;0,00;25,38;47,13;0,00;10,00;0,00;0,00;0,00;15,00;5,00;24,00;15,00;0,00;4,83;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;62,00;0,00;17,00;25,83;0,00;113,67;77,50;0,00;26,57;70,86;0,00;0,00;12,92;0,00;0,00;0,00;25,83;12,92;12,92;12,40;12,40;12,40;25,83;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;51,00;0,00;11,00;0,00;0,00;57,80;57,80;19,13;38,25;70,13;0,00;9,11;0,00;0,00;16,39;18,21;9,11;43,71;0,00;0,00;0,00;8,50;0,00;0,00;0,00;0,00;9,11;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-27;19,00;0,00;19,00;9,00;0,00;28,50;41,80;9,50;9,50;44,33;0,00;0,00;5,00;0,00;5,00;0,00;5,00;14,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;56,00;0,00;28,00;0,00;21,91;79,33;42,00;8,00;56,00;56,00;0,00;0,00;12,17;0,00;0,00;12,17;0,00;0,00;12,17;0,00;24,00;0,00;21,91;0,00;0,00;0,00;0,00;0,00;12,17;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-10;28,00;0,00;35,64;0,00;19,00;28,00;18,00;0,00;3,50;10,50;0,00;5,00;0,00;0,00;0,00;9,00;0,00;5,00;0,00;0,00;23,06;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-17;18,00;0,00;6,35;5,00;14,00;56,00;28,00;3,60;14,40;25,20;0,00;9,00;9,00;5,00;0,00;5,00;9,00;14,00;5,00;0,00;27,82;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;44,00;0,00;16,00;0,00;22,00;20,84;20,84;0,00;12,00;28,00;4,00;6,11;17,11;0,00;0,00;0,00;0,00;17,11;0,00;0,00;44,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;35,00;0,00;23,00;6,03;0,00;23,33;28,00;4,38;4,38;48,13;17,50;0,00;6,03;6,03;0,00;6,03;0,00;6,03;16,90;0,00;134,17;5,83;0,00;0,00;0,00;0,00;6,03;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;12,00;0,00;29,00;36,00;0,00;92,00;20,00;0,00;12,00;84,00;0,00;0,00;12,00;12,00;12,00;24,00;12,00;48,00;12,00;0,00;232,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;47,00;0,00;15,21;9,00;9,00;37,21;23,50;3,36;10,07;23,50;0,00;5,00;0,00;0,00;0,00;9,00;5,00;0,00;0,00;0,00;90,76;0,00;14,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;36,00;0,00;44,64;0,00;10,00;64,42;9,47;0,00;6,55;19,64;6,55;0,00;0,00;16,00;5,00;5,00;0,00;10,00;0,00;0,00;132,55;0,00;5,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;37,00;0,00;12,00;0,00;21,35;59,77;51,23;0,00;13,88;64,75;9,25;7,12;14,23;0,00;0,00;7,12;14,23;14,23;0,00;0,00;117,94;0,00;7,12;0,00;0,00;0,00;0,00;7,12;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;19,00;0,00;25,71;9,00;19,00;51,30;22,80;0,00;19,00;22,17;19,00;14,00;0,00;0,00;5,00;14,00;0,00;14,00;5,00;0,00;19,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;42,00;0,00;21,00;14,00;20,22;108,00;21,00;5,25;26,25;47,25;21,00;0,00;28,00;0,00;0,00;20,22;6,22;20,22;0,00;0,00;15,75;0,00;0,00;0,00;0,00;6,22;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-19;26,00;0,00;21,00;4,73;4,73;89,82;16,55;4,33;34,67;43,33;0,00;10,64;15,36;15,36;4,73;15,36;10,64;20,09;15,36;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-26;49,00;0,00;22,00;6,32;49,00;82,69;33,69;0,00;5,44;81,67;21,78;6,32;6,32;0,00;0,00;20,55;14,23;34,77;6,32;0,00;0,00;0,00;6,32;0,00;0,00;0,00;0,00;7,90;0,00;0,00;0,00;6,32;6,32;0,00;0,00
2020-02-02;41,00;0,00;28,19;5,00;14,00;41,00;35,14;3,42;13,67;10,25;0,00;0,00;0,00;5,00;0,00;23,00;5,00;14,00;0,00;4,92;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00
2020-02-09;43,00;0,00;5,00;0,00;64,50;176,78;109,89;25,80;68,80;68,80;0,00;11,94;33,44;0,00;0,00;64,50;0,00;64,50;0,00;0,00;0,00;11,73;11,94;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-16;32,00;0,00;5,00;4,13;27,87;74,00;22,00;10,67;24,89;24,89;0,00;5,16;5,16;0,00;0,00;14,45;5,16;23,74;5,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,16;0,00;0,00;0,00;0,00
2020-02-23;37,00;0,00;0,00;15,14;6,73;114,36;60,55;0,00;37,00;42,29;5,29;15,14;6,73;6,73;0,00;37,00;6,73;15,14;0,00;7,93;0,00;0,00;0,00;0,00;6,73;6,73;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;43,00;0,00;69,88;0,00;4,00;39,09;21,50;0,00;16,54;16,54;0,00;9,00;9,00;0,00;0,00;0,00;4,00;9,00;4,00;0,00;4,78;0,00;4,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00
2020-03-08;17,00;0,00;0,00;4,00;4,00;52,89;7,56;0,00;3,40;13,60;0,00;8,00;13,00;4,00;0,00;17,00;4,00;8,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00
2020-03-15;8,00;0,00;16,00;4,00;4,00;34,00;26,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;4,00;4,00;4,00;0,00;0,00;4,80;4,80;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;8,00;0,00;0,00;0,00;0,00;12,00;4,00;0,00;16,00;16,00;0,00;12,00;4,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;3,20;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;8,00;0,00;16,00;4,00;12,00;20,00;0,00;0,00;20,00;20,00;8,00;0,00;0,00;4,00;0,00;4,00;8,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;10,00;0,00;15,00;0,00;0,00;32,50;0,00;5,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;5,00;0,00;5,00;4,00;4,00;6,00;2,00;0,00;0,00;2,00;1,00;4,00;0,00;4,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;16,00;0,00;16,00;0,00;4,00;24,00;0,00;3,20;16,00;9,60;9,60;4,00;4,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;3,20;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;5,00;0,00;5,00;0,00;5,00;45,00;0,00;0,00;10,00;0,00;5,00;0,00;0,00;10,00;5,00;20,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;8,00;0,00;0,00;4,00;12,00;32,00;8,00;0,00;12,00;4,00;0,00;8,00;0,00;4,00;0,00;0,00;0,00;4,00;4,00;0,00;3,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;9,00;0,00;5,00;9,00;9,00;40,50;4,50;4,50;9,00;13,50;0,00;4,50;4,50;4,50;0,00;0,00;0,00;0,00;4,50;0,00;3,60;0,00;4,50;0,00;0,00;0,00;0,00;4,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;10,00;0,00;0,00;5,00;0,00;62,50;0,00;5,00;5,00;25,00;5,00;0,00;15,00;0,00;5,00;15,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;13,00;0,00;0,00;0,00;4,00;19,50;4,33;9,75;13,00;3,25;3,25;4,00;21,00;0,00;4,00;4,00;0,00;4,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-31;24,00;0,00;0,00;0,00;9,60;33,60;9,60;0,00;16,00;16,00;0,00;9,60;4,80;4,80;0,00;4,80;4,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-07;16,00;0,00;8,00;4,00;12,00;50,00;4,00;0,00;19,20;12,80;3,20;4,00;12,00;0,00;4,00;8,00;4,00;8,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-14;21,00;0,00;10,00;0,00;136,50;178,50;73,50;63,00;126,00;105,00;21,00;0,00;21,00;0,00;0,00;21,00;21,00;110,25;0,00;0,00;21,00;0,00;21,00;0,00;0,00;21,00;0,00;21,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-21;22,00;0,00;0,00;4,00;27,00;64,00;14,00;0,00;34,57;47,14;0,00;5,00;14,00;5,00;0,00;9,00;0,00;23,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-28;33,00;0,00;11,00;0,00;49,50;91,67;25,67;0,00;46,20;132,00;6,60;9,17;82,50;9,17;0,00;25,67;9,17;33,00;9,17;0,00;0,00;0,00;0,00;0,00;9,17;0,00;0,00;9,17;0,00;0,00;9,17;0,00;0,00;0,00;0,00
2020-07-05;28,00;0,00;0,00;0,00;15,56;224,00;28,00;9,33;37,33;205,33;28,00;0,00;28,00;15,56;0,00;0,00;15,56;15,56;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;15,56;15,56;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-12;23,00;0,00;6,00;8,21;31,21;98,57;32,86;0,00;40,25;109,25;0,00;0,00;8,21;0,00;16,43;16,43;16,43;8,21;8,21;0,00;15,33;0,00;0,00;8,21;0,00;0,00;8,21;0,00;16,43;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-19;30,00;0,00;6,00;7,50;45,00;69,00;30,00;0,00;45,00;90,00;5,00;7,50;45,00;0,00;0,00;0,00;15,00;15,00;0,00;0,00;7,50;0,00;7,50;0,00;15,00;0,00;0,00;0,00;22,50;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-26;34,00;0,00;0,00;5,00;10,00;66,11;24,56;3,40;40,80;78,20;10,20;10,00;10,00;5,00;0,00;10,00;15,00;30,00;5,00;0,00;9,71;0,00;5,00;5,00;0,00;0,00;5,00;0,00;10,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-08-02;53,00;0,00;6,00;0,00;21,20;93,77;61,15;0,00;45,43;151,43;22,71;10,60;10,60;0,00;10,60;42,40;21,20;31,80;10,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21,20;10,60;0,00;0,00;10,60;0,00;0,00;0,00;0,00
2020-08-09;35,00;0,00;29,00;11,67;67,67;185,00;100,00;26,25;52,50;192,50;8,75;23,33;11,67;35,00;0,00;11,67;11,67;11,67;0,00;0,00;11,67;0,00;0,00;0,00;0,00;0,00;11,67;0,00;0,00;0,00;0,00;11,67;0,00;0,00;0,00
2020-08-16;42,00;0,00;18,00;0,00;35,00;74,31;90,46;0,00;90,00;102,00;24,00;17,50;43,75;8,75;0,00;17,50;0,00;8,75;8,75;0,00;8,40;0,00;8,75;0,00;8,75;17,50;8,75;0,00;8,75;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-23;41,00;0,00;0,00;0,00;84,93;87,86;87,86;10,25;61,50;164,00;0,00;0,00;84,93;0,00;29,29;29,29;14,64;0,00;14,64;0,00;41,00;0,00;14,64;0,00;0,00;14,64;14,64;14,64;14,64;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-30;34,00;0,00;0,00;6,07;10,93;24,29;12,14;0,00;17,00;59,50;0,00;0,00;10,93;6,07;0,00;10,93;0,00;6,07;6,07;0,00;5,67;0,00;6,07;0,00;0,00;0,00;6,07;0,00;6,07;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-06;33,00;0,00;33,00;0,00;14,00;33,00;23,29;3,30;9,90;42,90;49,50;5,00;0,00;5,00;0,00;9,00;0,00;0,00;0,00;0,00;4,95;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-13;5,00;0,00;11,00;9,00;0,00;92,50;40,00;0,00;25,00;60,00;0,00;9,00;5,00;0,00;0,00;18,00;0,00;5,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-20;16,00;0,00;0,00;0,00;16,00;51,20;28,80;0,00;5,33;26,67;0,00;8,89;16,00;0,00;0,00;8,89;8,89;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
