Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;32,00;25,04;4,17;0,00;9,74;20,00;0,00;0,00;6,00;192,00;6,40;12,80;0,00;1,88;71,53;9,41;1,88;8,00;2,00;8,00;0,00;91,43;12,19;38,10;4,57;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;2,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;45,00;41,79;6,43;0,00;4,82;31,50;2,25;2,25;11,25;157,50;12,86;6,43;3,21;7,20;73,80;7,20;0,00;2,25;6,75;9,00;0,00;86,54;10,38;15,58;1,73;0,00;0,00;0,00;0,00;15,75;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;45,00;43,20;0,00;0,00;0,00;32,50;0,00;7,50;5,00;199,29;9,64;3,21;6,43;7,20;91,80;7,20;1,80;5,00;2,50;5,00;2,50;109,57;9,78;23,48;7,83;0,00;0,00;0,00;0,00;7,50;2,50;0,00;0,00;4,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;59,00;41,12;1,79;0,00;5,36;22,13;0,00;2,46;14,75;145,95;18,63;6,21;3,11;7,15;69,73;0,00;1,79;9,83;4,92;12,29;0,00;97,06;15,23;19,03;0,00;0,00;0,00;0,00;0,00;7,38;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;39,00;41,89;10,11;0,00;7,22;27,00;2,00;0,00;10,00;141,82;17,73;3,55;3,55;2,05;75,95;4,11;2,05;6,00;2,00;4,00;0,00;81,12;14,04;23,40;3,12;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;2,36;0,00;4,73;0,00;0,00;0,00;0,00;0,00;2,36;0,00
2019-02-10;44,00;55,00;0,00;0,00;0,00;31,43;0,00;5,03;17,60;138,29;18,86;9,43;12,57;7,04;72,16;7,04;0,00;0,00;0,00;2,51;0,00;107,13;11,48;22,96;0,00;0,00;0,00;0,00;0,00;10,06;2,51;0,00;0,00;4,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;55,00;48,33;15,00;0,00;0,00;14,04;4,68;2,34;23,40;140,56;9,17;9,17;3,06;1,77;76,29;7,10;0,00;4,68;4,68;0,00;0,00;88,00;11,00;18,33;1,83;0,00;0,00;0,00;0,00;11,70;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;29,00;34,80;0,00;0,00;0,00;27,00;0,00;2,00;10,00;194,71;12,43;16,57;8,29;9,67;130,50;4,83;0,00;6,00;0,00;4,00;0,00;79,37;9,16;18,32;1,53;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;2,76;0,00;5,52;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;49,00;49,00;0,00;0,00;1,53;23,43;4,26;0,00;8,52;159,25;15,31;9,19;9,19;0,00;68,25;3,50;1,75;8,52;2,13;10,65;0,00;108,14;10,14;21,97;5,07;0,00;0,00;0,00;0,00;6,39;0,00;2,13;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;58,00;47,85;0,00;0,00;0,00;32,00;2,00;0,00;12,00;362,50;29,00;7,25;7,25;4,14;223,71;4,14;16,57;2,00;0,00;4,00;0,00;75,24;12,54;15,68;4,70;0,00;0,00;0,00;0,00;6,00;2,00;0,00;2,00;0,00;0,00;4,64;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;56,00;48,82;4,31;0,00;1,44;29,00;6,00;0,00;16,00;315,64;30,55;15,27;10,18;2,80;103,60;5,60;0,00;0,00;2,00;0,00;2,00;80,89;12,44;14,00;1,56;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;6,59;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;59,00;40,29;1,44;0,00;1,44;32,00;2,00;0,00;8,00;226,17;24,58;9,83;14,75;26,82;80,45;5,36;0,00;6,00;2,00;8,00;2,00;60,55;12,42;20,18;1,55;0,00;2,00;0,00;2,00;4,00;0,00;0,00;0,00;6,05;0,00;3,03;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;63,00;61,57;4,30;0,00;5,73;34,00;0,00;0,00;22,00;170,10;22,05;3,15;6,30;3,50;66,50;8,75;1,75;2,00;0,00;0,00;2,00;105,53;4,73;15,75;11,03;0,00;0,00;0,00;2,00;16,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;46,00;62,43;6,57;0,00;11,50;23,00;0,00;2,30;27,60;144,13;27,60;3,07;3,07;8,85;56,62;1,77;0,00;6,90;2,30;9,20;2,30;116,77;15,92;8,85;5,31;0,00;0,00;0,00;0,00;13,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;38,00;106,40;0,00;0,00;7,60;48,86;3,62;7,24;14,48;218,50;19,00;6,33;6,33;7,24;68,76;7,24;5,43;7,24;3,62;10,86;0,00;154,71;24,43;40,71;0,00;0,00;3,62;0,00;0,00;7,24;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;63,00;59,29;18,53;0,00;7,41;19,69;0,00;2,63;27,56;182,70;25,20;15,75;6,30;5,25;91,00;8,75;1,75;7,88;2,63;0,00;0,00;132,10;10,16;26,42;8,13;0,00;0,00;0,00;5,25;17,06;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-28;67,00;30,59;4,37;0,00;5,83;24,00;0,00;2,00;14,00;187,60;20,10;10,05;10,05;3,83;91,89;3,83;0,00;4,00;0,00;2,00;0,00;79,47;9,35;18,70;7,79;0,00;0,00;0,00;0,00;8,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;57,00;48,45;9,98;0,00;1,43;37,00;2,00;4,00;10,00;199,50;28,50;9,50;9,50;1,78;83,72;10,69;0,00;4,00;4,00;4,00;0,00;103,22;15,41;38,51;6,16;0,00;0,00;0,00;6,00;4,00;0,00;0,00;0,00;2,04;0,00;2,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;76,00;64,31;7,79;0,00;1,95;42,67;0,00;2,67;17,33;180,50;31,67;12,67;6,33;1,77;104,28;7,07;0,00;5,33;5,33;2,67;0,00;137,22;16,89;38,00;8,44;2,67;0,00;0,00;0,00;17,33;0,00;0,00;2,67;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;52,00;89,38;16,25;0,00;0,00;47,48;0,00;11,30;6,78;224,25;35,75;16,25;6,50;8,97;91,45;10,76;1,79;14,70;4,52;4,52;0,00;173,33;22,53;27,73;13,87;0,00;6,78;0,00;0,00;14,70;0,00;4,52;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;73,00;74,43;1,43;0,00;5,73;41,00;9,00;6,00;28,00;317,39;28,57;3,17;3,17;9,13;182,50;7,30;0,00;6,00;0,00;9,00;0,00;130,47;12,43;63,68;12,43;2,00;0,00;4,00;2,00;9,00;0,00;0,00;2,00;2,06;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;70,00;81,40;4,88;0,00;0,00;49,68;6,77;0,00;21,45;171,82;9,55;3,18;9,55;12,25;119,00;7,00;1,75;9,03;0,00;9,03;0,00;159,25;21,00;28,00;5,25;2,26;0,00;0,00;0,00;13,55;2,26;0,00;0,00;4,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;73,00;69,96;6,08;0,00;1,52;30,68;4,23;0,00;22,22;225,35;41,26;12,70;9,52;1,74;111,24;5,21;1,74;0,00;2,12;6,35;0,00;150,98;13,27;38,16;6,64;0,00;4,23;0,00;0,00;12,70;0,00;0,00;2,12;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-16;78,00;81,39;0,00;0,00;10,17;50,82;4,73;4,73;24,82;230,88;28,08;12,48;3,12;7,09;145,36;7,09;1,77;7,09;2,36;4,73;0,00;139,67;19,95;36,28;5,44;0,00;0,00;0,00;0,00;4,73;0,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;56,00;68,11;6,05;0,00;6,05;45,43;2,11;2,11;22,19;205,33;15,56;6,22;6,22;7,00;136,50;0,00;1,75;4,23;0,00;2,11;2,11;130,12;11,53;19,76;6,59;0,00;2,11;0,00;2,11;4,23;0,00;0,00;2,11;7,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;57,00;74,54;4,38;0,00;2,92;39,00;0,00;7,00;24,00;174,35;16,76;3,35;3,35;13,30;129,20;9,50;1,90;7,00;0,00;7,00;2,00;137,11;9,24;21,57;6,16;0,00;0,00;0,00;0,00;9,00;2,00;0,00;0,00;0,00;0,00;2,15;2,15;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;67,00;52,64;4,79;0,00;14,36;43,93;0,00;4,39;16,48;201,00;25,52;12,76;9,57;7,05;128,71;1,76;5,29;8,79;2,20;12,08;0,00;109,95;6,87;25,77;1,72;0,00;0,00;0,00;0,00;6,59;0,00;2,20;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
