Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;40,00;143,33;13,33;0,00;26,67;61,05;10,53;0,00;10,53;80,00;30,91;0,00;20,00;0,00;69,09;0,00;9,09;0,00;7,00;7,00;7,00;13,00;7,00;27,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;40,00;136,67;6,67;0,00;13,33;82,86;54,29;0,00;68,57;117,65;14,12;25,88;14,12;12,50;55,00;0,00;12,50;13,00;0,00;7,00;7,00;7,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;13,33;0,00;13,33;0,00;0,00;0,00;13,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;27,00;212,63;0,00;0,00;13,50;84,00;57,00;0,00;15,00;120,27;27,00;93,27;12,27;12,27;51,55;0,00;12,27;0,00;13,00;20,00;0,00;7,00;7,00;13,00;0,00;0,00;0,00;0,00;0,00;13,50;0,00;0,00;0,00;0,00;0,00;13,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;12,00;258,00;36,00;0,00;36,00;16,80;0,00;16,80;16,80;30,55;6,55;30,55;18,55;0,00;29,45;5,45;5,45;12,00;0,00;0,00;0,00;12,00;0,00;12,00;0,00;0,00;0,00;12,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;48,00;147,20;12,80;0,00;12,80;60,00;36,00;24,00;48,00;96,00;0,00;73,04;48,00;0,00;22,96;0,00;22,96;0,00;0,00;28,00;7,00;14,00;21,00;14,00;0,00;0,00;0,00;0,00;11,52;0,00;11,52;0,00;0,00;11,52;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;50,00;136,67;6,67;0,00;20,00;50,00;28,57;7,14;21,43;28,05;0,00;35,37;0,00;0,00;13,75;0,00;7,50;7,00;0,00;0,00;0,00;7,00;7,00;7,00;7,00;0,00;0,00;0,00;0,00;6,67;0,00;0,00;6,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;56,00;184,47;0,00;0,00;29,65;28,00;18,67;28,00;18,67;19,20;27,20;56,00;36,80;9,88;46,12;9,88;9,88;7,00;14,00;7,00;7,00;7,00;14,00;14,00;21,00;0,00;0,00;0,00;0,00;0,00;8,84;0,00;0,00;8,84;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;63,00;222,16;19,89;0,00;0,00;54,00;9,00;0,00;27,00;63,00;36,23;17,33;9,45;27,46;17,77;9,69;0,00;7,00;21,00;14,00;0,00;14,00;7,00;7,00;14,00;0,00;0,00;0,00;0,00;8,59;0,00;0,00;8,59;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00
2019-03-03;60,00;176,67;13,33;0,00;13,33;14,21;44,21;0,00;44,21;21,82;6,82;15,00;6,82;0,00;51,63;6,98;6,98;0,00;0,00;7,00;7,00;13,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;7,50;0,00;0,00;7,50;0,00;0,00;0,00;7,50;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;34,00;153,00;13,60;0,00;6,80;51,89;0,00;51,89;42,95;8,87;8,87;25,13;16,26;7,73;41,73;17,00;7,73;0,00;7,00;0,00;0,00;20,00;7,00;0,00;0,00;0,00;8,16;0,00;0,00;0,00;8,16;0,00;0,00;0,00;0,00;0,00;8,16;0,00;7,00;0,00;0,00;0,00;0,00
2019-03-17;51,00;450,50;110,50;0,00;17,00;12,75;31,88;0,00;25,50;44,35;13,30;18,85;18,85;12,47;31,73;12,47;0,00;17,00;102,00;17,00;0,00;51,00;17,00;0,00;17,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;32,00;256,00;16,00;0,00;0,00;51,20;38,40;12,80;32,00;13,24;0,00;13,24;0,00;0,00;6,86;6,86;0,00;8,00;0,00;16,00;0,00;16,00;0,00;24,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;49,00;263,38;0,00;0,00;12,25;55,28;30,15;6,28;42,72;30,49;0,00;6,53;37,02;0,00;49,00;5,57;5,57;23,59;12,70;12,70;0,00;23,59;23,59;59,89;0,00;0,00;0,00;0,00;0,00;18,00;0,00;6,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;65,00;188,50;0,00;0,00;19,50;106,79;53,39;32,50;32,50;42,66;42,66;42,66;10,16;10,16;42,66;52,81;20,31;13,00;7,00;0,00;13,00;0,00;13,00;20,00;20,00;0,00;0,00;0,00;0,00;0,00;22,29;0,00;0,00;0,00;0,00;11,14;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;60,00;226,67;16,67;0,00;6,67;69,38;39,38;39,38;50,63;100,54;9,73;19,46;19,46;10,00;40,00;50,00;20,00;15,00;22,00;0,00;7,00;30,00;7,00;7,00;15,00;0,00;10,24;0,00;19,02;29,27;10,24;0,00;0,00;10,24;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;81,00;207,78;17,61;0,00;0,00;48,09;13,92;6,33;26,58;60,48;6,48;6,48;12,96;19,97;46,60;6,66;6,66;8,64;24,84;0,00;8,64;0,00;23,76;16,20;7,56;7,00;0,00;0,00;7,00;0,00;7,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-28;46,00;187,29;13,14;0,00;0,00;60,79;8,21;8,21;46,00;52,97;15,33;30,67;0,00;23,00;23,00;7,19;0,00;7,00;0,00;0,00;20,00;19,00;0,00;13,00;13,00;0,00;0,00;7,67;0,00;15,33;7,67;15,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;73,00;199,09;6,64;0,00;0,00;73,00;122,54;23,46;109,50;132,73;24,33;48,67;24,33;11,41;47,91;25,09;0,00;0,00;7,00;7,00;0,00;26,00;20,00;20,00;13,00;0,00;0,00;0,00;0,00;24,33;12,17;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;60,00;412,50;45,00;0,00;0,00;41,25;12,50;12,50;36,25;48,00;6,55;30,55;6,55;17,78;42,22;5,56;5,56;15,56;28,89;44,44;0,00;28,89;60,00;28,89;28,89;0,00;0,00;0,00;0,00;12,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;94,00;238,36;0,00;0,00;6,71;52,42;34,35;0,00;34,35;77,05;9,25;26,20;16,95;7,97;60,54;17,53;0,00;7,00;34,00;0,00;7,00;20,00;40,00;20,00;20,00;0,00;8,55;25,64;0,00;8,55;17,09;0,00;0,00;17,09;0,00;0,00;17,09;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;29,00;174,00;12,89;0,00;12,89;59,45;36,25;7,25;52,20;78,54;29,00;29,00;14,50;29,00;79,43;15,13;7,57;7,00;22,00;22,00;14,00;14,00;14,00;29,00;21,00;0,00;0,00;0,00;0,00;21,19;0,00;6,69;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;34,00;244,80;13,60;0,00;47,60;75,08;14,17;34,00;34,00;81,36;7,29;13,36;7,29;6,30;89,41;13,85;6,30;7,00;7,00;7,00;7,00;20,00;34,00;20,00;7,00;0,00;6,58;0,00;0,00;6,58;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;34,00;285,60;13,60;0,00;20,40;114,14;21,86;80,14;104,43;88,00;10,00;32,00;10,00;34,00;125,38;10,63;10,63;7,00;13,00;20,00;27,00;13,00;13,00;20,00;13,00;0,00;0,00;0,00;0,00;11,33;0,00;0,00;11,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-16;56,00;194,35;13,18;0,00;6,59;221,20;56,00;42,00;84,00;82,78;14,61;26,78;41,39;15,27;170,55;28,00;15,27;7,00;28,00;7,00;0,00;21,00;7,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,44;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;72,00;420,92;11,08;0,00;11,08;65,68;51,79;12,63;32,84;98,18;0,00;26,18;6,55;6,65;77,54;0,00;6,65;36,00;47,45;11,45;11,45;0,00;24,55;36,00;0,00;0,00;7,00;0,00;0,00;13,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
