Semaine;Polynesie (PF);Nouvelle Caledonie (NC);Fidji (FJ);Vanuatu (VU);Iles Cook (CK)
2020-05-03;12,00;1,00;23,00;5,00;0,00
2020-05-10;8,00;2,00;23,00;1,00;1,00
2020-05-17;9,00;2,00;20,00;2,00;3,00
2020-05-24;10,00;0,00;30,00;1,00;4,00
2020-05-31;8,00;2,00;24,00;1,00;0,00
2020-06-07;5,00;1,00;22,00;1,00;2,00
2020-06-14;14,00;1,00;28,00;2,00;3,00
2020-06-21;5,00;4,00;20,00;0,00;2,00
2020-06-28;7,00;3,00;37,00;3,00;3,00
2020-07-05;2,00;2,00;28,00;0,00;2,00
2020-07-12;8,00;0,00;26,00;3,00;5,00
2020-07-19;12,00;1,00;34,00;0,00;4,00
2020-07-26;7,00;0,00;16,00;3,00;3,00
2020-08-02;3,00;1,00;25,00;3,00;4,00
2020-08-09;9,00;1,00;31,00;0,00;1,00
2020-08-16;12,00;1,00;47,00;1,00;3,00
2020-08-23;10,00;4,00;30,00;3,00;1,00
2020-08-30;5,00;1,00;17,00;0,00;1,00
2020-09-06;4,00;7,00;24,00;1,00;0,00
2020-09-13;18,00;4,00;18,00;0,00;0,00
2020-09-20;5,00;6,00;20,00;3,00;7,00
2020-09-27;13,00;3,00;26,00;1,00;4,00
2020-10-04;4,00;4,00;31,00;1,00;4,00
2020-10-11;12,00;0,00;22,00;3,00;1,00
2020-10-18;11,00;1,00;25,00;0,00;1,00
2020-10-25;5,00;0,00;22,00;0,00;1,00
2020-11-01;6,00;3,00;8,00;0,00;0,00
2020-11-08;10,00;3,00;31,00;4,00;0,00
2020-11-15;5,00;1,00;24,00;1,00;1,00
2020-11-22;10,00;0,00;12,00;1,00;1,00
2020-11-29;4,00;0,00;12,00;1,00;0,00
2020-12-06;8,00;1,00;32,00;4,00;3,00
2020-12-13;7,00;0,00;15,00;1,00;0,00
2020-12-20;8,00;2,00;17,00;0,00;2,00
2020-12-27;8,00;4,00;34,00;5,00;1,00
2021-01-03;6,00;0,00;30,00;0,00;6,00
2021-01-10;6,00;3,00;25,00;4,00;3,00
2021-01-17;7,00;4,00;24,00;1,00;1,00
2021-01-24;8,00;0,00;14,00;1,00;3,00
2021-01-31;8,00;0,00;30,00;1,00;0,00
2021-02-07;8,00;5,00;19,00;1,00;1,00
2021-02-14;9,00;0,00;16,00;3,00;0,00
2021-02-21;7,00;1,00;21,00;0,00;1,00
2021-02-28;9,00;3,00;20,00;0,00;0,00
2021-03-07;6,00;1,00;24,00;0,00;7,00
2021-03-14;11,00;0,00;32,00;4,00;1,00
2021-03-21;8,00;1,00;15,00;3,00;3,00
2021-03-28;6,00;0,00;28,00;1,00;1,00
2021-04-04;20,00;0,00;14,00;3,00;1,00
2021-04-11;9,00;1,00;24,00;1,00;1,00
2021-04-18;6,00;2,00;20,00;0,00;2,00
2021-04-25;13,00;3,00;20,00;3,00;3,00
2021-05-02;6,00;1,00;8,00;0,00;0,00
2021-05-09;6,00;3,00;8,00;6,00;3,00
2021-05-16;4,00;3,00;10,00;0,00;1,00
2021-05-23;10,00;3,00;15,00;1,00;0,00
2021-05-30;3,00;2,00;14,00;2,00;3,00
2021-06-06;7,00;1,00;18,00;0,00;4,00
2021-06-13;7,00;0,00;10,00;0,00;0,00
2021-06-20;10,00;0,00;16,00;1,00;0,00
2021-06-27;4,00;1,00;4,00;0,00;0,00
2021-07-04;6,00;0,00;16,00;0,00;3,00
2021-07-11;6,00;3,00;23,00;3,00;3,00
2021-07-18;8,00;5,00;14,00;3,00;3,00
2021-07-25;10,00;3,00;55,00;6,00;0,00
2021-08-01;6,00;0,00;25,00;1,00;0,00
2021-08-08;3,00;0,00;17,00;2,00;0,00
2021-08-15;9,00;0,00;16,00;0,00;0,00
2021-08-22;5,00;0,00;12,00;3,00;2,00
2021-08-29;5,00;2,00;21,00;2,00;0,00
2021-09-05;6,00;3,00;11,00;2,00;3,00
2021-09-12;8,00;3,00;22,00;0,00;0,00
2021-09-19;2,00;0,00;14,00;2,00;5,00
2021-09-26;8,00;2,00;20,00;0,00;0,00
2021-10-03;6,00;1,00;19,00;0,00;1,00
2021-10-10;4,00;2,00;12,00;1,00;1,00
2021-10-17;4,00;1,00;16,00;1,00;0,00
2021-10-24;3,00;2,00;15,00;1,00;1,00
2021-10-31;4,00;2,00;12,00;1,00;0,00
2021-11-07;9,00;2,00;29,00;1,00;1,00
2021-11-14;5,00;2,00;64,00;1,00;2,00
2021-11-21;3,00;2,00;21,00;0,00;0,00
2021-11-28;1,00;0,00;6,00;0,00;0,00
