Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;93,00;82,52;49,77;57,63;18,34;75,97;47,15;24,89;18,34;19,00;31,00;77,00;53,00;12,00;25,00;37,00;0,00;117,72;11,77;28,25;34,14;0,00;15,00;12,00;3,00;9,00;9,00;3,00;34,00;31,00;0,00;28,00;0,00;0,00;3,93;0,00;0,00;28,82;3,93;0,00;0,00;0,00;3,93;0,00
2019-01-13;100,00;43,00;51,00;30,00;3,00;41,00;35,00;19,00;11,00;27,00;15,00;58,00;21,00;0,00;12,00;33,00;3,00;75,29;9,41;24,71;24,71;0,00;12,00;6,00;0,00;12,00;6,00;3,00;57,00;24,00;6,00;6,00;3,00;0,00;5,00;0,00;0,00;14,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;97,00;27,00;30,00;24,00;3,00;65,00;25,00;14,00;14,00;21,67;6,19;37,15;21,67;6,19;12,38;27,86;0,00;69,11;3,64;15,76;18,19;0,00;27,86;9,29;3,10;12,38;3,10;0,00;40,24;27,86;6,19;9,29;0,00;0,00;3,00;0,00;0,00;19,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;66,00;50,29;75,43;45,57;7,86;70,71;50,29;37,71;0,00;9,00;12,00;48,00;30,00;3,00;9,00;21,00;3,00;60,11;5,89;23,57;27,11;3,00;12,00;3,00;0,00;9,00;6,00;0,00;33,00;21,00;3,00;12,00;0,00;4,71;7,86;7,86;0,00;20,43;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;78,00;16,00;24,00;24,00;5,00;38,00;27,00;5,00;13,00;21,84;18,72;43,68;28,08;9,36;12,48;24,96;0,00;84,09;3,66;18,28;30,47;6,24;21,84;9,36;0,00;9,36;9,36;0,00;12,48;12,48;9,36;6,24;0,00;5,00;5,00;0,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00
2019-02-10;64,00;28,07;28,07;30,32;5,61;49,40;28,07;24,70;3,37;21,00;9,00;40,00;27,00;3,00;3,00;33,00;3,00;68,65;3,49;17,45;17,45;0,00;24,00;9,00;0,00;9,00;12,00;0,00;30,00;21,00;9,00;6,00;0,00;3,37;3,37;0,00;0,00;5,61;8,98;3,37;0,00;0,00;0,00;0,00
2019-02-17;73,00;14,00;20,00;25,00;6,00;45,00;25,00;6,00;6,00;51,43;19,91;51,43;41,48;4,98;9,95;36,50;0,00;120,35;15,78;41,43;41,43;0,00;19,91;14,93;0,00;4,98;9,95;0,00;56,41;19,91;9,95;4,98;0,00;0,00;3,00;0,00;0,00;14,00;0,00;0,00;3,00;3,00;0,00;0,00
2019-02-24;71,00;50,02;53,25;58,09;4,84;58,09;72,61;9,68;12,91;16,00;6,00;37,00;25,00;0,00;15,00;37,00;3,00;48,89;3,49;12,80;12,80;0,00;15,00;6,00;0,00;9,00;3,00;0,00;22,00;28,00;3,00;0,00;0,00;4,84;4,84;0,00;0,00;12,91;0,00;0,00;0,00;0,00;0,00;4,84
2019-03-03;58,00;46,40;30,45;42,05;7,25;78,30;34,80;11,60;7,25;15,00;0,00;37,00;34,00;6,00;3,00;27,00;0,00;40,24;0,00;15,39;21,31;3,00;3,00;6,00;0,00;3,00;9,00;0,00;18,00;21,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;4,35;4,35;0,00;4,35;0,00;0,00;0,00
2019-03-10;48,00;21,94;41,14;4,11;6,86;52,11;30,17;26,06;6,86;15,00;12,00;30,00;12,00;6,00;9,00;15,00;0,00;26,93;3,51;17,56;11,71;3,00;6,00;3,00;0,00;6,00;9,00;0,00;18,00;15,00;9,00;3,00;0,00;4,11;6,86;4,11;0,00;15,09;0,00;4,11;0,00;0,00;0,00;0,00
