Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-03-17;51,00;221,00;204,00;130,33;96,33;115,30;0,00;119,74;88,70;142,80;326,40;642,60;255,00;102,00;408,00;218,57;36,43;85,00;238,00;68,00;221,00;32,45;347,73;69,55;51,00;6,80;0,00;95,20;6,00;19,00;6,00;0,00;13,00;6,00;0,00
2019-03-24;32,00;249,60;224,00;134,40;217,60;73,14;6,86;150,86;66,29;64,00;234,67;288,00;176,00;32,00;174,22;92,44;42,67;72,00;64,00;56,00;96,00;40,53;81,07;40,53;32,00;43,79;0,00;106,11;13,00;25,00;13,00;0,00;13,00;19,00;0,00
2019-03-31;49,00;306,25;183,75;159,25;251,13;111,36;0,00;104,68;86,86;106,17;318,50;694,17;171,50;49,00;223,22;185,11;157,89;75,13;137,20;150,27;114,33;14,00;266,00;87,50;24,50;11,83;6,76;72,66;18,00;12,00;18,00;0,00;6,00;0,00;12,00
2019-04-07;37,00;339,17;160,33;209,67;234,33;141,06;0,00;122,56;92,50;42,29;158,57;171,79;74,00;21,86;65,59;58,86;47,09;30,00;22,00;41,00;34,00;19,03;74,00;22,20;4,23;54,62;12,33;102,19;19,03;6,34;12,69;6,34;12,69;0,00;6,34
2019-04-14;41,00;585,71;292,86;152,29;257,71;132,11;0,00;111,61;111,61;47,31;141,92;271,23;72,54;30,75;96,35;71,75;96,35;45,82;66,32;50,65;51,85;20,50;76,88;35,88;10,25;41,00;6,83;128,13;20,00;27,00;7,00;0,00;7,00;20,00;0,00
2019-04-21;81,00;289,29;196,71;69,43;179,36;107,27;6,57;135,73;107,27;81,00;200,12;247,76;181,06;25,92;139,32;113,40;74,52;88,53;81,00;56,51;81,00;16,20;81,00;40,50;40,50;20,25;27,00;146,81;0,00;14,00;14,00;0,00;13,00;13,00;0,00
2019-04-28;36,00;204,00;222,00;126,00;264,00;146,25;11,25;114,75;67,50;21,60;129,60;216,00;79,20;26,40;141,60;105,60;40,80;41,54;56,77;36,00;72,00;42,00;79,50;46,50;42,00;12,00;0,00;96,00;0,00;12,00;12,00;0,00;29,00;6,00;6,00
2019-05-05;41,00;307,50;239,17;150,33;198,17;69,19;12,81;256,25;61,50;17,94;58,94;151,19;74,31;18,79;52,96;64,92;15,38;34,00;19,00;42,00;72,00;11,56;48,36;33,64;7,36;13,67;5,86;109,33;13,67;0,00;0,00;0,00;6,83;0,00;0,00
2019-05-12;60,00;252,00;192,00;96,00;162,00;117,86;10,71;135,00;105,00;100,00;370,00;570,00;240,00;133,33;313,33;226,67;146,67;60,00;152,00;76,00;140,00;17,14;154,29;77,14;77,14;18,86;0,00;73,71;12,00;30,00;18,00;0,00;18,00;6,00;6,00
2019-05-19;66,00;216,00;180,00;114,00;138,00;77,00;0,00;156,20;101,20;28,29;144,57;163,43;59,71;34,06;95,81;42,58;42,58;28,11;51,33;61,11;56,22;9,24;76,56;29,04;23,76;30,46;6,77;101,54;0,00;12,00;30,00;0,00;6,00;12,00;12,00
2019-05-26;26,00;318,50;247,00;58,50;240,50;75,83;0,00;121,33;88,83;69,33;234,00;368,33;108,33;67,60;75,40;80,60;67,60;66,63;60,13;66,63;40,63;26,00;154,27;53,73;20,80;6,93;13,87;150,80;19,00;19,00;0,00;6,00;13,00;6,00;0,00
2019-06-02;31,00;322,40;229,40;86,80;179,80;93,00;6,64;86,36;66,43;46,50;139,50;193,75;81,38;45,09;200,09;84,55;64,82;76,68;31,00;31,00;101,16;49,94;82,67;31,00;31,00;24,11;12,06;141,22;24,00;12,00;12,00;0,00;24,00;6,00;0,00
2019-06-09;19,00;272,33;272,33;95,00;278,67;104,50;7,13;97,38;64,13;19,00;92,29;133,00;67,86;27,64;50,09;34,55;19,00;19,00;50,00;27,00;65,00;23,22;52,78;19,00;11,61;24,18;6,91;96,73;0,00;19,00;6,33;0,00;0,00;19,00;0,00
2019-06-16;32,00;296,00;256,00;160,00;344,00;180,36;8,73;221,09;116,36;16,00;106,67;160,00;61,33;23,58;50,53;38,74;20,21;48,00;52,00;16,00;44,00;35,20;32,00;11,73;4,27;23,47;8,53;132,27;0,00;24,32;7,68;0,00;7,68;0,00;0,00
2019-06-23;72,00;222,00;168,00;150,00;234,00;65,45;13,09;122,18;115,64;0,00;172,80;468,00;165,60;81,60;225,60;163,20;96,00;83,52;60,48;11,52;120,96;48,00;93,00;72,00;36,00;20,57;0,00;132,00;0,00;13,00;7,00;20,00;13,00;0,00;0,00
2019-06-30;58,00;243,60;272,60;87,00;174,00;109,31;13,38;116,00;58,00;75,40;156,60;342,20;110,20;49,71;190,57;70,43;58,00;118,42;79,75;89,42;70,08;88,26;146,26;58,00;47,91;32,41;6,82;141,59;13,00;0,00;6,00;13,00;6,00;13,00;13,00
2019-07-07;49,00;273,00;140,00;91,00;308,00;119,78;0,00;111,61;62,61;49,00;77,37;165,05;61,89;28,72;113,21;77,72;16,90;29,00;37,00;33,00;37,00;20,24;77,76;24,50;4,26;40,48;0,00;95,87;23,87;32,67;7,54;23,87;32,67;7,54;7,54
2019-07-14;70,00;280,00;245,00;105,00;291,67;111,56;0,00;105,00;118,13;52,50;188,13;310,63;105,00;30,43;197,83;103,48;30,43;78,75;54,25;70,00;94,50;38,68;92,11;53,42;23,95;27,32;0,00;133,17;14,00;7,00;28,00;0,00;0,00;0,00;0,00
2019-07-21;45,00;236,25;230,63;140,63;225,00;105,75;0,00;150,75;114,75;45,00;186,43;321,43;86,79;6,14;112,50;55,23;16,36;45,00;23,11;17,03;96,08;16,71;84,86;28,29;16,71;60,58;15,58;159,23;7,00;7,00;7,00;15,00;15,00;7,00;0,00
2019-07-28;82,00;246,00;187,43;140,57;292,86;82,00;15,51;90,86;113,03;82,00;169,47;295,20;71,07;63,36;186,36;208,73;115,55;82,00;71,21;51,79;185,58;41,00;173,11;102,50;50,11;22,21;15,38;119,58;0,00;22,00;7,00;0,00;22,00;15,00;15,00
2019-08-04;76,00;327,38;245,54;87,69;245,54;156,34;0,00;102,06;115,09;54,29;271,43;222,57;103,14;47,05;166,48;141,14;54,29;67,31;115,09;104,23;104,23;18,42;124,36;48,36;57,58;6,76;6,76;82,76;0,00;14,00;0,00;0,00;14,00;0,00;0,00
2019-08-11;70,00;215,83;175,00;93,33;215,83;113,75;0,00;56,88;70,00;46,67;225,56;420,00;155,56;35,00;220,00;130,00;115,00;163,33;81,67;46,67;291,67;47,73;117,73;47,73;60,45;11,95;0,00;100,73;0,00;6,00;13,00;13,00;31,00;0,00;0,00
2019-08-18;24,00;210,00;240,00;84,00;162,00;61,09;6,55;85,09;65,45;56,00;120,00;292,00;92,00;18,67;96,00;122,67;85,33;46,50;40,50;52,50;64,50;17,60;81,60;24,00;17,60;6,86;6,86;54,86;12,00;12,00;6,00;0,00;18,00;12,00;0,00
2019-08-25;30,00;270,00;210,00;54,00;198,00;87,86;0,00;111,43;40,71;13,33;143,33;223,33;80,00;30,00;50,77;66,92;46,15;54,78;75,65;19,57;65,22;30,00;69,55;30,00;19,09;11,67;6,67;71,67;0,00;18,00;6,00;6,00;18,00;6,00;0,00
2019-09-01;58,00;411,80;214,60;98,60;226,20;129,38;0,00;122,69;46,85;32,63;155,88;213,88;94,25;41,08;161,92;140,17;58,00;42,05;69,60;58,00;91,35;42,74;105,32;25,95;32,05;29,00;5,12;110,88;0,00;0,00;6,00;12,00;29,00;6,00;0,00
2019-09-08;36,00;342,00;240,00;90,00;156,00;103,50;11,25;159,75;67,50;43,20;154,80;244,80;90,00;31,20;69,60;105,60;48,00;73,38;62,31;11,08;94,15;5,76;82,08;15,84;20,16;24,00;0,00;102,86;6,00;6,00;12,00;6,00;24,00;0,00;6,00
2019-09-15;54,00;372,00;204,00;96,00;228,00;103,50;0,00;135,00;110,25;31,50;171,00;319,50;139,50;48,00;99,00;99,00;66,00;34,20;82,80;82,80;75,60;13,50;192,86;7,71;55,93;5,23;17,42;85,35;12,00;6,00;0,00;18,00;0,00;0,00;6,00
2019-09-22;30,00;312,00;228,00;150,00;228,00;100,71;6,43;111,43;64,29;35,00;280,00;425,00;155,00;13,33;200,00;103,33;83,33;60,00;60,00;68,00;106,00;23,57;107,14;15,00;38,57;23,33;6,67;95,00;12,00;18,00;6,00;12,00;12,00;6,00;0,00
2019-09-29;55,00;391,11;256,67;97,78;189,44;110,00;11,00;134,20;79,20;45,83;206,25;357,50;142,08;27,50;158,89;158,89;82,50;117,10;47,90;102,90;76,29;20,86;130,86;47,41;41,72;18,91;18,91;79,06;12,00;6,00;6,00;18,00;24,00;12,00;12,00
2019-10-06;49,00;306,25;294,00;128,63;147,00;98,00;0,00;153,68;80,18;76,22;174,22;419,22;130,67;31,50;126,00;94,50;70,00;115,04;74,57;34,09;66,04;49,00;138,09;40,09;89,09;18,59;6,76;77,72;0,00;6,00;6,00;6,00;18,00;6,00;6,00
2019-10-13;12,00;342,00;276,00;114,00;360,00;163,20;7,20;136,80;105,60;252,00;720,00;1104,00;408,00;66,00;282,00;228,00;108,00;126,00;114,00;216,00;114,00;63,00;213,00;63,00;12,00;6,86;0,00;126,86;18,00;12,00;18,00;6,00;6,00;0,00;0,00
2019-10-20;29,00;319,00;162,40;81,20;150,80;107,08;6,69;107,08;71,38;24,86;174,00;290,00;95,29;39,55;89,64;97,55;44,82;17,72;106,33;106,33;112,78;11,94;129,65;40,94;23,88;11,94;0,00;93,82;12,00;17,00;6,00;0,00;12,00;17,00;0,00
2019-10-27;40,00;377,14;205,71;80,00;137,14;93,33;0,00;80,00;80,00;133,33;493,33;880,00;173,33;130,00;280,00;300,00;190,00;142,86;125,71;188,57;228,57;17,14;274,29;40,00;97,14;17,39;0,00;76,52;6,00;11,00;0,00;0,00;6,00;11,00;0,00
2019-11-03;0,00;44,00;32,00;15,00;25,00;50,00;0,00;65,00;36,00;13,00;44,00;58,00;28,00;13,00;23,00;23,00;21,00;29,00;22,00;22,00;36,00;10,00;72,00;24,00;14,00;0,00;3,00;44,00;6,00;0,00;0,00;6,00;11,00;6,00;6,00
2019-11-10;34,00;311,67;204,00;90,67;90,67;121,13;0,00;127,50;44,63;24,73;123,64;179,27;40,18;16,00;200,00;52,00;34,00;17,59;21,10;29,31;59,79;3,78;21,41;39,04;8,81;0,00;0,00;103,70;11,00;0,00;6,00;0,00;6,00;6,00;6,00
2019-11-17;15,00;292,50;240,00;150,00;165,00;54,00;9,00;180,00;93,00;35,00;70,00;160,00;65,00;15,00;106,67;50,00;50,00;4,00;29,00;40,00;40,00;7,50;54,64;15,00;25,71;6,43;0,00;167,14;0,00;0,00;8,18;0,00;15,00;8,18;0,00
2019-11-24;18,00;333,00;360,00;99,00;189,00;64,80;0,00;140,40;82,80;20,57;74,57;156,86;56,57;10,80;45,00;64,80;68,40;14,00;21,00;32,00;29,00;3,18;49,76;13,76;10,59;0,00;18,00;180,00;18,00;9,82;18,00;0,00;18,00;0,00;9,82
2019-12-01;15,00;352,50;360,00;142,50;202,50;117,00;9,00;141,00;93,00;25,00;62,50;127,50;42,50;15,00;21,67;46,67;53,33;7,00;37,00;18,00;40,00;3,21;48,21;22,50;10,71;30,00;15,00;87,86;0,00;0,00;7,50;7,50;7,50;7,50;0,00
2019-12-08;28,00;257,60;162,40;72,80;100,80;73,23;0,00;101,23;34,46;49,00;168,00;399,00;168,00;37,33;98,00;205,33;88,67;73,82;45,82;91,64;127,27;39,20;84,00;39,20;39,20;21,41;11,53;93,88;11,00;11,00;0,00;0,00;6,00;6,00;0,00
2019-12-15;23,00;258,75;143,75;109,25;207,00;73,18;0,00;123,36;50,18;52,57;124,86;187,29;118,29;4,18;31,36;64,82;31,36;26,63;13,32;44,79;44,79;17,89;85,61;35,78;31,94;23,00;4,93;55,86;6,00;6,00;18,00;0,00;12,00;23,00;0,00
2019-12-22;41,00;292,86;187,43;105,43;205,00;107,89;0,00;66,89;53,95;29,29;257,71;316,29;128,86;61,50;53,30;123,00;61,50;84,41;62,71;31,35;178,47;10,25;176,81;51,25;71,75;6,83;6,83;82,00;7,00;7,00;21,00;0,00;0,00;7,00;7,00
2019-12-29;33,00;297,00;231,00;99,00;176,00;79,20;0,00;132,00;79,20;66,00;374,00;737,00;308,00;33,00;145,20;178,20;99,00;70,13;119,63;103,13;206,25;16,50;193,88;82,50;82,50;20,84;0,00;173,68;7,00;7,00;13,00;0,00;13,00;20,00;0,00
2020-01-05;22,00;253,00;187,00;137,50;143,00;68,20;6,60;123,20;72,60;48,40;127,60;272,80;118,80;16,50;63,25;68,75;46,75;39,29;55,00;72,29;28,29;11,85;94,77;38,92;22,00;27,08;11,85;111,69;11,00;0,00;0,00;0,00;6,00;17,00;0,00
2020-01-12;27,00;280,80;210,60;59,40;118,80;94,50;0,00;101,25;45,00;59,40;189,00;340,20;162,00;33,75;108,00;81,00;33,75;108,00;59,79;40,50;94,50;39,46;108,00;33,23;27,00;27,00;16,88;64,13;5,00;0,00;16,00;0,00;11,00;5,00;0,00
2020-01-19;22,00;225,50;181,50;55,00;148,50;116,60;0,00;116,60;50,60;88,00;291,50;313,50;132,00;73,33;58,67;128,33;58,67;114,40;46,20;52,80;83,60;15,40;85,80;63,80;6,60;22,00;0,00;126,92;6,00;6,00;11,00;0,00;11,00;0,00;0,00
2020-01-26;33,00;214,50;170,50;77,00;154,00;103,40;0,00;114,40;59,40;11,00;113,67;242,00;113,67;4,71;42,43;51,86;23,57;33,00;67,38;42,63;38,50;4,30;41,61;18,65;10,04;10,42;0,00;100,74;5,00;5,00;5,00;16,00;0,00;5,00;0,00
2020-02-02;33,00;170,50;192,50;55,00;181,50;103,40;15,40;88,00;44,00;56,57;216,86;339,43;122,57;46,20;59,40;95,70;39,60;54,35;40,76;54,35;89,29;26,81;101,06;47,44;26,81;0,00;0,00;105,95;16,00;0,00;5,00;0,00;11,00;5,00;0,00
2020-02-09;44,00;302,50;319,00;88,00;148,50;99,00;6,60;116,60;66,00;56,57;238,86;408,57;201,14;35,20;96,80;96,80;52,80;62,12;62,12;62,12;152,71;63,25;107,25;44,00;44,00;11,85;5,08;104,92;0,00;17,00;11,00;0,00;6,00;6,00;0,00
2020-02-16;33,00;308,00;225,50;115,50;203,50;94,60;6,60;149,60;88,00;18,86;179,14;330,00;127,29;33,00;102,30;82,50;39,60;48,53;67,94;54,35;102,88;33,00;101,06;26,81;14,44;4,95;16,50;69,30;0,00;6,00;11,00;0,00;6,00;17,00;6,00
2020-02-23;21,00;220,50;105,00;78,75;126,00;65,10;4,20;115,50;79,80;21,00;91,00;161,00;45,50;8,40;39,90;52,50;16,80;21,00;21,00;33,35;58,06;7,88;65,63;24,94;11,81;15,75;0,00;38,50;0,00;5,00;5,00;5,00;21,00;5,00;0,00
2020-03-01;17,00;680,00;442,00;119,00;374,00;467,50;0,00;365,50;144,50;9,71;75,29;75,29;43,71;10,20;37,40;34,00;23,80;27,00;17,00;20,00;34,00;3,19;40,38;6,38;3,19;34,00;0,00;249,33;0,00;71,40;17,00;0,00;17,00;0,00;17,00
2020-03-08;10,00;140,00;90,00;40,00;55,00;42,00;4,00;112,00;60,00;35,00;62,50;72,50;45,00;6,67;28,33;28,33;13,33;6,00;19,00;10,00;39,00;0,00;26,67;3,33;3,33;10,00;0,00;40,00;15,00;5,00;0,00;0,00;10,00;0,00;0,00
2020-03-15;0,00;17,00;10,00;7,00;5,00;26,00;0,00;35,00;35,00;9,00;78,00;51,00;12,00;9,00;60,00;9,00;12,00;3,00;20,00;0,00;30,00;12,00;15,00;9,00;0,00;3,00;0,00;27,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;13,00;91,00;65,00;19,50;32,50;65,00;5,20;57,20;18,20;13,00;28,60;52,00;5,20;3,71;27,86;16,71;11,14;6,00;6,00;10,00;35,00;0,00;6,50;13,00;6,50;6,50;0,00;36,83;0,00;0,00;0,00;6,50;6,50;0,00;0,00
2020-03-29;5,00;65,00;35,00;15,00;25,00;40,00;0,00;30,00;17,50;15,00;40,00;45,00;20,00;5,00;22,50;5,00;5,00;21,67;16,67;10,00;65,00;15,00;15,00;0,00;10,00;5,00;0,00;45,00;0,00;5,00;5,00;0,00;10,00;0,00;0,00
2020-04-05;0,00;10,00;7,00;0,00;7,00;13,00;0,00;10,00;5,00;9,00;11,00;15,00;9,00;2,00;16,00;6,00;0,00;7,00;14,00;3,00;7,00;0,00;13,00;6,00;6,00;3,00;0,00;10,00;11,00;0,00;6,00;0,00;0,00;0,00;0,00
2020-04-12;0,00;15,00;6,00;6,00;4,00;22,00;2,00;12,00;2,00;1,00;16,00;11,00;5,00;2,00;14,00;6,00;0,00;0,00;7,00;3,00;10,00;6,00;19,00;6,00;3,00;6,00;0,00;19,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00
2020-04-19;5,00;30,00;60,00;45,00;30,00;22,50;0,00;30,00;12,50;5,00;10,00;13,00;3,00;2,00;2,00;6,00;2,00;7,00;13,00;7,00;20,00;9,00;9,00;9,00;3,00;5,00;0,00;20,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;5,00;95,00;40,00;10,00;20,00;17,50;5,00;27,50;5,00;0,00;11,00;11,00;5,00;2,00;13,00;4,00;4,00;0,00;12,00;3,00;19,00;3,00;9,00;6,00;12,00;5,00;5,00;15,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00
2020-05-03;0,00;6,00;8,00;4,00;11,00;14,00;0,00;9,00;12,00;3,00;33,00;39,00;12,00;0,00;6,00;16,50;0,00;20,00;10,00;10,00;16,00;0,00;0,00;3,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;6,00;102,00;36,00;18,00;54,00;42,00;0,00;15,00;33,00;12,00;36,00;45,00;12,00;6,00;22,50;6,00;3,00;6,00;13,00;3,00;35,00;9,00;30,00;6,00;3,00;12,00;6,00;42,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;17,00;90,67;17,00;39,67;39,67;31,88;0,00;36,13;53,13;17,00;147,33;102,00;28,33;8,50;51,00;51,00;0,00;43,71;9,71;0,00;34,00;38,86;48,57;7,29;31,57;0,00;5,10;54,40;0,00;0,00;0,00;5,00;0,00;0,00;0,00
2020-05-24;16,00;58,67;53,33;21,33;48,00;43,43;4,57;54,86;22,86;48,00;144,00;272,00;64,00;0,00;96,00;48,00;48,00;74,67;16,00;0,00;74,67;32,00;170,67;53,33;32,00;5,33;5,33;39,11;5,00;5,00;5,00;0,00;11,00;0,00;0,00
2020-05-31;16,00;48,00;48,00;21,33;48,00;48,00;0,00;20,57;43,43;4,00;84,00;76,00;40,00;5,33;37,33;26,67;10,67;27,20;11,20;11,20;32,00;0,00;39,11;44,44;10,67;10,67;0,00;48,00;0,00;10,00;0,00;0,00;10,00;0,00;5,00
2020-06-07;26,00;338,00;130,00;52,00;52,00;130,00;0,00;72,80;72,80;18,20;62,40;44,20;26,00;13,87;36,40;45,07;13,87;39,00;3,00;19,00;16,00;13,00;22,75;9,75;3,25;26,00;0,00;169,00;39,00;26,00;13,00;26,00;13,00;26,00;13,00
2020-06-14;26,00;110,50;78,00;26,00;52,00;34,67;0,00;45,50;45,50;8,67;52,00;69,33;40,44;16,00;72,00;34,00;20,00;22,61;11,30;32,78;47,48;18,57;26,00;11,14;11,14;10,40;5,20;57,20;0,00;0,00;10,00;5,00;10,00;0,00;5,00
2020-06-21;28,00;100,80;44,80;44,80;61,60;49,54;0,00;49,54;43,08;8,40;75,60;81,20;30,80;12,00;46,00;38,00;12,00;15,68;7,84;7,84;31,36;3,65;36,52;15,83;12,17;0,00;5,25;45,50;6,00;0,00;17,00;0,00;22,00;6,00;6,00
2020-06-28;48,00;102,00;66,00;66,00;102,00;63,27;0,00;32,73;52,36;37,71;48,00;85,71;24,00;8,73;61,09;48,00;13,09;22,05;9,08;70,05;40,22;21,94;34,29;13,71;13,71;10,29;5,14;27,43;5,00;5,00;5,00;0,00;5,00;0,00;0,00
2020-07-05;91,00;153,56;62,56;22,75;102,38;56,33;10,83;73,67;49,83;30,33;141,56;106,17;50,56;26,96;134,81;64,04;43,81;34,85;21,30;83,26;96,81;55,84;91,00;14,48;6,20;12,02;0,00;68,68;0,00;11,00;6,00;6,00;11,00;11,00;17,00
2020-07-12;52,00;161,78;40,44;75,11;121,33;62,83;10,83;28,17;45,50;20,80;85,80;70,20;44,20;0,00;65,87;29,47;22,53;29,57;26,51;4,08;29,57;26,00;29,25;3,25;0,00;12,13;5,20;76,27;6,00;11,00;40,00;0,00;29,00;11,00;0,00
2020-07-19;100,00;129,41;47,06;76,47;111,76;69,57;0,00;28,26;41,30;18,18;100,00;136,36;68,18;6,06;187,88;60,61;54,55;66,67;19,30;26,32;52,63;26,42;94,34;0,00;13,21;23,73;0,00;76,27;0,00;23,00;12,00;0,00;23,00;12,00;0,00
2020-07-26;42,00;140,00;63,00;70,00;63,00;91,88;13,13;49,88;57,75;18,38;57,75;91,88;26,25;7,00;77,00;47,25;22,75;30,00;11,00;38,00;42,00;15,08;30,15;4,31;4,31;8,00;0,00;42,00;14,00;7,00;7,00;7,00;35,00;7,00;0,00
2020-08-02;64,00;81,45;75,64;40,73;58,18;103,72;6,62;46,34;39,72;3,76;79,06;112,94;86,59;9,85;78,77;41,85;32,00;42,18;16,00;42,18;80,00;15,61;21,85;15,61;15,61;5,19;12,11;83,03;6,00;0,00;6,00;0,00;35,00;0,00;12,00
2020-08-09;72,00;138,00;42,00;48,00;90,00;43,64;0,00;76,36;54,55;32,00;104,00;160,00;56,00;10,67;104,00;26,67;32,00;43,83;21,91;54,78;21,91;45,21;50,23;5,02;16,74;12,00;5,14;84,00;6,00;28,00;0,00;0,00;17,00;6,00;0,00
2020-08-16;46,00;111,71;46,00;59,14;59,14;58,78;7,67;25,56;38,33;25,56;56,22;51,11;51,11;6,81;66,44;13,63;13,63;18,00;11,00;42,00;21,00;13,91;32,09;13,91;17,12;0,00;6,00;72,00;12,97;5,90;12,97;0,00;18,87;0,00;5,90
2020-08-23;49,00;116,38;36,75;73,50;49,00;53,45;11,14;44,55;26,73;39,20;196,00;186,20;107,80;24,50;159,25;183,75;73,50;98,00;10,50;10,50;35,00;37,69;158,31;49,00;22,62;5,25;5,25;49,00;0,00;5,00;11,00;5,00;5,00;11,00;0,00
2020-08-30;27,00;81,00;54,00;32,40;21,60;94,50;0,00;27,00;33,75;27,00;129,60;172,80;124,20;13,50;155,25;87,75;47,25;32,79;5,79;46,29;73,29;6,23;93,46;6,23;0,00;10,13;5,06;42,19;0,00;5,00;11,00;5,00;0,00;0,00;0,00
2020-09-06;33,00;132,00;38,50;93,50;38,50;77,00;0,00;48,40;66,00;6,60;184,80;237,60;72,60;24,75;235,13;90,75;33,00;82,50;40,07;23,57;33,00;7,62;114,23;15,23;0,00;17,37;0,00;93,79;0,00;0,00;5,00;11,00;11,00;0,00;5,00
2020-09-13;27,00;48,60;54,00;27,00;10,80;83,25;4,50;49,50;60,75;5,40;124,20;199,80;59,40;0,00;222,75;87,75;33,75;40,50;5,79;40,50;32,79;12,46;87,23;12,46;27,00;0,00;0,00;32,06;0,00;16,00;11,00;0,00;5,00;5,00;5,00
2020-09-20;11,00;82,50;55,00;22,00;33,00;41,80;0,00;41,80;26,40;8,25;79,75;93,50;38,50;3,67;121,00;11,00;18,33;18,70;11,00;37,40;29,70;0,00;52,80;20,90;0,00;16,50;5,50;56,83;0,00;5,00;11,00;0,00;0,00;0,00;0,00
2020-09-27;11,00;93,50;33,00;22,00;44,00;105,60;0,00;50,60;11,00;22,00;176,00;190,67;106,33;16,50;184,25;52,25;16,50;33,00;6,29;17,29;56,57;0,00;36,14;31,43;11,00;11,00;0,00;92,71;0,00;0,00;0,00;0,00;6,00;0,00;0,00
