Semaine;Nice (FR);Paris (FR);London (GB);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-03-17;24,00;376,00;424,00;200,00;96,00;12,00;152,00;180,00;48,00;183,00;60,00;159,00;54,55;37,09;67,64;13,09;36,80;54,40;6,40;41,60;17,33;64,00;41,33;76,00;12,57;30,86;0,00;42,29;6,00;12,00;6,00;6,00;12,00;6,00;6,00
2019-03-24;16,00;624,00;912,00;320,00;153,60;16,00;134,40;108,80;45,33;242,67;72,00;138,67;62,22;65,78;65,78;16,00;55,27;106,18;5,82;55,27;22,15;55,38;44,31;49,23;16,00;43,00;0,00;32,00;33,33;0,00;0,00;8,00;16,00;0,00;0,00
2019-03-31;49,00;334,83;375,67;236,83;155,91;8,91;160,36;142,55;77,00;325,50;49,00;164,50;75,95;102,90;68,60;14,70;90,46;77,27;0,00;56,54;14,23;75,87;69,55;55,32;34,43;21,19;27,81;70,19;6,00;0,00;6,00;12,00;6,00;0,00;0,00
2019-04-07;48,00;460,80;528,00;336,00;121,85;11,08;158,77;169,85;106,67;194,67;80,00;138,67;48,00;48,00;32,64;15,36;75,64;101,82;21,82;27,64;20,92;59,08;36,92;20,92;11,23;26,55;11,23;59,23;18,00;0,00;0,00;12,00;18,00;6,00;0,00
2019-04-14;60,00;1410,00;975,00;555,00;67,06;17,65;169,41;88,24;86,09;164,35;60,00;135,65;43,13;120,00;48,75;16,88;71,43;82,86;11,43;65,71;6,00;32,40;38,40;38,40;5,00;27,00;33,00;71,00;23,23;36,77;11,61;11,61;23,23;11,61;0,00
2019-04-21;38,00;513,00;475,00;285,00;145,09;6,91;190,00;124,36;78,53;164,67;48,13;73,47;49,40;83,60;60,80;22,80;54,89;60,52;16,89;64,74;16,63;32,06;42,75;42,75;44,00;5,00;16,00;49,00;6,16;6,16;6,16;12,32;12,32;0,00;6,16
2019-04-28;71,00;894,60;781,00;511,20;127,80;21,30;252,05;134,90;65,74;194,59;86,78;123,59;71,00;85,95;65,39;14,95;76,68;76,68;9,94;19,88;25,27;101,08;40,92;45,73;15,00;20,00;36,00;31,00;18,52;35,50;0,00;9,26;26,24;9,26;0,00
2019-05-05;62,00;409,20;756,40;458,80;79,22;13,78;344,44;75,78;62,00;173,08;87,83;136,92;67,64;50,73;67,64;15,03;77,86;51,91;5,77;79,30;15,80;57,14;41,33;41,33;10,00;36,00;36,00;21,00;18,15;18,15;0,00;9,07;9,07;0,00;0,00
2019-05-12;60,00;274,29;471,43;282,86;207,69;18,46;156,92;152,31;73,33;220,00;66,67;180,00;74,40;60,00;74,40;14,40;74,55;87,27;12,73;27,27;20,00;80,00;53,85;66,15;12,77;20,43;26,81;12,77;6,00;18,00;12,00;0,00;12,00;0,00;0,00
2019-05-19;64,00;374,86;429,71;265,14;156,00;16,00;68,00;116,00;82,29;216,38;60,95;112,76;81,07;98,13;64,00;34,13;81,60;92,80;22,40;64,00;29,22;65,39;29,22;29,22;58,29;41,14;29,71;52,57;12,00;12,00;6,00;0,00;41,00;6,00;0,00
2019-05-26;81,00;486,00;441,00;333,00;146,81;5,06;167,06;207,56;158,14;189,00;88,71;219,86;94,50;132,30;94,50;13,50;60,23;126,69;51,92;83,08;22,89;44,02;59,87;89,80;59,30;28,93;36,16;28,93;18,00;23,00;6,00;6,00;17,00;12,00;0,00
2019-06-02;71,00;426,00;417,13;284,00;227,20;7,10;234,30;177,50;131,08;344,08;92,85;223,92;149,89;394,44;149,89;19,72;100,58;109,46;29,58;91,71;50,71;121,71;111,57;81,14;50,12;71,00;29,24;139,91;0,00;17,00;6,00;6,00;5,00;11,00;5,00
2019-06-09;68,00;238,00;433,50;195,50;292,40;20,40;210,80;190,40;120,31;319,08;99,38;230,15;150,32;218,32;68,00;28,63;70,83;178,50;51,00;110,50;28,14;86,76;86,76;68,00;9,71;58,29;19,43;97,14;6,00;6,00;6,00;6,00;11,00;11,00;6,00
2019-06-16;59,00;345,57;370,86;236,00;162,25;11,06;106,94;66,38;80,45;179,68;69,73;93,86;53,10;37,37;49,17;15,73;36,88;79,65;36,88;59,00;37,66;75,32;47,70;37,66;10,35;26,91;21,74;26,91;18,00;18,00;6,00;6,00;18,00;6,00;0,00
2019-06-23;70,00;367,50;437,50;236,25;177,69;21,54;193,85;183,08;116,67;178,89;31,11;178,89;78,40;86,80;30,80;30,80;61,52;101,82;46,67;38,18;46,67;70,00;70,00;84,36;14,89;38,72;23,83;70,00;0,00;24,00;0,00;0,00;17,00;12,00;0,00
2019-06-30;52,00;468,00;416,00;294,67;244,40;20,80;145,60;130,00;107,71;278,57;66,86;204,29;82,11;125,89;73,89;21,89;45,76;60,32;120,64;66,56;52,00;58,93;58,93;58,93;37,56;52,00;37,56;59,22;23,00;18,00;0,00;6,00;12,00;6,00;6,00
2019-07-07;36,00;576,00;660,00;480,00;144,00;21,60;133,20;136,80;61,71;208,29;36,00;141,43;26,53;134,53;77,68;26,53;51,84;77,76;67,68;36,00;45,60;76,80;61,20;56,40;26,00;21,00;51,00;41,00;36,00;45,39;9,39;0,00;9,39;26,61;9,39
2019-07-14;97,00;970,00;630,50;662,83;122,15;39,52;114,96;136,52;112,73;214,97;91,76;97,00;55,16;81,78;58,96;11,41;59,91;69,90;37,09;59,91;48,50;90,94;26,68;59,41;43,00;27,00;38,00;59,00;49,49;61,37;11,88;11,88;23,76;0,00;0,00
2019-07-21;38,00;522,50;503,50;380,00;167,20;22,80;129,20;98,80;81,85;292,31;108,15;254,31;69,67;88,67;69,67;19,00;50,67;158,33;88,67;107,67;31,21;89,57;38,00;50,21;38,00;19,00;38,00;82,71;13,00;39,00;6,00;0,00;19,00;6,00;0,00
2019-07-28;86,00;761,71;675,71;405,43;96,32;10,32;147,92;55,04;96,42;237,15;46,91;114,67;80,39;102,83;57,96;22,43;80,36;69,08;5,64;108,56;29,07;121,13;46,03;62,99;23,00;35,00;6,00;92,00;18,95;29,15;0,00;29,15;37,90;0,00;0,00
2019-08-04;45,00;621,00;513,00;333,00;124,62;27,69;145,38;93,46;103,24;246,18;63,53;172,06;101,25;95,63;67,50;16,88;50,63;90,00;56,25;50,63;27,97;74,19;91,22;80,27;34,00;40,00;28,00;40,00;13,00;13,00;13,00;0,00;19,00;6,00;6,00
2019-08-11;43,00;580,50;537,50;483,75;150,50;32,25;82,42;121,83;51,06;182,75;88,69;182,75;97,22;91,61;69,17;5,61;87,43;120,40;32,97;43,00;21,50;53,75;53,75;75,25;16,00;0,00;32,00;65,00;14,33;14,33;0,00;0,00;14,33;14,33;0,00
2019-08-18;38,00;1938,00;2318,00;1482,00;79,45;20,73;114,00;100,18;53,20;141,87;58,27;83,60;72,20;72,20;55,10;11,40;76,00;76,00;11,26;108,37;28,19;77,23;55,16;66,19;27,00;16,00;49,00;27,00;82,33;202,67;0,00;120,33;120,33;120,33;0,00
2019-08-25;30,00;530,00;510,00;330,00;190,00;25,00;225,00;130,00;60,00;258,75;75,00;213,75;84,55;122,73;84,55;30,00;68,00;128,00;14,00;74,00;7,06;84,71;61,76;38,82;15,71;7,14;68,57;75,71;6,00;24,00;0,00;0,00;12,00;6,00;0,00
2019-09-01;44,00;369,60;510,40;334,40;184,80;17,60;198,00;154,00;108,31;297,85;84,62;179,38;44,00;122,22;90,44;26,89;102,67;115,50;31,17;51,33;18,21;50,07;50,07;56,14;31,43;25,14;31,43;62,86;6,00;6,00;6,00;0,00;6,00;6,00;0,00
2019-09-08;57,00;333,86;480,43;276,86;91,20;39,90;165,30;188,10;175,07;301,29;101,79;215,79;81,00;105,00;90,00;15,00;66,12;180,12;25,08;88,92;74,69;41,28;66,83;57,00;7,92;31,67;31,67;47,50;6,00;23,00;6,00;12,00;6,00;0,00;0,00
2019-09-15;46,00;469,20;570,40;285,20;179,40;18,40;156,40;156,40;109,69;176,92;60,15;191,08;77,47;65,37;38,74;12,11;92,00;79,12;33,12;79,12;33,31;58,69;58,69;79,31;6,57;32,86;26,29;65,71;17,00;6,00;0,00;6,00;0,00;0,00;0,00
2019-09-22;56,00;550,67;541,33;261,33;172,00;4,00;136,00;112,00;117,89;274,11;56,00;150,32;66,77;79,69;73,23;21,54;72,00;78,40;11,20;60,80;5,46;72,39;27,32;88,78;11,43;28,57;11,43;61,71;0,00;11,00;0,00;0,00;45,00;0,00;0,00
2019-09-29;33,00;453,75;610,50;264,00;165,00;18,86;150,86;198,00;143,00;304,33;95,33;220,00;73,62;111,69;86,31;12,69;60,18;87,35;19,41;93,18;13,20;100,65;46,20;59,40;13,20;26,40;13,20;84,48;17,00;6,00;11,00;0,00;0,00;0,00;0,00
2019-10-06;39,00;419,25;663,00;273,00;128,70;15,60;156,00;101,40;123,00;213,00;33,00;117,00;56,33;91,00;130,00;6,50;56,88;100,75;4,88;56,88;11,14;33,43;50,14;73,82;17,21;11,47;5,74;50,47;11,00;6,00;6,00;6,00;0,00;6,00;0,00
2019-10-13;50,00;400,00;525,00;366,67;350,00;25,00;250,00;268,75;136,36;281,82;127,27;213,64;96,88;71,88;146,88;9,38;138,10;171,43;7,14;90,48;25,00;91,67;33,33;75,00;25,86;32,76;0,00;75,86;22,00;0,00;0,00;0,00;11,00;0,00;0,00
2019-10-20;40,00;464,00;544,00;256,00;220,00;66,67;240,00;240,00;95,00;370,00;95,00;230,00;87,27;185,45;145,45;29,09;102,86;174,29;60,00;71,43;0,00;58,82;40,00;89,41;40,00;30,00;70,00;50,00;17,00;0,00;6,00;6,00;23,00;6,00;0,00
2019-10-27;34,00;521,33;578,00;283,33;74,80;3,40;98,60;57,80;49,69;172,62;68,00;112,46;34,00;18,89;73,67;5,67;24,08;68,00;19,83;63,75;19,43;24,29;38,86;58,29;10,00;15,00;10,00;44,00;9,27;9,27;0,00;9,27;17,00;0,00;0,00
2019-11-03;29,00;1363,00;1624,00;609,00;61,63;21,75;68,88;65,25;102,82;142,36;55,36;118,64;56,19;79,75;74,31;18,13;33,14;66,29;13,81;56,62;4,83;72,50;43,50;24,17;15,00;15,00;19,00;34,00;15,82;15,82;0,00;15,82;13,18;0,00;0,00
2019-11-10;24,00;480,00;792,00;240,00;89,14;10,29;85,71;72,00;74,67;165,33;45,33;133,33;48,00;114,46;38,77;14,77;77,65;67,76;19,76;48,00;4,80;24,00;38,40;19,20;5,00;34,00;15,00;29,00;15,53;0,00;8,47;15,53;8,47;0,00;8,47
2019-11-17;20,00;840,00;1200,00;440,00;76,67;0,00;80,00;70,00;72,50;147,50;37,50;120,00;23,64;114,55;47,27;9,09;40,00;85,71;10,00;50,00;15,00;36,25;26,25;56,25;5,00;20,00;15,00;10,00;20,00;20,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;38,00;408,50;674,50;180,50;99,75;66,50;90,25;128,25;62,18;228,00;24,18;141,64;65,87;91,20;50,67;20,27;70,30;77,90;26,60;51,30;6,33;57,00;63,33;31,67;31,45;18,34;18,34;44,55;11,00;5,00;0,00;0,00;11,00;0,00;0,00
2019-12-01;30,00;460,00;620,00;250,00;105,00;15,00;93,75;78,75;62,73;190,91;76,36;109,09;15,00;54,38;60,00;9,38;54,29;80,00;4,29;40,00;24,00;24,00;19,20;54,00;5,00;25,00;25,00;35,00;14,35;7,83;0,00;0,00;7,83;0,00;0,00
2019-12-08;23,00;299,00;452,33;230,00;120,75;5,75;161,00;92,00;115,00;203,17;65,17;203,17;31,63;51,75;97,75;23,00;73,60;138,00;16,10;64,40;40,25;40,25;47,92;55,58;30,67;23,00;46,00;38,33;6,00;6,00;11,00;0,00;11,00;0,00;0,00
2019-12-15;28,00;410,67;560,00;177,33;119,00;70,00;245,00;133,00;172,67;331,33;98,00;219,33;63,00;56,00;56,00;10,50;58,80;126,00;28,00;86,80;18,67;74,67;93,33;56,00;0,00;54,13;54,13;82,13;11,00;6,00;0,00;0,00;6,00;0,00;0,00
2019-12-22;18,00;441,00;540,00;297,00;64,80;21,60;93,60;72,00;111,00;216,00;60,00;135,00;63,00;58,50;96,75;18,00;42,55;73,64;13,09;24,55;24,92;60,92;67,85;42,92;30,38;12,38;12,38;36,00;12,00;6,00;0,00;0,00;0,00;6,00;0,00
2019-12-29;20,00;1080,00;1000,00;540,00;120,00;0,00;110,00;80,00;72,50;207,50;42,50;120,00;49,09;29,09;110,91;9,09;65,71;95,71;10,00;30,00;9,41;77,65;38,82;24,71;5,00;30,00;15,00;35,00;0,00;10,91;0,00;0,00;20,00;0,00;0,00
2020-01-05;33,00;1683,00;1188,00;1023,00;117,33;0,00;146,67;143,00;63,46;180,23;73,62;157,38;51,33;45,83;73,33;5,50;43,04;96,13;38,74;24,39;14,67;80,67;52,56;33,00;9,00;38,00;9,00;33,00;0,00;0,00;15,00;0,00;15,00;0,00;0,00
2020-01-12;28,00;401,33;494,67;317,33;136,50;10,50;150,50;150,50;127,27;175,64;48,36;104,36;50,40;63,47;72,80;3,73;91,37;76,63;19,16;53,05;18,26;79,13;37,74;36,52;14,00;37,00;23,00;46,00;10,77;17,23;0,00;0,00;22,62;5,38;0,00
2020-01-19;42,00;451,50;493,50;409,50;84,00;17,50;115,50;136,50;84,00;165,38;52,50;147,00;38,18;66,82;57,27;9,55;78,40;98,00;18,20;42,00;9,60;32,40;42,00;69,60;14,00;42,00;14,00;28,00;0,00;6,56;0,00;0,00;6,56;0,00;0,00
2020-01-26;37,00;351,50;397,75;277,50;163,86;0,00;169,14;142,71;123,33;308,33;86,33;222,00;61,67;92,50;123,33;0,00;76,31;76,31;16,19;83,25;15,58;105,16;60,37;52,58;14,48;37,00;37,00;59,52;11,00;11,00;0,00;5,00;16,00;5,00;0,00
2020-02-02;38,00;285,00;769,50;323,00;93,27;0,00;304,00;103,64;67,86;173,71;67,86;173,71;38,00;57,00;76,00;15,20;60,52;60,52;9,85;32,37;9,81;62,52;47,81;38,00;5,00;24,00;24,00;43,00;19,00;5,94;5,94;5,94;5,94;0,00;0,00
2020-02-09;16,00;336,00;640,00;216,00;168,00;16,00;200,00;156,00;156,80;208,00;96,00;214,40;54,86;50,29;73,14;22,86;62,40;88,00;36,80;88,00;16,00;49,45;49,45;100,36;20,57;32,00;20,57;20,57;16,00;5,00;0,00;0,00;5,00;10,00;5,00
2020-02-16;28,00;616,00;994,00;490,00;136,50;10,50;147,00;161,00;56,00;178,18;58,55;188,36;56,00;56,00;78,40;9,33;74,20;84,00;14,00;37,80;14,61;60,87;42,61;28,00;9,00;23,00;23,00;38,00;21,33;6,67;6,67;6,67;14,67;0,00;0,00
2020-02-23;37,00;360,75;490,25;231,25;185,00;23,13;129,50;175,75;114,36;100,91;144,64;191,73;54,27;96,20;61,67;4,93;38,95;95,42;25,32;56,47;12,87;86,87;24,13;37,00;30,39;48,89;25,11;42,29;0,00;5,00;0,00;5,00;11,00;0,00;5,00
2020-03-01;21,00;388,50;493,50;262,50;231,00;15,75;178,50;136,50;96,60;235,20;58,80;197,40;93,00;66,00;72,00;21,00;27,30;128,10;21,00;79,80;28,64;106,91;28,64;13,36;27,00;40,50;7,50;67,50;5,00;10,00;5,00;0,00;5,00;5,00;0,00
2020-03-08;25,00;233,33;350,00;216,67;283,33;8,33;358,33;208,33;183,33;341,67;116,67;425,00;80,00;95,00;105,00;60,00;79,17;325,00;0,00;129,17;64,29;142,86;92,86;78,57;0,00;72,22;11,11;97,22;5,00;20,00;0,00;5,00;5,00;0,00;5,00
2020-03-15;25,00;150,00;200,00;100,00;75,00;0,00;208,33;116,67;83,33;216,67;83,33;116,67;95,00;370,00;60,00;0,00;54,17;133,33;12,50;91,67;14,29;64,29;64,29;25,00;0,00;25,00;0,00;11,11;5,00;5,00;5,00;0,00;0,00;0,00;0,00
2020-03-22;5,00;70,00;100,00;40,00;7,00;1,00;14,00;6,00;2,00;27,00;3,00;13,00;9,00;30,00;2,00;0,00;18,00;18,00;0,00;9,00;7,00;29,00;4,00;0,00;4,00;9,00;9,00;0,00;5,00;0,00;0,00;0,00;10,00;5,00;0,00
2020-03-29;10,00;110,00;120,00;60,00;60,00;40,00;110,00;0,00;35,00;115,00;25,00;65,00;10,00;55,00;25,00;0,00;20,00;80,00;0,00;40,00;0,00;35,00;0,00;17,50;0,00;0,00;22,50;32,50;0,00;0,00;10,00;0,00;0,00;0,00;0,00
2020-04-05;0,00;12,00;11,00;5,00;15,00;3,00;45,00;18,00;6,00;27,00;15,00;51,00;9,00;37,80;18,00;0,00;24,00;13,50;9,00;33,00;19,29;14,14;14,14;9,00;4,00;4,00;9,00;4,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00
2020-04-12;5,00;45,00;55,00;25,00;20,00;0,00;25,00;15,00;0,00;30,00;5,00;25,00;0,00;22,50;0,00;12,50;20,00;20,00;5,00;20,00;0,00;13,75;13,75;5,00;5,00;5,00;16,25;5,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;13,00;65,00;104,00;65,00;22,75;0,00;39,00;16,25;7,80;44,20;13,00;18,20;3,71;9,29;13,00;0,00;0,00;17,33;0,00;30,33;4,73;16,55;8,27;21,27;0,00;0,00;4,00;9,00;0,00;0,00;0,00;6,50;0,00;0,00;6,50
2020-04-26;9,00;72,00;90,00;45,00;31,50;9,00;67,50;27,00;9,00;45,00;9,00;45,00;16,20;16,20;3,60;0,00;13,50;9,00;0,00;36,00;5,14;5,14;9,00;18,00;4,00;4,00;4,00;4,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;10,00;130,00;140,00;70,00;110,00;10,00;170,00;40,00;40,00;110,00;60,00;35,00;25,00;90,00;60,00;0,00;50,00;60,00;20,00;20,00;17,50;35,00;10,00;17,50;0,00;22,50;10,00;55,00;0,00;5,00;0,00;5,00;0,00;0,00;5,00
2020-05-10;5,00;45,00;75,00;35,00;12,00;1,00;5,00;7,00;3,00;27,00;5,00;16,00;2,00;11,00;7,00;0,00;9,00;24,00;3,00;3,00;3,00;10,00;17,00;10,00;0,00;8,00;8,00;17,00;5,00;14,00;5,00;0,00;0,00;0,00;0,00
2020-05-17;0,00;11,00;12,00;7,00;44,00;4,00;40,00;36,00;10,00;36,00;20,00;36,00;10,00;24,00;36,00;10,00;37,33;20,00;0,00;12,00;7,00;18,00;18,00;14,00;0,00;0,00;4,00;9,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00
2020-05-24;0,00;18,00;10,00;8,00;6,00;0,00;27,00;27,00;12,00;52,80;7,20;72,00;12,00;30,86;18,86;6,86;34,67;24,00;4,00;0,00;8,40;12,00;3,60;20,40;0,00;4,00;8,00;21,00;0,00;5,00;5,00;0,00;5,00;5,00;5,00
2020-05-31;47,00;141,00;112,80;94,00;94,00;9,40;84,60;159,80;39,17;125,33;62,67;180,17;47,00;47,00;67,89;10,44;72,64;85,45;59,82;59,82;36,15;108,46;47,00;25,31;11,75;23,50;0,00;85,19;5,00;5,00;5,00;5,00;9,00;0,00;0,00
2020-06-07;24,00;180,00;192,00;144,00;17,14;10,29;30,86;44,57;16,00;69,33;24,00;50,67;11,08;44,31;27,69;3,69;28,24;15,53;8,47;36,71;24,00;40,80;20,40;32,40;16,00;4,00;0,00;12,00;11,37;6,32;0,00;0,00;11,37;0,00;0,00
2020-06-14;66,00;189,75;140,25;123,75;99,00;8,25;107,25;132,00;78,00;180,00;0,00;144,00;30,80;57,20;39,60;30,80;75,90;49,50;75,90;95,70;74,25;85,25;55,00;27,50;38,69;27,31;18,21;56,90;10,00;10,00;10,00;5,00;5,00;5,00;0,00
2020-06-21;35,00;280,00;116,67;186,67;21,00;24,50;73,50;56,00;32,31;72,69;26,92;86,15;9,72;48,61;40,83;9,72;8,75;17,50;4,38;17,50;26,55;26,55;0,00;13,28;9,00;13,00;13,00;17,00;14,00;21,00;7,00;0,00;28,00;0,00;7,00
2020-06-28;62,00;285,20;198,40;334,80;48,22;3,44;48,22;106,78;49,08;95,58;36,17;62,00;28,18;69,52;20,67;3,76;21,14;25,36;8,45;32,41;8,51;20,67;20,67;25,53;25,00;37,00;21,00;17,00;13,19;13,19;0,00;0,00;11,87;25,06;0,00
2020-07-05;55,00;275,00;174,17;201,67;35,36;3,93;86,43;62,86;39,72;165,00;21,39;85,56;33,85;63,46;55,00;29,62;50,15;30,74;35,59;9,71;19,25;49,50;15,13;59,13;44,69;29,79;14,90;35,52;20,00;5,00;25,00;10,00;15,00;0,00;0,00
2020-07-12;58,00;331,43;207,14;339,71;30,93;3,87;46,40;42,53;46,40;150,80;52,20;92,80;25,78;58,00;85,93;32,22;37,06;25,78;20,94;41,89;37,29;96,67;11,05;31,76;31,84;31,84;15,92;63,69;5,00;11,00;11,00;0,00;11,00;5,00;0,00
2020-07-19;64,00;356,57;164,57;192,00;64,00;3,76;60,24;30,12;25,04;125,22;30,61;94,61;4,00;50,00;30,00;20,00;64,00;34,23;10,42;38,70;39,68;55,04;10,24;44,80;19,93;0,00;5,25;29,38;27,00;5,00;0,00;0,00;16,00;0,00;11,00
2020-07-26;82,00;264,22;127,56;200,44;44,73;26,09;52,18;52,18;35,53;183,13;24,60;112,07;20,00;36,00;52,00;16,00;41,00;25,81;10,63;31,89;5,13;25,63;0,00;20,50;15,77;19,97;10,51;19,97;6,00;6,00;17,00;6,00;33,00;11,00;11,00
2020-08-02;50,00;208,33;116,67;116,67;63,64;18,18;63,64;50,00;23,33;173,33;36,67;80,00;30,95;109,52;50,00;19,05;31,48;18,52;18,52;31,48;31,25;68,75;6,25;31,25;19,23;12,82;12,82;43,59;6,00;11,00;11,00;0,00;28,00;0,00;11,00
2020-08-09;58,00;290,00;149,14;140,86;70,89;19,33;83,78;32,22;111,17;174,00;33,83;120,83;23,88;58,00;40,94;6,82;90,78;65,57;25,22;83,22;25,78;98,81;8,59;17,19;24,61;40,42;15,82;33,39;11,00;5,00;0,00;11,00;5,00;21,00;5,00
2020-08-16;60,00;240,00;168,00;108,00;28,24;3,53;24,71;60,00;7,83;104,35;26,09;41,74;18,75;67,50;41,25;22,50;18,57;14,29;22,86;22,86;13,47;36,73;4,90;13,47;9,00;27,00;5,00;32,00;7,14;7,14;15,71;7,14;30,00;0,00;0,00
2020-08-23;53,00;159,00;360,40;95,40;53,00;31,80;17,67;35,33;50,35;121,90;26,50;116,60;22,71;35,96;49,21;17,04;31,51;27,22;22,92;0,00;8,43;21,68;18,07;31,32;13,00;13,00;9,00;18,00;11,78;5,89;11,78;5,89;11,78;5,89;0,00
2020-08-30;30,00;130,00;210,00;70,00;78,00;6,00;78,00;84,00;60,00;137,14;60,00;85,71;0,00;110,00;56,67;16,67;57,69;36,92;6,92;43,85;22,00;52,00;22,00;36,00;6,67;6,67;0,00;21,67;0,00;5,00;0,00;5,00;10,00;5,00;0,00
2020-09-06;14,00;322,00;168,00;56,00;59,50;10,50;28,00;31,50;33,60;86,80;44,80;81,20;10,00;76,00;20,00;4,00;67,20;30,80;0,00;14,00;0,00;66,18;5,09;24,18;9,00;14,00;0,00;27,00;0,00;0,00;0,00;0,00;7,00;0,00;7,00
2020-09-13;16,00;80,00;128,00;48,00;40,00;12,00;40,00;32,00;22,40;83,20;51,20;102,40;22,86;54,86;93,71;4,57;36,80;16,00;4,80;51,20;11,64;27,64;27,64;37,82;5,71;10,29;10,29;30,86;0,00;0,00;11,00;0,00;5,00;0,00;0,00
2020-09-20;10,00;190,00;150,00;80,00;50,00;3,33;40,00;13,33;33,33;73,33;56,67;126,67;10,00;76,00;34,00;4,00;63,33;21,67;10,00;16,67;5,71;47,14;10,00;21,43;0,00;10,00;0,00;14,44;5,00;10,00;0,00;0,00;5,00;5,00;0,00
2020-09-27;0,00;12,00;14,00;7,00;39,00;0,00;27,00;21,00;11,25;47,25;36,00;58,50;12,60;39,60;9,00;9,00;34,50;9,00;9,00;9,00;4,50;16,88;9,00;4,50;0,00;0,00;9,00;23,00;0,00;5,00;5,00;5,00;10,00;0,00;0,00
