Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Flachau (AT);La Clusaz (FR);Zillertal (AT);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-05-12;19,00;0,00;5,07;0,00;13,93;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,85;0,00;5,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;39,00;0,00;0,00;0,00;8,21;0,00;0,00;8,13;0,00;16,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;46,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;10,00;10,00;10,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;39,00;0,00;5,03;0,00;5,03;5,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;5,03;0,00;5,03;5,03;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;53,00;0,00;5,05;5,05;13,88;0,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;5,44;5,44;0,00;5,44;12,23;0,00;0,00;0,00;0,00;0,00;24,00;0,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-16;59,00;0,00;5,02;0,00;10,04;10,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;7,61;7,61;7,61;0,00;7,61;0,00;7,61;7,61;0,00;0,00;0,00;0,00;0,00;5,00;10,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;36,00;4,97;4,97;0,00;4,97;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,50;0,00;7,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;37,00;6,17;0,00;12,33;0,00;0,00;5,97;11,94;0,00;0,00;0,00;17,90;0,00;0,00;14,00;32,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,97;0,00;5,97;0,00;0,00;0,00;5,97;5,97;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;51,00;4,98;4,98;4,98;9,95;0,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;9,11;9,11;0,00;25,50;0,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;10,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-14;55,00;0,00;5,00;0,00;16,25;6,00;0,00;6,00;0,00;0,00;0,00;17,00;0,00;0,00;6,11;12,22;12,22;0,00;0,00;0,00;18,33;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-21;100,00;14,75;8,20;0,00;14,75;7,79;7,79;0,00;0,00;7,79;0,00;7,79;0,00;5,00;5,00;11,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,79;7,79;0,00;7,79;0,00;0,00;0,00;0,00;0,00;7,79;0,00;0,00;0,00
2019-07-28;48,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,46;0,00;5,00;0,00;11,00;11,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,46;0,00;0,00;0,00;24,69;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-04;66,00;0,00;11,42;0,00;16,50;0,00;0,00;0,00;0,00;11,00;0,00;5,00;0,00;14,67;14,67;22,00;14,67;14,67;0,00;0,00;7,33;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;17,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-11;96,00;0,00;0,00;5,05;10,11;5,00;5,00;5,00;5,00;5,00;0,00;5,00;8,14;8,14;0,00;0,00;0,00;0,00;0,00;6,51;0,00;0,00;0,00;5,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-18;62,00;0,00;0,00;9,19;43,63;9,12;0,00;0,00;0,00;0,00;0,00;34,65;0,00;4,00;9,00;4,00;9,00;0,00;0,00;4,00;0,00;0,00;0,00;18,24;0,00;0,00;0,00;9,12;0,00;0,00;0,00;0,00;9,12;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;39,00;0,00;0,00;5,03;5,03;10,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;5,20;0,00;0,00;0,00;5,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;60,00;5,11;0,00;0,00;14,04;0,00;5,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;17,59;0,00;4,14;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2019-09-08;43,00;0,00;0,00;5,06;13,91;0,00;0,00;0,00;5,00;0,00;0,00;19,00;0,00;10,12;10,12;22,76;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00
2019-09-15;33,00;0,00;0,00;5,08;10,15;5,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;5,08;0,00;5,08;11,42;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;14,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-22;38,00;5,07;13,93;0,00;10,13;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,47;4,47;4,47;10,06;0,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;53,00;0,00;0,00;0,00;10,10;0,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;18,35;8,15;0,00;0,00;0,00;0,00;8,15;0,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;58,00;5,04;0,00;5,04;18,91;0,00;0,00;5,00;0,00;10,00;0,00;5,00;0,00;5,95;5,95;13,38;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00
2019-10-13;26,00;15,05;0,00;5,47;15,05;5,42;0,00;5,42;0,00;0,00;5,42;5,42;0,00;9,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;51,00;0,00;0,00;0,00;14,03;5,00;5,00;5,00;0,00;5,00;0,00;14,00;0,00;6,18;6,18;6,18;6,18;0,00;0,00;0,00;6,18;0,00;0,00;5,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-27;45,00;0,00;5,00;5,00;13,75;5,00;0,00;5,00;0,00;5,00;0,00;5,00;0,00;6,21;6,21;0,00;0,00;0,00;0,00;6,21;12,41;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2019-11-03;23,00;5,11;0,00;0,00;28,11;0,00;5,00;5,00;0,00;5,00;5,00;5,00;0,00;4,38;0,00;13,14;4,38;4,38;0,00;0,00;0,00;0,00;0,00;5,00;0,00;5,00;5,00;9,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-10;18,00;9,00;5,14;0,00;18,00;14,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;6,00;6,00;0,00;12,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-17;33,00;0,00;9,24;0,00;5,28;5,16;0,00;5,16;0,00;5,16;0,00;14,44;0,00;4,00;0,00;4,00;4,00;8,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;9,28;0,00;9,28;5,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;50,00;0,00;0,00;5,13;41,03;5,00;0,00;5,00;0,00;0,00;0,00;22,00;0,00;5,00;5,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;13,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;64,00;8,78;8,78;0,00;17,57;0,00;0,00;0,00;0,00;18,00;0,00;27,00;0,00;4,74;0,00;0,00;4,74;0,00;0,00;4,74;0,00;0,00;5,00;5,00;0,00;5,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;50,00;5,13;0,00;0,00;17,95;0,00;0,00;9,00;0,00;27,00;5,00;23,00;0,00;21,43;0,00;7,14;7,14;0,00;0,00;7,14;14,29;7,14;5,00;5,00;0,00;5,00;5,00;9,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;37,00;0,00;8,63;0,00;23,43;0,00;5,00;5,00;0,00;5,00;0,00;28,00;0,00;4,93;16,03;0,00;9,87;0,00;0,00;16,03;0,00;0,00;0,00;14,00;5,00;5,00;5,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;87,00;0,00;0,00;0,00;21,43;5,00;0,00;11,00;0,00;11,00;0,00;44,00;0,00;34,56;5,96;28,60;5,96;28,60;0,00;5,96;0,00;0,00;0,00;16,00;5,00;5,00;5,00;27,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;68,00;15,11;5,04;0,00;36,52;16,00;5,00;0,00;5,00;0,00;10,00;26,00;0,00;22,67;0,00;0,00;22,67;39,37;0,00;16,70;0,00;0,00;0,00;5,00;0,00;10,00;0,00;26,00;5,00;0,00;10,00;0,00;21,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;40,00;0,00;0,00;0,00;31,25;4,00;0,00;4,00;0,00;4,00;0,00;9,00;0,00;32,00;0,00;16,00;0,00;28,00;0,00;4,00;4,00;0,00;0,00;4,00;0,00;4,00;4,00;18,00;9,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;61,00;0,00;0,00;0,00;64,81;9,00;0,00;4,00;0,00;17,00;0,00;22,00;15,57;25,96;0,00;20,77;0,00;10,38;0,00;5,19;0,00;0,00;0,00;4,00;0,00;0,00;0,00;13,00;4,00;4,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2020-01-19;48,00;8,84;3,79;0,00;21,47;4,00;4,00;4,00;4,00;26,00;0,00;13,00;0,00;20,57;13,71;6,86;6,86;13,71;0,00;6,86;0,00;0,00;0,00;9,00;0,00;0,00;0,00;4,00;22,00;0,00;0,00;0,00;9,00;4,00;18,00;0,00;0,00;0,00;0,00;0,00
2020-01-26;55,00;0,00;12,42;5,32;42,58;12,69;0,00;0,00;0,00;18,33;0,00;31,03;4,00;16,00;8,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;12,69;0,00;0,00;0,00;23,97;18,33;0,00;12,69;18,33;5,64;12,69;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-02;35,00;8,75;3,75;3,75;35,00;0,00;4,00;4,00;0,00;13,00;0,00;13,00;0,00;17,50;8,75;26,25;8,75;26,25;0,00;0,00;0,00;0,00;0,00;4,00;0,00;9,00;0,00;13,00;0,00;0,00;9,00;4,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-09;49,00;0,00;3,87;0,00;27,08;0,00;0,00;22,00;0,00;9,00;0,00;26,00;4,17;12,51;8,34;4,17;8,34;8,34;0,00;0,00;0,00;4,17;0,00;9,00;0,00;9,00;0,00;4,00;4,00;0,00;4,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-02-16;28,00;14,00;8,00;0,00;56,00;6,22;0,00;0,00;0,00;14,00;0,00;14,00;0,00;16,00;4,00;4,00;8,00;8,00;0,00;4,00;0,00;0,00;0,00;0,00;14,00;14,00;0,00;6,22;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;55,00;0,00;3,84;8,95;34,53;0,00;0,00;8,00;4,00;4,00;8,00;38,00;0,00;0,00;5,37;10,73;14,76;0,00;0,00;5,37;0,00;5,37;0,00;4,00;0,00;0,00;8,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;23,00;0,00;0,00;0,00;4,06;4,38;0,00;0,00;0,00;4,38;0,00;14,24;8,00;4,00;4,00;8,00;4,00;15,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;8,76;4,38;0,00;0,00;4,38;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;37,00;12,76;3,83;0,00;127,59;12,00;4,00;4,00;0,00;28,00;4,00;28,00;0,00;5,10;0,00;0,00;8,93;8,93;0,00;5,10;5,10;0,00;0,00;0,00;0,00;4,00;8,00;4,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-15;21,00;3,94;3,94;0,00;26,25;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,36;0,00;21,00;13,36;0,00;0,00;0,00;0,00;4,00;0,00;0,00;8,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;0,00;0,00;0,00;0,00;9,00;0,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;0,00;0,00;3,00;0,00;26,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;9,00;0,00;3,86;0,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;0,00;0,00;0,00;0,00;7,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;4,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;7,00;0,00;0,00;0,00;0,00;7,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;0,00;3,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;4,00;7,00;4,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;11,00;0,00;0,00;0,00;23,83;0,00;11,00;0,00;0,00;0,00;0,00;11,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,50;0,00;0,00;5,50;0,00;0,00;0,00;0,00;0,00;5,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;12,00;0,00;0,00;0,00;17,14;0,00;0,00;0,00;0,00;0,00;0,00;5,33;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,33;0,00;0,00;5,33;0,00;0,00;0,00;5,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;8,00;3,43;0,00;0,00;11,43;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-31;15,00;0,00;0,00;0,00;4,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-07;12,00;0,00;3,60;3,60;0,00;0,00;0,00;0,00;0,00;4,00;0,00;8,00;0,00;0,00;16,36;4,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-14;29,00;0,00;3,78;0,00;16,39;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;4,46;4,46;4,46;4,46;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-21;28,00;0,00;0,00;0,00;36,00;0,00;0,00;6,22;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;6,22;0,00;6,22;0,00;6,22;6,22;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-28;34,00;0,00;8,81;0,00;8,81;0,00;4,00;9,00;0,00;0,00;0,00;4,00;0,00;11,83;11,83;0,00;5,91;0,00;0,00;0,00;5,91;0,00;0,00;4,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-05;28,00;0,00;0,00;0,00;17,11;0,00;0,00;0,00;0,00;0,00;0,00;10,96;0,00;12,00;8,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;6,09;6,09;0,00;0,00;6,09;6,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
