Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-01-06;32,00;960,00;1232,00;208,00;512,00;608,00;0,00;480,00;128,00;85,33;106,67;142,22;174,22;42,67;362,67;42,67;10,67;201,14;329,14;13,71;114,29;12,80;65,60;27,20;20,80;5,52;22,07;26,48;16,55;4,00;0,00;0,00;10,00;28,00;2,00;0,00
2019-01-13;40,00;853,33;920,00;200,00;466,67;420,00;20,00;280,00;80,00;83,08;58,46;101,54;147,69;30,00;300,00;50,00;20,00;195,56;302,22;17,78;106,67;10,00;58,33;31,67;33,33;15,56;30,00;34,44;12,22;8,00;0,00;0,00;4,00;14,00;2,00;2,00
2019-01-20;36,00;696,00;852,00;144,00;456,00;378,00;9,00;288,00;72,00;55,38;63,69;105,23;149,54;45,00;297,00;54,00;18,00;207,00;360,00;13,50;108,00;22,91;68,73;32,73;32,73;19,64;27,27;41,45;15,27;4,00;2,00;4,00;4,00;10,00;0,00;4,00
2019-01-27;48,00;600,00;672,00;144,00;336,00;320,00;8,00;224,00;48,00;70,59;59,29;104,47;124,24;19,20;259,20;48,00;9,60;206,40;292,80;14,40;91,20;19,86;66,21;34,76;56,28;7,81;30,14;43,53;13,40;10,00;6,00;2,00;10,00;10,00;0,00;2,00
2019-02-03;39,00;1014,00;1248,00;273,00;721,50;819,00;19,50;585,00;117,00;81,90;89,70;140,40;195,00;52,00;338,00;52,00;13,00;263,25;312,00;29,25;68,25;15,26;64,43;28,83;49,17;17,83;26,74;34,54;21,17;4,00;2,00;4,00;4,00;6,00;0,00;2,00
2019-02-10;35,00;711,67;805,00;151,67;350,00;332,50;0,00;297,50;87,50;56,54;86,15;123,85;118,46;43,75;280,00;61,25;17,50;215,00;360,00;20,00;100,00;8,33;65,00;28,33;41,67;15,31;20,78;43,75;27,34;14,00;10,00;2,00;2,00;14,00;0,00;0,00
2019-02-17;47,00;763,75;822,50;152,75;446,50;517,00;0,00;352,50;117,50;67,56;70,50;96,94;167,44;47,00;366,60;56,40;18,80;225,60;380,70;32,90;94,00;25,18;105,75;41,96;31,89;9,84;19,67;44,81;9,84;10,00;2,00;0,00;4,00;16,00;0,00;0,00
2019-02-24;29,00;928,00;1029,50;217,50;652,50;609,00;0,00;580,00;145,00;111,17;111,17;178,83;227,17;43,50;464,00;87,00;14,50;236,83;323,83;14,50;82,17;33,83;62,83;24,17;51,56;5,58;23,42;39,04;21,19;2,00;2,00;8,00;2,00;15,00;0,00;0,00
2019-03-03;46,00;736,00;828,00;161,00;471,50;575,00;0,00;391,00;115,00;79,73;125,73;110,40;138,00;46,00;448,50;57,50;11,50;216,20;317,40;18,40;92,00;25,56;74,96;25,56;44,30;14,59;38,15;42,63;10,10;8,00;4,00;0,00;10,00;22,00;0,00;0,00
2019-03-10;58,00;1972,00;1972,00;406,00;1363,00;1044,00;29,00;986,00;232,00;203,00;282,75;275,50;384,25;87,00;986,00;145,00;58,00;241,67;459,17;14,50;111,17;13,26;72,91;23,20;38,11;14,50;30,12;37,92;15,62;0,00;8,00;4,00;6,00;14,00;0,00;2,00
2019-03-17;56,00;1082,67;1325,33;261,33;672,00;588,00;14,00;504,00;112,00;173,60;162,40;212,80;224,00;93,33;616,00;130,67;18,67;266,00;434,00;14,00;84,00;25,45;74,67;35,64;62,79;4,48;33,60;35,84;14,56;12,00;4,00;0,00;0,00;33,00;0,00;0,00
2019-03-24;59,00;1239,00;1396,33;295,00;826,00;590,00;14,75;472,00;118,00;142,58;167,17;172,08;290,08;98,33;668,67;137,67;19,67;258,69;349,46;18,15;113,46;11,80;67,43;26,97;48,89;17,81;17,81;38,96;14,47;6,00;2,00;2,00;12,00;18,00;0,00;6,00
2019-03-31;63,00;882,00;1008,00;163,80;567,00;525,00;10,50;399,00;105,00;92,84;106,11;152,53;162,47;31,50;357,00;52,50;10,50;232,62;358,62;14,54;126,00;19,89;77,92;44,76;34,82;5,53;32,05;40,89;17,68;6,00;4,00;4,00;14,00;14,00;0,00;0,00
2019-04-07;40,00;826,67;986,67;173,33;573,33;420,00;10,00;340,00;60,00;85,71;91,43;108,57;180,00;40,00;320,00;50,00;10,00;217,78;302,22;17,78;97,78;23,33;75,00;40,00;43,33;14,44;32,22;34,44;24,44;8,00;6,00;6,00;4,00;12,00;0,00;0,00
2019-04-14;21,00;693,00;539,00;105,00;294,00;252,00;5,25;157,50;52,50;45,82;53,45;84,00;87,82;21,00;238,00;35,00;28,00;262,50;404,25;15,75;120,75;30,69;66,23;42,00;45,23;9,95;18,79;49,74;23,21;6,00;2,00;2,00;10,00;21,00;0,00;4,00
2019-04-21;48,00;585,60;691,20;115,20;393,60;368,00;0,00;272,00;80,00;73,26;70,74;116,21;121,26;32,00;264,00;56,00;16,00;283,20;345,60;24,00;96,00;18,21;51,31;34,76;61,24;14,51;16,74;42,42;10,05;2,00;4,00;6,00;6,00;21,00;4,00;2,00
2019-04-28;67,00;844,20;991,60;160,80;549,40;469,00;11,17;446,67;111,67;115,39;122,83;145,17;219,61;53,60;415,40;107,20;13,40;234,50;315,86;19,14;124,43;28,48;87,10;70,35;58,63;16,75;22,33;39,08;22,33;14,00;0,00;2,00;6,00;14,00;0,00;0,00
2019-05-05;57,00;812,25;1011,75;185,25;555,75;570,00;14,25;2850,00;114,00;77,12;97,24;120,71;171,00;57,00;410,40;79,80;11,40;242,25;313,50;9,50;142,50;31,85;93,88;43,59;45,26;19,00;20,12;34,65;12,29;6,00;10,00;14,00;12,00;20,00;2,00;4,00
2019-05-12;57,00;636,50;693,50;161,50;389,50;437,00;19,00;551,00;95,00;75,14;69,95;90,68;145,09;32,57;301,29;48,86;16,29;289,75;394,25;23,75;166,25;25,15;58,68;33,53;57,00;6,71;27,94;35,76;21,24;2,00;8,00;4,00;17,00;8,00;0,00;6,00
2019-05-19;46,00;816,50;920,00;138,00;540,50;598,00;11,50;437,00;115,00;70,53;125,73;184,00;177,87;36,80;414,00;55,20;18,40;248,40;358,80;32,20;115,00;26,29;80,50;50,93;50,93;26,29;28,48;41,62;16,43;8,00;6,00;2,00;13,00;33,00;0,00;0,00
2019-05-26;73,00;1065,80;1153,40;219,00;773,80;559,67;12,17;559,67;97,33;149,48;166,86;152,95;232,90;109,50;523,17;97,33;24,33;273,75;310,25;27,38;123,19;16,59;94,57;91,25;43,14;4,42;25,44;38,71;21,02;6,00;2,00;4,00;2,00;43,00;0,00;0,00
2019-06-02;62,00;880,40;979,60;148,80;558,00;454,67;10,33;392,67;82,67;94,48;121,05;132,86;124,00;82,67;671,67;82,67;10,33;305,23;333,85;19,08;143,08;26,81;77,08;51,95;43,57;18,82;40,96;40,96;21,04;6,00;0,00;0,00;6,00;31,00;2,00;2,00
2019-06-09;69,00;966,00;1145,40;220,80;662,40;529,00;11,50;437,00;92,00;128,59;128,59;141,14;125,45;59,14;384,43;69,00;19,71;276,00;331,20;36,80;101,20;15,15;97,61;62,27;47,12;18,92;45,63;45,63;24,48;6,00;10,00;6,00;8,00;17,00;0,00;8,00
2019-06-16;66,00;814,00;935,00;176,00;539,00;506,00;11,00;418,00;88,00;91,83;91,83;132,00;203,74;37,71;358,29;75,43;9,43;306,43;405,43;23,57;146,14;24,75;99,00;44,55;80,85;14,30;36,30;42,90;12,10;12,00;4,00;16,00;16,00;35,00;2,00;0,00
2019-06-23;53,00;1007,00;1179,25;225,25;675,75;530,00;0,00;556,50;159,00;87,29;149,65;137,18;230,71;42,40;339,20;53,00;10,60;245,73;380,64;33,73;144,55;31,47;64,59;44,72;48,03;29,81;23,19;41,96;16,56;8,00;4,00;2,00;11,00;21,00;0,00;2,00
2019-06-30;57,00;926,25;1197,00;199,50;726,75;598,50;14,25;484,50;142,50;85,50;103,31;99,75;149,63;45,60;376,20;79,80;22,80;247,00;299,25;23,75;123,50;28,50;92,21;41,91;51,97;8,94;31,29;52,53;20,12;4,00;11,00;0,00;7,00;13,00;0,00;2,00
2019-07-07;61,00;780,80;878,40;146,40;610,00;427,00;10,17;366,00;81,33;97,60;100,65;128,10;152,50;30,50;386,33;61,00;10,17;239,31;323,77;18,77;131,38;14,84;82,43;41,22;42,86;8,87;37,71;39,93;14,42;0,00;4,00;0,00;10,00;10,00;2,00;2,00
