Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-09-22;59,00;0,00;14,75;0,00;206,50;14,75;0,00;250,75;0,00;0,00;11,80;147,50;82,60;59,00;0,00;0,00;432,67;16,09;0,00;118,00;0,00;0,00;0,00;160,14;59,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;118,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;25,00;25,00;0,00;12,50;150,00;0,00;0,00;187,50;12,50;0,00;25,00;225,00;200,00;133,33;0,00;25,00;308,33;0,00;0,00;91,67;12,50;0,00;0,00;90,00;12,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;107,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;37,00;18,50;18,50;37,00;407,00;12,33;0,00;209,67;24,67;0,00;0,00;129,50;129,50;120,25;0,00;9,25;305,25;0,00;0,00;92,50;0,00;0,00;11,56;23,13;23,13;0,00;0,00;0,00;37,00;0,00;0,00;0,00;37,00;0,00;0,00;188,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;37,00;18,50;37,00;37,00;370,00;0,00;12,33;259,00;0,00;0,00;0,00;175,75;148,00;157,25;0,00;0,00;323,75;13,88;13,88;115,63;0,00;12,33;0,00;64,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,45;0,00;111,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;0,00;0,00;0,50;0,00;7,00;0,00;0,00;12,00;0,00;0,00;0,00;19,00;12,00;17,00;0,00;0,00;29,00;0,00;0,00;25,00;0,00;0,00;0,00;20,00;5,00;0,00;12,00;23,00;0,00;0,00;12,00;23,00;0,00;0,00;0,00;26,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-27;60,00;30,00;30,00;15,00;180,00;0,00;0,00;192,00;0,00;0,00;30,00;315,00;135,00;68,57;0,00;0,00;308,57;12,86;12,86;94,29;0,00;0,00;0,00;96,00;12,00;0,00;28,70;0,00;0,00;0,00;28,70;0,00;0,00;0,00;0,00;180,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;22,00;22,00;44,00;22,00;352,00;0,00;0,00;264,00;0,00;0,00;0,00;148,50;132,00;242,00;22,00;0,00;704,00;0,00;22,00;176,00;0,00;0,00;22,00;149,60;66,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;22,00;0,00;176,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-10;36,00;0,00;0,00;0,00;432,00;12,00;12,00;288,00;0,00;0,00;0,00;21,00;8,00;189,00;0,00;0,00;369,00;13,50;13,50;108,00;0,00;12,00;0,00;36,00;36,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,09;0,00;225,82;0,00;12,00;0,00;0,00;0,00;0,00;0,00
2019-11-17;12,00;12,00;12,00;12,00;336,00;0,00;12,00;312,00;0,00;0,00;0,00;168,00;126,00;192,00;12,00;48,00;288,00;0,00;20,00;96,00;0,00;0,00;12,00;93,60;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;12,00;12,00;0,00;117,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;12,00;48,00;24,00;0,00;336,00;12,00;0,00;204,00;12,00;0,00;0,00;258,00;144,00;192,00;0,00;12,00;432,00;0,00;0,00;116,00;0,00;0,00;12,00;129,60;12,00;0,00;12,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;12,00;75,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;24,00;24,00;12,00;0,00;288,00;12,00;0,00;276,00;0,00;0,00;0,00;540,00;156,00;240,00;0,00;0,00;248,00;14,40;38,40;115,20;0,00;0,00;0,00;96,00;48,00;0,00;24,00;0,00;50,18;0,00;24,00;0,00;50,18;0,00;0,00;147,43;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;47,00;23,50;11,75;11,75;376,00;23,50;23,50;434,75;0,00;0,00;0,00;214,86;114,14;291,40;0,00;9,40;244,40;0,00;0,00;170,91;0,00;0,00;0,00;82,25;11,75;0,00;11,24;0,00;0,00;0,00;11,24;0,00;0,00;13,43;13,43;107,43;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;24,00;24,00;24,00;0,00;672,00;0,00;24,00;840,00;48,00;36,00;0,00;162,00;162,00;672,00;24,00;0,00;936,00;0,00;24,00;304,00;0,00;0,00;0,00;220,80;72,00;0,00;0,00;0,00;24,00;0,00;0,00;0,00;24,00;24,00;0,00;444,00;0,00;48,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;14,00;28,00;56,00;0,00;504,00;14,00;0,00;686,00;0,00;14,00;28,00;322,00;196,00;518,00;0,00;21,00;406,00;0,00;14,00;219,33;14,00;14,00;14,00;121,33;67,67;0,00;0,00;14,00;14,00;0,00;0,00;14,00;14,00;0,00;0,00;336,00;0,00;27,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;51,00;51,00;25,50;0,00;433,50;25,50;25,50;867,00;0,00;0,00;0,00;714,00;484,50;331,50;0,00;8,50;714,00;13,91;0,00;319,91;0,00;0,00;0,00;143,29;26,71;25,50;25,50;25,50;0,00;25,50;25,50;25,50;0,00;0,00;0,00;275,40;0,00;25,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;23,00;23,00;23,00;23,00;414,00;0,00;11,50;598,00;11,50;11,50;11,50;322,00;218,50;360,33;0,00;46,00;559,67;13,80;13,80;142,60;0,00;0,00;25,56;255,56;25,56;0,00;11,50;0,00;23,00;0,00;11,50;0,00;23,00;23,00;0,00;282,57;0,00;11,00;11,00;0,00;0,00;0,00;0,00
2020-01-12;44,00;44,00;44,00;0,00;660,00;11,00;22,00;539,00;22,00;44,00;29,33;513,33;234,67;413,60;8,80;26,40;457,60;8,80;8,80;220,00;0,00;0,00;32,42;162,11;11,58;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;192,92;22,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-19;34,00;68,00;34,00;17,00;510,00;22,67;11,33;544,00;34,00;0,00;13,60;367,20;136,00;340,00;8,50;34,00;467,50;0,00;12,75;306,00;0,00;0,00;12,14;138,43;24,29;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;340,00;0,00;45,00;0,00;0,00;0,00;0,00;0,00
2020-01-26;67,00;33,50;16,75;33,50;402,00;0,00;0,00;562,80;13,40;14,89;14,89;305,22;186,11;217,75;0,00;41,88;586,25;0,00;0,00;205,47;0,00;0,00;0,00;100,50;21,54;0,00;0,00;0,00;13,65;0,00;0,00;0,00;13,65;0,00;0,00;160,80;0,00;11,00;0,00;11,00;0,00;0,00;0,00
2020-02-02;54,00;54,00;54,00;27,00;810,00;18,00;0,00;954,00;36,00;12,00;0,00;222,00;84,00;310,50;0,00;40,50;715,50;0,00;0,00;256,50;0,00;0,00;34,71;289,29;108,00;11,00;0,00;11,00;11,00;11,00;0,00;11,00;11,00;0,00;16,20;329,40;0,00;17,47;0,00;0,00;0,00;17,47;0,00
2020-02-09;54,00;13,50;0,00;0,00;270,00;13,50;13,50;540,00;0,00;0,00;23,14;316,29;131,14;216,00;0,00;36,00;450,00;0,00;0,00;130,50;9,00;0,00;0,00;129,13;32,87;0,00;0,00;0,00;27,00;0,00;0,00;0,00;27,00;23,63;0,00;121,50;11,00;32,00;11,00;0,00;0,00;0,00;0,00
2020-02-16;66,00;33,00;33,00;66,00;792,00;49,50;33,00;676,50;16,50;0,00;0,00;186,00;150,00;409,20;0,00;79,20;475,20;19,80;0,00;250,80;0,00;0,00;0,00;83,37;66,00;11,00;0,00;0,00;11,00;11,00;0,00;0,00;11,00;0,00;14,14;193,29;0,00;16,13;0,00;0,00;0,00;0,00;0,00
2020-02-23;63,00;189,00;31,50;31,50;630,00;31,50;0,00;1134,00;94,50;12,60;12,60;220,50;144,90;441,00;0,00;0,00;966,00;0,00;0,00;378,00;25,20;0,00;0,00;385,00;126,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;11,00;27,00;0,00;360,00;0,00;31,50;0,00;0,00;0,00;0,00;0,00
2020-03-01;42,00;84,00;42,00;42,00;588,00;14,00;42,00;602,00;28,00;12,00;12,00;228,00;102,00;231,00;0,00;42,00;514,50;0,00;30,00;180,00;0,00;0,00;27,00;150,00;54,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;29,40;0,00;126,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;20,00;40,00;20,00;40,00;4000,00;60,00;20,00;1120,00;20,00;0,00;13,33;666,67;313,33;680,00;0,00;120,00;2000,00;0,00;0,00;510,00;0,00;0,00;20,00;305,00;150,00;0,00;20,00;0,00;10,00;0,00;20,00;0,00;10,00;40,00;0,00;420,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-15;0,00;0,50;1,00;1,00;46,00;1,00;2,00;12,00;2,00;15,00;10,00;105,00;50,00;15,00;1,00;0,00;40,00;2,00;0,00;2,00;0,00;0,00;0,00;17,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;10,00;0,00;3,00;15,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;10,00;0,00;0,00;0,00;800,00;10,00;0,00;70,00;0,00;10,00;0,00;15,00;65,00;130,00;0,00;20,00;280,00;0,00;0,00;45,00;0,00;0,00;0,00;22,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;0,00;0,00;0,00;0,00;23,00;0,00;0,00;6,00;1,00;0,00;0,00;65,00;30,00;7,00;0,00;1,00;10,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;22,00;0,00;11,00;0,00;374,00;0,00;0,00;55,00;0,00;0,00;0,00;5,00;9,00;36,67;0,00;0,00;36,67;0,00;13,20;88,00;0,00;0,00;0,00;12,22;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;44,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;0,00;0,00;0,50;0,00;7,00;0,00;0,00;2,00;0,00;0,00;0,00;35,00;15,00;5,00;0,00;1,00;5,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;19,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;0,00;0,00;0,00;0,00;7,00;0,00;0,00;3,00;1,00;0,00;0,00;5,00;8,00;7,00;0,00;1,00;4,00;0,00;0,00;26,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;0,00;0,00;0,50;0,00;9,00;0,00;0,00;4,00;0,00;0,00;0,00;3,00;5,00;4,00;0,00;1,00;11,00;0,00;0,00;14,00;0,00;0,00;9,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;0,00;0,00;2,00;0,00;5,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;40,00;4,00;0,00;1,00;11,00;0,00;0,00;12,00;0,00;0,00;0,00;17,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;21,00;0,00;10,50;0,00;189,00;0,00;21,00;21,00;0,00;0,00;0,00;56,00;56,00;73,50;0,00;0,00;94,50;8,40;0,00;29,40;0,00;0,00;9,33;60,67;0,00;0,00;10,50;10,50;0,00;0,00;10,50;10,50;0,00;0,00;0,00;21,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;0,00;0,00;1,00;0,50;4,00;0,00;1,00;10,00;0,00;0,00;0,00;2,00;12,00;2,00;0,00;0,00;20,00;2,00;0,00;7,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;17,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;21,00;0,00;0,00;0,00;84,00;0,00;0,00;73,50;0,00;0,00;0,00;21,00;21,00;63,00;0,00;10,50;126,00;0,00;0,00;79,80;0,00;0,00;0,00;42,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00
