Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2019-01-06;29,00;10,55;203,00;73,82;2,64;18,00
2019-01-13;21,00;2,63;231,00;65,63;0,00;25,00
2019-01-20;4,00;0,00;324,00;56,00;0,00;11,00
2019-01-27;21,00;2,63;141,75;81,38;0,00;7,00
2019-02-03;7,00;0,00;161,00;39,67;0,00;14,00
2019-02-10;7,00;0,00;151,67;25,67;0,00;7,00
2019-02-17;4,00;0,00;304,00;112,00;0,00;22,00
2019-02-24;7,00;0,00;147,00;21,00;0,00;18,00
2019-03-03;7,00;2,33;172,67;67,67;0,00;14,00
2019-03-10;11,00;0,00;176,00;33,00;0,00;14,00
2019-03-17;11,00;0,00;181,50;55,00;0,00;7,00
2019-03-24;7,00;2,33;142,33;42,00;0,00;11,00
2019-03-31;0,00;0,00;71,00;18,00;3,00;7,00
2019-04-07;7,00;0,00;142,33;37,33;0,00;15,00
2019-04-14;8,00;2,67;136,00;45,33;0,00;8,00
2019-04-21;22,00;2,75;140,25;57,75;0,00;26,00
2019-04-28;7,00;2,33;163,33;28,00;2,33;28,00
2019-05-05;15,00;0,00;168,00;63,00;0,00;29,00
2019-05-12;7,00;2,33;144,67;25,67;0,00;11,00
2019-05-19;7,00;0,00;156,33;35,00;2,33;15,00
2019-05-26;7,00;2,33;128,33;56,00;2,33;4,00
2019-06-02;14,00;0,00;176,40;39,20;0,00;24,00
2019-06-09;7,00;2,33;168,00;39,67;0,00;7,00
2019-06-16;4,00;0,00;288,00;100,00;0,00;25,00
2019-06-23;7,00;2,33;126,00;56,00;0,00;18,00
2019-06-30;4,00;0,00;240,00;128,00;0,00;18,00
2019-07-07;4,00;4,00;248,00;68,00;0,00;36,00
2019-07-14;7,00;0,00;135,33;39,67;0,00;22,00
2019-07-21;7,00;2,33;121,33;37,33;0,00;19,00
2019-07-28;4,00;4,00;264,00;64,00;4,00;22,00
2019-08-04;57,00;0,00;127,57;35,29;0,00;25,00
2019-08-11;7,00;0,00;168,00;49,00;0,00;14,00
2019-08-18;29,00;0,00;142,36;23,73;2,64;7,00
2019-08-25;26,00;0,00;242,67;49,11;0,00;18,00
2019-09-01;7,00;2,33;184,33;56,00;0,00;10,00
2019-09-08;14,00;2,80;224,00;47,60;0,00;7,00
2019-09-15;24,00;0,00;160,00;50,67;0,00;0,00
2019-09-22;17,00;2,83;170,00;34,00;0,00;13,00
2019-09-29;14,00;0,00;184,80;56,00;2,80;20,00
2019-10-06;10,00;0,00;200,00;30,00;2,50;7,00
2019-10-13;14,00;0,00;168,00;56,00;2,80;7,00
2019-10-20;30,00;5,45;182,73;49,09;0,00;20,00
2019-10-27;13,00;2,60;135,20;54,60;2,60;7,00
2019-11-03;32,00;2,67;141,33;72,00;0,00;13,00
2019-11-10;13,00;0,00;145,60;54,60;0,00;6,00
2019-11-17;10,00;2,50;125,00;55,00;0,00;13,00
2019-11-24;12,00;4,80;112,80;43,20;4,80;6,00
2019-12-01;13,00;0,00;109,20;33,80;0,00;3,00
2019-12-08;10,00;2,50;87,50;32,50;2,50;20,00
2019-12-15;14,00;2,80;131,60;44,80;2,80;17,00
2019-12-22;22,00;0,00;165,00;52,25;0,00;11,00
2019-12-29;23,00;0,00;217,22;84,33;0,00;27,00
2020-01-05;22,00;5,50;206,25;93,50;2,75;22,00
2020-01-12;25,00;2,78;277,78;97,22;2,78;28,00
2020-01-19;19,00;5,43;211,71;100,43;0,00;16,00
2020-01-26;13,00;0,00;192,40;80,60;0,00;31,00
2020-02-02;29,00;0,00;237,27;79,09;2,64;35,00
2020-02-09;15,00;2,50;170,00;80,00;0,00;25,00
2020-02-16;18,00;5,14;164,57;54,00;2,57;37,00
2020-02-23;18,00;2,57;185,14;38,57;5,14;9,00
2020-03-01;9,00;6,00;165,00;45,00;0,00;15,00
2020-03-08;15,00;6,00;168,00;51,00;3,00;15,00
2020-03-15;14,00;5,60;134,40;19,60;0,00;6,00
2020-03-22;5,00;7,50;45,00;17,50;0,00;14,00
2020-03-29;14,00;5,60;61,60;5,60;2,80;8,00
2020-04-05;11,00;0,00;66,00;16,50;2,75;14,00
2020-04-12;8,00;5,33;194,67;29,33;0,00;20,00
2020-04-19;6,00;0,00;63,00;27,00;0,00;6,00
2020-04-26;5,00;2,50;77,50;17,50;0,00;0,00
2020-05-03;8,00;8,00;61,33;13,33;0,00;8,00
2020-05-10;8,00;0,00;66,67;16,00;0,00;14,00
2020-05-17;11,00;2,75;57,75;22,00;2,75;6,00
2020-05-24;15,00;3,00;51,00;18,00;0,00;3,00
2020-05-31;5,00;0,00;72,50;22,50;2,50;5,00
2020-06-07;8,00;10,67;61,33;37,33;0,00;0,00
2020-06-14;8,00;10,67;77,33;24,00;0,00;3,00
2020-06-21;3,00;0,00;111,00;42,00;3,00;9,00
2020-06-28;11,00;0,00;112,75;35,75;0,00;11,00
2020-07-05;20,00;8,57;120,00;34,29;0,00;3,00
2020-07-12;33,00;0,00;90,75;35,75;0,00;9,00
2020-07-19;3,00;6,00;81,00;30,00;0,00;9,00
2020-07-26;3,00;0,00;123,00;39,00;0,00;25,00
2020-08-02;12,00;0,00;96,00;28,80;2,40;9,00
2020-08-09;9,00;3,00;144,00;48,00;0,00;12,00
2020-08-16;6,00;9,00;81,00;45,00;0,00;6,00
2020-08-23;12,00;3,00;120,00;36,00;0,00;3,00
2020-08-30;16,00;2,67;128,00;24,00;0,00;6,00
2020-09-06;15,00;2,50;87,50;30,00;0,00;15,00
2020-09-13;6,00;3,00;75,00;27,00;0,00;6,00
2020-09-20;6,00;0,00;90,00;48,00;0,00;12,00
2020-09-27;16,00;0,00;58,67;26,67;0,00;16,00
2020-10-04;3,00;3,00;81,00;33,00;0,00;9,00
2020-10-11;7,00;0,00;84,00;38,50;0,00;13,00
2020-10-18;10,00;2,50;90,00;40,00;0,00;10,00
2020-10-25;9,00;0,00;84,00;45,00;0,00;3,00
2020-11-01;12,00;0,00;63,00;27,00;0,00;0,00
2020-11-08;6,00;0,00;45,00;12,00;3,00;9,00
2020-11-15;3,00;3,00;60,00;27,00;0,00;3,00
2020-11-22;6,00;9,00;57,00;39,00;0,00;6,00
2020-11-29;9,00;3,00;84,00;30,00;0,00;6,00
2020-12-06;9,00;0,00;60,00;48,00;0,00;13,00
2020-12-13;65,00;0,00;46,04;32,50;0,00;23,00
2020-12-20;100,00;8,11;45,95;48,65;2,70;25,00
2020-12-27;35,00;2,69;56,54;21,54;0,00;10,00
2021-01-03;12,00;6,00;60,00;36,00;3,00;12,00
2021-01-10;15,00;5,00;72,50;22,50;0,00;3,00
2021-01-17;12,00;6,00;123,00;48,00;3,00;12,00
2021-01-24;24,00;0,00;45,33;29,33;0,00;3,00
2021-01-31;9,00;3,00;72,00;33,00;3,00;3,00
2021-02-07;16,00;2,67;48,00;26,67;0,00;3,00
2021-02-14;6,00;9,00;69,00;45,00;0,00;6,00
2021-02-21;15,00;2,50;70,00;22,50;0,00;12,00
2021-02-28;19,00;0,00;65,14;19,00;2,71;6,00
2021-03-07;3,00;0,00;75,00;33,00;0,00;7,00
2021-03-14;12,00;0,00;69,60;28,80;0,00;3,00
2021-03-21;13,00;0,00;70,20;41,60;0,00;10,00
2021-03-28;4,00;0,00;60,00;60,00;0,00;7,00
2021-04-04;7,00;14,00;38,50;31,50;0,00;0,00
2021-04-11;0,00;1,00;28,00;8,00;0,00;10,00
2021-04-18;7,00;0,00;28,00;11,67;0,00;7,00
2021-04-25;7,00;7,00;77,00;35,00;0,00;3,00
2021-05-02;10,00;2,50;52,50;52,50;0,00;7,00
2021-05-09;7,00;0,00;77,00;24,50;0,00;7,00
2021-05-16;7,00;0,00;73,50;24,50;0,00;3,00
2021-05-23;10,00;2,50;42,50;22,50;0,00;7,00
2021-05-30;7,00;0,00;53,67;16,33;2,33;14,00
2021-06-06;7,00;0,00;39,67;7,00;0,00;7,00
2021-06-13;0,00;0,00;15,00;11,00;0,00;3,00
2021-06-20;3,00;0,00;75,00;18,00;3,00;0,00
2021-06-27;13,00;2,60;31,20;5,20;0,00;13,00
2021-07-04;3,00;3,00;60,00;39,00;0,00;10,00
2021-07-11;11,00;0,00;74,25;33,00;0,00;21,00
2021-07-18;22,00;2,75;46,75;24,75;0,00;7,00
2021-07-25;21,00;10,50;86,63;31,50;0,00;7,00
2021-08-01;14,00;8,40;126,00;22,40;0,00;0,00
2021-08-08;11,00;0,00;132,00;35,75;0,00;11,00
2021-08-15;4,00;0,00;112,00;52,00;0,00;0,00
2021-08-22;20,00;0,00;97,14;28,57;0,00;4,00
2021-08-29;22,00;0,00;121,00;24,75;0,00;0,00
2021-09-05;45,00;0,00;127,06;31,76;0,00;4,00
2021-09-12;4,00;12,00;188,00;28,00;0,00;7,00
2021-09-19;11,00;0,00;143,00;22,00;0,00;7,00
2021-09-26;0,00;0,00;58,00;9,00;1,00;11,00
2021-10-03;14,00;0,00;151,20;53,20;0,00;11,00
2021-10-10;3,00;3,00;165,00;72,00;0,00;3,00
2021-10-17;15,00;2,50;155,00;75,00;0,00;8,00
2021-10-24;5,00;0,00;122,50;47,50;0,00;10,00
2021-10-31;10,00;5,00;87,50;55,00;0,00;5,00
2021-11-07;10,00;2,50;97,50;57,50;5,00;3,00
2021-11-14;12,00;0,00;112,80;50,40;2,40;7,00
2021-11-21;15,00;3,00;120,00;54,00;6,00;10,00
2021-11-28;11,00;0,00;85,25;41,25;2,75;6,00
