Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;50,00;343,75;481,25;0,00;50,00;106,82;2,27;29,55;81,82;148,15;66,67;114,81;33,33;29,49;57,69;7,69;7,69;13,00;0,00;13,00;3,00;34,00;3,00;40,00;3,00;1,00;10,00;1,00;0,00;4,00;1,00;1,00;1,00;6,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-01-13;38,00;342,00;487,67;0,00;25,33;125,88;2,38;30,88;87,88;140,60;57,00;87,40;32,30;22,28;58,97;11,79;2,62;9,00;0,00;4,00;6,00;52,00;1,00;33,00;7,00;1,00;6,00;0,00;0,00;4,00;0,00;1,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;45,00;321,43;443,57;0,00;32,14;92,37;2,37;26,05;111,32;93,75;58,13;88,13;37,50;20,57;55,29;3,86;3,86;6,00;3,00;1,00;1,00;28,00;7,00;33,00;7,00;0,00;6,00;0,00;0,00;3,00;0,00;0,00;0,00;4,00;0,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-01-27;40,00;262,86;360,00;0,00;34,29;141,18;2,35;18,82;49,41;135,24;55,24;100,95;30,48;20,65;45,16;7,74;5,16;6,00;0,00;7,00;0,00;17,00;20,00;29,00;4,00;1,00;3,00;0,00;1,00;6,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;59,00;265,50;448,40;0,00;23,60;96,76;2,36;16,52;68,44;104,68;64,71;79,94;45,68;22,29;31,47;3,93;5,24;9,00;3,00;4,00;3,00;27,00;9,00;27,00;6,00;1,00;14,00;0,00;3,00;0,00;0,00;0,00;1,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;53,00;282,67;341,56;0,00;35,33;84,32;0,00;16,86;84,32;100,32;45,43;92,75;47,32;15,51;47,83;7,76;9,05;4,00;0,00;3,00;3,00;32,00;10,00;26,00;6,00;0,00;12,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;51,00;267,75;446,25;0,00;25,50;81,14;4,64;9,27;85,77;96,33;56,67;68,00;41,56;20,92;30,08;7,85;1,31;7,00;3,00;1,00;3,00;25,00;9,00;31,00;6,00;1,00;10,00;0,00;1,00;3,00;0,00;1,00;0,00;9,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2019-02-24;54,00;312,00;396,00;0,00;24,00;93,91;2,35;9,39;100,96;117,31;59,59;78,21;26,07;31,61;32,93;1,32;9,22;7,00;4,00;9,00;6,00;43,00;16,00;22,00;3,00;0,00;6,00;0,00;1,00;4,00;0,00;1,00;0,00;7,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;51,00;325,13;376,13;0,00;31,88;125,18;2,32;18,55;90,41;115,22;47,22;86,89;34,00;19,13;42,08;10,20;6,38;6,00;3,00;9,00;0,00;31,00;9,00;23,00;4,00;1,00;9,00;0,00;1,00;1,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00
2019-03-10;67,00;316,73;402,00;0,00;24,36;105,29;0,00;21,54;86,14;93,06;48,39;93,06;44,67;21,90;46,38;5,15;5,15;6,00;3,00;7,00;3,00;29,00;9,00;29,00;0,00;3,00;7,00;0,00;0,00;6,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
