Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;100,00;85,19;85,19;42,59;112,96;42,31;126,92;98,72;42,31;0,00;14,61;98,88;28,09;57,00;14,00;14,00;14,00;17,14;50,00;0,00;32,86;50,00;32,86;17,14;0,00;14,00;14,00;28,00;28,00;0,00;14,00;14,00;0,00;28,00;14,00;14,00;14,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;28,00;14,93;28,00;57,87;156,80;70,00;84,00;42,00;84,00;28,00;28,00;42,56;14,56;71,00;0,00;28,00;42,00;28,00;0,00;14,61;28,00;14,61;0,00;14,61;14,61;57,00;14,00;14,00;0,00;14,00;0,00;0,00;14,00;14,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;14,00;60,00;60,00;44,00;30,00;26,73;81,45;0,00;67,45;28,00;0,00;28,00;28,00;0,00;14,00;0,00;0,00;23,00;23,00;11,00;11,00;0,00;11,00;57,00;0,00;14,00;0,00;41,00;0,00;0,00;14,00;27,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;46,00;230,00;184,00;138,00;116,53;89,91;202,82;0,00;46,00;46,00;22,08;22,08;46,00;23,00;46,00;0,00;23,00;11,00;0,00;11,00;11,00;11,00;34,00;23,00;0,00;0,00;46,00;0,00;23,00;0,00;0,00;23,00;23,00;23,00;0,00;23,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;36,00;105,75;105,75;51,75;36,00;18,00;73,64;91,64;55,64;36,00;70,62;36,00;36,00;0,00;0,00;17,38;17,38;0,00;36,00;0,00;0,00;0,00;0,00;12,00;0,00;53,38;0,00;0,00;0,00;17,38;0,00;36,00;0,00;17,38;0,00;0,00;0,00;17,38;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;0,00;55,00;16,00;31,00;8,00;0,00;34,00;68,00;56,00;13,00;0,00;13,00;13,00;0,00;15,00;29,00;44,00;24,00;36,00;12,00;12,00;0,00;0,00;24,00;0,00;15,00;0,00;0,00;29,00;15,00;15,00;0,00;15,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;59,00;0,00;88,50;59,00;29,50;0,00;43,61;29,50;0,00;0,00;14,47;43,42;0,00;0,00;29,00;15,00;15,00;122,92;0,00;59,00;0,00;59,00;0,00;59,00;0,00;0,00;15,00;0,00;0,00;0,00;15,00;15,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00
2019-02-24;70,00;188,70;164,35;210,00;94,35;93,33;118,79;23,33;212,12;23,95;46,05;46,05;0,00;22,79;22,79;70,00;47,21;0,00;23,00;23,00;12,00;23,00;23,00;35,00;0,00;22,79;22,79;0,00;70,00;22,79;0,00;22,79;0,00;0,00;0,00;0,00;22,79;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;0,00;24,00;72,00;56,00;32,00;23,00;46,00;34,00;23,00;53,00;66,00;26,00;0,00;15,00;15,00;44,00;15,00;12,00;25,00;0,00;0,00;25,00;37,00;12,00;0,00;59,00;15,00;0,00;15,00;0,00;15,00;0,00;15,00;15,00;0,00;0,00;0,00;15,00;0,00;15,00;0,00;0,00;0,00;0,00
2019-03-10;71,00;57,92;186,84;0,00;28,03;55,79;27,89;27,89;27,89;27,73;14,42;0,00;0,00;28,00;14,00;43,00;14,00;36,00;12,00;0,00;0,00;12,00;24,00;0,00;0,00;14,00;0,00;0,00;14,00;0,00;14,00;14,00;0,00;0,00;0,00;0,00;28,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;24,00;96,00;141,00;0,00;24,00;24,00;74,18;24,00;24,00;24,00;0,00;48,00;48,00;70,40;0,00;0,00;24,00;12,00;0,00;0,00;12,00;0,00;12,00;36,00;0,00;24,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;24,00;0,00;0,00;0,00;0,00;0,00;0,00;24,00;0,00
2019-03-24;25,00;50,00;150,00;100,00;25,00;70,83;47,92;0,00;22,92;25,00;50,00;25,00;25,00;25,00;98,33;0,00;98,33;0,00;12,00;0,00;0,00;0,00;25,00;0,00;0,00;50,00;25,00;25,00;73,33;25,00;0,00;25,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;25,00;0,00;0,00;0,00
2019-03-31;14,00;26,25;80,50;40,25;54,25;42,00;98,00;14,00;42,00;26,92;26,92;14,00;14,00;28,00;0,00;0,00;43,00;14,00;14,00;0,00;14,00;0,00;0,00;40,83;0,00;0,00;14,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;30,00;30,00;15,00;45,00;45,00;30,00;60,00;0,00;45,65;14,44;14,44;0,00;0,00;15,00;0,00;15,00;15,00;0,00;14,40;0,00;0,00;14,40;0,00;14,40;0,00;0,00;30,00;0,00;15,00;15,00;0,00;0,00;30,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
