Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;55,00;55,00;38,50;71,50;110,00;55,00;55,00;495,00;38,50;0,00;36,67;165,00;110,00;295,63;17,19;37,81;147,81;17,84;0,00;17,84;37,16;36,18;17,37;144,74;36,18;17,96;17,96;17,96;17,96;0,00;0,00;138,39;0,00;27,50;82,50;0,00;250,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;37,00;117,17;141,83;80,17;123,33;37,00;52,86;179,71;37,00;18,50;37,00;203,50;18,50;322,91;0,00;16,82;107,64;109,52;37,00;17,76;17,76;17,76;0,00;37,00;0,00;0,00;17,94;0,00;0,00;0,00;37,00;37,00;0,00;37,00;37,00;0,00;296,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;30,00;190,00;190,00;60,00;160,00;30,00;70,00;570,00;70,00;60,00;60,00;350,00;60,00;474,00;0,00;0,00;252,00;30,00;30,00;0,00;30,00;30,00;0,00;152,50;0,00;0,00;0,00;30,00;0,00;15,00;15,00;15,00;0,00;0,00;0,00;0,00;30,00;0,00;15,00;15,00;0,00;0,00;0,00;0,00
2019-01-27;36,00;60,00;96,00;60,00;228,00;36,00;15,43;226,29;0,00;36,00;54,00;282,00;0,00;327,27;0,00;16,36;68,73;18,00;0,00;0,00;0,00;0,00;17,28;53,28;17,28;0,00;0,00;0,00;0,00;0,00;0,00;36,00;0,00;18,00;18,00;18,00;90,00;36,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;37,00;68,71;52,86;52,86;52,86;74,00;52,86;259,00;0,00;55,50;37,00;111,00;18,50;326,27;0,00;0,00;107,64;37,00;0,00;19,24;19,24;0,00;0,00;19,24;19,24;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18,50;0,00;0,00;18,50;0,00;17,90;17,90;0,00;0,00;0,00;0,00
2019-02-10;63,00;90,00;63,00;63,00;90,00;27,00;90,00;342,00;126,00;0,00;0,00;315,00;31,50;400,91;0,00;63,00;183,27;63,00;30,24;0,00;30,24;32,76;0,00;221,76;0,00;30,55;0,00;0,00;0,00;0,00;16,00;31,00;0,00;0,00;47,60;0,00;30,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;0,00;10,00;3,00;3,00;24,00;7,00;11,00;68,00;14,00;3,00;3,00;28,00;13,00;95,00;0,00;0,00;28,00;13,00;51,00;26,00;0,00;13,00;0,00;13,00;13,00;0,00;0,00;0,00;17,00;0,00;0,00;48,00;0,00;12,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;75,00;98,08;75,00;57,69;155,77;21,43;0,00;171,43;58,93;0,00;0,00;75,00;112,50;184,09;0,00;37,50;17,05;0,00;75,00;0,00;0,00;19,12;19,12;36,76;19,12;0,00;0,00;0,00;19,03;0,00;0,00;19,05;0,00;0,00;38,33;0,00;0,00;19,05;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;32,00;320,00;245,33;213,33;181,33;88,00;88,00;280,00;0,00;0,00;0,00;96,00;32,00;313,60;32,00;32,00;102,40;32,00;125,54;0,00;0,00;0,00;0,00;32,00;0,00;0,00;32,00;32,00;0,00;16,00;0,00;16,00;0,00;0,00;15,30;15,30;64,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00
2019-03-10;46,00;76,67;222,33;0,00;199,33;19,71;19,71;361,43;19,71;0,00;46,00;46,00;23,00;309,45;0,00;0,00;20,91;46,00;0,00;0,00;0,00;22,08;22,08;22,08;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;46,00;0,00;30,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00
