Semaine;London (GB);Paris (FR);Amsterdam (NL);Roma (IT);Lille (FR);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-04-14;74,00;160,87;16,09;76,47;0,00;22,20;24,00;26,00;16,00;20,00;8,00;20,00;19,00;3,00;7,00;22,00;4,00;11,00;7,00;7,00;8,00;6,00;13,00;3,00;2,00;5,00;6,00;1,00;4,00;1,00;2,00;1,00;1,00
2019-04-21;73,00;60,30;19,04;73,00;2,43;17,03;25,00;21,00;15,00;16,00;8,00;23,00;18,00;1,00;10,00;15,00;4,00;9,00;1,00;9,00;9,00;5,00;3,00;2,00;1,00;3,00;4,00;2,00;4,00;0,50;0,00;0,50;0,50
2019-04-28;69,00;57,77;20,86;61,61;1,23;24,64;24,00;23,00;15,00;19,00;8,00;23,00;18,00;1,00;9,00;17,00;5,00;11,00;4,00;11,00;8,00;6,00;6,00;1,00;2,00;5,00;3,00;1,00;4,00;0,00;1,00;0,50;0,00
2019-05-05;63,00;75,60;20,48;77,54;1,21;16,96;33,00;26,00;23,00;28,00;10,00;21,00;17,00;2,00;7,00;19,00;5,00;9,00;4,00;10,00;14,00;5,00;7,00;5,00;1,00;6,00;4,00;0,50;4,00;1,00;2,00;0,00;0,00
2019-05-12;76,00;76,00;19,40;198,58;1,23;17,16;23,00;16,00;18,00;15,00;5,00;21,00;16,00;1,00;8,00;16,00;5,00;8,00;6,00;11,00;8,00;3,00;5,00;4,00;0,50;4,00;3,00;1,00;3,00;1,00;3,00;0,50;1,00
2019-05-19;74,00;67,70;17,32;118,40;0,00;12,33;29,00;23,00;21,00;17,00;9,00;22,00;12,00;3,00;9,00;18,00;3,00;10,00;3,00;13,00;10,00;4,00;5,00;5,00;1,00;8,00;2,00;1,00;5,00;1,00;4,00;0,00;0,00
2019-05-26;63,00;72,45;15,75;60,58;1,21;16,96;23,00;22,00;20,00;15,00;9,00;20,00;14,00;4,00;8,00;18,00;2,00;10,00;3,00;10,00;10,00;7,00;6,00;4,00;2,00;8,00;4,00;1,00;3,00;0,50;4,00;0,00;0,50
2019-06-02;68,00;71,16;25,30;68,00;0,00;24,29;29,00;28,00;20,00;24,00;12,00;42,00;14,00;4,00;10,00;17,00;4,00;17,00;8,00;6,00;11,00;4,00;8,00;4,00;3,00;7,00;4,00;2,00;2,00;0,00;1,00;1,00;0,50
2019-06-09;68,00;71,16;25,30;77,71;1,21;17,00;27,00;29,00;17,00;17,00;13,00;27,00;23,00;4,00;9,00;21,00;2,00;11,00;7,00;11,00;10,00;9,00;9,00;3,00;0,50;6,00;3,00;2,00;6,00;1,00;1,00;0,00;0,00
2019-06-16;73,00;73,00;20,63;65,70;0,00;21,90;31,00;22,00;25,00;23,00;13,00;21,00;22,00;2,00;9,00;24,00;5,00;6,00;5,00;10,00;9,00;4,00;12,00;5,00;1,00;5,00;5,00;2,00;5,00;0,50;2,00;0,00;0,00
2019-06-23;88,00;76,80;17,60;61,11;0,00;22,00;34,00;20,00;26,00;28,00;11,00;23,00;22,00;2,00;9,00;26,00;6,00;9,00;6,00;18,00;10,00;3,00;7,00;5,00;1,00;5,00;6,00;2,00;2,00;0,50;2,00;0,50;0,50
2019-06-30;89,00;82,64;34,96;66,75;2,47;24,72;32,00;28,00;17,00;17,00;9,00;22,00;21,00;5,00;9,00;28,00;2,00;17,00;6,00;16,00;14,00;5,00;5,00;4,00;1,00;6,00;5,00;2,00;3,00;1,00;3,00;0,00;0,00
2019-07-07;84,00;77,66;22,19;76,59;2,47;22,24;35,00;30,00;22,00;21,00;12,00;29,00;18,00;5,00;9,00;20,00;2,00;13,00;9,00;8,00;10,00;6,00;5,00;4,00;0,50;8,00;7,00;2,00;6,00;2,00;2,00;0,50;1,00
2019-07-14;69,00;83,44;22,47;61,61;1,23;22,18;37,00;32,00;17,00;27,00;12,00;18,00;14,00;4,00;5,00;23,00;5,00;11,00;6,00;7,00;15,00;4,00;6,00;3,00;3,00;10,00;8,00;3,00;7,00;1,00;2,00;0,50;0,50
2019-07-21;76,00;95,00;26,92;76,00;2,45;24,52;39,00;31,00;20,00;21,00;11,00;27,00;22,00;4,00;7,00;21,00;5,00;18,00;8,00;13,00;13,00;6,00;12,00;5,00;1,00;6,00;6,00;1,00;4,00;0,00;1,00;0,00;1,00
2019-07-28;84,00;88,75;23,77;72,00;0,00;28,80;41,00;25,00;20,00;20,00;14,00;21,00;20,00;5,00;8,00;35,00;5,00;15,00;8,00;17,00;13,00;6,00;10,00;3,00;1,00;7,00;10,00;3,00;3,00;2,00;3,00;1,00;1,00
2019-08-04;86,00;97,15;33,44;81,09;2,46;36,86;36,00;33,00;22,00;22,00;15,00;25,00;30,00;4,00;9,00;25,00;4,00;13,00;7,00;10,00;15,00;3,00;13,00;10,00;1,00;6,00;6,00;2,00;6,00;2,00;6,00;1,00;1,00
2019-08-11;89,00;101,71;30,20;96,22;2,41;40,89;40,00;35,00;23,00;19,00;14,00;27,00;17,00;2,00;11,00;26,00;5,00;10,00;6,00;11,00;12,00;7,00;10,00;7,00;2,00;6,00;5,00;3,00;7,00;3,00;5,00;0,00;0,00
2019-08-18;80,00;86,40;30,40;77,58;1,21;36,36;37,00;27,00;19,00;20,00;17,00;22,00;27,00;5,00;9,00;28,00;7,00;11,00;6,00;11,00;9,00;5,00;12,00;6,00;3,00;7,00;7,00;3,00;5,00;1,00;3,00;2,00;0,00
2019-08-25;82,00;88,43;22,51;74,76;0,00;19,29;35,00;25,00;23,00;23,00;14,00;25,00;22,00;5,00;10,00;21,00;3,00;10,00;2,00;14,00;14,00;3,00;7,00;4,00;2,00;6,00;3,00;2,00;3,00;2,00;4,00;1,00;0,50
2019-09-01;71,00;56,80;18,93;66,10;1,22;22,03;40,00;30,00;20,00;30,00;9,00;23,00;22,00;4,00;10,00;27,00;3,00;11,00;6,00;13,00;10,00;8,00;7,00;3,00;2,00;7,00;5,00;1,00;4,00;0,50;1,00;0,50;0,00
2019-09-08;88,00;88,00;25,60;68,44;1,22;22,00;34,00;25,00;22,00;27,00;13,00;23,00;21,00;4,00;9,00;25,00;6,00;12,00;4,00;11,00;8,00;5,00;12,00;8,00;2,00;8,00;5,00;2,00;2,00;0,50;1,00;0,00;0,50
2019-09-15;82,00;86,73;23,65;62,71;2,41;21,71;38,00;24,00;24,00;22,00;9,00;22,00;18,00;5,00;5,00;28,00;5,00;10,00;3,00;17,00;9,00;5,00;6,00;4,00;0,00;8,00;5,00;2,00;4,00;1,00;1,00;0,00;0,00
2019-09-22;82,00;80,39;28,94;82,00;1,24;17,39;28,00;28,00;25,00;22,00;11,00;16,00;26,00;5,00;5,00;21,00;2,00;12,00;4,00;19,00;9,00;5,00;8,00;5,00;2,00;7,00;3,00;3,00;3,00;1,00;2,00;0,00;1,00
2019-09-29;93,00;93,00;30,47;80,76;1,22;12,24;34,00;26,00;19,00;27,00;11,00;27,00;24,00;5,00;6,00;27,00;4,00;14,00;3,00;9,00;12,00;5,00;8,00;4,00;0,00;8,00;3,00;2,00;2,00;0,00;1,00;0,00;0,00
2019-10-06;85,00;85,00;24,06;70,43;2,43;17,00;33,00;24,00;22,00;22,00;9,00;23,00;28,00;1,00;7,00;21,00;3,00;9,00;4,00;11,00;11,00;4,00;9,00;4,00;0,50;8,00;5,00;1,00;3,00;0,50;1,00;0,00;0,00
2019-10-13;83,00;67,04;22,35;75,68;0,00;21,97;28,00;27,00;23,00;22,00;7,00;23,00;19,00;1,00;8,00;19,00;3,00;9,00;4,00;8,00;15,00;6,00;8,00;4,00;2,00;7,00;5,00;2,00;4,00;0,50;1,00;0,00;0,50
2019-10-20;85,00;83,40;28,87;63,14;2,43;19,43;46,00;27,00;14,00;18,00;10,00;18,00;24,00;4,00;6,00;23,00;4,00;10,00;4,00;9,00;5,00;3,00;9,00;3,00;1,00;7,00;5,00;2,00;1,00;0,50;0,50;0,00;0,00
2019-10-27;86,00;93,96;19,11;68,80;1,23;24,57;36,00;28,00;20,00;13,00;13,00;20,00;25,00;4,00;4,00;18,00;4,00;7,00;3,00;10,00;9,00;3,00;11,00;3,00;1,00;4,00;6,00;1,00;4,00;0,50;1,00;0,50;0,00
2019-11-03;92,00;66,62;28,55;72,63;1,21;21,79;37,00;41,00;23,00;18,00;12,00;23,00;19,00;2,00;5,00;19,00;3,00;10,00;3,00;9,00;7,00;4,00;6,00;6,00;1,00;6,00;2,00;2,00;4,00;1,00;2,00;0,50;0,00
2019-11-10;79,00;77,42;18,96;71,82;2,39;21,55;31,00;24,00;24,00;14,00;6,00;69,00;21,00;6,00;5,00;19,00;3,00;8,00;4,00;10,00;3,00;4,00;6,00;5,00;0,50;5,00;1,00;2,00;3,00;0,00;0,50;0,00;0,00
2019-11-17;81,00;79,41;25,41;76,09;1,23;34,36;33,00;26,00;20,00;21,00;13,00;28,00;26,00;4,00;3,00;16,00;6,00;9,00;5,00;8,00;6,00;3,00;6,00;4,00;1,00;5,00;6,00;2,00;1,00;1,00;1,00;0,00;0,00
2019-11-24;84,00;90,34;23,77;64,24;1,24;27,18;35,00;20,00;24,00;13,00;11,00;13,00;23,00;6,00;6,00;12,00;3,00;6,00;3,00;9,00;6,00;11,00;8,00;5,00;1,00;5,00;6,00;3,00;2,00;1,00;1,00;0,00;0,00
2019-12-01;86,00;84,41;22,30;78,63;1,23;29,49;33,00;27,00;19,00;20,00;7,00;16,00;24,00;5,00;7,00;19,00;3,00;15,00;6,00;6,00;5,00;2,00;11,00;5,00;0,00;7,00;4,00;2,00;3,00;0,50;1,00;0,50;0,50
2019-12-08;75,00;82,98;22,34;62,90;1,21;16,94;24,00;24,00;25,00;17,00;10,00;11,00;22,00;4,00;3,00;20,00;2,00;5,00;1,00;6,00;9,00;3,00;5,00;5,00;1,00;4,00;2,00;2,00;2,00;1,00;2,00;0,50;0,00
2019-12-15;69,00;64,19;16,05;54,21;0,00;19,71;23,00;15,00;15,00;21,00;8,00;15,00;14,00;5,00;8,00;16,00;3,00;10,00;2,00;7,00;4,00;2,00;7,00;4,00;1,00;5,00;2,00;1,00;2,00;0,50;2,00;0,00;0,00
2019-12-22;73,00;60,30;20,63;53,53;0,00;19,47;26,00;23,00;14,00;19,00;11,00;17,00;21,00;4,00;7,00;13,00;3,00;5,00;6,00;5,00;10,00;3,00;9,00;3,00;0,50;4,00;5,00;0,50;4,00;0,50;2,00;0,00;0,00
2019-12-29;88,00;78,57;22,00;63,56;0,00;19,56;26,00;21,00;19,00;21,00;10,00;15,00;34,00;7,00;6,00;23,00;2,00;8,00;5,00;9,00;5,00;5,00;7,00;4,00;1,00;3,00;3,00;1,00;1,00;0,50;0,50;0,00;0,00
2020-01-05;93,00;78,57;25,66;78,32;0,00;19,58;30,00;27,00;18,00;22,00;12,00;23,00;26,00;3,00;6,00;17,00;5,00;8,00;5,00;7,00;8,00;5,00;7,00;6,00;1,00;2,00;5,00;0,50;2,00;1,00;0,00;0,00;0,50
2020-01-12;88,00;92,80;25,60;85,56;1,22;19,56;35,00;25,00;19,00;18,00;11,00;23,00;29,00;3,00;9,00;23,00;2,00;6,00;5,00;8,00;2,00;7,00;11,00;7,00;0,50;5,00;5,00;2,00;2,00;0,50;3,00;0,00;0,00
2020-01-19;79,00;74,26;25,28;76,53;1,23;19,75;22,00;24,00;19,00;26,00;9,00;21,00;24,00;4,00;7,00;26,00;5,00;11,00;5,00;8,00;5,00;4,00;7,00;5,00;1,00;3,00;5,00;0,50;4,00;0,00;0,50;0,00;0,00
2020-01-26;76,00;68,08;26,92;85,81;1,23;19,61;23,00;24,00;26,00;23,00;13,00;22,00;18,00;3,00;8,00;18,00;5,00;7,00;4,00;10,00;12,00;6,00;6,00;5,00;1,00;4,00;4,00;1,00;3,00;1,00;2,00;0,50;0,00
2020-02-02;86,00;76,44;23,89;78,63;1,23;19,66;30,00;21,00;18,00;30,00;13,00;21,00;21,00;4,00;6,00;19,00;3,00;9,00;4,00;11,00;10,00;3,00;7,00;4,00;1,00;3,00;2,00;1,00;5,00;1,00;1,00;0,00;0,00
2020-02-09;93,00;81,78;24,05;66,08;0,00;17,13;26,00;22,00;16,00;19,00;12,00;22,00;21,00;3,00;10,00;21,00;2,00;9,00;3,00;9,00;6,00;5,00;7,00;5,00;2,00;7,00;2,00;2,00;1,00;0,00;2,00;0,50;0,50
2020-02-16;69,00;86,65;20,86;76,39;2,46;19,71;28,00;26,00;21,00;18,00;10,00;23,00;20,00;3,00;8,00;18,00;3,00;8,00;4,00;7,00;6,00;3,00;8,00;4,00;0,50;3,00;6,00;1,00;3,00;1,00;0,00;0,00;0,50
2020-02-23;56,00;62,40;20,80;56,00;1,22;21,91;22,00;24,00;27,00;20,00;9,00;17,00;14,00;1,00;4,00;18,00;2,00;7,00;3,00;7,00;7,00;5,00;8,00;2,00;2,00;4,00;3,00;1,00;2,00;0,50;2,00;0,00;0,50
2020-03-01;56,00;60,80;17,60;48,70;1,22;17,04;22,00;22,00;15,00;15,00;7,00;13,00;16,00;3,00;3,00;15,00;5,00;6,00;1,00;10,00;3,00;4,00;7,00;2,00;2,00;2,00;2,00;0,50;2,00;0,00;0,50;0,50;0,00
2020-03-08;58,00;54,78;16,11;36,25;0,00;12,08;19,00;21,00;20,00;12,00;5,00;11,00;10,00;1,00;5,00;8,00;3,00;6,00;2,00;7,00;3,00;1,00;2,00;4,00;1,00;6,00;4,00;0,00;2,00;0,00;1,00;0,50;0,00
2020-03-15;37,00;25,74;11,26;24,67;1,23;4,93;5,00;8,00;8,00;7,00;1,00;12,00;4,00;2,00;2,00;11,00;1,00;12,00;2,00;4,00;2,00;2,00;2,00;3,00;2,00;5,00;1,00;1,00;2,00;0,00;1,00;0,00;0,00
2020-03-22;20,00;21,67;3,33;30,00;1,25;5,00;4,00;5,00;6,00;5,00;1,00;8,00;4,00;0,50;3,00;4,00;1,00;3,00;1,00;3,00;5,00;0,50;1,00;2,00;0,00;3,00;0,50;0,00;0,00;1,00;0,50;0,00;0,00
2020-03-29;22,00;18,86;1,57;22,00;1,22;2,44;6,00;4,00;4,00;3,00;1,00;5,00;4,00;0,50;1,00;3,00;1,00;2,00;2,00;3,00;4,00;1,00;1,00;1,00;1,00;1,00;1,00;0,50;1,00;0,50;1,00;0,00;0,00
2020-04-05;14,00;21,78;3,11;28,00;1,17;2,33;10,00;6,00;3,00;7,00;1,00;10,00;4,00;0,50;1,00;4,00;0,00;5,00;1,00;2,00;5,00;0,00;0,50;2,00;0,00;1,00;1,00;0,50;0,50;0,50;0,50;0,00;0,00
2020-04-12;15,00;23,33;3,33;22,50;1,25;2,50;6,00;4,00;7,00;5,00;1,00;6,00;7,00;0,50;3,00;5,00;1,00;3,00;1,00;1,00;1,00;1,00;0,50;0,00;1,00;1,00;1,00;0,50;0,50;0,00;1,00;0,00;0,00
2020-04-19;16,00;17,60;4,80;21,33;0,00;2,67;5,00;5,00;5,00;5,00;1,00;6,00;3,00;0,00;1,00;7,00;0,50;1,00;1,00;2,00;2,00;0,50;0,50;0,50;0,50;1,00;1,00;0,00;0,50;0,00;1,00;0,00;0,00
2020-04-26;14,00;24,89;1,56;18,67;0,00;2,33;3,00;7,00;7,00;7,00;1,00;7,00;3,00;0,50;1,00;2,00;1,00;2,00;1,00;3,00;3,00;0,50;1,00;1,00;0,50;1,00;0,00;1,00;0,50;0,50;1,00;0,50;0,00
2020-05-03;14,00;15,56;3,11;25,67;0,00;2,33;9,00;5,00;5,00;6,00;0,50;5,00;2,00;0,50;2,00;4,00;1,00;4,00;1,00;1,00;4,00;1,00;0,50;0,50;0,00;1,00;1,00;0,50;0,50;0,00;0,50;0,00;0,00
2020-05-10;19,00;19,00;3,17;23,75;0,00;2,38;5,00;5,00;4,00;4,00;2,00;4,00;5,00;1,00;3,00;3,00;1,00;4,00;0,00;3,00;5,00;1,00;1,00;0,50;0,50;0,50;1,00;0,50;1,00;0,50;0,00;0,00;0,00
2020-05-17;15,00;19,50;3,00;20,00;0,00;2,50;10,00;5,00;5,00;5,00;2,00;3,00;5,00;0,00;2,00;5,00;0,50;5,00;0,50;1,00;3,00;0,50;2,00;2,00;0,00;1,00;1,00;0,50;1,00;0,00;0,00;0,00;0,00
2020-05-24;15,00;18,33;3,33;22,50;0,00;5,00;3,00;4,00;3,00;4,00;1,00;6,00;4,00;0,50;2,00;3,00;1,00;4,00;0,50;2,00;4,00;2,00;0,50;2,00;0,00;2,00;2,00;1,00;0,50;0,00;1,00;0,00;0,00
2020-05-31;17,00;20,40;6,80;24,29;1,21;4,86;3,00;6,00;4,00;7,00;2,00;4,00;4,00;1,00;1,00;6,00;0,50;2,00;1,00;1,00;1,00;1,00;1,00;1,00;0,50;0,50;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-07;19,00;19,00;4,75;26,13;0,00;4,75;3,00;5,00;3,00;8,00;0,50;6,00;3,00;0,50;5,00;3,00;1,00;4,00;1,00;2,00;2,00;0,50;2,00;1,00;0,00;2,00;2,00;1,00;0,50;0,50;0,50;0,00;0,00
2020-06-14;18,00;24,55;3,27;25,71;0,00;5,14;10,00;5,00;6,00;7,00;3,00;6,00;5,00;0,50;3,00;6,00;2,00;3,00;1,00;5,00;3,00;1,00;1,00;3,00;0,50;1,00;2,00;1,00;0,50;0,00;1,00;0,50;0,00
2020-06-21;16,00;22,40;4,80;16,00;0,00;6,86;8,00;9,00;6,00;7,00;4,00;5,00;8,00;1,00;3,00;3,00;1,00;4,00;2,00;2,00;4,00;1,00;1,00;2,00;2,00;2,00;2,00;0,50;2,00;0,50;0,50;0,00;1,00
2020-06-28;24,00;24,00;6,40;19,20;1,20;7,20;5,00;8,00;6,00;7,00;4,00;6,00;6,00;2,00;5,00;8,00;3,00;4,00;2,00;2,00;2,00;2,00;3,00;3,00;0,50;2,00;1,00;1,00;0,50;0,00;2,00;0,50;0,00
2020-07-05;16,00;27,20;6,40;16,00;0,00;5,33;6,00;4,00;5,00;5,00;2,00;6,00;10,00;1,00;2,00;3,00;0,50;4,00;1,00;3,00;4,00;3,00;1,00;1,00;0,00;1,00;1,00;1,00;0,50;0,50;0,50;0,50;0,00
2020-07-12;18,00;25,50;9,00;18,00;0,00;6,75;6,00;7,00;10,00;9,00;3,00;8,00;5,00;2,00;4,00;3,00;2,00;4,00;4,00;3,00;2,00;2,00;2,00;2,00;0,00;2,00;1,00;1,00;37,00;1,00;2,00;0,50;1,00
2020-07-19;22,00;25,14;7,86;22,00;1,22;4,89;10,00;6,00;6,00;7,00;3,00;6,00;8,00;1,00;4,00;9,00;1,00;5,00;5,00;1,00;3,00;0,00;2,00;3,00;1,00;3,00;0,50;1,00;15,00;0,50;1,00;0,00;0,00
2020-07-26;22,00;26,71;7,86;19,56;0,00;7,33;5,00;6,00;7,00;7,00;3,00;12,00;7,00;0,50;3,00;5,00;4,00;6,00;2,00;3,00;2,00;2,00;3,00;2,00;0,50;5,00;1,00;1,00;4,00;1,00;1,00;0,50;0,50
2020-08-02;24,00;32,00;8,00;21,60;1,20;4,80;5,00;7,00;8,00;7,00;1,00;7,00;10,00;1,00;4,00;7,00;2,00;8,00;6,00;3,00;5,00;2,00;5,00;2,00;0,00;3,00;3,00;2,00;2,00;0,00;0,50;0,50;0,00
2020-08-09;16,00;35,20;8,00;21,33;1,33;13,33;12,00;9,00;6,00;7,00;2,00;9,00;7,00;3,00;4,00;7,00;2,00;6,00;2,00;5,00;6,00;1,00;4,00;2,00;0,50;5,00;3,00;3,00;2,00;0,50;1,00;0,00;0,50
2020-08-16;22,00;36,14;4,71;14,67;1,22;12,22;7,00;5,00;6,00;8,00;1,00;10,00;10,00;3,00;2,00;8,00;2,00;6,00;5,00;4,00;4,00;1,00;5,00;0,50;2,00;2,00;7,00;0,00;3,00;0,00;2,00;0,00;0,00
2020-08-23;21,00;45,23;8,08;21,00;1,17;7,00;7,00;7,00;7,00;8,00;3,00;3,00;8,00;2,00;3,00;6,00;1,00;4,00;2,00;3,00;4,00;1,00;4,00;0,50;0,00;3,00;2,00;1,00;1,00;0,00;2,00;0,00;1,00
2020-08-30;20,00;30,77;9,23;17,50;1,25;5,00;7,00;7,00;8,00;8,00;1,00;7,00;10,00;2,00;4,00;11,00;1,00;9,00;3,00;3,00;5,00;1,00;2,00;2,00;0,50;3,00;1,00;3,00;2,00;0,00;1,00;0,00;0,50
2020-09-06;17,00;27,82;6,18;21,86;2,43;9,71;10,00;7,00;4,00;6,00;3,00;5,00;4,00;2,00;2,00;3,00;2,00;4,00;5,00;2,00;5,00;1,00;3,00;0,00;1,00;3,00;2,00;1,00;0,50;1,00;0,50;0,50;0,00
2020-09-13;20,00;29,23;4,62;105,00;1,25;7,50;5,00;5,00;8,00;7,00;2,00;5,00;5,00;1,00;2,00;10,00;2,00;3,00;3,00;3,00;5,00;1,00;4,00;0,00;0,00;4,00;3,00;0,00;0,50;0,00;1,00;0,00;0,00
2020-09-20;21,00;35,54;4,85;51,33;1,17;7,00;6,00;10,00;7,00;11,00;1,00;8,00;8,00;2,00;1,00;4,00;1,00;4,00;1,00;3,00;5,00;0,50;3,00;3,00;0,50;2,00;2,00;1,00;2,00;0,00;0,50;0,50;0,00
2020-09-27;21,00;24,23;9,69;21,00;1,17;7,00;6,00;9,00;9,00;12,00;0,50;7,00;6,00;1,00;1,00;8,00;2,00;3,00;2,00;5,00;3,00;1,00;2,00;2,00;0,50;3,00;2,00;2,00;2,00;0,00;0,00;0,00;0,00
2020-10-04;17,00;37,09;10,82;19,43;1,21;7,29;8,00;6,00;4,00;7,00;0,50;12,00;4,00;0,50;3,00;6,00;1,00;5,00;4,00;4,00;5,00;2,00;5,00;3,00;0,00;3,00;1,00;0,00;0,50;0,00;0,00;0,50;0,00
2020-10-11;18,00;27,82;8,18;18,00;0,00;7,71;9,00;6,00;5,00;9,00;1,00;6,00;5,00;1,00;2,00;7,00;0,50;3,00;0,50;3,00;2,00;1,00;3,00;2,00;1,00;2,00;2,00;0,00;0,50;1,00;0,00;0,00;1,00
2020-10-18;18,00;21,27;6,55;23,14;1,29;2,57;5,00;7,00;6,00;8,00;1,00;7,00;3,00;0,50;3,00;8,00;1,00;1,00;1,00;2,00;4,00;1,00;3,00;1,00;0,50;1,00;0,50;0,50;0,00;0,00;0,50;0,50;0,00
2020-10-25;17,00;21,64;1,55;17,00;0,00;2,43;5,00;9,00;6,00;11,00;0,50;4,00;5,00;1,00;2,00;6,00;1,00;3,00;2,00;1,00;4,00;0,50;0,00;1,00;0,00;1,00;2,00;1,00;1,00;0,00;1,00;0,00;0,00
2020-11-01;15,00;31,50;3,00;20,00;0,00;5,00;3,00;10,00;7,00;6,00;2,00;4,00;34,00;1,00;1,00;2,00;1,00;4,00;0,00;3,00;3,00;2,00;1,00;2,00;0,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
