Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-01-06;49,00;25,24;7,42;26,73;5,94;19,00;8,00;18,00;1,00;4,00;4,00;5,00;3,00;3,00;1,00;1,00;1,00;1,00;0,50;0,50;1,00
2019-01-13;47,00;22,03;7,34;26,44;7,34;18,00;7,00;21,00;1,00;4,00;4,00;4,00;3,00;4,00;1,00;1,00;1,00;1,00;0,50;0,50;1,00
2019-01-20;46,00;25,23;7,42;26,71;7,42;20,00;7,00;19,00;1,00;3,00;3,00;5,00;2,00;4,00;1,00;1,00;2,00;1,00;0,50;0,50;1,00
2019-01-27;37,00;22,77;8,54;22,77;5,69;16,00;8,00;21,00;2,00;4,00;4,00;5,00;3,00;3,00;1,00;1,00;2,00;1,00;0,50;0,50;1,00
2019-02-03;37,00;26,64;10,36;25,16;7,40;18,00;9,00;22,00;2,00;3,00;4,00;5,00;3,00;4,00;1,00;1,00;2,00;1,00;0,50;1,00;1,00
2019-02-10;36,00;27,36;10,08;30,24;8,64;20,00;9,00;22,00;2,00;4,00;6,00;6,00;4,00;4,00;1,00;2,00;3,00;2,00;0,50;1,00;1,00
2019-02-17;37,00;34,04;13,32;32,56;10,36;23,00;10,00;21,00;2,00;5,00;6,00;5,00;5,00;5,00;1,00;2,00;3,00;2,00;1,00;1,00;2,00
2019-02-24;39,00;31,78;11,56;28,89;10,11;22,00;9,00;22,00;2,00;5,00;6,00;5,00;4,00;6,00;1,00;2,00;3,00;3,00;1,00;1,00;1,00
2019-03-03;37,00;29,60;11,84;28,12;10,36;21,00;10,00;23,00;1,00;5,00;5,00;5,00;4,00;4,00;2,00;1,00;2,00;2,00;0,50;1,00;1,00
2019-03-10;42,00;26,07;10,14;26,07;10,14;22,00;10,00;23,00;2,00;4,00;4,00;5,00;5,00;5,00;1,00;2,00;2,00;2,00;1,00;1,00;1,00
2019-03-17;36,00;30,24;11,52;28,80;8,64;20,00;10,00;22,00;2,00;5,00;6,00;5,00;5,00;6,00;1,00;2,00;3,00;2,00;0,50;1,00;1,00
2019-03-24;42,00;28,97;14,48;26,07;10,14;22,00;10,00;23,00;2,00;5,00;6,00;6,00;5,00;7,00;1,00;2,00;3,00;1,00;0,50;0,50;1,00
2019-03-31;55,00;36,18;15,92;30,39;11,58;24,00;11,00;23,00;2,00;6,00;5,00;7,00;5,00;6,00;2,00;2,00;3,00;3,00;0,50;1,00;2,00
2019-04-07;60,00;33,66;20,49;32,20;14,63;30,00;12,00;27,00;2,00;7,00;6,00;9,00;7,00;6,00;2,00;3,00;3,00;3,00;1,00;1,00;2,00
2019-04-14;68,00;40,51;24,60;40,51;20,26;31,00;12,00;30,00;3,00;7,00;7,00;8,00;8,00;8,00;2,00;4,00;4,00;5,00;1,00;1,00;2,00
2019-04-21;65,00;41,89;21,67;36,11;18,78;32,00;14,00;31,00;2,00;7,00;6,00;10,00;7,00;9,00;2,00;3,00;4,00;6,00;1,00;1,00;2,00
2019-04-28;62,00;41,33;22,14;36,90;16,24;28,00;14,00;27,00;2,00;7,00;7,00;10,00;8,00;9,00;2,00;3,00;4,00;4,00;1,00;1,00;1,00
2019-05-05;59,00;36,88;17,70;29,50;13,28;26,00;13,00;29,00;1,00;6,00;6,00;9,00;6,00;7,00;2,00;2,00;3,00;3,00;1,00;0,50;1,00
2019-05-12;61,00;36,31;15,98;29,05;14,52;28,00;16,00;28,00;2,00;7,00;6,00;11,00;5,00;6,00;2,00;2,00;3,00;3,00;0,50;1,00;1,00
2019-05-19;59,00;36,88;20,65;32,45;20,65;27,00;16,00;27,00;2,00;7,00;5,00;10,00;7,00;8,00;2,00;2,00;4,00;4,00;1,00;1,00;1,00
2019-05-26;62,00;39,86;28,05;36,90;26,57;33,00;13,00;31,00;2,00;9,00;7,00;12,00;11,00;10,00;3,00;3,00;6,00;5,00;1,00;1,00;2,00
2019-06-02;68,00;36,17;24,60;30,38;23,15;29,00;13,00;27,00;3,00;8,00;6,00;12,00;8,00;10,00;2,00;2,00;3,00;5,00;1,00;1,00;2,00
2019-06-09;71,00;40,57;17,39;31,88;23,18;36,00;14,00;30,00;2,00;9,00;6,00;11,00;7,00;10,00;3,00;2,00;4,00;6,00;1,00;1,00;2,00
2019-06-16;78,00;39,74;20,60;33,85;26,49;34,00;15,00;30,00;2,00;11,00;7,00;13,00;9,00;12,00;3,00;3,00;4,00;4,00;1,00;1,00;2,00
2019-06-23;79,00;42,43;21,94;35,11;26,33;36,00;18,00;32,00;4,00;12,00;11,00;12,00;11,00;12,00;4,00;3,00;5,00;5,00;1,00;1,00;2,00
2019-06-30;78,00;47,67;21,67;39,00;30,33;38,00;16,00;35,00;3,00;15,00;8,00;14,00;11,00;12,00;4,00;4,00;4,00;5,00;1,00;2,00;2,00
2019-07-07;78,00;52,00;24,56;40,44;37,56;44,00;18,00;39,00;3,00;23,00;8,00;16,00;13,00;14,00;5,00;4,00;6,00;7,00;1,00;2,00;3,00
2019-07-14;80,00;58,18;30,55;43,64;40,73;54,00;21,00;37,00;3,00;22,00;10,00;17,00;14,00;17,00;6,00;5,00;7,00;7,00;1,00;3,00;3,00
2019-07-21;85,00;71,81;36,64;46,90;45,43;57,00;20,00;44,00;4,00;21,00;12,00;16,00;16,00;18,00;6,00;6,00;6,00;8,00;1,00;2,00;3,00
2019-07-28;88,00;76,27;35,20;51,33;49,87;59,00;22,00;45,00;3,00;25,00;10,00;19,00;19,00;17,00;5,00;7,00;7,00;8,00;1,00;3,00;3,00
2019-08-04;96,00;93,09;40,73;59,64;59,64;65,00;30,00;48,00;4,00;28,00;10,00;20,00;20,00;23,00;7,00;7,00;8,00;11,00;1,00;2,00;3,00
2019-08-11;100,00;105,80;44,93;59,42;62,32;69,00;28,00;50,00;4,00;27,00;8,00;21,00;19,00;25,00;8,00;7,00;8,00;13,00;1,00;3,00;4,00
2019-08-18;87,00;145,00;33,35;46,40;46,40;59,00;23,00;44,00;5,00;21,00;11,00;20,00;17,00;17,00;7,00;6,00;6,00;11,00;1,00;3,00;3,00
2019-08-25;75,00;73,56;25,96;40,38;28,85;43,00;17,00;33,00;3,00;14,00;8,00;15,00;10,00;12,00;4,00;4,00;4,00;6,00;1,00;2,00;2,00
2019-09-01;78,00;44,78;20,22;36,11;21,67;35,00;14,00;33,00;2,00;9,00;5,00;14,00;6,00;9,00;2,00;3,00;3,00;4,00;0,50;1,00;2,00
2019-09-08;71,00;37,67;17,39;33,33;17,39;29,00;14,00;29,00;2,00;7,00;5,00;13,00;8,00;8,00;2,00;2,00;3,00;5,00;0,50;1,00;2,00
2019-09-15;67,00;37,87;16,02;33,50;14,57;27,00;11,00;30,00;2,00;5,00;5,00;11,00;5,00;6,00;2,00;3,00;3,00;4,00;1,00;1,00;1,00
2019-09-22;64,00;33,45;11,64;33,45;10,18;24,00;12,00;26,00;1,00;4,00;4,00;10,00;4,00;6,00;1,00;2,00;2,00;3,00;0,50;0,50;1,00
2019-09-29;60,00;32,20;8,78;29,27;8,78;20,00;10,00;24,00;1,00;3,00;4,00;7,00;4,00;5,00;1,00;2,00;2,00;2,00;0,50;0,50;1,00
2019-10-06;58,00;30,45;8,70;29,00;7,25;22,00;8,00;24,00;1,00;3,00;4,00;6,00;3,00;4,00;1,00;1,00;2,00;2,00;1,00;0,50;1,00
