Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;35,00;420,00;105,00;35,00;17,50;21,00;17,00;16,00;6,00;8,00;4,00;4,00;3,00
2019-01-13;33,00;363,00;99,00;33,00;33,00;25,00;28,00;14,00;11,00;4,00;9,00;8,00;4,00
2019-01-20;29,00;275,50;72,50;14,50;29,00;23,00;17,00;15,00;7,00;7,00;6,00;5,00;3,00
2019-01-27;21,00;220,50;52,50;21,00;21,00;32,00;15,00;5,00;6,00;12,00;5,00;5,00;0,00
2019-02-03;17,00;391,00;68,00;17,00;34,00;29,00;14,00;4,00;8,00;14,00;5,00;4,00;2,00
2019-02-10;27,00;310,50;54,00;27,00;27,00;30,00;16,00;4,00;10,00;17,00;11,00;10,00;1,00
2019-02-17;25,00;262,50;50,00;25,00;25,00;32,00;26,00;4,00;10,00;8,00;7,00;8,00;2,00
2019-02-24;28,00;322,00;70,00;28,00;28,00;30,00;17,00;2,00;11,00;11,00;7,00;8,00;4,00
2019-03-03;30,00;390,00;75,00;30,00;30,00;24,00;25,00;4,00;9,00;13,00;6,00;9,00;2,00
2019-03-10;23,00;276,00;46,00;23,00;23,00;28,00;17,00;3,00;11,00;11,00;9,00;10,00;2,00
2019-03-17;27,00;351,00;54,00;13,50;13,50;24,00;17,00;5,00;4,00;16,00;4,00;2,00;2,00
2019-03-24;35,00;291,67;58,33;23,33;23,33;37,00;21,00;6,00;9,00;10,00;6,00;17,00;4,00
2019-03-31;36,00;300,00;72,00;12,00;12,00;41,00;23,00;15,00;16,00;15,00;11,00;14,00;9,00
2019-04-07;46,00;444,67;107,33;30,67;30,67;32,00;27,00;12,00;9,00;13,00;2,00;13,00;4,00
2019-04-14;34,00;1700,00;119,00;51,00;34,00;35,00;32,00;18,00;11,00;14,00;10,00;9,00;7,00
2019-04-21;40,00;333,33;66,67;26,67;26,67;40,00;28,00;9,00;10,00;12,00;10,00;10,00;2,00
2019-04-28;34,00;374,00;68,00;17,00;34,00;23,00;18,00;20,00;10,00;5,00;10,00;9,00;6,00
2019-05-05;44,00;322,67;58,67;14,67;14,67;32,00;28,00;19,00;15,00;15,00;4,00;14,00;7,00
2019-05-12;48,00;352,00;96,00;16,00;16,00;36,00;21,00;10,00;6,00;11,00;7,00;8,00;1,00
2019-05-19;45,00;345,00;75,00;30,00;30,00;24,00;27,00;26,00;8,00;8,00;12,00;10,00;4,00
2019-05-26;41,00;314,33;82,00;27,33;27,33;33,00;24,00;14,00;8,00;7,00;8,00;14,00;10,00
2019-06-02;39,00;299,00;65,00;13,00;26,00;42,00;25,00;19,00;10,00;8,00;9,00;8,00;10,00
2019-06-09;49,00;343,00;98,00;32,67;32,67;50,00;29,00;22,00;9,00;6,00;8,00;13,00;5,00
2019-06-16;57,00;299,25;85,50;28,50;28,50;39,00;21,00;14,00;14,00;12,00;6,00;18,00;2,00
2019-06-23;50,00;275,00;75,00;25,00;37,50;30,00;27,00;27,00;16,00;11,00;8,00;12,00;5,00
2019-06-30;49,00;318,50;85,75;36,75;24,50;52,00;38,00;20,00;18,00;18,00;16,00;14,00;7,00
2019-07-07;58,00;377,00;101,50;43,50;43,50;39,00;44,00;24,00;10,00;17,00;3,00;21,00;7,00
2019-07-14;81,00;391,50;108,00;40,50;40,50;47,00;35,00;13,00;17,00;27,00;9,00;18,00;11,00
2019-07-21;62,00;418,50;93,00;46,50;31,00;51,00;37,00;25,00;9,00;19,00;8,00;13,00;7,00
2019-07-28;63,00;504,00;126,00;31,50;47,25;50,00;36,00;21,00;12,00;17,00;11,00;20,00;8,00
2019-08-04;56,00;406,00;98,00;42,00;42,00;49,00;37,00;27,00;13,00;15,00;9,00;11,00;9,00
2019-08-11;54,00;351,00;94,50;27,00;40,50;45,00;42,00;14,00;9,00;19,00;16,00;11,00;7,00
2019-08-18;48,00;384,00;112,00;32,00;32,00;41,00;20,00;21,00;9,00;13,00;6,00;10,00;5,00
2019-08-25;44,00;337,33;102,67;14,67;44,00;44,00;27,00;16,00;12,00;9,00;8,00;11,00;7,00
2019-09-01;40,00;360,00;93,33;13,33;40,00;41,00;24,00;17,00;9,00;6,00;6,00;13,00;4,00
2019-09-08;49,00;408,33;98,00;32,67;32,67;38,00;17,00;16,00;7,00;10,00;6,00;12,00;2,00
2019-09-15;39,00;286,00;91,00;39,00;26,00;34,00;16,00;11,00;12,00;6,00;5,00;4,00;4,00
2019-09-22;31,00;356,50;108,50;31,00;31,00;36,00;18,00;11,00;5,00;9,00;6,00;5,00;4,00
2019-09-29;28,00;336,00;98,00;28,00;14,00;27,00;29,00;15,00;8,00;8,00;7,00;5,00;4,00
2019-10-06;27,00;324,00;67,50;27,00;27,00;30,00;19,00;15,00;5,00;9,00;11,00;5,00;5,00
2019-10-13;26,00;299,00;78,00;39,00;26,00;21,00;12,00;22,00;5,00;7,00;10,00;5,00;3,00
2019-10-20;30,00;435,00;120,00;45,00;30,00;28,00;13,00;9,00;10,00;9,00;9,00;5,00;3,00
2019-10-27;28,00;420,00;98,00;42,00;14,00;35,00;23,00;12,00;8,00;7,00;7,00;2,00;1,00
2019-11-03;29,00;391,50;87,00;29,00;29,00;20,00;12,00;15,00;5,00;7,00;5,00;8,00;3,00
2019-11-10;28,00;336,00;70,00;28,00;28,00;16,00;15,00;9,00;11,00;7,00;3,00;5,00;3,00
2019-11-17;30,00;360,00;75,00;60,00;30,00;29,00;15,00;11,00;16,00;6,00;9,00;4,00;3,00
2019-11-24;20,00;420,00;100,00;80,00;40,00;22,00;15,00;10,00;13,00;5,00;4,00;4,00;3,00
2019-12-01;23,00;253,00;57,50;46,00;23,00;22,00;14,00;15,00;8,00;2,00;5,00;5,00;1,00
2019-12-08;32,00;336,00;80,00;48,00;32,00;21,00;14,00;13,00;10,00;9,00;6,00;5,00;5,00
2019-12-15;28,00;336,00;70,00;56,00;28,00;24,00;15,00;7,00;7,00;9,00;3,00;3,00;3,00
2019-12-22;31,00;418,50;93,00;46,50;31,00;29,00;12,00;12,00;9,00;7,00;5,00;3,00;1,00
2019-12-29;40,00;346,67;80,00;26,67;26,67;25,00;18,00;9,00;5,00;8,00;9,00;6,00;1,00
2020-01-05;23,00;241,50;57,50;11,50;11,50;28,00;27,00;9,00;8,00;5,00;10,00;7,00;4,00
2020-01-12;34,00;391,00;102,00;17,00;34,00;34,00;20,00;16,00;10,00;10,00;6,00;6,00;3,00
