Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;62,00;64,07;20,67;43,40;4,13;28,00;1,00;23,00;15,00
2019-01-13;43,00;69,62;18,43;28,67;0,00;52,00;7,00;25,00;13,00
2019-01-20;44,00;60,76;23,05;31,43;0,00;30,00;2,00;33,00;10,00
2019-01-27;50,00;44,00;12,00;32,00;0,00;20,00;1,00;27,00;5,00
2019-02-03;53,00;48,92;14,27;24,46;2,04;22,00;5,00;17,00;6,00
2019-02-10;46,00;70,00;16,00;22,00;2,00;12,00;5,00;22,00;14,00
2019-02-17;36,00;32,00;16,00;32,00;2,00;12,00;4,00;22,00;14,00
2019-02-24;49,00;61,25;16,33;24,50;0,00;14,00;12,00;17,00;15,00
2019-03-03;34,00;30,00;10,00;32,00;0,00;13,00;10,00;15,00;12,00
2019-03-10;31,00;35,13;12,40;24,80;4,13;11,00;2,00;26,00;15,00
2019-03-17;42,00;26,00;12,00;38,00;0,00;11,00;11,00;15,00;10,00
2019-03-24;31,00;37,20;18,60;28,93;0,00;15,00;5,00;23,00;13,00
2019-03-31;32,00;24,00;20,00;24,00;2,00;13,00;5,00;12,00;9,00
2019-04-07;40,00;30,00;12,00;20,00;0,00;7,00;7,00;15,00;6,00
2019-04-14;47,00;30,65;16,35;20,43;2,04;12,00;5,00;17,00;15,00
2019-04-21;46,00;18,00;8,00;26,00;2,00;15,00;4,00;21,00;9,00
2019-04-28;60,00;14,00;18,00;28,00;2,00;7,00;2,00;17,00;15,00
2019-05-05;90,00;20,00;12,00;38,00;4,00;13,00;2,00;8,00;11,00
2019-05-12;51,00;30,60;8,16;18,36;2,04;10,00;6,00;7,00;10,00
2019-05-19;56,00;18,00;8,00;22,00;2,00;11,00;4,00;12,00;12,00
2019-05-26;65,00;22,34;4,06;28,44;2,03;13,00;1,00;12,00;11,00
2019-06-02;39,00;26,68;18,47;36,95;2,05;16,00;5,00;10,00;4,00
2019-06-09;33,00;28,88;10,31;41,25;2,06;8,00;2,00;17,00;6,00
2019-06-16;29,00;24,86;22,79;31,07;2,07;13,00;6,00;21,00;7,00
2019-06-23;39,00;28,74;8,21;34,89;2,05;6,00;4,00;12,00;10,00
2019-06-30;37,00;22,61;12,33;22,61;2,06;7,00;0,00;11,00;10,00
2019-07-07;53,00;20,38;16,31;28,54;0,00;13,00;5,00;17,00;7,00
2019-07-14;27,00;24,92;18,69;24,92;2,08;17,00;2,00;23,00;11,00
2019-07-21;46,00;22,00;20,00;28,00;2,00;11,00;5,00;17,00;14,00
2019-07-28;46,00;30,00;10,00;30,00;0,00;13,00;5,00;16,00;14,00
2019-08-04;49,00;26,54;10,21;89,83;2,04;4,00;2,00;16,00;10,00
2019-08-11;60,00;26,90;6,21;31,03;2,07;13,00;1,00;19,00;17,00
2019-08-18;50,00;24,00;8,00;38,00;6,00;22,00;7,00;12,00;10,00
2019-08-25;69,00;34,50;20,29;26,38;0,00;8,00;1,00;12,00;9,00
2019-09-01;41,00;41,00;22,55;32,80;6,15;13,00;5,00;16,00;13,00
2019-09-08;45,00;28,64;18,41;38,86;4,09;11,00;5,00;9,00;12,00
2019-09-15;42,00;36,00;20,00;34,00;2,00;17,00;5,00;13,00;10,00
2019-09-22;38,00;25,33;19,00;31,67;2,11;22,00;7,00;12,00;13,00
2019-09-29;62,00;36,00;16,00;42,00;4,00;12,00;9,00;13,00;11,00
2019-10-06;61,00;30,50;18,30;30,50;4,07;19,00;9,00;29,00;14,00
2019-10-13;37,00;30,83;20,56;20,56;6,17;14,00;8,00;18,00;7,00
2019-10-20;55,00;28,52;24,44;28,52;2,04;17,00;14,00;17,00;11,00
2019-10-27;30,00;32,00;18,00;26,00;4,00;9,00;1,00;12,00;17,00
2019-11-03;39,00;30,79;24,63;125,21;2,05;18,00;4,00;15,00;8,00
2019-11-10;43,00;36,86;20,48;40,95;4,10;18,00;2,00;21,00;4,00
2019-11-17;39,00;32,84;20,53;28,74;0,00;26,00;9,00;26,00;15,00
2019-11-24;40,00;31,58;27,37;25,26;4,21;19,00;4,00;21,00;10,00
2019-12-01;33,00;24,75;24,75;20,63;4,13;18,00;1,00;12,00;10,00
2019-12-08;45,00;28,64;18,41;32,73;0,00;13,00;9,00;22,00;20,00
2019-12-15;44,00;32,00;24,00;28,00;2,00;27,00;5,00;26,00;16,00
2019-12-22;49,00;34,71;20,42;28,58;4,08;45,00;4,00;30,00;27,00
2019-12-29;59,00;54,93;38,66;26,45;4,07;48,00;3,00;28,00;17,00
2020-01-05;70,00;82,00;32,00;40,00;2,00;59,00;9,00;31,00;19,00
2020-01-12;51,00;71,40;24,48;44,88;1,02;29,00;5,00;25,00;13,00
2020-01-19;41,00;73,80;28,70;34,85;4,10;26,00;4,00;26,00;13,00
2020-01-26;26,00;54,00;20,00;26,00;2,00;15,00;7,00;20,00;12,00
2020-02-02;44,00;54,00;14,00;28,00;6,00;20,00;3,00;28,00;10,00
2020-02-09;69,00;69,00;30,44;24,35;4,06;13,00;8,00;28,00;13,00
2020-02-16;30,00;58,00;22,00;28,00;2,00;20,00;8,00;31,00;14,00
2020-02-23;44,00;50,00;26,00;24,00;1,00;16,00;8,00;17,00;12,00
2020-03-01;33,00;37,13;22,69;30,94;6,19;15,00;8,00;13,00;9,00
2020-03-08;45,00;32,73;14,32;38,86;2,05;14,00;2,00;12,00;13,00
2020-03-15;26,00;18,00;22,00;20,00;2,00;21,00;16,00;15,00;6,00
2020-03-22;43,00;24,57;12,29;28,67;2,05;14,00;9,00;10,00;8,00
2020-03-29;46,00;16,00;10,00;26,00;1,00;12,00;11,00;12,00;9,00
2020-04-05;42,00;30,00;10,00;26,00;1,00;12,00;5,00;25,00;11,00
2020-04-12;55,00;24,44;10,19;28,52;2,04;10,00;5,00;14,00;12,00
2020-04-19;43,00;26,62;18,43;24,57;1,02;17,00;10,00;11,00;11,00
2020-04-26;76,00;30,81;14,38;18,49;4,11;7,00;6,00;10,00;9,00
2020-05-03;43,00;28,67;14,33;18,43;2,05;19,00;13,00;11,00;7,00
2020-05-10;46,00;14,00;10,00;20,00;2,00;17,00;10,00;11,00;10,00
2020-05-17;45,00;20,45;14,32;18,41;6,14;13,00;5,00;12,00;7,00
2020-05-24;44,00;25,14;14,67;18,86;1,05;10,00;5,00;8,00;8,00
2020-05-31;56,00;30,00;18,00;22,00;2,00;14,00;6,00;14,00;10,00
