Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-01-06;45,00;6,00;1,50;6,00;3,00;1,00;9,00;6,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,50
2019-01-13;45,00;7,50;1,50;7,50;3,00;1,00;10,00;4,00;0,50;0,00;0,00;2,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;48,00;7,50;0,00;4,50;3,00;1,00;10,00;6,00;0,50;0,00;0,50;2,00;0,50;0,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00
2019-01-27;40,00;6,15;0,77;3,08;1,54;0,50;8,00;3,00;0,00;0,00;0,50;1,00;0,00;0,50;0,50;0,50;0,50;0,50;0,00;0,00;0,00
2019-02-03;50,00;7,58;1,52;3,03;3,03;0,50;8,00;7,00;0,00;1,00;0,50;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;50,00;9,09;1,52;3,03;1,52;0,50;10,00;5,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,50;0,00
2019-02-17;45,00;9,00;1,50;6,00;1,50;0,50;8,00;5,00;0,00;0,00;0,00;0,00;1,00;0,50;0,00;1,00;0,00;0,00;0,50;0,00;0,00
2019-02-24;47,00;9,10;1,52;6,06;1,52;0,50;9,00;7,00;0,00;0,00;0,50;1,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;53,00;7,57;1,51;6,06;3,03;1,00;16,00;5,00;0,00;0,00;2,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;62,00;10,59;1,51;7,56;3,02;1,00;9,00;7,00;0,50;0,00;1,00;2,00;0,00;0,50;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-03-17;58,00;11,90;1,49;4,46;1,49;0,50;11,00;4,00;0,50;0,00;1,00;0,50;0,00;0,00;0,50;1,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;59,00;9,08;1,51;6,05;3,03;0,50;12,00;9,00;0,00;0,00;0,50;2,00;0,00;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00
2019-03-31;58,00;10,41;1,49;4,46;2,97;1,00;12,00;6,00;0,00;0,00;1,00;0,50;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00
2019-04-07;61,00;10,68;1,53;6,10;1,53;0,50;15,00;6,00;0,00;0,00;0,50;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,50;0,00;0,50
2019-04-14;60,00;12,00;1,50;12,00;1,50;1,00;12,00;5,00;0,00;0,00;0,50;2,00;0,00;0,00;0,00;0,50;0,50;0,50;0,00;0,00;0,00
2019-04-21;54,00;10,50;1,50;4,50;1,50;1,00;19,00;8,00;0,50;0,00;0,50;2,00;0,00;0,00;0,00;0,50;0,00;0,00;0,50;0,00;1,00
2019-04-28;68,00;12,09;1,51;4,53;3,02;0,50;13,00;8,00;0,50;0,50;0,50;2,00;0,50;0,50;0,50;0,00;1,00;0,50;0,00;0,00;0,50
2019-05-05;69,00;12,27;1,53;4,60;3,07;0,00;9,00;7,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;0,50;0,00;0,00;0,00;0,00
2019-05-12;65,00;12,09;1,51;9,07;4,53;0,50;27,00;10,00;0,00;0,00;1,00;3,00;0,00;0,00;0,00;2,00;0,50;0,00;0,00;0,00;0,00
2019-05-19;77,00;15,10;1,51;10,57;4,53;2,00;28,00;6,00;0,00;0,00;3,00;2,00;0,50;1,00;0,00;1,00;0,50;0,00;0,00;0,00;0,50
2019-05-26;73,00;17,88;1,49;13,41;1,49;1,00;24,00;9,00;0,50;0,50;0,50;1,00;2,00;0,00;0,00;0,00;0,50;0,00;0,50;0,00;0,00
2019-06-02;80,00;10,57;3,02;13,58;1,51;1,00;22,00;12,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;74,00;13,59;1,51;9,06;4,53;0,50;19,00;7,00;0,50;0,00;1,00;1,00;1,00;0,50;0,00;0,00;1,00;0,50;0,00;0,00;0,00
2019-06-16;70,00;12,17;4,57;12,17;0,76;2,00;25,00;15,00;0,50;0,00;1,00;0,50;1,00;0,00;0,50;2,00;0,50;0,00;0,00;0,00;0,00
2019-06-23;73,00;16,73;4,56;7,60;3,04;0,50;16,00;13,00;0,00;0,00;1,00;2,00;0,00;1,00;0,00;1,00;0,50;0,00;0,00;0,50;0,00
2019-06-30;69,00;12,00;1,50;6,00;6,00;0,50;15,00;11,00;0,00;0,00;1,00;0,50;0,50;0,00;0,00;0,50;1,00;0,00;0,00;0,00;0,00
2019-07-07;70,00;15,22;3,04;7,61;1,52;0,50;11,00;11,00;1,00;0,00;2,00;1,00;0,00;0,00;1,00;0,50;0,00;0,00;0,50;0,00;0,00
2019-07-14;62,00;15,12;3,02;6,05;4,54;1,00;13,00;9,00;0,50;0,00;0,00;1,00;0,50;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00
2019-07-21;68,00;13,60;3,02;9,07;4,53;2,00;15,00;14,00;0,50;0,00;2,00;1,00;0,00;0,00;0,00;1,00;0,50;0,00;0,50;0,00;0,00
2019-07-28;55,00;16,81;0,00;9,17;4,58;0,50;12,00;7,00;0,50;0,00;1,00;2,00;0,50;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,50
2019-08-04;60,00;16,50;1,50;6,00;4,50;1,00;14,00;12,00;0,00;0,00;1,00;1,00;1,00;1,00;0,00;1,00;0,50;0,00;0,50;0,00;0,00
2019-08-11;67,00;13,70;3,05;9,14;3,05;2,00;11,00;14,00;0,00;0,00;1,00;2,00;1,00;0,50;0,00;0,50;1,00;0,00;0,00;0,00;0,50
2019-08-18;64,00;117,58;2,98;8,93;4,47;2,00;15,00;12,00;0,50;0,50;1,00;1,00;0,50;0,00;0,00;1,00;0,50;0,00;0,00;0,00;0,00
2019-08-25;56,00;151,35;3,03;7,57;6,05;0,00;13,00;7,00;0,50;0,50;0,50;2,00;0,00;2,00;0,00;2,00;0,50;0,00;0,00;0,00;0,50
2019-09-01;72,00;18,00;1,50;6,00;1,50;1,00;13,00;9,00;0,50;0,00;1,00;3,00;1,00;0,00;0,50;1,00;0,50;0,50;0,00;0,00;0,50
2019-09-08;60,00;12,00;1,50;7,50;3,00;1,00;9,00;8,00;1,00;0,00;1,00;2,00;1,00;0,50;0,50;2,00;1,00;0,00;0,00;0,50;1,00
2019-09-15;74,00;10,57;1,51;7,55;1,51;2,00;16,00;7,00;3,00;0,00;3,00;2,00;1,00;2,00;0,00;3,00;0,00;0,00;0,00;1,00;0,50
2019-09-22;66,00;12,28;1,53;9,21;1,53;2,00;17,00;7,00;1,00;0,50;1,00;1,00;0,50;0,50;0,00;3,00;1,00;0,00;0,00;0,00;1,00
2019-09-29;50,00;12,12;1,52;10,61;3,03;1,00;15,00;12,00;1,00;1,00;1,00;1,00;1,00;0,50;1,00;1,00;0,50;0,50;0,00;0,00;1,00
2019-10-06;52,00;13,37;1,49;5,94;2,97;2,00;10,00;9,00;0,50;0,00;3,00;2,00;0,50;1,00;0,00;4,00;0,00;0,00;0,00;0,00;0,50
