Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;12,00;23,00;34,00;12,00;0,00;12,00;0,00;0,00;0,00;12,00;100,00;64,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;12,00;22,29
2019-01-13;70,00;57,00;23,00;0,00;0,00;0,00;22,40;0,00;35,00;0,00;81,05;103,16;0,00;0,00;0,00;56,67;0,00;0,00;56,34;0,00;0,00
2019-01-20;58,00;34,00;34,00;12,00;0,00;33,95;22,63;0,00;0,00;0,00;101,50;47,13;10,88;0,00;11,60;33,14;11,60;11,94;0,00;0,00;11,94
2019-01-27;34,00;34,00;0,00;0,00;0,00;90,67;0,00;0,00;11,33;11,33;151,11;45,33;0,00;0,00;0,00;22,10;0,00;0,00;66,30;0,00;11,90
2019-02-03;60,00;47,00;24,00;0,00;0,00;69,77;0,00;12,56;0,00;0,00;168,75;86,25;0,00;0,00;0,00;46,67;13,33;0,00;24,00;0,00;24,00
2019-02-10;24,00;36,00;24,00;12,00;0,00;72,00;0,00;12,71;11,29;0,00;102,86;89,14;0,00;0,00;0,00;36,00;0,00;0,00;36,00;0,00;12,00
2019-02-17;24,00;24,00;12,00;0,00;0,00;48,00;0,00;0,00;36,71;0,00;168,00;34,29;0,00;0,00;0,00;61,71;13,71;0,00;12,00;0,00;12,00
2019-02-24;24,00;47,00;0,00;12,00;0,00;81,88;11,29;0,00;11,29;0,00;140,00;52,00;0,00;0,00;0,00;48,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;34,00;67,00;22,00;11,00;0,00;11,33;11,33;0,00;22,67;0,00;117,11;117,11;11,33;0,00;0,00;90,10;0,00;11,90;10,20;0,00;10,20
2019-03-10;46,00;57,00;34,00;35,00;0,00;57,15;0,00;12,55;0,00;0,00;145,08;88,46;0,00;0,00;0,00;44,36;11,50;0,00;11,93;0,00;0,00
2019-03-17;72,00;35,00;35,00;0,00;0,00;94,59;0,00;0,00;11,29;0,00;129,60;57,60;0,00;0,00;0,00;58,60;13,40;12,00;46,29;0,00;24,00
2019-03-24;0,00;0,00;23,00;36,00;0,00;42,00;0,00;18,00;17,00;0,00;23,00;26,00;0,00;0,00;7,00;35,00;0,00;0,00;14,00;0,00;7,00
2019-03-31;71,00;70,00;58,00;24,00;0,00;58,47;0,00;0,00;11,14;11,21;156,95;71,00;0,00;0,00;0,00;47,33;0,00;0,00;45,64;0,00;0,00
2019-04-07;45,00;88,00;66,00;22,00;12,00;54,84;0,00;12,66;33,75;0,00;183,75;127,50;11,25;11,67;0,00;55,00;0,00;0,00;67,50;0,00;22,50
2019-04-14;53,00;39,00;39,00;26,00;0,00;76,71;0,00;0,00;39,05;0,00;378,57;136,29;26,50;0,00;0,00;92,32;0,00;0,00;76,94;13,68;13,68
2019-04-21;39,00;90,00;26,00;26,00;0,00;51,54;12,54;0,00;25,07;14,18;202,09;113,45;0,00;0,00;0,00;52,57;13,57;13,57;62,74;0,00;11,87
2019-04-28;57,00;56,00;45,00;57,00;0,00;77,85;0,00;0,00;11,12;0,00;131,81;99,75;0,00;0,00;21,79;90,53;0,00;12,09;0,00;0,00;22,45
2019-05-05;57,00;34,00;45,00;23,00;12,00;44,49;11,12;0,00;11,12;0,00;131,81;78,38;0,00;0,00;0,00;33,53;11,74;0,00;0,00;11,74;21,79
2019-05-12;58,00;57,00;34,00;12,00;0,00;78,71;0,00;0,00;0,00;0,00;137,75;126,88;0,00;0,00;0,00;56,34;11,60;0,00;22,18;0,00;11,94
2019-05-19;47,00;58,00;11,00;12,00;0,00;69,79;0,00;0,00;0,00;0,00;115,69;126,54;10,85;0,00;0,00;45,32;36,93;0,00;12,19;0,00;12,19
2019-05-26;63,00;87,00;12,00;51,00;0,00;37,80;12,60;0,00;12,60;0,00;177,88;203,82;0,00;0,00;0,00;74,61;0,00;25,54;11,92;0,00;37,46
2019-06-02;47,00;46,00;35,00;12,00;0,00;80,18;0,00;24,88;0,00;10,85;173,54;137,38;10,85;0,00;0,00;104,07;11,75;11,75;11,75;0,00;11,75
2019-06-09;71,00;58,00;23,00;24,00;0,00;23,67;0,00;25,06;11,14;0,00;179,37;130,79;0,00;0,00;0,00;47,33;0,00;12,12;12,12;12,12;12,12
2019-06-16;12,00;48,00;24,00;24,00;25,00;68,00;0,00;0,00;33,33;0,00;144,00;92,00;0,00;0,00;0,00;109,71;25,71;0,00;12,00;0,00;12,00
