Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;45,00;900,00;7,50;15,00;15,00;22,00;15,00;39,00;7,00;4,00;2,00;4,00;2,00
2019-01-13;45,00;930,00;7,50;15,00;30,00;21,00;19,00;49,00;8,00;5,00;3,00;8,00;1,00
2019-01-20;48,00;928,00;8,00;16,00;16,00;19,00;19,00;41,00;8,00;4,00;5,00;9,00;3,00
2019-01-27;40,00;760,00;6,67;13,33;26,67;19,00;19,00;46,00;9,00;2,00;5,00;5,00;2,00
2019-02-03;50,00;712,50;6,25;12,50;12,50;24,00;14,00;45,00;5,00;4,00;4,00;5,00;1,00
2019-02-10;50,00;700,00;6,25;12,50;12,50;22,00;21,00;40,00;9,00;6,00;4,00;10,00;3,00
2019-02-17;45,00;945,00;7,50;15,00;30,00;23,00;16,00;46,00;7,00;3,00;2,00;13,00;2,00
2019-02-24;47,00;955,67;7,83;15,67;15,67;21,00;18,00;40,00;9,00;7,00;3,00;6,00;2,00
2019-03-03;53,00;887,75;6,63;13,25;26,50;25,00;15,00;42,00;10,00;8,00;4,00;13,00;1,00
2019-03-10;62,00;1054,00;7,75;15,50;15,50;25,00;26,00;55,00;13,00;4,00;3,00;7,00;1,00
2019-03-17;58,00;928,00;7,25;14,50;29,00;25,00;19,00;40,00;6,00;6,00;4,00;11,00;0,50
2019-03-24;59,00;958,75;7,38;14,75;14,75;17,00;20,00;44,00;9,00;7,00;2,00;11,00;2,00
2019-03-31;58,00;913,50;7,25;14,50;29,00;20,00;27,00;48,00;11,00;7,00;6,00;8,00;3,00
2019-04-07;61,00;930,25;7,63;30,50;15,25;21,00;18,00;41,00;10,00;6,00;1,00;11,00;2,00
2019-04-14;60,00;1500,00;7,50;30,00;15,00;28,00;15,00;45,00;11,00;5,00;3,00;10,00;2,00
2019-04-21;54,00;823,50;6,75;13,50;13,50;22,00;20,00;39,00;9,00;5,00;2,00;14,00;2,00
