Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;41,00;317,75;30,75;46,13;76,88;50,23;38,95;25,63;37,93;22,00;34,00;6,00;8,00
2019-01-13;40,00;305,00;25,00;50,00;75,00;50,53;38,95;26,32;40,00;22,00;32,00;6,00;8,00
2019-01-20;39,00;351,00;39,00;50,14;83,57;49,54;41,11;27,41;34,78;24,00;32,00;6,00;7,00
2019-01-27;32,00;330,67;26,67;48,00;64,00;46,45;51,61;17,55;35,10;22,00;30,00;7,00;4,00
2019-02-03;31,00;325,50;25,83;46,50;56,83;49,60;38,23;17,57;36,17;22,00;35,00;6,00;6,00
2019-02-10;31,00;346,17;25,83;46,50;56,83;49,60;39,27;16,53;36,17;23,00;34,00;8,00;5,00
2019-02-17;31,00;351,33;25,83;46,50;62,00;56,83;40,30;14,47;38,23;25,00;34,00;8,00;5,00
2019-02-24;33,00;352,00;27,50;49,50;60,50;63,94;39,19;17,53;39,19;26,00;33,00;8,00;4,00
2019-03-03;31,00;335,83;25,83;56,83;62,00;57,87;45,47;16,53;36,17;30,00;35,00;7,00;5,00
2019-03-10;35,00;325,00;20,00;45,00;55,00;51,47;40,15;14,41;38,09;23,00;32,00;8,00;5,00
2019-03-17;30,00;360,00;20,00;45,00;55,00;60,00;40,34;13,45;34,14;24,00;32,00;7,00;5,00
2019-03-24;36,00;339,43;25,71;51,43;56,57;55,54;38,06;15,43;37,03;24,00;32,00;7,00;5,00
2019-03-31;46,00;373,11;30,67;51,11;86,89;62,36;44,98;30,67;35,78;26,00;45,00;9,00;8,00
2019-04-07;51,00;357,00;30,60;51,00;71,40;66,61;43,71;32,27;38,51;28,00;39,00;9,00;8,00
2019-04-14;57,00;518,18;41,45;46,64;67,36;63,11;45,80;31,55;38,68;28,00;46,00;9,00;9,00
2019-04-21;55,00;370,00;30,00;50,00;70,00;63,15;44,81;29,54;36,67;31,00;33,00;10,00;8,00
2019-04-28;52,00;348,40;31,20;46,80;62,40;65,25;40,78;33,65;36,71;26,00;34,00;7,00;9,00
2019-05-05;50,00;344,44;33,33;50,00;66,67;63,54;40,63;31,25;36,46;24,00;31,00;8,00;9,00
2019-05-12;51,00;306,00;30,60;45,90;66,30;57,12;39,78;29,58;33,66;24,00;32,00;8,00;8,00
2019-05-19;50,00;355,56;33,33;50,00;83,33;58,33;42,71;30,21;35,42;25,00;29,00;8,00;8,00
2019-05-26;52,00;364,00;31,20;52,00;72,80;63,22;44,86;30,59;37,73;28,00;31,00;10,00;9,00
2019-06-02;58,00;379,64;31,64;47,45;73,82;65,25;46,61;31,07;38,32;29,00;33,00;10,00;9,00
2019-06-09;60,00;398,18;32,73;54,55;76,36;68,28;46,55;32,07;37,24;29,00;32,00;13,00;8,00
2019-06-16;66,00;390,92;35,54;50,77;71,08;70,13;46,41;27,84;40,22;30,00;34,00;11,00;9,00
2019-06-23;67,00;407,15;30,92;51,54;77,31;75,25;46,38;31,95;39,17;32,00;34,00;12,00;10,00
2019-06-30;66,00;385,85;35,54;50,77;81,23;77,34;46,41;33,00;39,19;31,00;35,00;13,00;12,00
2019-07-07;66,00;385,85;35,54;50,77;76,15;78,18;47,72;31,48;39,60;35,00;34,00;14,00;11,00
2019-07-14;68,00;402,77;36,62;52,31;73,23;80,36;50,48;28,85;40,18;35,00;37,00;15,00;9,00
2019-07-21;72,00;411,43;36,00;51,43;77,14;83,31;53,49;33,94;41,14;37,00;37,00;14,00;8,00
2019-07-28;74,00;412,29;37,00;52,86;79,29;92,50;52,42;33,92;44,19;42,00;42,00;12,00;10,00
2019-08-04;82,00;420,25;35,88;56,38;76,88;96,53;56,05;36,33;45,67;48,00;43,00;12,00;11,00
2019-08-11;85,00;430,31;42,50;58,44;79,69;96,40;63,23;37,32;47,68;52,00;46,00;14,00;10,00
2019-08-18;74,00;391,14;37,00;68,71;74,00;88,39;55,50;33,92;45,22;41,00;36,00;11,00;9,00
2019-08-25;64,00;378,67;37,33;69,33;69,33;72,26;47,48;34,06;40,26;31,00;35,00;11,00;10,00
