Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;43,00;25,00;18,00;12,00;0,00;84,41;6,37;6,37;0,00;0,00;70,64;70,64;6,14;11,47;0,00;74,53;5,73;12,29;86,00;12,29;30,71
2019-01-13;50,00;50,00;19,00;31,00;0,00;43,55;12,90;0,00;0,00;25,00;65,63;84,38;6,25;5,56;5,56;77,78;5,56;156,25;37,50;18,75;6,25
2019-01-20;36,00;37,00;30,00;24,00;12,00;72,00;6,55;0,00;18,00;6,00;93,00;66,00;0,00;0,00;5,54;69,23;5,54;46,50;42,00;18,00;70,50
2019-01-27;36,00;12,00;18,00;24,00;0,00;72,00;18,00;0,00;11,45;0,00;105,00;90,00;0,00;5,54;0,00;69,23;30,46;18,78;128,35;0,00;25,04
2019-02-03;19,00;19,00;0,00;12,00;0,00;58,73;44,91;0,00;12,09;6,33;85,50;91,83;0,00;0,00;0,00;46,14;5,43;6,33;82,33;0,00;12,67
2019-02-10;31,00;25,00;0,00;12,00;0,00;88,11;17,95;6,53;6,53;12,40;117,80;77,50;0,00;0,00;0,00;93,00;25,36;24,80;113,15;0,00;6,20
2019-02-17;19,00;26,00;25,00;0,00;0,00;68,08;19,00;0,00;12,67;0,00;129,83;120,33;0,00;0,00;0,00;59,71;5,43;0,00;118,75;19,00;12,67
2019-02-24;31,00;25,00;0,00;25,00;6,00;24,47;31,00;0,00;0,00;12,40;71,30;77,50;6,20;5,64;5,64;78,91;11,27;12,40;74,40;0,00;18,60
2019-03-03;51,00;38,00;19,00;38,00;13,00;70,74;19,74;13,16;19,74;6,00;78,00;87,00;0,00;0,00;0,00;104,83;0,00;6,18;63,36;6,18;6,18
2019-03-10;44,00;44,00;6,00;12,00;0,00;24,44;55,41;6,52;13,04;12,57;78,57;78,57;6,29;0,00;0,00;49,87;0,00;0,00;77,00;6,29;25,14
2019-03-17;26,00;26,00;6,00;19,00;0,00;50,38;13,00;6,50;19,50;6,50;84,50;91,00;6,50;0,00;5,78;78,00;0,00;12,24;64,24;18,35;12,24
2019-03-24;51,00;32,00;6,00;0,00;0,00;38,25;38,25;6,38;19,13;12,00;84,00;84,00;6,00;0,00;5,67;82,17;5,67;0,00;26,27;0,00;0,00
2019-03-31;50,00;38,00;6,00;13,00;0,00;37,10;30,65;0,00;17,74;31,25;65,63;65,63;0,00;0,00;5,56;108,33;11,11;12,50;18,75;0,00;12,50
2019-04-07;40,00;33,00;0,00;7,00;13,00;68,33;75,00;0,00;20,00;104,62;61,54;80,00;0,00;0,00;0,00;120,00;5,71;6,15;20,00;20,00;6,15
2019-04-14;34,00;14,00;27,00;7,00;7,00;21,05;21,05;6,48;27,52;0,00;86,55;92,73;0,00;5,67;0,00;201,17;5,67;13,91;55,64;61,82;34,00
2019-04-21;59,00;46,00;7,00;26,00;7,00;32,78;45,89;0,00;6,56;6,21;77,63;68,32;0,00;5,62;0,00;64,62;5,62;6,21;20,18;6,21;0,00
2019-04-28;43,00;24,00;18,00;12,00;0,00;54,58;6,62;11,58;6,62;0,00;52,21;67,57;6,14;5,73;0,00;126,13;5,73;0,00;18,43;12,29;12,29
2019-05-05;42,00;36,00;24,00;6,00;6,00;59,77;42,00;0,00;24,23;6,00;60,00;108,00;0,00;0,00;0,00;58,80;0,00;0,00;24,89;12,44;18,67
2019-05-12;50,00;38,00;31,00;25,00;12,00;37,10;74,19;0,00;12,90;12,50;112,50;90,63;0,00;0,00;0,00;77,78;5,56;18,75;37,50;18,75;12,50
2019-05-19;61,00;43,00;18,00;12,00;12,00;92,32;36,27;0,00;11,54;0,00;112,85;109,80;6,10;11,09;0,00;141,41;5,55;6,10;48,80;12,20;6,10
2019-05-26;55,00;43,00;30,00;18,00;18,00;77,65;17,79;0,00;0,00;18,33;88,61;91,67;0,00;11,58;0,00;147,63;5,79;25,14;55,00;6,29;6,29
2019-06-02;64,00;23,00;12,00;41,00;6,00;45,95;22,97;6,56;41,03;12,19;112,76;76,19;12,19;11,13;0,00;175,30;16,70;10,93;40,59;17,17;23,41
2019-06-09;47,00;30,00;18,00;24,00;6,00;47,00;22,69;6,48;17,83;25,07;87,73;153,53;6,27;0,00;0,00;165,88;5,53;12,13;34,87;16,68;28,81
2019-06-16;74,00;62,00;24,00;37,00;6,00;87,16;31,24;6,58;24,67;12,33;111,00;95,58;0,00;11,38;0,00;111,00;5,69;37,00;18,50;12,33;18,50
2019-06-23;33,00;33,00;19,00;26,00;26,00;92,40;46,20;6,60;6,60;12,00;126,00;123,00;6,00;6,00;0,00;204,00;21,00;20,43;47,14;39,29;26,71
2019-06-30;93,00;20,00;13,00;40,00;0,00;112,58;66,89;6,53;32,63;6,20;89,90;176,70;6,20;19,73;0,00;242,36;14,09;6,20;34,10;20,15;60,45
2019-07-07;77,00;32,00;51,00;13,00;25,00;135,98;57,34;13,11;44,23;30,80;203,28;150,92;6,16;0,00;5,70;231,00;25,67;18,48;90,86;18,48;50,82
2019-07-14;89,00;55,00;20,00;48,00;7,00;123,61;69,22;13,19;28,02;6,14;211,76;214,83;6,14;5,74;0,00;238,29;25,84;28,11;68,70;34,35;34,35
2019-07-21;100,00;36,00;7,00;7,00;21,00;136,07;100,00;6,56;14,75;21,21;139,39;121,21;6,06;5,71;0,00;248,57;14,29;49,23;56,92;27,69;21,54
2019-07-28;55,00;41,00;20,00;27,00;14,00;61,47;46,91;6,47;12,94;6,11;171,11;180,28;15,28;0,00;0,00;185,26;49,21;28,29;97,43;34,57;20,43
2019-08-04;68,00;41,00;41,00;34,00;20,00;87,43;61,52;12,95;19,43;6,18;163,82;148,36;0,00;14,17;0,00;167,17;0,00;13,91;68,00;27,82;27,82
2019-08-11;52,00;46,00;13,00;32,00;19,00;91,00;52,00;19,50;26,00;18,35;122,35;125,41;12,24;0,00;0,00;156,00;14,44;26,00;78,00;19,88;6,12
2019-08-18;72,00;60,00;7,00;26,00;6,00;111,27;98,18;13,09;39,27;12,00;135,00;144,00;15,00;20,16;5,76;118,08;5,76;12,26;65,87;12,26;6,13
2019-08-25;38,00;25,00;38,00;32,00;12,00;24,78;51,22;6,61;13,22;12,67;114,00;79,17;0,00;5,85;5,85;108,15;11,69;12,16;44,08;6,08;12,16
2019-09-01;50,00;44,00;18,00;6,00;18,00;38,33;50,00;6,67;6,67;0,00;112,50;71,88;6,25;11,76;0,00;108,82;5,88;31,25;37,50;12,50;12,50
2019-09-08;38,00;25,00;13,00;19,00;6,00;31,39;44,61;0,00;13,22;6,33;95,00;60,17;0,00;5,85;0,00;52,62;5,85;6,33;12,67;38,00;6,33
2019-09-15;37,00;43,00;18,00;6,00;0,00;17,70;17,70;0,00;6,43;6,17;52,42;49,33;6,17;5,69;0,00;42,69;5,69;6,17;18,50;24,67;0,00
2019-09-22;30,00;36,00;6,00;6,00;0,00;30,00;36,67;0,00;6,67;12,00;153,00;66,00;0,00;0,00;0,00;40,91;10,91;30,00;25,26;18,95;0,00
2019-09-29;41,00;30,00;12,00;0,00;12,00;22,96;18,04;6,56;6,56;0,00;111,29;29,29;0,00;0,00;0,00;57,40;0,00;6,07;18,22;0,00;12,15
2019-10-06;52,00;47,00;12,00;0,00;0,00;17,88;11,38;6,50;0,00;0,00;143,76;42,82;6,12;0,00;0,00;46,22;0,00;0,00;22,94;6,12;0,00
2019-10-13;30,00;12,00;29,00;29,00;12,00;18,33;23,33;0,00;6,67;6,00;96,00;30,00;0,00;0,00;0,00;81,00;18,00;6,32;23,68;0,00;0,00
2019-10-20;18,00;18,00;6,00;12,00;6,00;29,45;36,00;0,00;0,00;6,00;156,00;24,00;0,00;6,00;0,00;24,00;0,00;6,00;12,00;0,00;18,00
2019-10-27;24,00;6,00;12,00;6,00;0,00;30,40;35,20;6,40;6,40;6,00;105,00;66,00;0,00;5,33;0,00;56,00;0,00;12,00;30,00;24,00;12,00
2019-11-03;12,00;6,00;6,00;11,00;6,00;36,00;12,00;0,00;0,00;12,00;111,00;57,00;6,00;6,00;6,00;60,00;0,00;0,00;32,57;6,86;0,00
2019-11-10;12,00;6,00;18,00;12,00;12,00;12,00;18,86;12,00;18,86;18,00;132,00;30,00;6,00;0,00;0,00;30,00;6,00;0,00;34,50;12,00;16,50
2019-11-17;18,00;18,00;18,00;6,00;0,00;18,00;11,45;0,00;0,00;6,00;114,00;12,00;6,00;6,00;0,00;57,00;12,00;6,55;37,64;0,00;6,55
2019-11-24;34,00;11,00;11,00;11,00;6,00;22,67;0,00;0,00;11,33;0,00;95,82;64,91;6,18;11,33;5,67;39,67;28,33;6,18;61,82;0,00;6,18
2019-12-01;24,00;6,00;6,00;6,00;6,00;30,86;12,00;0,00;6,86;0,00;84,00;36,00;6,00;0,00;0,00;24,00;0,00;0,00;49,60;6,40;6,40
2019-12-08;6,00;0,00;17,00;17,00;0,00;34,00;28,00;6,00;14,00;0,00;87,00;39,00;6,00;0,00;6,00;48,00;0,00;0,00;33,00;16,50;10,50
2019-12-15;23,00;6,00;6,00;6,00;0,00;34,50;23,00;6,57;4,93;0,00;151,14;75,57;0,00;5,75;0,00;23,00;5,75;0,00;16,87;10,73;16,87
2019-12-22;12,00;0,00;6,00;25,00;6,00;28,50;16,50;0,00;0,00;6,00;114,00;36,00;18,00;6,00;6,00;45,00;6,00;0,00;54,00;18,00;18,00
2019-12-29;19,00;19,00;6,00;12,00;0,00;65,64;19,00;0,00;0,00;19,00;60,17;104,50;6,33;0,00;0,00;35,29;10,86;0,00;82,33;12,67;0,00
2020-01-05;22,00;17,00;0,00;5,00;0,00;101,54;33,85;5,08;28,77;0,00;81,71;50,29;6,29;5,50;0,00;79,75;5,50;28,29;67,57;17,29;0,00
2020-01-12;21,00;16,00;21,00;16,00;5,00;42,00;21,00;0,00;32,31;15,00;78,00;129,00;0,00;0,00;15,75;78,75;5,25;15,00;67,50;4,50;25,50
2020-01-19;39,00;28,00;11,00;11,00;11,00;32,50;27,63;0,00;0,00;6,00;90,00;51,00;6,00;5,57;0,00;91,93;5,57;0,00;67,08;17,16;10,92
2020-01-26;39,00;6,00;17,00;17,00;0,00;22,75;39,00;4,88;32,50;6,00;63,00;54,00;0,00;0,00;11,14;108,64;16,71;17,16;45,24;17,16;21,84
2020-02-02;22,00;17,00;33,00;22,00;5,00;64,43;48,71;15,71;4,71;12,57;81,71;56,57;6,29;5,50;0,00;63,25;5,50;11,00;50,29;6,29;17,29
2020-02-09;38,00;22,00;16,00;22,00;5,00;61,13;28,09;0,00;4,96;6,33;88,67;107,67;6,33;5,85;0,00;49,69;0,00;21,28;42,56;4,56;10,64
2020-02-16;38,00;44,00;11,00;11,00;0,00;42,75;42,75;4,75;11,08;11,69;87,69;111,08;0,00;5,43;0,00;78,71;21,71;6,08;48,64;21,28;6,08
2020-02-23;22,00;22,00;5,00;5,00;5,00;33,85;38,92;11,85;5,08;6,29;88,00;62,86;0,00;5,50;0,00;35,75;0,00;17,29;33,00;0,00;17,29
2020-03-01;21,00;22,00;16,00;16,00;0,00;25,85;4,85;0,00;16,15;0,00;48,00;42,00;0,00;0,00;5,25;49,88;5,25;0,00;31,50;4,50;4,50
2020-03-08;32,00;16,00;0,00;11,00;5,00;36,80;20,80;0,00;9,60;0,00;44,80;57,60;0,00;5,82;0,00;20,36;5,82;30,48;10,67;0,00;4,57
2020-03-15;16,00;16,00;0,00;0,00;0,00;4,80;0,00;0,00;0,00;0,00;12,80;22,40;0,00;0,00;0,00;10,67;0,00;0,00;4,80;4,80;4,80
2020-03-22;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;7,00;10,00;4,00;2,00;0,00;9,00;0,00;0,00;10,00;0,00;0,00
2020-03-29;5,00;10,00;0,00;10,00;0,00;25,00;5,00;0,00;5,00;5,00;17,50;5,00;0,00;0,00;0,00;22,50;0,00;10,00;21,67;10,00;0,00
