Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;30,00;35,00;3,00;0,00;0,00;3,00;0,00;0,00;27,00;0,00;13,20;52,80;0,00;0,00;0,00;8,00;3,00;0,00;3,00;3,00;0,00
2019-01-13;42,00;59,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;37,20;0,00;0,00;3,00;38,00;0,00;0,00;0,00;3,00;0,00
2019-01-20;66,00;60,00;5,00;0,00;5,00;0,00;0,00;0,00;2,00;2,40;18,00;33,60;0,00;0,00;0,00;42,00;0,00;0,00;3,00;0,00;0,00
2019-01-27;57,00;56,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,25;27,31;0,00;0,00;0,00;15,00;2,00;0,00;3,00;0,00;5,00
2019-02-03;33,00;38,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,43;20,04;0,00;0,00;3,00;20,00;5,00;0,00;0,00;0,00;0,00
2019-02-10;57,00;64,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;15,77;31,53;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;47,00;38,00;8,00;3,00;3,00;3,00;0,00;3,00;0,00;0,00;18,08;18,08;0,00;0,00;3,00;18,00;0,00;0,00;6,00;0,00;0,00
2019-02-24;29,00;38,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;2,42;7,25;15,71;0,00;0,00;3,00;20,00;3,00;3,00;6,00;0,00;3,00
2019-03-03;57,00;56,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,06;16,63;0,00;0,00;3,00;11,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;61,00;58,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;17,94;23,92;0,00;0,00;5,00;16,00;3,00;0,00;3,00;0,00;0,00
2019-03-17;35,00;34,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21,72;24,14;0,00;0,00;0,00;11,00;5,00;0,00;0,00;0,00;3,00
2019-03-24;38,00;53,00;8,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;13,06;32,06;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;56,00;52,00;5,00;3,00;0,00;6,00;0,00;0,00;0,00;4,77;19,06;77,45;0,00;0,00;0,00;45,00;0,00;0,00;0,00;0,00;3,00
2019-04-07;58,00;52,00;5,00;0,00;5,00;0,00;3,00;0,00;3,00;4,83;13,29;58,00;0,00;0,00;0,00;52,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;72,00;65,00;3,00;3,00;3,00;0,00;0,00;6,00;0,00;0,00;10,80;67,20;0,00;0,00;0,00;33,00;0,00;0,00;12,00;0,00;3,00
2019-04-21;78,00;85,00;6,00;3,00;6,00;0,00;0,00;0,00;0,00;2,40;20,40;108,00;0,00;0,00;0,00;31,00;0,00;0,00;3,00;9,00;0,00
2019-04-28;88,00;79,00;0,00;3,00;0,00;0,00;0,00;3,00;3,00;0,00;19,03;77,30;0,00;3,00;3,00;42,00;3,00;0,00;0,00;3,00;0,00
2019-05-05;91,00;94,00;5,00;3,00;0,00;6,00;0,00;0,00;0,00;0,00;15,57;64,66;0,00;0,00;3,00;48,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;71,00;62,00;3,00;2,00;0,00;3,00;0,00;3,00;0,00;0,00;13,24;63,78;0,00;0,00;0,00;50,00;2,00;0,00;0,00;3,00;0,00
2019-05-19;71,00;55,00;5,00;0,00;0,00;3,00;0,00;3,00;5,00;4,81;7,22;49,34;0,00;0,00;0,00;22,00;0,00;0,00;5,00;3,00;0,00
2019-05-26;52,00;51,00;2,00;5,00;0,00;8,00;5,00;0,00;2,00;0,00;14,18;56,73;2,36;0,00;0,00;37,00;2,00;0,00;0,00;0,00;5,00
2019-06-02;64,00;52,00;5,00;3,00;3,00;3,00;0,00;0,00;3,00;0,00;8,45;80,91;0,00;0,00;0,00;70,00;0,00;0,00;0,00;0,00;5,00
2019-06-09;56,00;47,00;13,00;0,00;0,00;3,00;0,00;0,00;3,00;0,00;13,11;96,51;2,38;0,00;0,00;47,00;5,00;0,00;3,00;3,00;5,00
2019-06-16;59,00;58,00;8,00;0,00;3,00;6,00;0,00;0,00;0,00;0,00;21,67;78,27;0,00;0,00;0,00;53,00;0,00;0,00;6,00;0,00;0,00
2019-06-23;100,00;82,00;5,00;3,00;0,00;0,00;0,00;0,00;0,00;8,33;13,10;119,05;2,38;0,00;0,00;64,00;0,00;0,00;3,00;3,00;0,00
2019-06-30;86,00;72,00;3,00;3,00;0,00;3,00;0,00;0,00;3,00;0,00;21,50;91,97;0,00;0,00;0,00;50,00;0,00;0,00;3,00;0,00;0,00
2019-07-07;80,00;56,00;13,00;3,00;3,00;3,00;0,00;0,00;8,00;0,00;25,07;72,84;0,00;0,00;0,00;61,00;0,00;3,00;19,00;3,00;0,00
2019-07-14;77,00;65,00;16,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;21,66;86,63;2,41;0,00;0,00;34,00;5,00;0,00;0,00;12,00;0,00
2019-07-21;90,00;78,00;14,00;0,00;0,00;9,00;0,00;3,00;0,00;2,37;21,32;79,34;0,00;3,00;0,00;70,00;0,00;0,00;9,00;9,00;3,00
2019-07-28;95,00;82,00;6,00;0,00;3,00;3,00;0,00;6,00;5,00;0,00;25,25;101,01;0,00;0,00;0,00;77,00;3,00;0,00;3,00;0,00;0,00
2019-08-04;89,00;56,00;11,00;3,00;6,00;9,00;3,00;0,00;0,00;0,00;28,86;92,61;2,41;0,00;0,00;73,00;3,00;0,00;0,00;0,00;0,00
2019-08-11;85,00;75,00;6,00;0,00;3,00;3,00;0,00;0,00;3,00;3,59;33,52;104,15;0,00;0,00;0,00;63,00;0,00;0,00;10,00;3,00;3,00
