Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;21,00;493,50;5,25;10,50;21,00;30,00;33,00;8,00;29,00;4,20;12,60;4,20;1,05
2019-01-13;13,00;676,00;6,50;26,00;39,00;29,00;33,00;8,00;23,00;15,17;15,17;2,17;1,08
2019-01-20;19,00;408,50;4,75;9,50;19,00;26,00;36,00;9,00;29,00;12,67;19,00;2,11;0,00
2019-01-27;16,00;768,00;8,00;16,00;32,00;22,00;30,00;5,00;24,00;13,71;16,00;6,86;1,14
2019-02-03;14,00;658,00;7,00;28,00;28,00;27,00;25,00;5,00;26,00;8,00;18,00;4,00;0,00
2019-02-10;15,00;780,00;7,50;30,00;30,00;26,00;32,00;5,00;16,00;12,86;19,29;4,29;0,00
2019-02-17;19,00;494,00;9,50;9,50;104,50;27,00;29,00;5,00;33,00;10,56;23,22;4,22;0,00
2019-02-24;10,00;460,00;5,00;10,00;20,00;22,00;28,00;7,00;31,00;8,00;16,00;4,00;0,00
2019-03-03;15,00;720,00;7,50;30,00;30,00;32,00;33,00;7,00;30,00;10,71;19,29;4,29;2,14
2019-03-10;16,00;800,00;8,00;16,00;48,00;30,00;34,00;8,00;31,00;11,43;20,57;4,57;1,14
2019-03-17;22,00;605,00;5,50;11,00;33,00;26,00;32,00;3,00;24,00;11,00;24,20;6,60;1,10
2019-03-24;22,00;517,00;5,50;22,00;22,00;30,00;26,00;7,00;25,00;13,20;17,60;6,60;2,20
2019-03-31;33,00;484,00;5,50;22,00;22,00;32,00;57,00;13,00;33,00;11,00;24,20;4,40;2,20
2019-04-07;26,00;611,00;13,00;26,00;26,00;43,00;48,00;8,00;39,00;17,33;21,67;8,67;2,17
2019-04-14;37,00;1233,33;12,33;24,67;37,00;42,00;70,00;17,00;47,00;15,24;30,47;8,71;0,00
2019-04-21;31,00;454,67;5,17;20,67;20,67;40,00;65,00;15,00;35,00;15,50;22,14;4,43;0,00
2019-04-28;22,00;429,00;5,50;11,00;22,00;31,00;44,00;13,00;27,00;11,00;19,80;4,40;1,10
2019-05-05;26,00;663,00;6,50;26,00;26,00;34,00;52,00;14,00;22,00;10,83;28,17;6,50;2,17
2019-05-12;27,00;553,50;6,75;27,00;40,50;33,00;52,00;15,00;38,00;10,38;20,77;6,23;0,00
2019-05-19;33,00;451,00;5,50;11,00;44,00;43,00;51,00;14,00;33,00;13,20;28,60;6,60;2,20
2019-05-26;38,00;494,00;6,33;25,33;25,33;21,00;40,00;17,00;29,00;17,88;22,35;4,47;1,12
2019-06-02;35,00;560,00;5,83;35,00;23,33;35,00;64,00;14,00;50,00;19,69;28,44;8,75;2,19
2019-06-09;39,00;546,00;13,00;52,00;39,00;46,00;50,00;7,00;39,00;23,83;28,17;6,50;2,17
2019-06-16;33,00;484,00;11,00;33,00;33,00;36,00;62,00;16,00;37,00;13,20;28,60;11,00;1,10
2019-06-23;51,00;573,75;6,38;25,50;25,50;41,00;60,00;17,00;30,00;15,52;37,70;8,87;2,22
2019-06-30;39,00;572,00;13,00;39,00;52,00;39,00;65,00;16,00;36,00;21,67;32,50;6,50;2,17
2019-07-07;45,00;517,50;11,25;22,50;33,75;54,00;61,00;17,00;44,00;21,43;30,00;8,57;2,14
2019-07-14;43,00;569,75;10,75;21,50;32,25;53,00;69,00;31,00;52,00;15,05;38,70;8,60;1,08
2019-07-21;38,00;684,00;12,67;25,33;38,00;53,00;81,00;25,00;45,00;21,11;29,56;10,56;2,11
