Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;33,00;97,17;89,83;40,33;86,17;76,04;84,65;43,04;48,78;33,00;16,00;30,00;20,00;13,00;13,00;17,00;10,00;7,00;0,00;10,00;20,00;13,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;46,00;90,23;58,38;63,69;47,77;69,00;56,06;48,88;46,00;53,00;43,00;30,00;16,00;13,00;10,00;27,00;43,00;13,00;14,00;13,00;7,00;10,00;3,00;0,00;3,00;0,00;0,00;0,00
2019-01-20;48,00;85,33;65,78;64,00;60,44;78,55;55,27;45,09;48,00;35,00;26,00;35,00;16,00;3,00;45,00;7,00;23,00;6,00;10,00;13,00;13,00;10,00;10,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;55,00;71,50;89,83;66,00;49,50;115,79;73,82;79,61;44,87;29,00;22,00;26,00;32,00;16,00;13,00;10,00;13,00;10,00;10,00;19,00;26,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;49,00;85,30;65,33;47,19;32,67;56,21;41,79;23,06;20,18;43,00;39,00;26,00;13,00;16,00;26,00;17,00;20,00;13,00;11,00;10,00;13,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-02-10;17,00;62,33;49,11;64,22;30,22;29,75;39,67;17,00;32,58;23,00;30,00;23,00;17,00;3,00;10,00;7,00;10,00;3,00;11,00;7,00;7,00;3,00;3,00;0,00;0,00;0,00;3,00;0,00
2019-02-17;48,00;66,46;90,46;53,54;27,69;40,73;48,00;23,27;17,45;14,00;10,00;27,00;20,00;17,00;17,00;35,00;27,00;3,00;7,00;10,00;7,00;0,00;3,00;0,00;0,00;0,00;0,00;3,00
2019-02-24;69,00;105,32;116,21;67,18;65,37;102,06;69,00;35,94;35,94;40,00;26,00;40,00;23,00;26,00;16,00;30,00;30,00;20,00;18,00;17,00;20,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;81,00;124,20;180,00;82,80;55,80;65,09;56,41;37,61;13,02;23,00;27,00;34,00;13,00;13,00;27,00;21,00;17,00;17,00;7,00;10,00;7,00;13,00;13,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;27,00;52,20;163,80;50,40;48,60;63,00;51,00;13,50;24,00;3,00;23,00;17,00;23,00;7,00;20,00;7,00;30,00;20,00;22,00;7,00;3,00;13,00;3,00;0,00;0,00;0,00;0,00;0,00
