Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;90,00;52,00;33,00;43,00;71,00;35,00;12,00;36,00;19,00;15,52;103,45;5,17;38,28;0,00;20,00;11,00;11,00;1,00;45,00;34,00;13,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00
2019-01-13;100,00;42,00;36,00;36,00;62,00;38,00;13,00;23,00;12,00;13,40;95,88;5,15;44,33;1,00;15,00;8,00;11,00;1,00;40,00;34,00;12,00;0,00;1,00;2,00;1,00;0,00;0,00;0,00
2019-01-20;79,00;38,00;37,00;29,00;51,00;31,00;12,00;22,00;16,00;7,18;79,00;6,16;28,73;1,00;46,00;8,00;10,00;1,00;31,00;30,00;9,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00
2019-01-27;80,00;31,00;25,00;31,00;48,00;34,00;14,00;26,00;13,00;10,26;88,21;7,18;30,77;0,00;16,00;6,00;6,00;2,00;37,00;32,00;5,00;0,00;2,00;2,00;1,00;0,00;1,00;1,00
2019-02-03;89,00;26,00;32,00;22,00;45,00;28,00;8,00;19,00;9,00;12,42;74,51;6,21;22,77;0,00;18,00;7,00;8,00;2,00;34,00;24,00;8,00;1,00;1,00;2,00;1,00;0,00;1,00;0,00
2019-02-10;71,00;29,00;26,00;26,00;39,00;25,00;8,00;12,00;9,00;7,10;69,99;6,09;19,27;3,00;18,00;5,00;17,00;0,00;32,00;21,00;6,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00
2019-02-17;67,00;31,00;34,00;30,00;51,00;21,00;12,00;15,00;7,00;10,31;63,91;6,18;23,71;1,00;25,00;8,00;8,00;0,00;27,00;25,00;6,00;0,00;1,00;1,00;0,00;1,00;1,00;0,00
2019-02-24;65,00;24,00;32,00;23,00;42,00;36,00;3,00;16,00;11,00;3,10;58,81;3,10;14,44;1,00;16,00;7,00;6,00;1,00;26,00;21,00;8,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00
2019-03-03;64,00;31,00;29,00;23,00;30,00;25,00;9,00;15,00;7,00;7,23;62,97;4,13;22,71;1,00;17,00;3,00;5,00;0,00;27,00;41,00;5,00;1,00;1,00;1,00;0,00;0,00;1,00;0,00
2019-03-10;55,00;32,00;23,00;27,00;35,00;28,00;8,00;11,00;10,00;4,07;49,91;1,02;17,31;1,00;10,00;5,00;8,00;0,00;24,00;18,00;4,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00
2019-03-17;51,00;26,00;25,00;21,00;40,00;17,00;7,00;19,00;8,00;9,37;49,96;1,04;9,37;0,00;8,00;6,00;7,00;0,00;21,00;19,00;6,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00
2019-03-24;48,00;29,00;17,00;14,00;34,00;16,00;7,00;16,00;6,00;1,02;44,94;5,11;11,23;1,00;10,00;4,00;3,00;0,00;20,00;8,00;6,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2019-03-31;38,00;27,00;15,00;11,00;30,00;17,00;5,00;11,00;8,00;4,11;30,81;3,08;7,19;0,00;10,00;3,00;4,00;1,00;17,00;22,00;5,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-04-07;35,00;30,00;17,00;10,00;25,00;9,00;1,00;11,00;4,00;2,06;25,74;4,12;8,24;0,00;7,00;4,00;2,00;1,00;22,00;10,00;3,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00
2019-04-14;20,00;24,00;9,00;7,00;18,00;7,00;5,00;4,00;5,00;3,16;23,16;1,05;7,37;0,00;4,00;1,00;2,00;0,00;7,00;13,00;2,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-04-21;28,00;12,00;14,00;3,00;13,00;6,00;3,00;1,00;5,00;2,07;21,78;1,04;5,19;0,00;3,00;1,00;3,00;0,00;6,00;5,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-04-28;30,00;8,00;9,00;1,00;13,00;6,00;1,00;1,00;3,00;1,03;16,55;1,03;7,24;0,00;1,00;2,00;2,00;0,00;5,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;17,00;7,00;9,00;3,00;11,00;6,00;1,00;3,00;1,00;1,00;19,00;1,00;4,00;0,00;3,00;2,00;1,00;0,00;3,00;4,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;21,00;3,00;5,00;3,00;5,00;3,00;1,00;1,00;2,00;1,05;12,60;1,05;3,15;0,00;3,00;2,00;3,00;1,00;2,00;3,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;22,00;6,00;6,00;1,00;11,00;4,00;3,00;2,00;1,00;3,14;20,95;1,05;4,19;0,00;4,00;1,00;2,00;1,00;7,00;5,00;1,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00
2019-05-26;33,00;3,00;7,00;3,00;9,00;4,00;3,00;1,00;2,00;2,06;15,47;1,03;4,13;1,00;3,00;2,00;4,00;0,00;6,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-06-02;35,00;5,00;13,00;3,00;10,00;7,00;2,00;4,00;2,00;2,06;22,65;1,03;4,12;0,00;6,00;1,00;3,00;1,00;5,00;4,00;2,00;0,00;1,00;1,00;0,00;1,00;1,00;0,00
2019-06-09;40,00;6,00;10,00;9,00;3,00;4,00;1,00;5,00;3,00;2,05;22,56;1,03;7,18;0,00;6,00;3,00;4,00;1,00;6,00;6,00;1,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00
2019-06-16;39,00;6,00;11,00;5,00;10,00;6,00;1,00;6,00;3,00;2,05;18,47;2,05;7,18;2,00;0,00;1,00;1,00;0,00;6,00;4,00;2,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-06-23;39,00;5,00;12,00;3,00;7,00;2,00;2,00;3,00;2,00;2,05;27,71;2,05;11,29;1,00;2,00;1,00;4,00;0,00;7,00;6,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;38,00;5,00;11,00;8,00;16,00;6,00;0,00;5,00;1,00;1,03;28,76;1,03;5,14;0,00;5,00;1,00;3,00;1,00;7,00;4,00;3,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00
