Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;100,00;92,06;53,97;100,00;0,00;4,00;0,00;11,00;4,00
2019-01-13;31,00;76,68;35,89;96,26;0,00;15,00;8,00;15,00;8,00
2019-01-20;50,00;65,63;34,38;103,13;0,00;4,00;12,00;4,00;19,00
2019-01-27;19,00;61,75;38,00;76,00;0,00;4,00;15,00;23,00;8,00
2019-02-03;36,00;67,30;50,09;115,83;0,00;12,00;0,00;20,00;36,00
2019-02-10;40,00;60,80;16,00;132,80;0,00;12,00;12,00;24,00;8,00
2019-02-17;36,00;56,35;59,48;104,87;0,00;8,00;20,00;16,00;8,00
2019-02-24;24,00;80,00;59,20;100,80;0,00;8,00;8,00;12,00;8,00
2019-03-03;34,00;34,00;19,43;76,10;3,24;4,00;11,00;4,00;7,00
2019-03-10;31,00;32,63;63,63;83,21;0,00;8,00;8,00;34,00;23,00
2019-03-17;36,00;51,65;15,65;78,26;4,70;4,00;8,00;8,00;0,00
2019-03-24;20,00;46,67;11,67;61,67;5,00;8,00;0,00;24,00;8,00
2019-03-31;47,00;43,87;7,83;73,63;15,67;4,00;0,00;4,00;4,00
2019-04-07;19,00;71,25;25,33;77,58;3,17;4,00;23,00;7,00;0,00
2019-04-14;35,00;70,00;7,95;106,59;0,00;4,00;4,00;9,00;0,00
2019-04-21;43,00;62,11;25,48;82,81;0,00;4,00;13,00;4,00;9,00
2019-04-28;53,00;27,30;8,03;64,24;3,21;11,00;8,00;8,00;0,00
2019-05-05;23,00;16,43;23,00;78,86;0,00;0,00;8,00;0,00;11,00
2019-05-12;39,00;43,88;24,38;82,88;0,00;4,00;8,00;0,00;4,00
2019-05-19;27,00;31,76;19,06;85,76;0,00;8,00;0,00;12,00;4,00
2019-05-26;42,00;45,11;20,22;43,56;0,00;4,00;0,00;17,00;4,00
2019-06-02;24,00;48,00;27,20;75,20;0,00;8,00;12,00;4,00;4,00
2019-06-09;39,00;49,92;15,60;76,44;0,00;4,00;4,00;4,00;12,00
2019-06-16;36,00;36,00;39,13;67,30;4,70;0,00;0,00;8,00;0,00
2019-06-23;38,00;17,42;30,08;88,67;0,00;13,00;17,00;13,00;4,00
2019-06-30;37,00;49,87;20,91;90,09;0,00;4,00;16,00;4,00;0,00
2019-07-07;47,00;51,86;21,07;81,03;12,97;13,00;17,00;17,00;4,00
2019-07-14;27,00;54,00;31,76;52,41;0,00;5,00;9,00;18,00;23,00
2019-07-21;43,00;33,44;23,89;105,11;4,78;0,00;24,00;9,00;14,00
2019-07-28;39,00;76,44;37,44;140,40;0,00;0,00;5,00;15,00;5,00
2019-08-04;27,00;54,00;31,76;114,35;0,00;0,00;14,00;9,00;14,00
2019-08-11;62,00;33,38;28,62;138,31;0,00;8,00;17,00;8,00;8,00
2019-08-18;40,00;52,80;24,00;75,20;4,80;8,00;12,00;0,00;12,00
2019-08-25;36,00;81,82;24,55;132,55;4,91;0,00;8,00;4,00;0,00
2019-09-01;26,00;62,71;47,41;76,47;0,00;0,00;11,00;11,00;4,00
2019-09-08;59,00;27,11;23,92;82,92;4,78;12,00;4,00;8,00;0,00
2019-09-15;31,00;69,75;7,75;80,60;4,65;8,00;4,00;4,00;4,00
2019-09-22;58,00;65,84;42,32;92,49;0,00;0,00;8,00;12,00;0,00
2019-09-29;35,00;55,68;39,77;98,64;0,00;0,00;20,00;4,00;8,00
2019-10-06;40,00;32,00;27,20;129,60;8,00;12,00;8,00;4,00;4,00
2019-10-13;16,00;75,20;35,20;78,40;0,00;4,00;4,00;4,00;12,00
2019-10-20;26,00;55,06;18,35;102,47;0,00;0,00;57,00;4,00;7,00
2019-10-27;33,00;69,14;36,14;88,00;0,00;0,00;22,00;15,00;11,00
2019-11-03;52,00;40,97;47,27;119,76;0,00;18,00;8,00;11,00;7,00
2019-11-10;34,00;64,76;22,67;87,43;0,00;4,00;19,00;4,00;7,00
2019-11-17;48,00;33,60;30,40;81,60;3,20;7,00;49,00;7,00;7,00
2019-11-24;29,00;56,39;3,22;66,06;3,22;11,00;7,00;7,00;11,00
2019-12-01;15,00;54,00;18,00;37,50;3,00;8,00;8,00;11,00;8,00
2019-12-08;52,00;55,15;69,33;100,85;7,88;4,00;15,00;22,00;15,00
2019-12-15;61,00;93,11;27,29;104,34;3,21;4,00;8,00;15,00;8,00
2019-12-22;45,00;91,61;81,96;91,61;9,64;18,00;9,00;13,00;18,00
2019-12-29;75,00;71,81;43,09;87,77;0,00;22,00;0,00;22,00;26,00
2020-01-05;61,00;75,08;45,36;96,97;10,95;14,00;4,00;22,00;4,00
2020-01-12;57,00;60,17;38,00;74,42;11,08;14,00;7,00;28,00;7,00
2020-01-19;46,00;65,03;60,28;96,76;0,00;7,00;4,00;14,00;14,00
2020-01-26;36,00;44,18;47,45;104,73;0,00;4,00;14,00;7,00;11,00
2020-02-02;53,00;57,82;67,45;78,70;0,00;4,00;7,00;14,00;32,00
2020-02-09;47,00;72,93;58,34;69,69;0,00;0,00;14,00;14,00;4,00
2020-02-16;29,00;62,83;29,00;74,11;3,22;14,00;11,00;7,00;14,00
2020-02-23;48,00;56,00;24,00;28,80;0,00;3,00;7,00;7,00;3,00
2020-03-01;24,00;46,40;20,80;76,80;3,20;7,00;11,00;14,00;3,00
2020-03-08;30,00;75,79;22,11;72,63;0,00;7,00;7,00;7,00;3,00
2020-03-15;37,00;27,35;12,87;41,83;3,22;0,00;3,00;7,00;10,00
2020-03-22;25,00;34,38;28,13;32,81;3,13;3,00;6,00;3,00;6,00
2020-03-29;36,00;34,36;22,91;21,27;0,00;0,00;13,00;13,00;13,00
2020-04-05;49,00;11,06;6,32;69,55;0,00;3,00;14,00;7,00;10,00
2020-04-12;25,00;45,00;11,67;96,67;0,00;0,00;14,00;3,00;7,00
2020-04-19;20,00;31,67;6,67;58,33;0,00;10,00;7,00;7,00;0,00
2020-04-26;35,00;22,27;6,36;70,00;6,36;3,00;13,00;0,00;3,00
2020-05-03;37,00;17,70;24,13;59,52;0,00;3,00;47,00;0,00;3,00
2020-05-10;16,00;20,80;22,40;44,80;0,00;10,00;20,00;7,00;10,00
2020-05-17;18,00;36,00;11,45;31,09;3,27;4,00;25,00;7,00;4,00
2020-05-24;27,00;20,65;38,12;31,76;6,35;0,00;17,00;3,00;0,00
2020-05-31;3,00;13,50;16,50;63,00;3,00;0,00;7,00;0,00;3,00
2020-06-07;30,00;30,00;9,47;47,37;3,16;3,00;17,00;7,00;3,00
2020-06-14;57,00;33,25;39,58;52,25;0,00;3,00;3,00;7,00;13,00
2020-06-21;32,00;22,40;25,60;52,80;8,00;7,00;25,00;7,00;14,00
2020-06-28;25,00;26,67;21,67;65,00;0,00;17,00;7,00;0,00;3,00
2020-07-05;41,00;19,68;26,24;55,76;3,28;7,00;22,00;4,00;0,00
2020-07-12;34,00;42,10;14,57;56,67;8,10;4,00;11,00;0,00;7,00
2020-07-19;43,00;35,04;11,15;62,11;0,00;12,00;4,00;8,00;8,00
2020-07-26;39,00;3,12;15,60;40,56;0,00;12,00;12,00;4,00;4,00
2020-08-02;26,00;36,71;26,00;41,29;3,06;4,00;0,00;15,00;11,00
2020-08-09;29,00;25,78;22,56;54,78;0,00;4,00;7,00;7,00;4,00
2020-08-16;21,00;43,62;14,54;79,15;8,08;4,00;7,00;7,00;4,00
2020-08-23;38,00;28,50;23,75;39,58;0,00;0,00;7,00;0,00;3,00
2020-08-30;39,00;39,00;20,28;35,88;0,00;11,00;7,00;4,00;7,00
2020-09-06;32,00;46,40;14,40;75,20;3,20;4,00;0,00;4,00;7,00
2020-09-13;25,00;25,00;20,31;62,50;0,00;7,00;7,00;0,00;0,00
2020-09-20;31,00;35,89;11,42;48,95;0,00;0,00;14,00;0,00;3,00
2020-09-27;36,00;37,64;8,18;44,18;3,27;11,00;21,00;11,00;7,00
2020-10-04;33,00;25,14;7,86;78,57;0,00;7,00;0,00;4,00;18,00
2020-10-11;26,00;21,41;3,06;74,94;7,65;4,00;7,00;12,00;11,00
2020-10-18;7,00;9,80;16,80;29,40;0,00;4,00;7,00;4,00;4,00
2020-10-25;28,00;10,89;28,00;76,22;0,00;7,00;11,00;4,00;7,00
2020-11-01;14,00;17,11;17,11;32,67;0,00;3,00;0,00;4,00;0,00
2020-11-08;14,00;21,78;14,00;45,11;10,89;4,00;7,00;0,00;11,00
2020-11-15;36,00;25,04;7,83;56,35;0,00;4,00;0,00;11,00;7,00
2020-11-22;32,00;35,20;8,00;59,20;0,00;3,00;17,00;7,00;14,00
2020-11-29;21,00;40,38;29,08;64,62;3,23;3,00;7,00;0,00;0,00
2020-12-06;21,00;58,15;29,08;71,08;3,23;10,00;0,00;7,00;3,00
2020-12-13;22,00;36,14;22,00;56,57;0,00;7,00;36,00;19,00;0,00
2020-12-20;33,00;33,00;25,14;56,57;7,86;4,00;4,00;4,00;8,00
2020-12-27;25,00;60,00;21,67;73,33;5,00;8,00;4,00;13,00;4,00
2021-01-03;36,00;47,45;26,18;83,45;0,00;18,00;7,00;7,00;7,00
