Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;52,00;7,00;4,00;14,00;8,00;1,00;3,00;7,00;1,00;0,00;1,00;0,00;0,00;0,00;5,00;4,00;1,00;0,00;1,00;5,00;7,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;29,00;6,00;0,00;12,00;3,00;1,00;3,00;3,00;1,00;1,00;4,00;0,00;1,00;1,00;6,00;4,00;0,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;53,00;8,00;2,00;6,00;2,00;5,00;0,00;0,00;1,00;0,00;1,00;1,00;1,00;1,00;5,00;4,00;2,00;0,00;1,00;2,00;5,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;22,00;5,00;4,00;9,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;1,00;2,00;0,00;0,00;6,00;1,00;0,00;2,00;2,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-02-03;39,00;3,00;6,00;8,00;1,00;1,00;0,00;1,00;0,00;1,00;3,00;0,00;0,00;1,00;4,00;8,00;0,00;3,00;1,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;29,00;4,00;9,00;14,00;4,00;3,00;1,00;1,00;1,00;4,00;1,00;0,00;0,00;3,00;5,00;6,00;1,00;1,00;0,00;1,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;22,00;8,00;5,00;8,00;1,00;3,00;0,00;4,00;0,00;3,00;4,00;1,00;0,00;0,00;4,00;8,00;1,00;0,00;5,00;0,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;33,00;5,00;9,00;12,00;0,00;0,00;0,00;4,00;1,00;0,00;3,00;0,00;1,00;0,00;6,00;6,00;3,00;1,00;1,00;0,00;1,00;4,00;0,00;9,00;0,00;0,00;1,00;0,00
2019-03-03;48,00;12,00;5,00;11,00;1,00;3,00;1,00;0,00;1,00;1,00;1,00;1,00;1,00;0,00;1,00;5,00;0,00;3,00;3,00;1,00;1,00;1,00;0,00;9,00;0,00;0,00;0,00;0,00
2019-03-10;30,00;3,00;14,00;5,00;7,00;4,00;0,00;4,00;1,00;1,00;3,00;0,00;0,00;0,00;4,00;5,00;0,00;0,00;4,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-03-17;19,00;1,00;0,00;5,00;1,00;1,00;1,00;0,00;0,00;0,00;5,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;3,00;1,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-03-24;24,00;3,00;5,00;8,00;4,00;0,00;0,00;3,00;0,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00
2019-03-31;37,00;1,00;0,00;4,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;7,00;3,00;0,00;0,00;3,00;1,00;3,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-04-07;28,00;3,00;3,00;21,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;1,00;1,00;1,00;4,00;4,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;35,00;4,00;3,00;4,00;3,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;34,00;6,00;4,00;14,00;0,00;1,00;0,00;1,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-04-28;34,00;4,00;1,00;5,00;3,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;3,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;16,00;1,00;0,00;12,00;3,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-05-12;21,00;1,00;6,00;8,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;11,00;0,00;1,00;9,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;18,00;0,00;2,00;7,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;22,00;0,00;7,00;5,00;5,00;0,00;0,00;1,00;0,00;1,00;4,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;24,00;1,00;5,00;13,00;5,00;1,00;0,00;3,00;1,00;0,00;1,00;0,00;0,00;0,00;5,00;0,00;1,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-16;35,00;0,00;8,00;33,00;4,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;3,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-06-23;33,00;1,00;8,00;23,00;4,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;3,00;0,00;1,00;0,00;3,00;1,00;0,00;1,00;1,00;0,00;0,00;4,00;1,00;0,00;0,00;0,00
2019-06-30;36,00;4,00;5,00;32,00;1,00;1,00;0,00;1,00;0,00;3,00;3,00;1,00;0,00;0,00;3,00;3,00;0,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;51,00;0,00;10,00;18,00;9,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;6,00;0,00;1,00;3,00;0,00;0,00;1,00;1,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-07-14;56,00;0,00;9,00;26,00;5,00;3,00;0,00;3,00;0,00;0,00;1,00;0,00;3,00;0,00;1,00;1,00;0,00;0,00;0,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
