Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;43,00;45,00;29,00;19,00;0,00;4,61;0,00;19,96;4,61
2019-01-13;29,00;45,00;38,00;63,00;10,00;4,58;9,16;19,84;0,00
2019-01-20;28,00;49,00;28,00;65,00;0,00;4,67;14,00;15,56;0,00
2019-01-27;27,00;53,00;18,00;46,00;0,00;0,00;4,50;39,00;13,50
2019-02-03;43,00;30,00;14,00;43,00;9,00;9,21;4,61;26,11;0,00
2019-02-10;19,00;40,00;19,00;29,00;5,00;0,00;0,00;42,75;4,75
2019-02-17;19,00;26,00;10,00;39,00;5,00;4,38;0,00;20,46;0,00
2019-02-24;48,00;40,00;33,00;34,00;0,00;4,65;0,00;26,32;4,65
2019-03-03;33,00;40,00;14,00;29,00;5,00;0,00;9,00;19,50;4,50
2019-03-10;28,00;29,00;23,00;14,00;5,00;9,33;9,33;15,56;0,00
2019-03-17;14,00;39,00;5,00;9,00;0,00;0,00;4,67;24,89;0,00
2019-03-24;53,00;40,00;19,00;34,00;5,00;4,68;4,68;15,59;10,91
2019-03-31;48,00;15,00;19,00;29,00;0,00;0,00;4,50;25,50;10,50
2019-04-07;23,00;30,00;19,00;0,00;0,00;0,00;0,00;35,27;4,60
2019-04-14;45,00;11,00;5,00;30,00;0,00;4,66;4,66;10,86;15,52
2019-04-21;15,00;31,00;0,00;20,00;0,00;10,50;10,50;25,50;10,50
2019-04-28;19,00;24,00;5,00;24,00;0,00;4,75;4,75;20,58;4,75
2019-05-05;18,00;29,00;28,00;56,00;9,00;0,00;4,50;19,50;4,50
2019-05-12;47,00;15,00;9,00;38,00;0,00;0,00;0,00;25,77;4,55
2019-05-19;42,00;19,00;23,00;19,00;0,00;0,00;9,33;24,89;4,67
2019-05-26;28,00;35,00;9,00;24,00;5,00;0,00;9,33;10,89;9,33
2019-06-02;26,00;33,00;22,00;31,00;0,00;0,00;13,76;13,76;0,00
2019-06-09;32,00;52,00;41,00;9,00;5,00;9,14;4,57;13,71;0,00
2019-06-16;14,00;14,00;18,00;46,00;5,00;0,00;9,33;24,89;0,00
2019-06-23;14,00;20,00;23,00;38,00;5,00;0,00;4,67;15,56;0,00
2019-06-30;65,00;44,00;9,00;47,00;5,00;0,00;13,93;20,12;4,64
2019-07-07;23,00;19,00;0,00;47,00;5,00;0,00;4,60;24,53;13,80
2019-07-14;19,00;21,00;10,00;49,00;5,00;0,00;14,62;24,85;4,38
2019-07-21;21,00;56,00;32,00;85,00;5,00;0,00;4,50;49,50;6,00
2019-07-28;31,00;33,00;15,00;47,00;5,00;0,00;0,00;34,10;10,85
2019-08-04;52,00;50,00;42,00;43,00;5,00;6,12;4,59;39,76;27,53
2019-08-11;29,00;41,00;10,00;34,00;14,00;4,58;9,16;25,95;0,00
2019-08-18;69,00;21,00;20,00;15,00;5,00;0,00;0,00;21,47;0,00
2019-08-25;43,00;61,00;5,00;49,00;0,00;0,00;0,00;46,07;4,61
2019-09-01;9,00;34,00;41,00;46,00;5,00;4,50;9,00;28,50;9,00
2019-09-08;14,00;19,00;14,00;42,00;0,00;4,67;4,67;34,22;14,00
2019-09-15;32,00;43,00;36,00;42,00;5,00;0,00;9,14;28,95;9,14
2019-09-22;22,00;33,00;22,00;41,00;4,00;0,00;4,40;19,07;4,40
2019-09-29;36,00;19,00;18,00;36,00;9,00;9,39;0,00;14,09;9,39
2019-10-06;31,00;47,00;35,00;36,00;4,00;13,95;4,65;34,10;9,30
2019-10-13;40,00;28,00;13,00;50,00;4,00;4,62;9,23;9,23;4,62
2019-10-20;54,00;38,00;31,00;54,00;4,00;0,00;4,63;43,20;0,00
2019-10-27;22,00;37,00;4,00;36,00;4,00;4,71;9,43;23,57;9,43
2019-11-03;35,00;42,00;18,00;54,00;0,00;4,57;0,00;22,83;4,57
2019-11-10;13,00;42,00;13,00;22,00;4,00;0,00;0,00;31,78;0,00
2019-11-17;31,00;19,00;9,00;41,00;0,00;0,00;13,95;13,95;0,00
2019-11-24;30,00;36,00;17,00;39,00;13,00;4,50;9,00;18,00;4,50
2019-12-01;40,00;38,00;13,00;32,00;4,00;0,00;4,62;24,62;0,00
2019-12-08;36,00;57,00;27,00;32,00;0,00;13,50;13,50;24,00;9,00
2019-12-15;27,00;65,00;35,00;54,00;9,00;0,00;4,76;23,82;0,00
2019-12-22;44,00;36,00;24,00;49,00;0,00;11,00;9,43;26,71;0,00
2019-12-29;41,00;67,00;18,00;37,00;5,00;24,30;9,11;33,41;0,00
2020-01-05;26,00;54,00;30,00;61,00;0,00;9,18;4,59;27,53;4,59
2020-01-12;63,00;49,00;38,00;38,00;0,00;4,61;7,68;49,17;9,22
2020-01-19;22,00;64,00;39,00;35,00;4,00;0,00;0,00;51,86;18,86
2020-01-26;17,00;40,00;17,00;21,00;4,00;0,00;4,64;23,18;4,64
2020-02-02;38,00;32,00;26,00;30,00;4,00;9,12;4,56;9,12;0,00
2020-02-09;33,00;57,00;13,00;25,00;0,00;4,50;7,50;22,50;16,50
2020-02-16;21,00;49,00;21,00;39,00;0,00;4,50;0,00;36,00;9,00
2020-02-23;34,00;31,00;13,00;34,00;0,00;9,27;4,64;18,55;9,27
2020-03-01;33,00;39,00;33,00;46,00;0,00;0,00;0,00;13,50;4,50
2020-03-08;36,00;25,00;32,00;20,00;4,00;0,00;4,70;56,35;4,70
2020-03-15;40,00;34,00;20,00;32,00;4,00;0,00;7,69;21,54;7,69
2020-03-22;24,00;17,00;8,00;36,00;0,00;12,80;12,80;17,60;4,80
2020-03-29;30,00;24,00;4,00;62,00;0,00;4,50;10,50;12,00;4,50
2020-04-05;48,00;34,00;20,00;65,00;4,00;4,50;4,50;34,50;4,50
2020-04-12;36,00;8,00;16,00;16,00;4,00;0,00;12,00;9,00;0,00
2020-04-19;47,00;29,00;16,00;28,00;0,00;4,55;0,00;21,23;7,58
2020-04-26;23,00;8,00;8,00;36,00;0,00;0,00;153,33;7,67;4,60
2020-05-03;35,00;12,00;8,00;16,00;0,00;0,00;12,17;7,61;7,61
2020-05-10;34,00;24,00;15,00;27,00;0,00;4,64;15,45;20,09;7,73
2020-05-17;32,00;21,00;16,00;16,00;4,00;4,57;12,19;9,14;0,00
2020-05-24;26,00;28,00;15,00;38,00;0,00;12,24;7,65;7,65;0,00
2020-05-31;34,00;16,00;7,00;30,00;0,00;0,00;0,00;4,64;7,73
2020-06-07;15,00;23,00;7,00;41,00;4,00;4,50;3,00;15,00;7,50
2020-06-14;41,00;32,00;11,00;34,00;0,00;4,56;3,04;16,70;22,78
2020-06-21;48,00;25,00;8,00;36,00;0,00;12,39;4,65;17,03;12,39
2020-06-28;42,00;8,00;11,00;31,00;4,00;15,56;3,11;7,78;0,00
2020-07-05;59,00;12,00;8,00;28,00;0,00;0,00;12,10;25,72;0,00
2020-07-12;47,00;32,00;13,00;13,00;0,00;4,55;4,55;13,65;4,55
2020-07-19;69,00;14,00;26,00;22,00;0,00;9,20;16,87;13,80;4,60
2020-07-26;31,00;19,00;13,00;40,00;9,00;0,00;4,65;23,25;0,00
2020-08-02;13,00;9,00;4,00;14,00;9,00;0,00;0,00;27,44;4,33
2020-08-09;9,00;22,00;17,00;22,00;0,00;13,50;9,00;31,50;9,00
2020-08-16;94,00;9,00;8,00;25,00;0,00;0,00;4,62;30,82;4,62
2020-08-23;45,00;17,00;8,00;25,00;4,00;0,00;7,76;9,31;0,00
2020-08-30;16,00;30,00;8,00;25,00;8,00;0,00;8,00;12,80;0,00
2020-09-06;57,00;4,00;8,00;25,00;4,00;9,24;12,32;0,00;9,24
2020-09-13;29,00;22,00;17,00;13,00;4,00;9,16;0,00;9,16;0,00
2020-09-20;13,00;37,00;4,00;17,00;4,00;4,33;4,33;11,56;15,89
2020-09-27;0,00;21,00;8,00;25,00;4,00;5,00;0,00;22,00;5,00
2020-10-04;23,00;17,00;8,00;25,00;0,00;0,00;4,60;9,20;4,60
2020-10-11;15,00;13,00;9,00;18,00;0,00;4,50;4,50;18,00;4,50
2020-10-18;15,00;22,00;0,00;9,00;0,00;4,50;0,00;31,50;9,00
2020-10-25;24,00;9,00;4,00;31,00;0,00;9,60;0,00;9,60;0,00
2020-11-01;23,00;25,00;8,00;4,00;4,00;0,00;7,67;29,13;0,00
2020-11-08;19,00;22,00;0,00;22,00;0,00;4,75;0,00;22,17;9,50
2020-11-15;19,00;0,00;9,00;26,00;4,00;4,75;4,75;9,50;4,75
2020-11-22;14,00;17,00;21,00;13,00;4,00;9,33;4,67;21,78;0,00
2020-11-29;24,00;18,00;18,00;27,00;0,00;0,00;0,00;4,50;4,50
2020-12-06;10,00;13,00;22,00;9,00;4,00;0,00;0,00;15,00;5,00
2020-12-13;10,00;22,00;4,00;62,00;0,00;0,00;0,00;43,33;5,00
2020-12-20;15,00;14,00;0,00;67,00;5,00;0,00;4,50;28,50;0,00
2020-12-27;26,00;38,00;5,00;71,00;0,00;4,59;4,59;9,18;9,18
2021-01-03;23,00;21,00;13,00;34,00;0,00;9,20;0,00;24,53;4,60
2021-01-10;32,00;30,00;8,00;47,00;9,00;0,00;0,00;0,00;7,62
2021-01-17;27,00;21,00;12,00;4,00;0,00;9,00;7,50;40,50;4,50
2021-01-24;23,00;25,00;13,00;17,00;0,00;4,60;7,67;9,20;4,60
2021-01-31;28,00;30,00;8,00;17,00;0,00;17,11;12,44;29,56;12,44
2021-02-07;15,00;27,00;9,00;18,00;5,00;0,00;0,00;34,50;9,00
2021-02-14;33,00;39,00;13,00;17,00;9,00;0,00;4,50;30,00;4,50
2021-02-21;10,00;18,00;4,00;4,00;0,00;5,00;0,00;20,00;0,00
2021-02-28;14,00;4,00;0,00;22,00;4,00;4,67;0,00;17,11;12,44
2021-03-07;18,00;29,00;8,00;21,00;4,00;9,00;7,50;28,50;4,50
2021-03-14;17,00;8,00;16,00;16,00;0,00;0,00;7,73;23,18;7,73
2021-03-21;5,00;13,00;8,00;21,00;0,00;0,00;0,00;46,67;0,00
2021-03-28;24,00;22,00;4,00;9,00;0,00;4,50;4,50;34,50;9,00
2021-04-04;14,00;17,00;17,00;30,00;0,00;0,00;0,00;56,00;0,00
2021-04-11;19,00;9,00;0,00;4,00;4,00;0,00;9,50;31,67;4,75
2021-04-18;14,00;22,00;0,00;18,00;0,00;4,67;0,00;35,78;14,00
2021-04-25;19,00;13,00;0,00;9,00;0,00;4,38;4,38;21,92;0,00
2021-05-02;19,00;4,00;0,00;17,00;0,00;4,75;4,75;34,83;4,75
2021-05-09;19,00;31,00;17,00;18,00;0,00;0,00;4,75;26,92;4,75
2021-05-16;14,00;21,00;4,00;25,00;13,00;4,67;0,00;46,67;4,67
2021-05-23;24,00;22,00;9,00;13,00;4,00;0,00;0,00;17,60;4,80
2021-05-30;10,00;5,00;9,00;14,00;0,00;5,00;5,00;50,00;0,00
2021-06-06;19,00;22,00;9,00;23,00;0,00;4,38;4,38;26,31;4,38
2021-06-13;19,00;43,00;4,00;100,00;0,00;17,42;0,00;4,75;0,00
2021-06-20;23,00;13,00;0,00;56,00;4,00;9,20;9,20;21,47;0,00
2021-06-27;33,00;44,00;13,00;39,00;0,00;0,00;0,00;30,00;0,00
2021-07-04;24,00;44,00;13,00;44,00;4,00;4,50;9,00;30,00;0,00
2021-07-11;10,00;41,00;9,00;27,00;9,00;10,00;5,00;35,00;5,00
2021-07-18;11,00;46,00;5,00;25,00;0,00;0,00;0,00;31,43;4,71
2021-07-25;26,00;29,00;19,00;24,00;0,00;4,59;0,00;38,24;4,59
2021-08-01;27,00;35,00;5,00;40,00;0,00;0,00;0,00;19,50;15,00
2021-08-08;28,00;88,00;41,00;26,00;0,00;10,89;4,67;21,78;15,56
2021-08-15;100,00;5,00;19,00;15,00;0,00;9,23;0,00;38,46;4,62
2021-08-22;17,00;31,00;5,00;31,00;10,00;4,64;86,55;41,73;0,00
2021-08-29;27,00;40,00;5,00;15,00;0,00;0,00;0,00;15,00;4,50
2021-09-05;22,00;51,00;15,00;46,00;0,00;4,40;4,40;24,93;14,67
2021-09-12;16,00;20,00;5,00;40,00;10,00;4,36;8,73;23,27;14,55
2021-09-19;27,00;20,00;10,00;25,00;0,00;4,50;0,00;34,50;4,50
2021-09-26;21,00;19,00;5,00;39,00;0,00;4,50;4,50;24,00;0,00
2021-10-03;11,00;25,00;24,00;25,00;0,00;4,71;0,00;34,57;0,00
2021-10-10;5,00;39,00;29,00;45,00;0,00;0,00;0,00;16,67;0,00
2021-10-17;33,00;30,00;15,00;40,00;0,00;4,71;0,00;40,86;0,00
2021-10-24;32,00;44,00;10,00;10,00;5,00;4,57;0,00;24,38;0,00
2021-10-31;16,00;10,00;0,00;55,00;0,00;0,00;0,00;37,82;14,55
2021-11-07;5,00;30,00;10,00;30,00;5,00;3,75;7,50;48,75;0,00
2021-11-14;21,00;97,00;14,00;39,00;5,00;4,50;4,50;28,50;9,00
2021-11-21;0,00;42,00;9,00;42,00;0,00;3,00;3,00;37,00;0,00
2021-11-28;26,00;19,00;28,00;19,00;10,00;9,18;4,59;18,35;0,00
2021-12-05;16,00;10,00;15,00;29,00;0,00;0,00;4,80;16,00;14,40
2021-12-12;0,00;41,00;15,00;56,00;0,00;0,00;10,00;33,00;23,00
2021-12-19;18,00;27,00;16,00;28,00;0,00;6,00;6,00;31,50;0,00
2021-12-26;44,00;46,00;17,00;12,00;0,00;12,57;11,00;47,14;0,00
2022-01-02;35,00;74,00;32,00;21,00;0,00;31,96;4,57;47,17;4,57
2022-01-09;17,00;37,00;10,00;32,00;0,00;15,45;0,00;52,55;4,64
2022-01-16;68,00;47,00;16,00;21,00;5,00;0,00;4,53;72,53;4,53
2022-01-23;46,00;47,00;16,00;37,00;0,00;26,07;4,60;62,87;0,00
2022-01-30;29,00;38,00;21,00;38,00;0,00;6,11;4,58;32,05;4,58
2022-02-06;6,00;43,00;16,00;38,00;0,00;6,00;0,00;27,00;10,50
2022-02-13;29,00;37,00;31,00;16,00;0,00;4,58;4,58;68,68;0,00
2022-02-20;12,00;22,00;16,00;38,00;6,00;6,00;0,00;31,50;0,00
2022-02-27;24,00;17,00;0,00;22,00;0,00;6,00;0,00;22,50;0,00
2022-03-06;24,00;28,00;5,00;44,00;6,00;10,50;6,00;21,00;10,50
2022-03-13;23,00;11,00;21,00;21,00;0,00;6,13;21,47;53,67;4,60
2022-03-20;12,00;43,00;0,00;5,00;0,00;6,00;4,50;37,50;10,50
2022-03-27;17,00;26,00;16,00;42,00;0,00;0,00;15,45;37,09;0,00
2022-04-03;27,00;63,00;10,00;39,00;10,00;4,76;4,76;41,29;9,53
2022-04-10;24,00;11,00;5,00;22,00;6,00;0,00;6,40;40,00;0,00
2022-04-17;12,00;33,00;27,00;11,00;11,00;0,00;10,50;31,50;10,50
2022-04-24;37,00;34,00;17,00;28,00;6,00;0,00;10,79;10,79;6,17
2022-05-01;23,00;22,00;27,00;49,00;5,00;6,13;10,73;27,60;4,60
2022-05-08;11,00;11,00;26,00;32,00;0,00;0,00;0,00;11,00;31,43
2022-05-15;21,00;30,00;5,00;30,00;0,00;0,00;4,50;43,50;0,00
2022-05-22;6,00;16,00;0,00;26,00;0,00;0,00;0,00;4,50;4,50
2022-05-29;40,00;32,00;26,00;5,00;0,00;4,62;0,00;36,92;4,62
