Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;19,00;24,43;5,43;0,00;0,00;0,00;0,00;0,00;0,00;3,17;60,17;38,00;0,00;0,00;0,00;51,57;0,00;0,00;0,00;5,28;4,22
2019-01-13;49,00;22,51;0,00;0,00;0,00;4,00;0,00;0,00;0,00;12,25;33,69;30,63;3,06;0,00;0,00;40,83;0,00;4,17;0,00;0,00;8,34
2019-01-20;29,00;29,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;9,67;54,78;38,67;0,00;0,00;0,00;84,36;0,00;0,00;0,00;0,00;20,71
2019-01-27;25,00;34,21;3,95;7,89;0,00;0,00;0,00;0,00;0,00;15,63;21,88;53,13;3,13;5,56;0,00;80,56;8,33;0,00;0,00;4,17;8,33
2019-02-03;18,00;43,71;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21,00;48,00;0,00;0,00;5,14;25,71;0,00;0,00;4,24;0,00;0,00
2019-02-10;18,00;39,86;3,86;0,00;0,00;0,00;0,00;0,00;0,00;12,00;24,00;42,00;0,00;0,00;5,14;38,57;0,00;0,00;0,00;5,29;8,47
2019-02-17;49,00;45,03;0,00;0,00;0,00;4,00;0,00;0,00;4,00;9,19;30,63;82,69;9,19;0,00;0,00;65,33;5,44;0,00;0,00;0,00;0,00
2019-02-24;71,00;43,89;12,91;0,00;0,00;4,00;0,00;0,00;0,00;3,09;43,22;64,83;0,00;0,00;0,00;19,12;0,00;0,00;8,23;0,00;4,12
2019-03-03;23,00;49,83;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,29;39,43;72,29;0,00;0,00;0,00;43,13;0,00;0,00;0,00;5,23;0,00
2019-03-10;32,00;35,84;3,84;0,00;0,00;0,00;0,00;0,00;5,00;0,00;32,00;60,80;0,00;0,00;5,33;45,33;8,00;0,00;4,13;0,00;4,13
2019-03-17;50,00;44,87;8,97;0,00;0,00;0,00;0,00;0,00;0,00;9,38;18,75;90,63;0,00;0,00;0,00;63,16;5,26;0,00;0,00;0,00;9,18
2019-03-24;37,00;68,71;9,25;3,96;0,00;5,00;0,00;0,00;0,00;9,25;37,00;61,67;3,08;5,29;5,29;63,43;5,29;0,00;4,23;0,00;4,23
2019-03-31;39,00;65,00;0,00;0,00;0,00;9,00;0,00;0,00;4,00;9,00;57,00;129,00;0,00;5,20;0,00;75,40;0,00;0,00;0,00;0,00;8,21
2019-04-07;26,00;29,90;9,10;0,00;3,90;4,00;0,00;4,00;4,00;3,25;71,50;110,50;3,25;0,00;0,00;91,00;0,00;0,00;0,00;5,20;21,84
2019-04-14;28,00;84,00;4,00;0,00;0,00;5,00;5,00;0,00;14,00;3,11;52,89;140,00;0,00;0,00;5,60;123,20;0,00;0,00;0,00;0,00;22,81
2019-04-21;71,00;96,82;3,87;0,00;0,00;0,00;0,00;0,00;0,00;18,52;52,48;98,78;0,00;0,00;0,00;191,15;0,00;0,00;0,00;0,00;8,23
2019-04-28;31,00;34,88;9,04;0,00;0,00;9,00;0,00;0,00;4,00;9,30;62,00;89,90;0,00;0,00;8,45;101,45;0,00;0,00;8,27;0,00;17,57
2019-05-05;26,00;65,00;3,90;0,00;0,00;4,00;0,00;0,00;4,00;3,25;61,75;107,25;0,00;0,00;5,20;98,80;0,00;0,00;4,16;0,00;17,68
2019-05-12;26,00;39,00;0,00;3,90;0,00;4,00;0,00;0,00;0,00;9,75;94,25;100,75;0,00;0,00;0,00;109,20;0,00;4,00;0,00;0,00;4,00
2019-05-19;39,00;39,00;3,90;13,00;0,00;0,00;0,00;0,00;13,00;3,00;48,00;132,00;0,00;0,00;0,00;97,50;8,36;0,00;0,00;0,00;4,11
2019-05-26;39,00;42,90;7,80;13,00;7,80;13,00;0,00;8,00;4,00;3,25;65,00;113,75;9,75;0,00;5,57;105,86;5,57;0,00;4,22;5,27;4,22
2019-06-02;98,00;122,83;0,00;7,84;0,00;4,00;0,00;0,00;4,00;9,48;72,71;56,90;9,48;0,00;0,00;272,22;0,00;0,00;4,13;0,00;16,51
2019-06-09;26,00;54,60;7,80;0,00;0,00;4,00;0,00;4,00;0,00;3,25;74,75;149,50;0,00;0,00;0,00;144,44;5,78;0,00;4,16;4,16;4,16
2019-06-16;68,00;71,92;9,15;3,92;3,92;0,00;0,00;0,00;13,00;9,27;61,82;142,18;0,00;0,00;5,44;111,52;0,00;0,00;4,12;0,00;4,12
2019-06-23;83,00;92,08;18,16;3,89;0,00;0,00;0,00;0,00;9,00;12,30;89,15;147,56;0,00;0,00;8,03;117,81;5,35;0,00;13,32;0,00;13,32
2019-06-30;54,00;128,57;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;98,47;146,12;9,53;0,00;0,00;162,00;0,00;0,00;0,00;14,26;13,25
2019-07-07;52,00;100,10;13,00;0,00;0,00;9,00;0,00;4,00;9,00;0,00;97,88;162,12;0,00;8,21;8,21;254,53;0,00;0,00;8,16;0,00;12,24
2019-07-14;87,00;81,81;0,00;3,90;3,90;14,00;0,00;9,00;5,00;0,00;80,79;152,25;0,00;0,00;0,00;193,03;8,16;0,00;0,00;0,00;17,61
2019-07-21;74,00;92,18;0,00;0,00;0,00;18,00;0,00;5,00;14,00;0,00;95,58;148,00;3,08;0,00;0,00;180,89;0,00;0,00;0,00;5,14;22,61
2019-07-28;100,00;94,81;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,13;96,88;140,63;0,00;0,00;0,00;202,70;5,41;0,00;5,15;0,00;18,56
2019-08-04;62,00;99,46;9,04;0,00;0,00;5,00;0,00;0,00;5,00;24,80;93,00;148,80;18,60;0,00;0,00;218,35;5,39;0,00;0,00;0,00;23,77
2019-08-11;67,00;85,04;5,15;5,15;14,17;5,00;0,00;5,00;14,00;6,09;115,73;243,64;9,14;10,72;0,00;206,36;8,04;0,00;0,00;0,00;23,71
2019-08-18;74,00;63,61;9,09;0,00;0,00;9,00;0,00;0,00;5,00;9,25;135,67;117,17;3,08;0,00;0,00;101,41;5,48;0,00;0,00;0,00;18,50
2019-08-25;49,00;83,82;16,76;3,87;3,87;0,00;0,00;0,00;4,00;3,06;113,31;94,94;0,00;0,00;0,00;117,06;0,00;0,00;9,19;0,00;4,08
2019-09-01;13,00;50,70;0,00;3,90;0,00;8,00;0,00;0,00;0,00;0,00;117,00;100,75;0,00;0,00;0,00;104,00;0,00;0,00;4,33;0,00;13,00
2019-09-08;25,00;46,05;21,05;0,00;0,00;0,00;0,00;0,00;4,00;3,13;118,75;46,88;0,00;0,00;0,00;63,89;0,00;0,00;0,00;0,00;20,83
