Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-01-06;41,00;92,25;5,13;10,25;10,25;2,00;3,00;6,00;0,00;24,60;0,00;4,10;2,05;0,00;0,00;2,00;5,00;0,00;0,00;0,00;0,00
2019-01-13;28,00;65,33;4,67;9,33;9,33;3,00;12,00;5,00;0,00;4,00;2,00;4,00;0,00;0,00;1,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-01-20;35,00;52,50;4,38;8,75;4,38;1,00;1,00;4,00;0,00;1,94;3,89;0,00;0,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;31,00;72,33;10,33;10,33;10,33;0,00;6,00;1,00;0,00;1,94;3,88;3,88;1,94;0,00;0,00;6,00;1,00;0,00;0,00;0,00;0,00
2019-02-03;27,00;72,00;9,00;4,50;9,00;3,00;14,00;5,00;0,00;3,86;1,93;0,00;1,93;2,00;0,00;0,00;5,00;0,00;2,00;0,00;0,00
2019-02-10;28,00;93,33;4,67;9,33;4,67;5,00;12,00;6,00;0,00;2,00;2,00;4,00;0,00;0,00;5,00;3,00;4,00;0,00;0,00;0,00;2,00
2019-02-17;35,00;113,75;26,25;8,75;8,75;7,00;5,00;6,00;3,00;2,19;0,00;0,00;2,19;2,00;1,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-02-24;20,00;90,00;5,00;10,00;10,00;3,00;12,00;6,00;0,00;2,00;0,00;4,00;0,00;3,00;4,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-03-03;34,00;85,00;8,50;8,50;17,00;6,00;8,00;5,00;0,00;4,25;4,25;4,25;4,25;2,00;2,00;2,00;2,00;0,00;0,00;0,00;0,00
2019-03-10;31,00;113,67;5,17;10,33;10,33;5,00;14,00;8,00;0,00;8,86;0,00;2,21;0,00;5,00;5,00;3,00;5,00;0,00;2,00;0,00;0,00
2019-03-17;44,00;105,60;8,80;17,60;8,80;3,00;5,00;14,00;0,00;2,00;0,00;4,00;0,00;0,00;2,00;0,00;2,00;0,00;2,00;0,00;0,00
2019-03-24;41,00;102,50;5,13;5,13;10,25;9,00;13,00;8,00;0,00;2,05;0,00;2,05;2,05;0,00;2,00;3,00;2,00;2,00;0,00;2,00;0,00
2019-03-31;64,00;91,43;18,29;18,29;9,14;0,00;15,00;11,00;0,00;4,27;4,27;0,00;0,00;2,00;0,00;3,00;1,00;1,00;0,00;0,00;0,00
2019-04-07;54,00;117,00;18,00;9,00;9,00;1,00;21,00;9,00;0,00;8,31;2,08;2,08;0,00;0,00;1,00;3,00;9,00;0,00;0,00;0,00;0,00
2019-04-14;72,00;246,86;10,29;30,86;10,29;9,00;11,00;14,00;0,00;8,00;0,00;4,00;2,00;0,00;6,00;2,00;12,00;0,00;0,00;0,00;0,00
2019-04-21;58,00;116,00;9,67;19,33;19,33;0,00;12,00;9,00;1,00;4,14;4,14;0,00;4,14;0,00;2,00;0,00;6,00;2,00;0,00;0,00;0,00
2019-04-28;42,00;115,50;10,50;21,00;10,50;6,00;12,00;6,00;0,00;4,20;0,00;4,20;0,00;0,00;3,00;3,00;6,00;2,00;1,00;0,00;0,00
2019-05-05;50,00;120,00;10,00;20,00;10,00;3,00;12,00;11,00;1,00;4,17;0,00;4,17;0,00;2,00;1,00;3,00;4,00;0,00;0,00;0,00;0,00
2019-05-12;56,00;93,33;9,33;18,67;9,33;4,00;23,00;12,00;0,00;4,00;0,00;4,00;2,00;0,00;1,00;2,00;7,00;0,00;1,00;0,00;0,00
2019-05-19;63,00;99,00;9,00;9,00;18,00;4,00;39,00;16,00;3,00;4,20;2,10;4,20;4,20;2,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00
