Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;45,00;168,00;78,00;144,00;0,00;11,00;8,00;15,00;12,00
2019-01-13;46,00;128,80;64,40;138,00;6,13;4,00;12,00;22,00;8,00
2019-01-20;41,00;87,86;49,79;108,36;2,93;7,00;8,00;4,00;0,00
2019-01-27;22,00;100,57;37,71;113,14;3,14;7,00;11,00;15,00;8,00
2019-02-03;38,00;120,33;41,17;95,00;12,67;0,00;4,00;22,00;4,00
2019-02-10;31,00;127,10;55,80;89,90;0,00;11,00;12,00;8,00;4,00
2019-02-17;16,00;64,00;73,60;105,60;3,20;8,00;4,00;23,00;0,00
2019-02-24;38,00;73,08;49,69;81,85;5,85;4,00;8,00;7,00;4,00
2019-03-03;27,00;72,00;72,00;108,00;0,00;11,00;8,00;8,00;8,00
2019-03-10;27,00;99,00;60,00;111,00;0,00;7,00;15,00;8,00;8,00
2019-03-17;31,00;105,40;43,40;89,90;12,40;11,00;12,00;15,00;12,00
2019-03-24;24,00;114,00;39,00;141,00;9,00;12,00;16,00;12,00;4,00
2019-03-31;19,00;79,17;53,83;139,33;0,00;0,00;23,00;11,00;0,00
2019-04-07;12,00;81,00;30,00;93,00;0,00;8,00;4,00;12,00;4,00
2019-04-14;33,00;87,00;54,00;108,00;3,00;8,00;8,00;12,00;4,00
2019-04-21;24,00;78,00;24,00;108,00;0,00;4,00;8,00;4,00;0,00
2019-04-28;26,00;49,11;54,89;78,00;2,89;7,00;49,00;11,00;8,00
2019-05-05;33,00;42,00;45,00;69,00;3,00;4,00;0,00;7,00;11,00
2019-05-12;8,00;66,67;18,67;72,00;2,67;0,00;15,00;4,00;4,00
2019-05-19;37,00;55,50;24,67;154,17;3,08;18,00;26,00;7,00;4,00
2019-05-26;30,00;57,00;30,00;78,00;3,00;4,00;15,00;7,00;0,00
2019-06-02;18,00;54,00;30,00;75,00;6,00;3,00;11,00;0,00;4,00
2019-06-09;25,00;81,25;21,88;84,38;3,13;21,00;7,00;7,00;11,00
2019-06-16;30,00;63,00;51,00;108,00;0,00;4,00;8,00;7,00;16,00
2019-06-23;20,00;54,29;28,57;105,71;0,00;4,00;36,00;4,00;16,00
2019-06-30;33,00;54,00;30,00;135,00;0,00;4,00;16,00;4,00;8,00
2019-07-07;24,00;102,00;24,00;87,00;0,00;8,00;12,00;0,00;12,00
2019-07-14;37,00;132,58;80,17;132,58;9,25;16,00;4,00;0,00;4,00
2019-07-21;39,00;117,00;81,00;135,00;0,00;4,00;13,00;9,00;9,00
2019-07-28;21,00;87,00;57,00;84,00;3,00;4,00;8,00;8,00;13,00
2019-08-04;17,00;56,67;59,50;93,50;2,83;4,00;13,00;21,00;17,00
2019-08-11;28,00;105,78;46,67;136,89;0,00;0,00;8,00;4,00;0,00
2019-08-18;60,00;96,00;48,00;90,00;3,00;0,00;16,00;8,00;8,00
2019-08-25;39,00;99,00;66,00;102,00;3,00;4,00;12,00;15,00;0,00
2019-09-01;15,00;60,00;45,00;90,00;3,00;7,00;4,00;11,00;8,00
2019-09-08;100,00;81,82;45,45;136,36;0,00;0,00;12,00;0,00;8,00
2019-09-15;26,00;78,00;60,67;150,22;0,00;0,00;8,00;7,00;8,00
2019-09-22;26,00;94,25;52,00;110,50;3,25;4,00;7,00;4,00;4,00
2019-09-29;29,00;58,00;63,80;95,70;0,00;4,00;11,00;4,00;0,00
2019-10-06;32,00;64,00;32,00;122,18;2,91;3,00;18,00;7,00;7,00
2019-10-13;36,00;87,00;39,00;102,00;9,00;4,00;7,00;7,00;7,00
2019-10-20;40,00;141,54;67,69;141,54;3,08;0,00;55,00;11,00;15,00
2019-10-27;19,00;101,33;57,00;107,67;0,00;0,00;15,00;7,00;0,00
2019-11-03;28,00;87,11;84,00;127,56;3,11;3,00;11,00;10,00;0,00
2019-11-10;0,00;41,00;17,00;39,00;0,00;0,00;18,00;18,00;7,00
2019-11-17;11,00;126,50;57,75;90,75;5,50;7,00;40,00;14,00;4,00
2019-11-24;31,00;71,30;71,30;120,90;0,00;10,00;3,00;20,00;0,00
2019-12-01;25,00;153,13;65,63;121,88;15,63;4,00;15,00;7,00;4,00
2019-12-08;45,00;111,00;81,00;108,00;0,00;3,00;25,00;10,00;4,00
2019-12-15;42,00;159,00;81,00;114,00;0,00;10,00;7,00;7,00;11,00
2019-12-22;50,00;137,50;78,13;106,25;0,00;7,00;4,00;11,00;4,00
2019-12-29;49,00;159,25;70,44;101,06;6,13;7,00;15,00;7,00;16,00
2020-01-05;37,00;141,83;135,67;111,00;6,17;10,00;10,00;16,00;0,00
2020-01-12;23,00;152,38;106,38;100,63;2,88;3,00;10,00;16,00;0,00
2020-01-19;20,00;117,14;68,57;91,43;2,86;7,00;7,00;10,00;7,00
2020-01-26;24,00;135,00;78,00;93,00;6,00;7,00;21,00;7,00;4,00
2020-02-02;54,00;144,00;69,00;84,00;0,00;0,00;7,00;13,00;0,00
2020-02-09;27,00;168,00;93,00;117,00;3,00;3,00;7,00;3,00;3,00
2020-02-16;40,00;132,31;86,15;163,08;6,15;0,00;10,00;3,00;3,00
2020-02-23;34,00;154,55;49,45;123,64;0,00;3,00;7,00;3,00;0,00
2020-03-01;23,00;152,38;92,00;89,13;0,00;6,00;10,00;10,00;17,00
2020-03-08;23,00;111,71;72,29;164,29;3,29;3,00;10,00;0,00;3,00
2020-03-15;10,00;93,33;46,67;163,33;0,00;3,00;13,00;6,00;10,00
2020-03-22;25,00;68,75;31,25;103,13;6,25;3,00;16,00;3,00;3,00
2020-03-29;31,00;40,30;43,40;80,60;3,10;3,00;28,00;0,00;0,00
2020-04-05;49,00;73,50;24,50;94,94;0,00;0,00;23,00;6,00;0,00
2020-04-12;25,00;50,00;37,50;159,38;0,00;3,00;6,00;9,00;3,00
2020-04-19;21,00;57,00;24,00;102,00;0,00;6,00;28,00;6,00;3,00
2020-04-26;27,00;54,00;27,00;75,00;0,00;0,00;18,00;6,00;6,00
2020-05-03;15,00;51,00;9,00;84,00;6,00;9,00;43,00;6,00;3,00
2020-05-10;36,00;42,00;18,00;102,00;0,00;6,00;6,00;0,00;3,00
2020-05-17;31,00;24,80;15,50;74,40;3,10;9,00;13,00;9,00;0,00
2020-05-24;34,00;43,27;40,18;74,18;3,09;0,00;25,00;0,00;6,00
2020-05-31;17,00;51,00;22,67;87,83;0,00;3,00;6,00;3,00;9,00
2020-06-07;20,00;42,86;34,29;48,57;5,71;0,00;6,00;0,00;9,00
2020-06-14;18,00;69,00;39,00;72,00;3,00;0,00;27,00;3,00;6,00
2020-06-21;22,00;37,71;44,00;91,14;6,29;3,00;35,00;3,00;3,00
2020-06-28;47,00;68,93;34,47;78,33;3,13;3,00;16,00;3,00;0,00
2020-07-05;23,00;63,25;51,75;66,13;2,88;3,00;17,00;10,00;0,00
2020-07-12;34,00;111,27;40,18;40,18;3,09;7,00;3,00;10,00;4,00
2020-07-19;33,00;75,00;45,00;93,00;0,00;7,00;4,00;0,00;4,00
2020-07-26;21,00;99,00;36,00;87,00;6,00;0,00;18,00;14,00;4,00
2020-08-02;20,00;120,00;42,86;82,86;5,71;3,00;7,00;7,00;0,00
2020-08-09;41,00;64,43;49,79;90,79;2,93;6,00;16,00;9,00;0,00
2020-08-16;29,00;98,60;40,60;113,10;2,90;3,00;7,00;3,00;3,00
2020-08-23;29,00;98,60;46,40;121,80;8,70;6,00;16,00;10,00;0,00
2020-08-30;26,00;66,44;43,33;124,22;2,89;6,00;10,00;3,00;10,00
2020-09-06;13,00;68,25;52,00;107,25;3,25;3,00;3,00;10,00;0,00
2020-09-13;10,00;70,00;26,67;93,33;0,00;0,00;20,00;3,00;0,00
2020-09-20;22,00;53,43;44,00;59,71;3,14;0,00;9,00;6,00;3,00
