Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;34,00;40,00;35,00;27,00;9,00;0,00;4,86;9,71;17,00
2019-01-13;41,00;34,00;19,00;23,00;16,00;0,00;5,13;12,81;15,38
2019-01-20;36,00;35,00;31,00;20,00;12,00;2,57;2,57;25,71;20,57
2019-01-27;38,00;46,00;27,00;17,00;16,00;2,53;5,07;15,20;12,67
2019-02-03;27,00;13,00;33,00;27,00;9,00;4,91;0,00;9,82;245,45
2019-02-10;44,00;8,00;30,00;18,00;7,00;2,44;4,89;4,89;17,11
2019-02-17;41,00;12,00;21,00;16,00;10,00;10,25;0,00;15,38;12,81
2019-02-24;31,00;15,00;28,00;19,00;7,00;2,58;5,17;20,67;2,58
2019-03-03;36,00;16,00;28,00;20,00;10,00;2,57;10,29;10,29;15,43
2019-03-10;26,00;11,00;18,00;33,00;7,00;2,36;2,36;7,09;16,55
2019-03-17;28,00;7,00;23,00;34,00;14,00;2,55;5,09;17,82;25,45
2019-03-24;51,00;26,00;20,00;10,00;33,00;5,10;7,65;10,20;12,75
2019-03-31;24,00;17,00;17,00;20,00;20,00;2,67;2,67;10,67;10,67
2019-04-07;23,00;6,00;14,00;15,00;11,00;2,56;5,11;7,67;10,22
2019-04-14;26,00;16,00;9,00;17,00;16,00;5,20;2,60;5,20;7,80
2019-04-21;65,00;11,00;18,00;24,00;6,00;7,50;10,00;10,00;15,00
2019-04-28;31,00;14,00;27,00;25,00;13,00;2,58;5,17;0,00;15,50
2019-05-05;28,00;26,00;7,00;22,00;10,00;5,09;2,55;7,64;15,27
2019-05-12;30,00;58,00;7,00;25,00;12,00;0,00;5,00;2,50;10,00
2019-05-19;57,00;100,00;22,00;21,00;11,00;2,48;4,96;9,91;19,83
2019-05-26;27,00;24,00;17,00;21,00;9,00;2,45;2,45;4,91;9,82
2019-06-02;39,00;29,00;14,00;31,00;3,00;4,88;2,44;14,63;12,19
2019-06-09;46,00;17,00;11,00;21,00;6,00;5,11;0,00;7,67;15,33
2019-06-16;42,00;14,00;14,00;27,00;6,00;2,47;4,94;12,35;14,82
2019-06-23;45,00;14,00;16,00;35,00;6,00;0,00;2,50;7,50;67,50
2019-06-30;63,00;16,00;13,00;27,00;13,00;0,00;10,08;7,56;10,08
2019-07-07;48,00;14,00;19,00;26,00;12,00;2,53;2,53;10,11;12,63
2019-07-14;21,00;20,00;17,00;36,00;3,00;0,00;5,25;10,50;7,88
2019-07-21;65,00;19,00;19,00;25,00;10,00;2,50;2,50;10,00;15,00
2019-07-28;73,00;20,00;15,00;19,00;6,00;0,00;0,00;10,07;27,69
2019-08-04;88,00;8,00;17,00;27,00;6,00;2,51;2,51;12,57;80,46
2019-08-11;78,00;38,00;36,00;38,00;5,00;2,52;2,52;17,61;25,16
2019-08-18;74,00;21,00;25,00;37,00;6,00;2,47;4,93;9,87;74,00
2019-08-25;38,00;25,00;8,00;25,00;10,00;5,07;2,53;10,13;22,80
2019-09-01;46,00;36,00;21,00;31,00;6,00;2,56;7,67;17,89;10,22
2019-09-08;46,00;17,00;20,00;22,00;5,00;5,11;5,11;7,67;17,89
2019-09-15;30,00;14,00;17,00;27,00;13,00;0,00;5,00;10,00;7,50
2019-09-22;28,00;17,00;12,00;32,00;8,00;0,00;5,09;10,18;20,36
2019-09-29;33,00;12,00;12,00;29,00;11,00;0,00;5,08;15,23;17,77
2019-10-06;37,00;19,00;12,00;25,00;12,00;0,00;2,47;7,40;27,13
2019-10-13;34,00;19,00;9,00;29,00;20,00;2,43;4,86;7,29;12,14
2019-10-20;19,00;13,00;13,00;19,00;4,00;4,75;4,75;14,25;19,00
2019-10-27;22,00;21,00;20,00;17,00;9,00;2,44;4,89;7,33;9,78
2019-11-03;19,00;25,00;19,00;49,00;6,00;2,71;5,43;8,14;24,43
2019-11-10;29,00;32,00;19,00;25,00;9,00;2,42;4,83;9,67;12,08
2019-11-17;31,00;24,00;19,00;21,00;3,00;2,38;2,38;2,38;16,69
2019-11-24;25,00;12,00;19,00;20,00;8,00;2,50;0,00;10,00;10,00
2019-12-01;17,00;22,00;15,00;22,00;7,00;2,43;4,86;14,57;12,14
2019-12-08;18,00;12,00;11,00;26,00;8,00;2,57;5,14;15,43;28,29
2019-12-15;30,00;26,00;16,00;29,00;5,00;0,00;2,50;22,50;10,00
2019-12-22;28,00;34,00;17,00;31,00;16,00;2,55;2,55;17,82;17,82
2019-12-29;31,00;37,00;20,00;33,00;17,00;2,38;9,54;4,77;9,54
2020-01-05;29,00;18,00;19,00;22,00;13,00;4,83;4,83;14,50;12,08
2020-01-12;38,00;35,00;22,00;22,00;7,00;2,53;5,07;15,20;12,67
2020-01-19;31,00;25,00;18,00;32,00;2,00;7,75;2,58;20,67;10,33
2020-01-26;26,00;30,00;15,00;12,00;13,00;2,36;4,73;9,45;11,82
2020-02-02;15,00;16,00;19,00;29,00;10,00;2,50;2,50;12,50;197,50
