Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-01-06;23,00;4,00;1,00;1,00;2,00;1,00;3,00;3,00;0,50;0,50;0,50;2,00;2,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00
2019-01-13;20,00;4,00;1,00;3,00;3,00;1,00;3,00;3,00;0,50;0,00;1,00;2,00;1,00;0,00;0,50;1,00;1,00;0,00;0,50;0,50;0,50
2019-01-20;21,00;3,00;1,00;3,00;1,00;2,00;4,00;2,00;0,50;0,00;0,50;1,00;0,50;0,00;0,50;0,50;1,00;0,50;0,00;0,50;0,00
2019-01-27;18,00;3,00;4,00;2,00;1,00;1,00;4,00;2,00;0,50;0,00;0,00;2,00;2,00;0,50;0,00;1,00;1,00;0,50;0,00;0,00;1,00
2019-02-03;14,00;4,00;2,00;2,00;1,00;2,00;3,00;1,00;0,50;0,50;0,50;0,50;1,00;0,00;0,00;0,50;1,00;0,50;0,00;0,50;0,00
2019-02-10;16,00;4,00;1,00;3,00;0,50;2,00;3,00;3,00;0,00;0,00;0,50;2,00;2,00;0,00;0,50;0,50;0,50;0,50;0,00;0,00;0,00
2019-02-17;18,00;5,00;1,00;3,00;1,00;1,00;4,00;3,00;0,50;1,00;0,50;1,00;1,00;1,00;0,00;0,00;0,50;0,50;0,50;0,00;0,50
2019-02-24;17,00;3,00;1,00;2,00;1,00;2,00;4,00;2,00;0,00;0,50;0,50;1,00;1,00;0,00;0,00;0,50;0,50;0,00;0,00;0,50;0,00
2019-03-03;17,00;3,00;1,00;1,00;1,00;2,00;4,00;2,00;0,50;0,50;0,50;1,00;0,00;1,00;0,00;0,50;0,50;0,50;0,00;0,00;0,00
2019-03-10;20,00;5,00;2,00;2,00;3,00;2,00;4,00;2,00;0,00;1,00;0,50;1,00;0,50;0,00;0,00;0,00;1,00;0,50;0,00;0,00;0,50
2019-03-17;22,00;5,00;0,50;2,00;0,50;1,00;3,00;3,00;0,00;0,00;0,00;1,00;1,00;0,50;0,50;0,50;0,50;0,00;0,50;0,00;0,00
2019-03-24;19,00;4,00;3,00;2,00;2,00;2,00;5,00;3,00;0,00;0,50;0,50;1,00;2,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,50
2019-03-31;22,00;3,00;2,00;3,00;2,00;2,00;3,00;2,00;0,00;0,00;1,00;2,00;1,00;0,00;0,00;0,00;0,50;0,50;1,00;0,00;0,00
2019-04-07;36,00;4,00;2,00;3,00;1,00;2,00;5,00;3,00;0,50;0,50;0,00;1,00;1,00;0,50;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;35,00;4,00;1,00;3,00;2,00;3,00;5,00;5,00;0,50;0,00;1,00;1,00;1,00;0,00;1,00;0,50;0,50;0,50;0,50;0,50;0,50
2019-04-21;35,00;6,00;3,00;5,00;3,00;1,00;5,00;4,00;0,00;0,50;0,00;2,00;2,00;0,50;0,00;0,50;0,50;0,50;0,00;0,00;0,00
2019-04-28;31,00;5,00;2,00;4,00;2,00;2,00;4,00;3,00;0,00;0,00;0,50;3,00;1,00;0,50;0,00;0,00;0,00;0,50;0,50;0,50;0,00
2019-05-05;27,00;4,00;3,00;3,00;2,00;2,00;4,00;4,00;0,50;0,00;0,00;2,00;1,00;0,00;0,00;0,00;0,50;0,50;0,50;0,00;0,00
