Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-01-06;37,00;10,57;10,57;8,81;8,81;14,00;5,00;3,00;0,00;4,00;0,00;3,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00
2019-01-13;44,00;10,56;3,52;14,08;14,08;8,00;3,00;4,00;0,00;0,00;0,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;42,00;8,75;7,00;1,75;1,75;9,00;5,00;6,00;0,00;0,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00
2019-01-27;17,00;6,80;6,80;3,40;8,50;13,00;5,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00
2019-02-03;23,00;10,62;3,54;1,77;1,77;10,00;5,00;7,00;1,00;3,00;1,00;3,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
2019-02-10;25,00;8,93;8,93;8,93;3,57;8,00;3,00;1,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;4,00;1,00;0,00;0,00;1,00;0,00
2019-02-17;29,00;3,41;5,12;3,41;3,41;7,00;12,00;4,00;0,00;1,00;1,00;1,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;1,00
2019-02-24;33,00;5,21;8,68;5,21;8,68;9,00;9,00;3,00;1,00;3,00;4,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;30,00;14,12;0,00;3,53;5,29;1,00;12,00;4,00;0,00;1,00;1,00;1,00;3,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;29,00;10,24;6,82;10,24;8,53;14,00;9,00;6,00;0,00;1,00;1,00;8,00;1,00;0,00;3,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-03-17;20,00;9,09;7,27;1,82;1,82;9,00;0,00;1,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00
2019-03-24;30,00;5,29;1,76;5,29;7,06;4,00;7,00;1,00;1,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
