Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;41,00;317,75;30,75;46,13;76,88;49,20;38,95;24,60;37,93;22,00;35,00;6,00;8,00
2019-01-13;39,00;339,86;27,86;55,71;83,57;49,26;37,97;26,68;39,00;21,00;32,00;6,00;8,00
2019-01-20;38,00;342,00;38,00;48,86;81,43;48,27;40,05;28,76;33,89;24,00;31,00;6,00;6,00
2019-01-27;31,00;320,33;25,83;46,50;62,00;46,50;51,67;16,53;35,13;21,00;30,00;6,00;4,00
2019-02-03;31,00;325,50;25,83;46,50;56,83;49,60;37,20;17,57;37,20;21,00;34,00;6,00;6,00
2019-02-10;30,00;330,00;25,00;45,00;55,00;48,62;39,31;16,55;36,21;23,00;33,00;7,00;5,00
2019-02-17;31,00;351,33;25,83;46,50;62,00;56,83;40,30;14,47;38,23;25,00;34,00;8,00;5,00
2019-02-24;33,00;352,00;27,50;49,50;60,50;63,94;39,19;17,53;39,19;26,00;33,00;8,00;4,00
2019-03-03;31,00;335,83;25,83;56,83;62,00;56,83;44,43;16,53;36,17;30,00;36,00;7,00;5,00
2019-03-10;35,00;325,00;20,00;45,00;55,00;51,47;40,15;13,38;37,06;23,00;33,00;7,00;5,00
2019-03-17;31,00;366,83;20,67;46,50;56,83;58,90;39,27;13,43;34,10;24,00;32,00;7,00;5,00
2019-03-24;35,00;330,00;25,00;50,00;55,00;55,59;38,09;15,44;37,06;24,00;32,00;7,00;5,00
2019-03-31;46,00;373,11;30,67;51,11;86,89;62,36;44,98;30,67;35,78;26,00;45,00;9,00;8,00
2019-04-07;50,00;350,00;30,00;50,00;65,00;66,67;41,67;32,29;38,54;27,00;39,00;9,00;8,00
2019-04-14;57,00;518,18;41,45;46,64;67,36;64,25;46,64;32,13;39,38;28,00;45,00;9,00;9,00
2019-04-21;54,00;399,60;32,40;54,00;75,60;63,17;44,83;29,55;36,68;31,00;32,00;10,00;8,00
2019-04-28;52,00;348,40;31,20;46,80;62,40;65,25;40,78;33,65;36,71;26,00;34,00;7,00;9,00
2019-05-05;49,00;337,56;32,67;49,00;65,33;61,25;39,81;30,63;35,73;24,00;31,00;8,00;9,00
2019-05-12;51,00;306,00;30,60;45,90;66,30;57,12;39,78;27,54;33,66;24,00;32,00;8,00;8,00
2019-05-19;50,00;320,00;30,00;45,00;75,00;57,29;42,71;31,25;35,42;25,00;29,00;8,00;8,00
2019-05-26;52,00;364,00;31,20;52,00;67,60;63,44;45,76;30,16;38,48;28,00;31,00;10,00;9,00
2019-06-02;58,00;379,64;31,64;47,45;73,82;64,21;46,61;31,07;39,36;29,00;33,00;10,00;9,00
2019-06-09;59,00;391,55;32,18;53,64;75,09;66,12;44,76;32,55;36,62;29,00;32,00;12,00;8,00
