Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;62,00;57,87;20,67;39,27;4,13;29,00;3,00;25,00;17,00
2019-01-13;42,00;64,00;16,00;28,00;0,00;46,00;6,00;28,00;13,00
2019-01-20;37,00;55,50;22,61;30,83;0,00;30,00;2,00;31,00;10,00
2019-01-27;47,00;42,91;12,26;32,70;0,00;19,00;1,00;27,00;4,00
2019-02-03;48,00;48,00;14,61;25,04;4,17;19,00;5,00;21,00;8,00
2019-02-10;42,00;71,40;16,80;21,00;2,10;11,00;5,00;22,00;13,00
2019-02-17;35,00;32,94;14,41;32,94;2,06;11,00;5,00;24,00;13,00
2019-02-24;44,00;58,67;16,76;23,05;0,00;15,00;11,00;15,00;14,00
2019-03-03;30,00;28,00;8,00;30,00;0,00;14,00;10,00;14,00;11,00
2019-03-10;28,00;32,00;8,00;26,00;4,00;12,00;2,00;25,00;16,00
2019-03-17;41,00;26,65;12,30;36,90;0,00;12,00;10,00;15,00;12,00
2019-03-24;31,00;37,20;14,47;26,87;0,00;15,00;5,00;24,00;15,00
2019-03-31;31,00;20,67;20,67;24,80;2,07;13,00;5,00;11,00;9,00
2019-04-07;36,00;28,00;10,00;22,00;0,00;9,00;7,00;17,00;6,00
2019-04-14;40,00;27,37;14,74;21,05;2,11;10,00;6,00;17,00;13,00
2019-04-21;45,00;18,41;8,18;24,55;2,05;15,00;3,00;19,00;8,00
2019-04-28;57,00;14,25;16,29;24,43;2,04;7,00;2,00;16,00;13,00
2019-05-05;84,00;16,39;10,24;38,93;4,10;14,00;1,00;8,00;10,00
2019-05-12;48,00;28,00;6,00;18,00;2,00;9,00;6,00;7,00;13,00
2019-05-19;43,00;18,43;10,24;20,48;2,05;14,00;3,00;12,00;11,00
2019-05-26;61,00;20,33;4,07;30,50;2,03;14,00;1,00;12,00;9,00
2019-06-02;37,00;22,61;18,50;32,89;2,06;14,00;4,00;10,00;4,00
2019-06-09;29,00;26,93;12,43;37,29;4,14;6,00;2,00;19,00;7,00
2019-06-16;30,00;22,00;18,00;28,00;4,00;13,00;7,00;20,00;7,00
2019-06-23;36,00;26,00;10,00;32,00;2,00;6,00;5,00;12,00;9,00
2019-06-30;36,00;23,29;10,59;21,18;2,12;8,00;0,00;14,00;10,00
2019-07-07;49,00;18,38;14,29;28,58;0,00;10,00;4,00;15,00;7,00
2019-07-14;26,00;20,00;18,00;24,00;2,00;16,00;2,00;21,00;11,00
2019-07-21;44,00;20,95;20,95;27,24;2,10;11,00;5,00;16,00;17,00
2019-07-28;41,00;26,65;10,25;28,70;0,00;13,00;6,00;17,00;13,00
2019-08-04;42,00;20,00;8,00;90,00;2,00;2,00;2,00;15,00;11,00
2019-08-11;58,00;26,93;6,21;29,00;2,07;15,00;1,00;17,00;18,00
2019-08-18;43,00;24,57;8,19;36,86;8,19;22,00;8,00;11,00;9,00
2019-08-25;69,00;30,44;18,26;26,38;0,00;7,00;1,00;11,00;9,00
2019-09-01;37,00;37,00;22,61;30,83;6,17;11,00;4,00;17,00;12,00
2019-09-08;47,00;26,57;18,39;38,83;4,09;8,00;4,00;12,00;13,00
2019-09-15;38,00;32,00;16,00;32,00;4,00;15,00;4,00;14,00;13,00
2019-09-22;32,00;24,00;16,00;28,00;2,00;23,00;6,00;11,00;11,00
2019-09-29;55,00;34,63;14,26;38,70;4,07;13,00;8,00;15,00;13,00
2019-10-06;56,00;28,00;16,00;28,00;4,00;16,00;12,00;30,00;14,00
2019-10-13;36,00;22,00;16,00;20,00;4,00;11,00;8,00;18,00;5,00
2019-10-20;49,00;28,58;24,50;26,54;1,02;16,00;14,00;19,00;15,00
2019-10-27;29,00;31,07;20,71;24,86;4,14;8,00;1,00;11,00;17,00
2019-11-03;33,00;28,88;22,69;121,69;2,06;16,00;6,00;15,00;7,00
2019-11-10;40,00;35,79;18,95;42,11;2,11;18,00;2,00;21,00;5,00
2019-11-17;38,00;32,00;18,00;28,00;0,00;24,00;9,00;28,00;14,00
2019-11-24;34,00;31,88;25,50;25,50;2,13;19,00;7,00;21,00;11,00
2019-12-01;26,00;23,83;23,83;19,50;4,33;19,00;2,00;12,00;11,00
2019-12-08;40,00;26,00;18,00;32,00;0,00;12,00;9,00;22,00;22,00
2019-12-15;39,00;28,74;24,63;26,68;2,05;25,00;4,00;25,00;19,00
2019-12-22;47,00;28,61;20,43;30,65;4,09;44,00;4,00;31,00;25,00
2019-12-29;54,00;49,85;35,31;27,00;4,15;42,00;4,00;28,00;17,00
2020-01-05;60,00;80,69;31,03;39,31;1,03;55,00;10,00;33,00;18,00
2020-01-12;47,00;69,48;22,48;44,96;2,04;24,00;5,00;26,00;12,00
2020-01-19;39,00;69,79;30,79;32,84;2,05;28,00;4,00;26,00;15,00
2020-01-26;25,00;56,25;16,67;27,08;1,04;13,00;8,00;20,00;13,00
2020-02-02;40,00;54,00;14,00;28,00;4,00;22,00;3,00;27,00;10,00
2020-02-09;65,00;65,00;28,44;24,38;4,06;14,00;9,00;28,00;14,00
2020-02-16;29,00;55,93;22,79;26,93;2,07;22,00;8,00;30,00;13,00
2020-02-23;39,00;49,26;26,68;24,63;1,03;18,00;9,00;17,00;12,00
2020-03-01;31,00;33,07;22,73;31,00;6,20;14,00;9,00;14,00;10,00
2020-03-08;40,00;28,00;12,00;36,00;2,00;12,00;5,00;11,00;14,00
2020-03-15;23,00;18,82;25,09;18,82;2,09;18,00;15,00;14,00;6,00
2020-03-22;37,00;24,67;12,33;28,78;2,06;14,00;10,00;10,00;8,00
2020-03-29;41,00;16,40;10,25;24,60;1,03;12,00;12,00;12,00;10,00
2020-04-05;39,00;28,74;10,26;26,68;1,03;12,00;5,00;23,00;12,00
2020-04-12;51,00;24,48;8,16;28,56;2,04;9,00;4,00;15,00;12,00
2020-04-19;41,00;24,60;18,45;22,55;1,03;18,00;11,00;13,00;11,00
2020-04-26;72,00;28,80;12,34;20,57;4,11;6,00;6,00;12,00;12,00
2020-05-03;39,00;24,63;14,37;18,47;2,05;16,00;12,00;10,00;10,00
2020-05-10;40,00;14,00;10,00;18,00;2,00;14,00;11,00;11,00;10,00
2020-05-17;41,00;18,45;12,30;18,45;4,10;13,00;4,00;13,00;8,00
2020-05-24;42,00;22,00;12,00;18,00;1,00;8,00;5,00;7,00;9,00
2020-05-31;52,00;29,12;18,72;20,80;2,08;14,00;6,00;16,00;12,00
